chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr10	87880176	87880177	CITS_176[gene=chr10_f_c22103][PH=6][PH0=0.38][P=1.61e-03]	6	+	First intron	ENSG00000171862.16	PTEN	Genic
chr10	87880221	87880222	CITS_177[gene=chr10_f_c22103][PH=7][PH0=0.38][P=1.03e-04]	7	+	First intron	ENSG00000171862.16	PTEN	Genic
chr10	87880293	87880294	CITS_178[gene=chr10_f_c22104][PH=5][PH0=0.20][P=7.13e-04]	5	+	Satellite/LC	ENSG00000171862.16	PTEN	TE
chr10	87892937	87892938	CITS_179[gene=chr10_f_c22187][PH=3][PH0=0.07][P=7.77e-03]	3	+	First intron	ENSG00000171862.16	PTEN	Genic
chr10	87922457	87922458	CITS_180[gene=chr10_f_c22338][PH=3][PH0=0.06][P=4.73e-03]	3	+	Deep intronic	ENSG00000171862.16	PTEN	Genic
chr10	87927846	87927847	CITS_181[gene=chr10_f_c22368][PH=12][PH0=0.59][P=1.45e-09]	12	+	Deep intronic	ENSG00000171862.16	PTEN	Genic
chr10	87935714	87935715	CITS_182[gene=chr10_f_c22420][PH=5][PH0=0.10][P=4.13e-05]	5	+	Deep intronic	ENSG00000171862.16	PTEN	Genic
chr10	87957032	87957033	CITS_183[gene=chr10_f_c22523][PH=3][PH0=0.01][P=1.15e-03]	3	+	Deep intronic	ENSG00000171862.16	PTEN	Genic
chr10	87963369	87963370	CITS_184[gene=chr10_f_c22535][PH=12][PH0=0.01][P=1.00e-100]	12	+	LINE	ENSG00000171862.16	PTEN	TE
chr10	87966928	87966929	CITS_185[gene=chr10_f_c22556][PH=5][PH0=0.24][P=2.18e-03]	5	+	3'UTR	ENSG00000171862.16	PTEN	Genic
chr10	87969823	87969824	CITS_186[gene=chr10_f_c22579][PH=4][PH0=0.11][P=8.44e-04]	4	+	3'UTR	ENSG00000171862.16	PTEN	Genic
chr10	89774399	89774400	CITS_187[gene=chr10_f_c22994][PH=5][PH0=0.17][P=4.45e-04]	5	+	3'UTR	ENSG00000138182.16		Genic
chr10	91280522	91280523	CITS_188[gene=chr10_f_c23200][PH=3][PH0=0.00][P=5.50e-05]	3	+	3'UTR	ENSG00000180628.16		Genic
chr10	91284184	91284185	CITS_189[gene=chr10_f_c23200][PH=4][PH0=0.00][P=1.44e-08]	4	+	3'UTR	ENSG00000180628.16		Genic
chr10	91513576	91513577	CITS_190[gene=chr10_f_c23303][PH=3][PH0=0.00][P=7.13e-07]	3	+	3'UTR	ENSG00000165338.17	HECTD2	Genic
chr10	91951320	91951321	CITS_191[gene=chr10_f_c23613][PH=6][PH0=0.34][P=2.87e-04]	6	+	Proximal intronic	ENSG00000095564.16		Genic
chr10	92011460	92011461	CITS_192[gene=chr10_f_c23745][PH=4][PH0=0.12][P=1.58e-03]	4	+	Satellite/LC	ENSG00000095564.16		TE
chr10	92352919	92352920	CITS_193[gene=chr10_f_c23972][PH=4][PH0=0.12][P=9.97e-04]	4	+	3'UTR	ENSG00000198060.11		Genic
chr10	92594585	92594586	CITS_194[gene=chr10_f_c24018][PH=3][PH0=0.00][P=2.37e-04]	3	+	LINE	ENSG00000138160.8		TE
chr10	92694986	92694987	CITS_195[gene=chr10_f_c24018][PH=4][PH0=0.00][P=1.00e-07]	4	+	3'UTR	ENSG00000152804.12		Genic
chr10	92695593	92695594	CITS_196[gene=chr10_f_c24018][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSG00000152804.12		Genic
chr10	92903386	92903387	CITS_197[gene=chr10_f_c24040][PH=4][PH0=0.00][P=3.27e-06]	4	+	LINE	ENSG00000138190.17	EXOC6	TE
chr10	92989052	92989053	CITS_198[gene=chr10_f_c24040][PH=3][PH0=0.00][P=3.32e-03]	3	+	LINE	ENSG00000138190.17	EXOC6	TE
chr10	93018625	93018626	CITS_199[gene=chr10_f_c24040][PH=3][PH0=0.00][P=3.32e-03]	3	+	Deep intronic	ENSG00000138190.17	EXOC6	Genic
chr10	93676987	93676988	CITS_200[gene=chr10_f_c24129][PH=4][PH0=0.24][P=6.17e-03]	4	+	Deep intronic			Genic
chr10	94554666	94554667	CITS_201[gene=chr10_f_c24871][PH=6][PH0=0.26][P=1.23e-04]	6	+	LTR/ERV	ENSG00000119969.17		TE
chr10	94583371	94583372	CITS_202[gene=chr10_f_c25045][PH=4][PH0=0.11][P=7.21e-04]	4	+	First intron	ENSG00000119969.17		Genic
chr10	94602717	94602718	CITS_203[gene=chr10_f_c25131][PH=15][PH0=0.37][P=1.00e-100]	15	+	3'UTR	ENSG00000119969.17		Genic
chr10	94603105	94603106	CITS_204[gene=chr10_f_c25133][PH=7][PH0=0.14][P=1.09e-07]	7	+	3'UTR	ENSG00000119969.17		Genic
chr10	94604712	94604713	CITS_205[gene=chr10_f_c25150][PH=4][PH0=0.16][P=7.14e-03]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94606082	94606083	CITS_206[gene=chr10_f_c25164][PH=5][PH0=0.22][P=2.05e-03]	5	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	96060640	96060641	CITS_207[gene=chr10_f_c25529][PH=5][PH0=0.00][P=9.53e-10]	5	+	3'UTR	ENSG00000107443.17		Genic
chr10	96131059	96131060	CITS_208[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	5'UTR	ENSG00000177853.16		Genic
chr10	96132145	96132146	CITS_209[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	5'UTR	ENSG00000177853.16		Genic
chr10	96132426	96132427	CITS_210[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	5'UTR	ENSG00000177853.16		Genic
chr10	96132505	96132506	CITS_211[gene=chr10_f_c25529][PH=10][PH0=0.00][P=1.00e-100]	10	+	5'UTR	ENSG00000177853.16		Genic
chr10	96135569	96135570	CITS_212[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	LINE	ENSG00000177853.16		TE
chr10	96135666	96135667	CITS_213[gene=chr10_f_c25529][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSG00000177853.16		Genic
chr10	96136206	96136207	CITS_214[gene=chr10_f_c25529][PH=13][PH0=0.00][P=1.00e-100]	13	+	Deep intronic	ENSG00000177853.16		Genic
chr10	96138955	96138956	CITS_215[gene=chr10_f_c25529][PH=5][PH0=0.00][P=9.53e-10]	5	+	LINE	ENSG00000177853.16		TE
chr10	96142231	96142232	CITS_216[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	Deep intronic	ENSG00000177853.16		Genic
chr10	96146507	96146508	CITS_217[gene=chr10_f_c25529][PH=4][PH0=0.00][P=1.66e-06]	4	+	LINE	ENSG00000177853.16		TE
chr10	96146606	96146607	CITS_218[gene=chr10_f_c25529][PH=4][PH0=0.00][P=1.66e-06]	4	+	Deep intronic	ENSG00000177853.16		Genic
chr10	96148113	96148114	CITS_219[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	LINE	ENSG00000177853.16		TE
chr10	96149031	96149032	CITS_220[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	Deep intronic	ENSG00000177853.16		Genic
chr10	96155641	96155642	CITS_221[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	5'UTR	ENSG00000177853.16		Genic
chr10	96162315	96162316	CITS_222[gene=chr10_f_c25529][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000177853.16		Genic
chr10	96162745	96162746	CITS_223[gene=chr10_f_c25529][PH=3][PH0=0.00][P=2.33e-03]	3	+	3'UTR	ENSG00000177853.16		Genic
chr10	96168316	96168317	CITS_224[gene=chr10_f_c25529][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000177853.16		Genic
chr10	96852978	96852979	CITS_225[gene=chr10_f_c25651][PH=3][PH0=0.01][P=2.07e-03]	3	+	First intron	ENSG00000196233.15		Genic
chr10	96910398	96910399	CITS_226[gene=chr10_f_c25850][PH=4][PH0=0.09][P=6.92e-04]	4	+	Deep intronic	ENSG00000196233.15		Genic
chr10	96926244	96926245	CITS_227[gene=chr10_f_c25928][PH=4][PH0=0.11][P=6.68e-04]	4	+	Deep intronic	ENSG00000196233.15		Genic
chr10	96969395	96969396	CITS_229[gene=chr10_f_c26167][PH=4][PH0=0.15][P=1.75e-03]	4	+	Deep intronic	ENSG00000196233.15		Genic
chr10	99688418	99688419	CITS_230[gene=chr10_f_c26647][PH=4][PH0=0.00][P=4.99e-08]	4	+	Proximal intronic	ENSG00000198018.8		Genic
chr10	99802974	99802975	CITS_231[gene=chr10_f_c26647][PH=3][PH0=0.00][P=1.43e-04]	3	+	Alu	ENSG00000023839.12	ABCC2	TE
chr10	100361104	100361105	CITS_232[gene=chr10_f_c26766][PH=15][PH0=0.24][P=1.00e-100]	15	+	3'UTR	ENSG00000099194.7		Genic
chr10	100361755	100361756	CITS_233[gene=chr10_f_c26772][PH=12][PH0=0.32][P=5.50e-12]	12	+	3'UTR	ENSG00000099194.7		Genic
chr10	100362258	100362259	CITS_234[gene=chr10_f_c26773][PH=5][PH0=0.00][P=9.97e-09]	5	+	3'UTR	ENSG00000099194.7		Genic
chr10	100362385	100362386	CITS_235[gene=chr10_f_c26773][PH=3][PH0=0.00][P=7.98e-03]	3	+	3'UTR	ENSG00000099194.7		Genic
chr10	100363880	100363881	CITS_236[gene=chr10_f_c26773][PH=3][PH0=0.00][P=7.98e-03]	3	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364073	100364074	CITS_237[gene=chr10_f_c26773][PH=12][PH0=0.00][P=1.00e-100]	12	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364130	100364131	CITS_238[gene=chr10_f_c26773][PH=200][PH0=0.00][P=1.00e-100]	200	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364227	100364228	CITS_239[gene=chr10_f_c26773][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364487	100364488	CITS_240[gene=chr10_f_c26773][PH=5][PH0=0.00][P=9.97e-09]	5	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364699	100364700	CITS_241[gene=chr10_f_c26773][PH=10][PH0=0.00][P=1.00e-100]	10	+	3'UTR	ENSG00000099194.7		Genic
chr10	100364795	100364796	CITS_242[gene=chr10_f_c26773][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000099194.7		Genic
chr10	100549763	100549764	CITS_243[gene=chr10_f_c26773][PH=3][PH0=0.00][P=7.98e-03]	3	+	3'UTR	ENSG00000166135.15		Genic
chr10	100559326	100559327	CITS_244[gene=chr10_f_c26773][PH=4][PH0=0.00][P=1.03e-05]	4	+	3'UTR	ENSG00000166135.15		Genic
chr10	100933320	100933321	CITS_245[gene=chr10_f_c26836][PH=5][PH0=0.21][P=6.01e-04]	5	+	Deep intronic	ENSG00000119906.14		Genic
chr10	100938990	100938991	CITS_246[gene=chr10_f_c26863][PH=6][PH0=0.19][P=1.64e-05]	6	+	LINE	ENSG00000119906.14		TE
chr10	100944606	100944607	CITS_247[gene=chr10_f_c26896][PH=3][PH0=0.00][P=2.00e-05]	3	+	Deep intronic	ENSG00000119906.14		Genic
chr10	100963862	100963863	CITS_248[gene=chr10_f_c26948][PH=4][PH0=0.16][P=4.03e-03]	4	+	3'UTR	ENSG00000119906.14		Genic
chr10	101718759	101718760	CITS_249[gene=chr10_f_c27368][PH=4][PH0=0.11][P=8.44e-04]	4	+	Deep intronic			Genic
chr10	102657531	102657532	CITS_250[gene=chr10_f_c27880][PH=6][PH0=0.16][P=8.42e-06]	6	+	3'UTR	ENSG00000171206.18		Genic
chr10	102815666	102815667	CITS_251[gene=chr10_f_c27995][PH=4][PH0=0.19][P=8.24e-03]	4	+	3'UTR	ENSG00000166272.19		Genic
chr10	102864761	102864762	CITS_252[gene=chr10_f_c28022][PH=6][PH0=0.30][P=1.88e-04]	6	+	3'UTR	ENSG00000166275.17		Genic
chr10	102929523	102929524	CITS_253[gene=chr10_f_c28082][PH=3][PH0=0.00][P=5.62e-04]	3	+	First intron	ENSG00000148842.19		Genic
chr10	103176423	103176424	CITS_254[gene=chr10_f_c28133][PH=5][PH0=0.32][P=3.32e-03]	5	+	Deep intronic			Genic
chr10	103978595	103978596	CITS_255[gene=chr10_f_c28224][PH=3][PH0=0.00][P=4.62e-05]	3	+	First intron	ENSG00000065613.16		Genic
chr10	104025871	104025872	CITS_256[gene=chr10_f_c28224][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000065613.16		Genic
chr10	107268909	107268910	CITS_257[gene=chr10_f_c28596][PH=7][PH0=0.39][P=2.76e-05]	7	+	Intergenic			Intergenic
chr10	108107271	108107272	CITS_258[gene=chr10_f_c28677][PH=2][PH0=0.00][P=3.98e-03]	2	+	Deep intronic			Genic
chr10	110020650	110020651	CITS_259[gene=chr10_f_c28850][PH=3][PH0=0.00][P=2.56e-03]	3	+	LINE	ENSG00000148700.16		TE
chr10	110054138	110054139	CITS_260[gene=chr10_f_c28850][PH=4][PH0=0.00][P=3.03e-06]	4	+	First intron	ENSG00000148700.16		Genic
chr10	110125990	110125991	CITS_261[gene=chr10_f_c29032][PH=3][PH0=0.05][P=4.41e-03]	3	+	Deep intronic	ENSG00000148700.16		Genic
chr10	110898189	110898190	CITS_262[gene=chr10_f_c29352][PH=4][PH0=0.00][P=3.30e-07]	4	+	3'UTR	ENSG00000150593.19		Genic
chr10	110898273	110898274	CITS_263[gene=chr10_f_c29352][PH=3][PH0=0.00][P=4.30e-04]	3	+	3'UTR	ENSG00000150593.19		Genic
chr10	112541138	112541139	CITS_264[gene=chr10_f_c29805][PH=3][PH0=0.00][P=1.19e-03]	3	+	Deep intronic	ENSG00000151532.16		Genic
chr10	112561322	112561323	CITS_265[gene=chr10_f_c29805][PH=3][PH0=0.00][P=1.19e-03]	3	+	Deep intronic	ENSG00000151532.16		Genic
chr10	112564128	112564129	CITS_266[gene=chr10_f_c29805][PH=3][PH0=0.00][P=1.19e-03]	3	+	Deep intronic	ENSG00000151532.16		Genic
chr10	112711305	112711306	CITS_267[gene=chr10_f_c29987][PH=3][PH0=0.00][P=4.07e-03]	3	+	Deep intronic	ENSG00000151532.16		Genic
chr10	112761062	112761063	CITS_268[gene=chr10_f_c29987][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000151532.16		Genic
chr10	113045790	113045791	CITS_269[gene=chr10_f_c30060][PH=8][PH0=0.00][P=1.00e-100]	8	+	Satellite/LC	ENSG00000148737.19		TE
chr10	113067869	113067870	CITS_270[gene=chr10_f_c30060][PH=4][PH0=0.00][P=2.08e-05]	4	+	Deep intronic	ENSG00000148737.19		Genic
chr10	113111051	113111052	CITS_271[gene=chr10_f_c30060][PH=4][PH0=0.00][P=2.08e-05]	4	+	Deep intronic	ENSG00000148737.19		Genic
chr10	113166464	113166465	CITS_272[gene=chr10_f_c30060][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSG00000148737.19		Genic
chr10	113217438	113217439	CITS_273[gene=chr10_f_c30062][PH=3][PH0=0.00][P=1.99e-07]	3	+	LINE			TE
chr10	113909957	113909958	CITS_274[gene=chr10_f_c30225][PH=4][PH0=0.00][P=7.68e-08]	4	+	3'UTR	ENSG00000196865.5		Genic
chr10	113911239	113911240	CITS_275[gene=chr10_f_c30225][PH=3][PH0=0.00][P=2.02e-04]	3	+	3'UTR	ENSG00000196865.5		Genic
chr10	118644284	118644285	CITS_276[gene=chr10_f_c31037][PH=14][PH0=0.86][P=2.24e-10]	14	+	Deep intronic			Genic
chr10	122412804	122412805	CITS_277[gene=chr10_f_c31821][PH=3][PH0=0.08][P=9.11e-03]	3	+	Deep intronic	ENSG00000107679.16		Genic
chr10	122888751	122888752	CITS_278[gene=chr10_f_c31916][PH=3][PH0=0.07][P=6.83e-03]	3	+	Proximal intronic	ENSG00000255624.6	C10orf88B	Genic
chr10	123034261	123034262	CITS_279[gene=chr10_f_c31953][PH=3][PH0=0.00][P=1.22e-04]	3	+	First intron	ENSG00000196177.14		Genic
chr10	123164088	123164089	CITS_280[gene=chr10_f_c32006][PH=5][PH0=0.13][P=1.49e-04]	5	+	3'UTR	ENSG00000154473.19		Genic
chr10	123164974	123164975	CITS_281[gene=chr10_f_c32016][PH=7][PH0=0.50][P=5.33e-04]	7	+	3'UTR	ENSG00000154473.19		Genic
chr10	123184061	123184062	CITS_282[gene=chr10_f_c32083][PH=6][PH0=0.14][P=1.97e-06]	6	+	LTR/ERV			TE
chr10	123249239	123249240	CITS_283[gene=chr10_f_c32194][PH=7][PH0=0.00][P=1.00e-100]	7	+	Intergenic			Intergenic
chr10	123315138	123315139	CITS_284[gene=chr10_f_c32194][PH=3][PH0=0.00][P=7.41e-04]	3	+	Deep intronic			Genic
chr10	123315446	123315447	CITS_285[gene=chr10_f_c32194][PH=4][PH0=0.00][P=4.31e-07]	4	+	Deep intronic			Genic
chr10	123315487	123315488	CITS_286[gene=chr10_f_c32194][PH=3][PH0=0.00][P=7.41e-04]	3	+	Deep intronic			Genic
chr10	123404346	123404347	CITS_287[gene=chr10_f_c32194][PH=3][PH0=0.00][P=7.41e-04]	3	+	LINE	ENSG00000230131.7	LINC02641	TE
chr10	123979373	123979374	CITS_288[gene=chr10_f_c32260][PH=2][PH0=0.00][P=3.53e-04]	2	+	LINE	ENSG00000308000.1	""	TE
chr10	124503546	124503547	CITS_289[gene=chr10_f_c32323][PH=2][PH0=0.00][P=9.79e-03]	2	+	LINE	ENSG00000107902.15		TE
chr10	124836589	124836590	CITS_290[gene=chr10_f_c32447][PH=3][PH0=0.07][P=6.25e-03]	3	+	3'UTR	ENSG00000165660.9		Genic
chr10	124938113	124938114	CITS_291[gene=chr10_f_c32531][PH=5][PH0=0.11][P=4.09e-05]	5	+	First intron	ENSG00000249456.1	""	Genic
chr10	124941818	124941819	CITS_292[gene=chr10_f_c32549][PH=3][PH0=0.07][P=9.13e-03]	3	+	First intron	ENSG00000249456.1	""	Genic
chr10	126977822	126977823	CITS_293[gene=chr10_f_c33073][PH=4][PH0=0.22][P=5.30e-03]	4	+	Proximal intronic	ENSG00000150760.14		Genic
chr10	127259824	127259825	CITS_294[gene=chr10_f_c33346][PH=4][PH0=0.16][P=2.17e-03]	4	+	Deep intronic	ENSG00000150760.14		Genic
chr10	128195198	128195199	CITS_295[gene=chr10_f_c33518][PH=3][PH0=0.00][P=2.94e-06]	3	+	LINE	ENSG00000280953.3	LINC01163	TE
chr10	129770733	129770734	CITS_296[gene=chr10_f_c33796][PH=3][PH0=0.00][P=3.83e-04]	3	+	3'UTR	ENSG00000170430.11		Genic
chr10	131902623	131902624	CITS_297[gene=chr10_f_c33987][PH=3][PH0=0.07][P=5.75e-03]	3	+	First intron	ENSG00000175470.21		Genic
chr10	132782264	132782265	CITS_298[gene=chr10_f_c34154][PH=7][PH0=0.40][P=1.21e-04]	7	+	3'UTR	ENSG00000068383.20		Genic
chr10	133410367	133410368	CITS_299[gene=chr10_f_c34181][PH=4][PH0=0.00][P=2.59e-08]	4	+	LINE	ENSG00000148824.20		TE
chr10	133412452	133412453	CITS_300[gene=chr10_f_c34181][PH=3][PH0=0.00][P=8.62e-05]	3	+	LINE	ENSG00000148824.20		TE
chr10	810160	810161	CITS_301[gene=chr10_r_c410][PH=3][PH0=0.00][P=3.50e-03]	3	-	3'UTR	ENSG00000107929.17		Genic
chr10	812543	812544	CITS_302[gene=chr10_r_c410][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000107929.17		Genic
chr10	864407	864408	CITS_303[gene=chr10_r_c410][PH=4][PH0=0.00][P=3.55e-06]	4	-	First intron	ENSG00000107929.17		Genic
chr10	898145	898146	CITS_304[gene=chr10_r_c410][PH=3][PH0=0.00][P=3.50e-03]	3	-	LINE	ENSG00000107929.17		TE
chr10	914167	914168	CITS_305[gene=chr10_r_c410][PH=4][PH0=0.00][P=3.55e-06]	4	-	LTR/ERV	ENSG00000107929.17		TE
chr10	918088	918089	CITS_306[gene=chr10_r_c410][PH=3][PH0=0.00][P=3.50e-03]	3	-	LTR/ERV	ENSG00000107929.17		TE
chr10	3249198	3249199	CITS_307[gene=chr10_r_c593][PH=5][PH0=0.28][P=8.49e-04]	5	-	Deep intronic	ENSG00000226762.6	LINC02668	Genic
chr10	3776704	3776705	CITS_308[gene=chr10_r_c642][PH=3][PH0=0.06][P=9.31e-03]	3	-	3'UTR	ENSG00000067082.16		Genic
chr10	3777129	3777130	CITS_309[gene=chr10_r_c644][PH=4][PH0=0.19][P=6.56e-03]	4	-	3'UTR	ENSG00000067082.16		Genic
chr10	5705765	5705766	CITS_310[gene=chr10_r_c806][PH=11][PH0=0.00][P=1.00e-100]	11	-	LINE			TE
chr10	5765769	5765770	CITS_311[gene=chr10_r_c823][PH=107][PH0=1.87][P=1.00e-100]	107	-	3'UTR	ENSG00000057608.19		Genic
chr10	6418136	6418137	CITS_312[gene=chr10_r_c1009][PH=4][PH0=0.00][P=1.00e-100]	4	-	3'UTR-distal			Genic
chr10	7421769	7421770	CITS_313[gene=chr10_r_c1091][PH=2][PH0=0.00][P=2.16e-03]	2	-	Deep intronic			Genic
chr10	7433375	7433376	CITS_314[gene=chr10_r_c1091][PH=2][PH0=0.00][P=2.16e-03]	2	-	Intergenic			Intergenic
chr10	8466325	8466326	CITS_315[gene=chr10_r_c1225][PH=2][PH0=0.00][P=8.34e-03]	2	-	Deep intronic			Genic
chr10	9831596	9831597	CITS_316[gene=chr10_r_c1323][PH=2][PH0=0.00][P=3.31e-03]	2	-	LINE	ENSG00000228636.4	LINC02663	TE
chr10	11531671	11531672	CITS_317[gene=chr10_r_c1443][PH=3][PH0=0.00][P=1.42e-04]	3	-	First intron	ENSG00000148429.16		Genic
chr10	12019630	12019631	CITS_318[gene=chr10_r_c1878][PH=3][PH0=0.00][P=2.02e-05]	3	-	Deep intronic	ENSG00000151461.21		Genic
chr10	14581886	14581887	CITS_319[gene=chr10_r_c2428][PH=3][PH0=0.06][P=4.73e-03]	3	-	Alu	ENSG00000065809.14	FAM107B	TE
chr10	15417688	15417689	CITS_320[gene=chr10_r_c2600][PH=3][PH0=0.00][P=1.84e-04]	3	-	LINE	ENSG00000306176.1	""	TE
chr10	16657530	16657531	CITS_321[gene=chr10_r_c2873][PH=4][PH0=0.20][P=7.59e-03]	4	-	Deep intronic	ENSG00000148484.19		Genic
chr10	17995931	17995932	CITS_322[gene=chr10_r_c3280][PH=2][PH0=0.00][P=1.66e-03]	2	-	Deep intronic			Genic
chr10	19490443	19490444	CITS_323[gene=chr10_r_c3593][PH=7][PH0=0.19][P=4.86e-07]	7	-	Deep intronic			Genic
chr10	19490676	19490677	CITS_324[gene=chr10_r_c3594][PH=9][PH0=0.30][P=1.57e-08]	9	-	Deep intronic			Genic
chr10	19890842	19890843	CITS_325[gene=chr10_r_c3637][PH=2][PH0=0.00][P=1.58e-03]	2	-	Deep intronic			Genic
chr10	21624057	21624058	CITS_326[gene=chr10_r_c3785][PH=3][PH0=0.08][P=8.66e-03]	3	-	Deep intronic			Genic
chr10	21949101	21949102	CITS_327[gene=chr10_r_c3996][PH=3][PH0=0.00][P=8.15e-04]	3	-	First intron	ENSG00000136770.12		Genic
chr10	21956773	21956774	CITS_328[gene=chr10_r_c3996][PH=3][PH0=0.00][P=8.15e-04]	3	-	LINE	ENSG00000136770.12		TE
chr10	22267329	22267330	CITS_329[gene=chr10_r_c4073][PH=2][PH0=0.00][P=8.19e-03]	2	-	Deep intronic			Genic
chr10	22353006	22353007	CITS_330[gene=chr10_r_c4073][PH=2][PH0=0.00][P=8.19e-03]	2	-	Deep intronic			Genic
chr10	22450859	22450860	CITS_331[gene=chr10_r_c4073][PH=3][PH0=0.00][P=6.38e-07]	3	-	Alu	ENSG00000286810.2	""	TE
chr10	22536717	22536718	CITS_332[gene=chr10_r_c4093][PH=8][PH0=0.53][P=5.59e-05]	8	-	3'UTR	ENSG00000150867.15		Genic
chr10	22662642	22662643	CITS_333[gene=chr10_r_c4292][PH=3][PH0=0.06][P=6.32e-03]	3	-	First intron	ENSG00000150867.15		Genic
chr10	22898402	22898403	CITS_334[gene=chr10_r_c4478][PH=3][PH0=0.00][P=2.17e-06]	3	-	LINE			TE
chr10	23674067	23674068	CITS_335[gene=chr10_r_c4563][PH=2][PH0=0.00][P=1.84e-03]	2	-	Intergenic			Intergenic
chr10	23784001	23784002	CITS_336[gene=chr10_r_c4563][PH=2][PH0=0.00][P=1.84e-03]	2	-	LINE			TE
chr10	24626701	24626702	CITS_337[gene=chr10_r_c4661][PH=4][PH0=0.07][P=1.88e-04]	4	-	Deep intronic	ENSG00000107863.21		Genic
chr10	25157690	25157691	CITS_338[gene=chr10_r_c5025][PH=2][PH0=0.00][P=3.14e-03]	2	-	Deep intronic			Genic
chr10	26320697	26320698	CITS_339[gene=chr10_r_c5122][PH=2][PH0=0.00][P=1.24e-03]	2	-	LINE	ENSG00000289350.2	""	TE
chr10	26972952	26972953	CITS_340[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	Other SINE			TE
chr10	26975842	26975843	CITS_341[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	Satellite/LC			TE
chr10	27028731	27028732	CITS_342[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	Deep intronic	ENSG00000107890.18		Genic
chr10	27079255	27079256	CITS_343[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	Proximal intronic	ENSG00000107890.18		Genic
chr10	27110600	27110601	CITS_344[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	3'UTR	ENSG00000136758.22		Genic
chr10	27110819	27110820	CITS_345[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	3'UTR	ENSG00000136758.22		Genic
chr10	27111679	27111680	CITS_346[gene=chr10_r_c5400][PH=3][PH0=0.00][P=1.49e-03]	3	-	3'UTR	ENSG00000136758.22		Genic
chr10	27138564	27138565	CITS_347[gene=chr10_r_c5484][PH=6][PH0=0.15][P=5.50e-06]	6	-	LINE	ENSG00000136758.22		TE
chr10	29134541	29134542	CITS_348[gene=chr10_r_c5835][PH=2][PH0=0.00][P=3.03e-03]	2	-	Deep intronic			Genic
chr10	29641888	29641889	CITS_349[gene=chr10_r_c5995][PH=3][PH0=0.00][P=3.06e-04]	3	-	First intron	ENSG00000197321.17		Genic
chr10	29651832	29651833	CITS_350[gene=chr10_r_c5995][PH=3][PH0=0.00][P=3.06e-04]	3	-	LINE	ENSG00000197321.17		TE
chr10	31823478	31823479	CITS_351[gene=chr10_r_c6446][PH=4][PH0=0.19][P=9.69e-03]	4	-	Deep intronic	ENSG00000165322.19		Genic
chr10	32011049	32011050	CITS_352[gene=chr10_r_c6744][PH=5][PH0=0.19][P=7.63e-04]	5	-	3'UTR	ENSG00000170759.12		Genic
chr10	32900628	32900629	CITS_353[gene=chr10_r_c7409][PH=14][PH0=0.40][P=1.00e-15]	14	-	3'UTR	ENSG00000150093.21		Genic
chr10	32901421	32901422	CITS_354[gene=chr10_r_c7421][PH=30][PH0=1.19][P=1.00e-100]	30	-	3'UTR	ENSG00000150093.21		Genic
chr10	33177685	33177686	CITS_355[gene=chr10_r_c7637][PH=5][PH0=0.32][P=5.02e-03]	5	-	3'UTR	ENSG00000099250.19		Genic
chr10	33178090	33178091	CITS_356[gene=chr10_r_c7645][PH=6][PH0=0.15][P=4.03e-06]	6	-	3'UTR	ENSG00000099250.19		Genic
