chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr8	17052906	17052926	chr8-55	155.9	-	11.6991	17.1196	20.7863	49.605	3	Deep intronic	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17059848	17059868	chr8-39	124.8	-	11.6991	28.5327	10.3932	50.6249	3	Deep intronic	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17059928	17059948	chr8-18	280.7	-	81.8934	45.6523	5.1966	132.7423	3	Deep intronic	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17265805	17265825	chr8-292	46.8	-	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17340644	17340664	chr8-293	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000060924.16	Csmd1	TE
chr8	17359218	17359238	chr8-140	62.4	-	0	17.1196	0	17.1196	1	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17363536	17363556	chr8-141	62.4	-	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17374453	17374473	chr8-295	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000060924.16	Csmd1	TE
chr8	17415509	17415529	chr8-77	109.2	-	58.4953	2.8533	5.1966	66.5451	3	LINE	ENSMUSG00000060924.16	Csmd1	TE
chr8	17416335	17416355	chr8-56	109.2	-	0	11.4131	15.5898	27.0028	2	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17470374	17470394	chr8-144	78	-	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17471198	17471218	chr8-301	46.8	-	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17508777	17508797	chr8-145	62.4	-	11.6991	8.5598	5.1966	25.4554	3	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17558381	17558401	chr8-302	46.8	-	11.6991	0	10.3932	22.0922	2	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17562780	17562800	chr8-303	78	-	0	2.8533	20.7863	23.6396	2	First intron	ENSMUSG00000060924.16	Csmd1	Genic
chr8	17570559	17570579	chr8-304	46.8	-	0	2.8533	10.3932	13.2464	2	LTR/ERV	ENSMUSG00000060924.16	Csmd1	TE
chr8	17610188	17610208	chr8-305	46.8	+	0	8.5598	0	8.5598	1	Satellite/LC			TE
chr8	17715880	17715900	chr8-306	62.4	+	0	11.4131	0	11.4131	1	Satellite/LC			TE
chr8	18934370	18934390	chr8-146	109.2	+	11.6991	8.5598	15.5898	35.8486	3	3'UTR	ENSMUSG00000031467.11	Agpat5	Genic
chr8	23263903	23263923	chr8-307	46.8	+	0	0	15.5898	15.5898	1	LTR/ERV	ENSMUSG00000031538.7	Plat	TE
chr8	23640353	23640373	chr8-57	93.6	+	23.3981	17.1196	10.3932	50.9109	3	3'UTR	ENSMUSG00000031543.19	Ank1	Genic
chr8	25645429	25645449	chr8-147	78	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000065954.12	Tacc1	Genic
chr8	25645977	25645997	chr8-310	62.4	-	35.0972	0	5.1966	40.2937	2	3'UTR	ENSMUSG00000065954.12	Tacc1	Genic
chr8	26119352	26119372	chr8-79	93.6	+	11.6991	19.9729	15.5898	47.2617	3	Other SINE	ENSMUSG00000054823.18	Nsd3	TE
chr8	26162250	26162270	chr8-313	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000054823.18	Nsd3	Genic
chr8	26219695	26219715	chr8-314	62.4	-	0	2.8533	15.5898	18.443	2	Other SINE	ENSMUSG00000061313.11	Ddhd2	TE
chr8	26308238	26308258	chr8-80	109.2	-	0	11.4131	20.7863	32.1994	2	3'UTR	ENSMUSG00000031575.19	Ash2l	Genic
chr8	26444454	26444474	chr8-315	46.8	-	0	5.7065	5.1966	10.9031	2	Other SINE	ENSMUSG00000037260.9	Hgsnat	TE
chr8	26448309	26448329	chr8-40	202.7	+	0	0	67.5556	67.5556	1	Satellite/LC			TE
chr8	26491999	26492019	chr8-58	93.6	-	0	2.8533	25.9829	28.8362	2	Alu	ENSMUSG00000015994.11	Fnta	TE
chr8	26493290	26493310	chr8-20	249.5	-	58.4953	71.3317	20.7863	150.6134	3	First intron	ENSMUSG00000015994.11	Fnta	Genic
chr8	26493380	26493400	chr8-21	592.6	-	35.0972	57.0654	93.5385	185.7011	3	First intron	ENSMUSG00000015994.11	Fnta	Genic
chr8	26517657	26517677	chr8-150	46.8	-	0	5.7065	10.3932	16.0997	2	3'UTR	ENSMUSG00000037234.18	Hook3	Genic
chr8	27070645	27070665	chr8-319	46.8	+	0	8.5598	0	8.5598	1	Satellite/LC			TE
chr8	28025884	28025904	chr8-83	78	-	11.6991	0	25.9829	37.682	2	LINE			TE
chr8	29309667	29309687	chr8-151	62.4	-	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000063626.7	Unc5d	TE
chr8	29531548	29531568	chr8-320	62.4	-	0	0	20.7863	20.7863	1	LTR/ERV	ENSMUSG00000063626.7	Unc5d	TE
chr8	29537474	29537494	chr8-321	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000063626.7	Unc5d	Genic
chr8	29620065	29620085	chr8-152	78	-	23.3981	0	15.5898	38.9879	2	First intron	ENSMUSG00000063626.7	Unc5d	Genic
chr8	29705132	29705152	chr8-323	93.6	-	11.6991	8.5598	15.5898	35.8486	3	Other SINE	ENSMUSG00000063626.7	Unc5d	TE
chr8	32306803	32306823	chr8-324	46.8	-	0	8.5598	5.1966	13.7564	2	3'UTR	ENSMUSG00000062991.10	Nrg1	Genic
chr8	32543504	32543524	chr8-325	62.4	+	0	0	20.7863	20.7863	1	Satellite/LC			TE
chr8	32676197	32676217	chr8-328	46.8	+	0	0	15.5898	15.5898	1	Other exon	ENSMUSG00000089370.4	Gm22140	Genic
chr8	32737395	32737415	chr8-329	109.2	-	0	5.7065	25.9829	31.6895	2	Satellite/LC	ENSMUSG00000062991.10	Nrg1	TE
chr8	32756414	32756434	chr8-330	62.4	-	23.3981	5.7065	0	29.1046	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	32900102	32900122	chr8-333	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33036614	33036634	chr8-335	62.4	-	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33096914	33096934	chr8-336	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33157016	33157036	chr8-337	62.4	-	0	0	20.7863	20.7863	1	Alu	ENSMUSG00000062991.10	Nrg1	TE
chr8	33195252	33195272	chr8-153	93.6	-	11.6991	14.2664	5.1966	31.162	3	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33199104	33199124	chr8-338	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33244590	33244610	chr8-339	93.6	-	0	2.8533	25.9829	28.8362	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33301013	33301033	chr8-340	46.8	-	23.3981	2.8533	0	26.2514	2	First intron	ENSMUSG00000062991.10	Nrg1	Genic
chr8	33878542	33878562	chr8-154	78	+	0	8.5598	10.3932	18.953	2	First intron	ENSMUSG00000049184.7	Purg	Genic
chr8	33903327	33903347	chr8-341	62.4	+	23.3981	0	10.3932	33.7913	2	First intron	ENSMUSG00000049184.7	Purg	Genic
chr8	34652624	34652644	chr8-41	280.7	-	81.8934	31.386	10.3932	123.6725	3	Deep intronic			Genic
chr8	35225985	35226005	chr8-156	62.4	-	0	0	20.7863	20.7863	1	Alu			TE
chr8	35294064	35294084	chr8-346	62.4	-	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000031529.6	Tnks	Genic
chr8	35332662	35332682	chr8-347	46.8	-	0	0	15.5898	15.5898	1	LTR/ERV	ENSMUSG00000031529.6	Tnks	TE
chr8	38375568	38375588	chr8-348	62.4	-	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000039539.14	Sgcz	Genic
chr8	38663983	38664003	chr8-157	62.4	-	0	11.4131	0	11.4131	1	Alu	ENSMUSG00000039539.14	Sgcz	TE
chr8	38820404	38820424	chr8-84	78	-	23.3981	11.4131	10.3932	45.2044	3	First intron	ENSMUSG00000039539.14	Sgcz	Genic
chr8	38940595	38940615	chr8-352	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000039539.14	Sgcz	Genic
chr8	38965191	38965211	chr8-353	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000039539.14	Sgcz	Genic
chr8	39029995	39030015	chr8-354	46.8	-	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000039539.14	Sgcz	Genic
chr8	39618253	39618273	chr8-59	124.8	+	0	14.2664	36.3761	50.6425	2	3'UTR	ENSMUSG00000118664.1	Tusc3	Genic
chr8	40838032	40838052	chr8-356	46.8	+	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000039478.16	Micu3	Genic
chr8	41025375	41025395	chr8-358	62.4	-	11.6991	2.8533	15.5898	30.1421	3	Deep intronic	ENSMUSG00000039431.17	Mtmr7	Genic
chr8	41772925	41772945	chr8-360	46.8	-	35.0972	0	0	35.0972	1	Alu			TE
chr8	41786711	41786731	chr8-362	62.4	+	23.3981	2.8533	5.1966	31.448	3	3'UTR-distal			Genic
chr8	41788141	41788161	chr8-363	46.8	+	0	0	15.5898	15.5898	1	3'UTR-distal			Genic
chr8	45496315	45496335	chr8-364	46.8	+	0	0	15.5898	15.5898	1	Deep intronic	ENSMUSG00000070047.15	Fat1	Genic
chr8	46036313	46036333	chr8-365	62.4	+	23.3981	2.8533	5.1966	31.448	3	First intron	ENSMUSG00000031626.19	Sorbs2	Genic
chr8	46081344	46081364	chr8-366	62.4	+	0	0	20.7863	20.7863	1	First intron	ENSMUSG00000031626.19	Sorbs2	Genic
chr8	46112891	46112911	chr8-159	62.4	+	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000031626.19	Sorbs2	Genic
chr8	46617012	46617032	chr8-367	46.8	+	0	2.8533	10.3932	13.2464	2	Satellite/LC	ENSMUSG00000031631.16	Cfap97	TE
chr8	47243735	47243755	chr8-368	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000031627.10	Irf2	Genic
chr8	47633721	47633741	chr8-369	62.4	-	0	2.8533	15.5898	18.443	2	3'UTR	ENSMUSG00000038143.17	Stox2	Genic
chr8	49040646	49040666	chr8-161	62.4	-	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000031561.17	Tenm3	TE
chr8	49041872	49041892	chr8-162	62.4	-	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000031561.17	Tenm3	Genic
chr8	50904805	50904825	chr8-42	265.1	-	23.3981	0	77.9488	101.3469	2	Satellite/LC	ENSMUSG00000109838.3	Gm45341	TE
chr8	52790048	52790068	chr8-163	78	-	11.6991	5.7065	15.5898	32.9954	3	Other exon	ENSMUSG00000064682.3	Gm25813	Genic
chr8	53420340	53420360	chr8-371	62.4	-	23.3981	0	10.3932	33.7913	2	LTR/ERV			TE
chr8	55053431	55053451	chr8-372	46.8	-	0	0	15.5898	15.5898	1	First intron	ENSMUSG00000089708.2	5330439A09Rik	Genic
chr8	55421612	55421632	chr8-164	46.8	+	11.6991	2.8533	10.3932	24.9455	3	First intron	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55512372	55512392	chr8-15	483.4	+	46.7962	34.2392	187.0771	268.1125	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55512644	55512664	chr8-1	2214.5	+	257.3792	296.7401	452.103	1006.2222	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55512720	55512740	chr8-5	639.4	+	58.4953	88.4514	93.5385	240.4852	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55512816	55512836	chr8-2	1013.7	+	81.8934	142.6635	311.7952	536.352	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55513150	55513170	chr8-4	1029.3	+	374.3697	102.7177	93.5385	570.626	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55513270	55513290	chr8-7	514.6	+	175.4858	59.9187	41.5727	276.9772	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55513465	55513485	chr8-11	499	+	70.1943	77.0383	114.3249	261.5575	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55513759	55513779	chr8-14	686.2	+	105.2915	105.571	103.9317	314.7942	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	55513847	55513867	chr8-3	1107.2	+	140.3886	94.1579	316.9917	551.5383	3	3'UTR	ENSMUSG00000031517.9	Gpm6a	Genic
chr8	57039784	57039804	chr8-166	62.4	+	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000038206.14	Fbxo8	Genic
chr8	57040914	57040934	chr8-167	62.4	+	0	8.5598	5.1966	13.7564	2	Proximal intronic	ENSMUSG00000038206.14	Fbxo8	Genic
chr8	58491653	58491673	chr8-376	46.8	-	0	5.7065	5.1966	10.9031	2	LINE	ENSMUSG00000096914.5	Galntl6	TE
chr8	58529315	58529335	chr8-377	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000096914.5	Galntl6	Genic
chr8	58599112	58599132	chr8-378	46.8	-	0	5.7065	5.1966	10.9031	2	Satellite/LC	ENSMUSG00000096914.5	Galntl6	TE
chr8	58839400	58839420	chr8-379	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000096914.5	Galntl6	Genic
chr8	59274430	59274450	chr8-380	62.4	-	0	0	20.7863	20.7863	1	First intron	ENSMUSG00000096914.5	Galntl6	Genic
chr8	61363488	61363508	chr8-86	78	-	11.6991	5.7065	10.3932	27.7988	3	3'UTR	ENSMUSG00000004319.16	Clcn3	Genic
chr8	61500947	61500967	chr8-381	46.8	+	0	5.7065	5.1966	10.9031	2	Other SINE	ENSMUSG00000031644.20	Nek1	TE
chr8	63808595	63808615	chr8-88	78	+	35.0972	11.4131	5.1966	51.7068	3	3'UTR	ENSMUSG00000054162.16	Spock3	Genic
chr8	63809578	63809598	chr8-61	109.2	+	0	11.4131	20.7863	32.1994	2	3'UTR	ENSMUSG00000054162.16	Spock3	Genic
chr8	65045768	65045788	chr8-9	670.6	-	93.5924	94.1579	135.1112	322.8616	3	3'UTR	ENSMUSG00000037852.9	Cpe	Genic
chr8	65046006	65046026	chr8-16	327.5	-	116.9905	94.1579	41.5727	252.7211	3	3'UTR	ENSMUSG00000037852.9	Cpe	Genic
chr8	65060067	65060087	chr8-384	78	-	0	0	25.9829	25.9829	1	Proximal intronic	ENSMUSG00000037852.9	Cpe	Genic
chr8	65105189	65105209	chr8-385	46.8	-	0	5.7065	10.3932	16.0997	2	LTR/ERV	ENSMUSG00000037852.9	Cpe	TE
chr8	65136179	65136199	chr8-386	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000037852.9	Cpe	Genic
chr8	65193044	65193064	chr8-45	124.8	-	11.6991	14.2664	15.5898	41.5552	3	3'UTR	ENSMUSG00000031605.9	Klhl2	Genic
chr8	65193103	65193123	chr8-46	109.2	-	58.4953	11.4131	15.5898	85.4981	3	3'UTR	ENSMUSG00000031605.9	Klhl2	Genic
chr8	68141769	68141789	chr8-388	46.8	-	11.6991	0	10.3932	22.0922	2	3'UTR	ENSMUSG00000030465.21	Psd3	Genic
chr8	68144412	68144432	chr8-47	109.2	-	11.6991	8.5598	15.5898	35.8486	3	3'UTR	ENSMUSG00000030465.21	Psd3	Genic
chr8	68147696	68147716	chr8-394	78	-	11.6991	5.7065	10.3932	27.7988	3	3'UTR	ENSMUSG00000030465.21	Psd3	Genic
chr8	68148113	68148133	chr8-171	62.4	-	11.6991	8.5598	0	20.2589	2	3'UTR	ENSMUSG00000030465.21	Psd3	Genic
chr8	68201284	68201304	chr8-89	93.6	-	23.3981	14.2664	0	37.6645	2	Deep intronic	ENSMUSG00000030465.21	Psd3	Genic
chr8	68811022	68811042	chr8-396	46.8	-	35.0972	0	0	35.0972	1	3'UTR	ENSMUSG00000036356.16	Csgalnact1	Genic
chr8	69554596	69554616	chr8-397	46.8	+	0	5.7065	0	5.7065	1	CDS	ENSMUSG00000006273.15	Atp6v1b2	Genic
chr8	69566299	69566319	chr8-6	686.2	+	58.4953	48.5056	197.4703	304.4711	3	3'UTR	ENSMUSG00000006273.15	Atp6v1b2	Genic
chr8	70675819	70675839	chr8-398	46.8	-	11.6991	0	10.3932	22.0922	2	Satellite/LC	ENSMUSG00000002343.12	Armc6	TE
chr8	70879975	70879995	chr8-399	46.8	-	0	8.5598	0	8.5598	1	LTR/ERV	ENSMUSG00000003575.14	Crtc1	TE
chr8	70912056	70912076	chr8-400	62.4	-	0	14.2664	0	14.2664	1	Other SINE	ENSMUSG00000055707.14	Klhl26	TE
chr8	71153091	71153111	chr8-401	46.8	+	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000071076.9	Jund	Genic
chr8	71928706	71928726	chr8-403	46.8	-	35.0972	0	0	35.0972	1	3'UTR	ENSMUSG00000034863.10	Ano8	Genic
chr8	71946172	71946192	chr8-404	46.8	+	11.6991	8.5598	0	20.2589	2	LTR/ERV	ENSMUSG00000007610.17	Gtpbp3	TE
chr8	73234875	73234895	chr8-174	93.6	-	0	2.8533	25.9829	28.8362	2	3'UTR	ENSMUSG00000019731.14	Slc35e1	Genic
chr8	73783713	73783733	chr8-405	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000004383.19	Large1	Genic
chr8	73899165	73899185	chr8-175	78	-	35.0972	2.8533	5.1966	43.147	3	Satellite/LC	ENSMUSG00000004383.19	Large1	TE
chr8	73927457	73927477	chr8-406	46.8	-	0	2.8533	10.3932	13.2464	2	Deep intronic	ENSMUSG00000004383.19	Large1	Genic
chr8	73986116	73986136	chr8-408	62.4	-	23.3981	5.7065	0	29.1046	2	Alu	ENSMUSG00000004383.19	Large1	TE
chr8	77103614	77103634	chr8-410	78	-	0	0	25.9829	25.9829	1	Satellite/LC	ENSMUSG00000110485.3	Gm45740	TE
chr8	77853942	77853962	chr8-411	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000031618.14	Nr3c2	Genic
chr8	77947379	77947399	chr8-90	78	+	35.0972	5.7065	0	40.8037	2	LTR/ERV	ENSMUSG00000031618.14	Nr3c2	TE
chr8	77948691	77948711	chr8-413	78	+	11.6991	14.2664	0	25.9654	2	Deep intronic	ENSMUSG00000031618.14	Nr3c2	Genic
chr8	78144178	78144198	chr8-177	62.4	-	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000037148.9	Arhgap10	Genic
chr8	79772736	79772756	chr8-91	78	+	0	2.8533	20.7863	23.6396	2	LTR/ERV	ENSMUSG00000071064.16	Zfp827	TE
chr8	80401271	80401291	chr8-92	93.6	+	11.6991	8.5598	15.5898	35.8486	3	3'UTR	ENSMUSG00000036990.14	Otud4	Genic
chr8	80402273	80402293	chr8-179	78	+	11.6991	8.5598	10.3932	30.652	3	3'UTR	ENSMUSG00000036990.14	Otud4	Genic
chr8	80403855	80403875	chr8-180	78	+	0	8.5598	10.3932	18.953	2	3'UTR	ENSMUSG00000036990.14	Otud4	Genic
chr8	80692548	80692568	chr8-415	46.8	-	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000064325.5	Hhip	Genic
chr8	81529799	81529819	chr8-416	46.8	+	0	8.5598	0	8.5598	1	Satellite/LC			TE
chr8	81593466	81593486	chr8-182	62.4	-	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000031714.11	Gab1	Genic
chr8	81712534	81712554	chr8-93	93.6	-	0	14.2664	10.3932	24.6595	2	Proximal intronic	ENSMUSG00000038250.10	Usp38	Genic
chr8	82311939	82311959	chr8-183	62.4	+	0	5.7065	20.7863	26.4929	2	Deep intronic	ENSMUSG00000037940.18	Inpp4b	Genic
chr8	82799429	82799449	chr8-417	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000037940.18	Inpp4b	Genic
chr8	83897313	83897333	chr8-94	78	-	11.6991	8.5598	10.3932	30.652	3	Satellite/LC			TE
chr8	84161244	84161264	chr8-184	78	-	11.6991	11.4131	0	23.1121	2	3'UTR	ENSMUSG00000063253.12	Scoc	Genic
chr8	84645062	84645082	chr8-95	78	+	0	11.4131	5.1966	16.6097	2	Other SINE	ENSMUSG00000013033.17	Adgrl1	TE
chr8	85243263	85243283	chr8-418	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000034656.19	Cacna1a	TE
chr8	85325460	85325480	chr8-36	124.8	+	0	28.5327	25.9829	54.5156	2	Deep intronic	ENSMUSG00000034656.19	Cacna1a	Genic
chr8	85327973	85327993	chr8-421	46.8	+	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000034656.19	Cacna1a	Genic
chr8	85361513	85361533	chr8-63	155.9	+	23.3981	34.2392	0	57.6373	2	Deep intronic	ENSMUSG00000034656.19	Cacna1a	Genic
chr8	85361569	85361589	chr8-19	389.9	+	70.1943	65.6252	10.3932	146.2127	3	Deep intronic	ENSMUSG00000034656.19	Cacna1a	Genic
chr8	85366784	85366804	chr8-188	78	+	0	11.4131	5.1966	16.6097	2	3'UTR	ENSMUSG00000034656.19	Cacna1a	Genic
chr8	85368385	85368405	chr8-426	46.8	+	0	0	15.5898	15.5898	1	3'UTR-distal			Genic
chr8	85431372	85431392	chr8-25	187.1	-	23.3981	14.2664	57.1624	94.8269	3	3'UTR	ENSMUSG00000001911.17	Nfix	Genic
chr8	85497226	85497246	chr8-428	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000001911.17	Nfix	TE
chr8	86265408	86265428	chr8-97	78	-	0	5.7065	31.1795	36.8861	2	3'UTR	ENSMUSG00000031701.7	Dnaja2	Genic
chr8	86266326	86266346	chr8-433	46.8	-	0	0	15.5898	15.5898	1	Proximal intronic	ENSMUSG00000031701.7	Dnaja2	Genic
chr8	86421472	86421492	chr8-434	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000036902.12	Neto2	Genic
chr8	86444233	86444253	chr8-23	218.3	-	46.7962	22.8262	15.5898	85.2121	3	3'UTR	ENSMUSG00000031703.9	Itfg1	Genic
chr8	86445201	86445221	chr8-26	405.5	-	93.5924	34.2392	62.359	190.1907	3	3'UTR	ENSMUSG00000031703.9	Itfg1	Genic
chr8	87370288	87370308	chr8-437	46.8	+	0	2.8533	15.5898	18.443	2	Deep intronic	ENSMUSG00000047866.21	Lonp2	Genic
chr8	87397924	87397944	chr8-190	140.4	-	11.6991	0	41.5727	53.2717	2	Other exon	ENSMUSG00000064624.3	Gm22305	Genic
chr8	88196428	88196448	chr8-191	62.4	-	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000031654.17	Cbln1	Genic
chr8	90759966	90759986	chr8-192	140.4	+	0	25.6794	0	25.6794	1	Satellite/LC			TE
chr8	91859837	91859857	chr8-193	78	-	35.0972	0	10.3932	45.4903	2	First intron	ENSMUSG00000031667.17	Aktip	Genic
chr8	92241149	92241169	chr8-439	62.4	-	0	0	20.7863	20.7863	1	Satellite/LC			TE
chr8	92262063	92262083	chr8-440	46.8	+	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000055932.16	Fto	Genic
chr8	92394072	92394092	chr8-441	78	+	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000055932.16	Fto	Genic
chr8	94694829	94694849	chr8-64	93.6	+	0	22.8262	5.1966	28.0227	2	3'UTR	ENSMUSG00000031748.17	Gnao1	Genic
chr8	94698722	94698742	chr8-194	62.4	-	0	0	20.7863	20.7863	1	3'UTR	ENSMUSG00000031751.15	Amfr	Genic
chr8	94727027	94727047	chr8-443	78	-	0	0	25.9829	25.9829	1	CDS	ENSMUSG00000031751.15	Amfr	Genic
chr8	94900155	94900175	chr8-98	78	+	23.3981	5.7065	15.5898	44.6944	3	3'UTR	ENSMUSG00000031762.8	Mt2	Genic
chr8	95043045	95043065	chr8-445	46.8	+	0	2.8533	20.7863	23.6396	2	Deep intronic	ENSMUSG00000032939.15	Nup93	Genic
chr8	95400410	95400430	chr8-195	78	+	0	5.7065	20.7863	26.4929	2	3'UTR	ENSMUSG00000031776.18	Arl2bp	Genic
chr8	95507741	95507761	chr8-48	233.9	+	11.6991	28.5327	41.5727	81.8044	3	3'UTR	ENSMUSG00000031778.14	Cx3cl1	Genic
chr8	95509024	95509044	chr8-451	62.4	+	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000031778.14	Cx3cl1	Genic
chr8	95577811	95577831	chr8-65	93.6	+	0	11.4131	10.3932	21.8063	2	Deep intronic	ENSMUSG00000031782.16	Coq9	Genic
chr8	99301283	99301303	chr8-100	78	-	0	0	25.9829	25.9829	1	Satellite/LC			TE
chr8	105569365	105569385	chr8-456	62.4	-	0	0	25.9829	25.9829	1	Deep intronic			Genic
chr8	105899192	105899212	chr8-197	46.8	+	35.0972	0	10.3932	45.4903	2	First intron	ENSMUSG00000031885.15	Cbfb	Genic
chr8	107522076	107522096	chr8-457	46.8	+	0	0	15.5898	15.5898	1	Other SINE	ENSMUSG00000041949.7	Tango6	TE
chr8	107997047	107997067	chr8-31	202.7	+	0	2.8533	62.359	65.2123	2	Satellite/LC	ENSMUSG00000120083.2	4930517G24Rik	TE
chr8	108019837	108019857	chr8-198	140.4	+	11.6991	0	41.5727	53.2717	2	Satellite/LC	ENSMUSG00000128387.1	""	TE
chr8	109324201	109324221	chr8-458	46.8	+	0	8.5598	0	8.5598	1	Alu	ENSMUSG00000038872.11	Zfhx3	TE
chr8	109615402	109615422	chr8-459	46.8	+	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000038872.11	Zfhx3	Genic
chr8	109968922	109968942	chr8-199	78	-	11.6991	0	20.7863	32.4854	2	First intron	ENSMUSG00000120008.2	Gm56822	Genic
chr8	110669027	110669047	chr8-463	46.8	+	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000031732.13	Phlpp2	Genic
chr8	111732582	111732602	chr8-200	93.6	-	23.3981	5.7065	10.3932	39.4978	3	3'UTR	ENSMUSG00000033658.17	Ddx19b	Genic
chr8	111880027	111880047	chr8-465	46.8	-	0	8.5598	0	8.5598	1	3'UTR-distal			Genic
chr8	111931257	111931277	chr8-201	62.4	-	0	0	20.7863	20.7863	1	Other SINE	ENSMUSG00000003316.15	Glg1	TE
chr8	112265627	112265647	chr8-466	62.4	+	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000033545.15	Znrf1	Genic
chr8	112449489	112449509	chr8-467	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000031955.11	Bcar1	Genic
chr8	112634171	112634191	chr8-468	46.8	-	0	0	15.5898	15.5898	1	3'UTR-distal	ENSMUSG00000031952.6	Chst5	Genic
chr8	112766246	112766266	chr8-469	93.6	-	0	2.8533	25.9829	28.8362	2	Satellite/LC			TE
chr8	113431808	113431828	chr8-470	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000031772.18	Cntnap4	TE
