chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr6	29945629	29945649	chr6-710	19.7	+	2.6134	2.8526	5.466	2	3'UTR	ENSG00000206503.16		Genic
chr6	29948416	29948436	chr6-9969	5.79	-	0.4752	0.7132	1.1883	2	LTR/ERV	ENSG00000293508.2	POLR1HASP	TE
chr6	29965339	29965359	chr6-216	39.4	-	3.5637	7.8447	11.4084	2	First intron	ENSG00000293508.2	POLR1HASP	Genic
chr6	29965345	29965365	chr6-3049	10.4	+	1.4255	1.9017	3.3272	2	Deep intronic	ENSG00000310474.1	""	Genic
chr6	29976528	29976548	chr6-6936	5.79	-	0.9503	0.4754	1.4257	2	First intron	ENSG00000293508.2	POLR1HASP	Genic
chr6	29983260	29983280	chr6-3050	11.6	-	1.4255	1.9017	3.3272	2	LINE	ENSG00000293508.2	POLR1HASP	TE
chr6	29995101	29995121	chr6-5112	6.95	-	0.9503	0.9509	1.9012	2	First intron	ENSG00000224312.1	MCCD1P2	Genic
chr6	30006753	30006773	chr6-3892	10.4	+	1.1879	1.9017	3.0896	2	First intron	ENSG00000204622.12	HLA-J	Genic
chr6	30043756	30043776	chr6-9976	3.48	-	0.9503	0	0.9503	1	LINE	ENSG00000293508.2	POLR1HASP	TE
chr6	30051757	30051777	chr6-9977	4.64	-	0.4752	0.4754	0.9506	2	LINE	ENSG00000293508.2	POLR1HASP	TE
chr6	30053166	30053186	chr6-9978	4.64	-	0.4752	0.7132	1.1883	2	Alu	ENSG00000293508.2	POLR1HASP	TE
chr6	30061751	30061771	chr6-5114	5.79	+	0.4752	1.4263	1.9015	2	First intron	ENSG00000066379.16		Genic
chr6	30154201	30154221	chr6-9979	4.64	-	0.4752	1.4263	1.9015	2	CDS	ENSG00000204613.11	TRIM10	Genic
chr6	30160895	30160915	chr6-9980	6.95	-	1.1879	0.7132	1.901	2	5'UTR	ENSG00000204613.11	TRIM10	Genic
chr6	30172057	30172077	chr6-1238	19.7	+	2.6134	4.0412	6.6546	2	CDS	ENSG00000204610.15		Genic
chr6	30192392	30192412	chr6-3893	8.11	-	0.4752	1.1886	1.6637	2	Deep intronic	ENSG00000234127.10		Genic
chr6	30195440	30195460	chr6-3894	6.95	-	0.7127	0.9509	1.6636	2	Other SINE	ENSG00000234127.10		TE
chr6	30196120	30196140	chr6-2425	10.4	-	1.1879	0.9509	2.1388	2	Deep intronic	ENSG00000234127.10		Genic
chr6	30204262	30204282	chr6-9986	4.64	-	0.2376	1.1886	1.4262	2	Other SINE	ENSG00000234127.10		TE
chr6	30205384	30205404	chr6-3896	6.95	-	1.663	0.9509	2.6139	2	First intron	ENSG00000234127.10		Genic
chr6	30207946	30207966	chr6-3897	8.11	-	1.1879	0.7132	1.901	2	LINE	ENSG00000234127.10		TE
chr6	30210351	30210371	chr6-1069	22	-	3.5637	3.3281	6.8917	2	First intron	ENSG00000234127.10		Genic
chr6	30260283	30260303	chr6-3051	9.27	+	0.9503	1.664	2.6143	2	First intron	ENSG00000243753.8	HLA-L	Genic
chr6	30263807	30263827	chr6-3052	10.4	+	1.1879	1.664	2.8519	2	Satellite/LC	ENSG00000291097.2	HLA-L	TE
chr6	30283414	30283434	chr6-3053	8.11	-	1.1879	0.7132	1.901	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30283536	30283556	chr6-6940	5.79	-	0.7127	0.4754	1.1882	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30284809	30284829	chr6-9992	5.79	-	0.4752	0.7132	1.1883	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30289684	30289704	chr6-5116	6.95	-	0.7127	1.9017	2.6145	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30292151	30292171	chr6-5118	8.11	-	0.4752	1.1886	1.6637	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30293972	30293992	chr6-2426	11.6	-	0.9503	2.3772	3.3275	2	Other SINE	ENSG00000231074.12	HCG18	TE
chr6	30294515	30294535	chr6-2018	12.7	-	0.9503	2.3772	3.3275	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30301703	30301723	chr6-5120	6.95	-	0.9503	1.1886	2.1389	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30303031	30303051	chr6-3054	10.4	-	0.7127	1.9017	2.6145	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30303092	30303112	chr6-2427	10.4	-	1.1879	1.664	2.8519	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30303183	30303203	chr6-2428	12.7	-	2.1382	0.4754	2.6136	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30303838	30303858	chr6-97	57.9	-	10.2159	4.7544	14.9702	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30305118	30305138	chr6-711	18.5	-	3.3261	1.9017	5.2278	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30305190	30305210	chr6-3055	9.27	-	0.2376	1.9017	2.1393	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30307366	30307386	chr6-3901	9.27	-	0.7127	1.1886	1.9013	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30308976	30308996	chr6-6944	5.79	-	0	1.1886	1.1886	1	Alu	ENSG00000231074.12	HCG18	TE
chr6	30310071	30310091	chr6-5122	8.11	-	1.1879	0.7132	1.901	2	Deep intronic	ENSG00000231074.12	HCG18	Genic
chr6	30311278	30311298	chr6-437	31.3	-	7.1273	3.8035	10.9308	2	Satellite/LC	ENSG00000231074.12	HCG18	TE
chr6	30311909	30311929	chr6-712	35.9	-	3.5637	5.4675	9.0312	2	Other SINE	ENSG00000231074.12	HCG18	TE
chr6	30315576	30315596	chr6-5123	6.95	-	0.9503	0.4754	1.4257	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30316431	30316451	chr6-3903	11.6	-	1.9006	0.7132	2.6138	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30317426	30317446	chr6-295	47.5	-	9.7407	10.935	20.6757	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30317478	30317498	chr6-9	268.9	-	29.2221	32.8051	62.0272	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30317594	30317614	chr6-64	83.4	-	12.5916	12.8368	25.4284	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30319280	30319300	chr6-3904	8.11	-	0.4752	1.1886	1.6637	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30320708	30320728	chr6-396	27.8	-	3.8012	6.1807	9.9819	2	Satellite/LC	ENSG00000231074.12	HCG18	TE
chr6	30322176	30322196	chr6-6951	5.79	-	1.1879	0.2377	1.4256	2	LTR/ERV	ENSG00000231074.12	HCG18	TE
chr6	30324564	30324584	chr6-3905	6.95	-	0.7127	0.9509	1.6636	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30324775	30324795	chr6-10006	5.79	-	0.2376	0.9509	1.1885	2	Alu	ENSG00000231074.12	HCG18	TE
chr6	30325911	30325931	chr6-1453	15.1	-	1.1879	4.7544	5.9423	2	First intron	ENSG00000231074.12	HCG18	Genic
chr6	30326176	30326196	chr6-397	32.5	-	3.3261	4.9921	8.3182	2	LINE	ENSG00000231074.12	HCG18	TE
chr6	30326249	30326269	chr6-808	19.7	-	2.6134	3.0903	5.7037	2	LINE	ENSG00000231074.12	HCG18	TE
chr6	30326915	30326935	chr6-1454	17.4	+	1.9006	2.6149	4.5155	2	5'UTR	ENSG00000204599.17		Genic
chr6	30343822	30343842	chr6-6955	5.79	+	1.9006	0.4754	2.3761	2	3'UTR	ENSG00000204599.17		Genic
chr6	30490211	30490231	chr6-296	37.1	+	5.7019	9.9842	15.686	2	First intron	ENSG00000204592.10		Genic
chr6	30491815	30491835	chr6-6958	5.79	+	0.2376	0.9509	1.1885	2	Alu	ENSG00000204592.10		TE
chr6	30548317	30548337	chr6-5128	9.27	-	0.9503	1.4263	2.3766	2	LINE	ENSG00000204590.14		TE
chr6	30552386	30552406	chr6-10026	8.11	-	0.2376	1.4263	1.6639	2	Deep intronic	ENSG00000204590.14		Genic
chr6	30557555	30557575	chr6-809	18.5	+	1.4255	3.5658	4.9912	2	First intron	ENSG00000204576.13		Genic
chr6	30561588	30561608	chr6-3908	6.95	+	1.4255	1.664	3.0895	2	LINE	ENSG00000204576.13		TE
chr6	30563075	30563095	chr6-5131	6.95	+	1.663	0.2377	1.9008	2	3'UTR	ENSG00000204576.13		Genic
chr6	30571692	30571712	chr6-3059	11.6	+	1.663	2.6149	4.2779	2	3'UTR-distal	ENSG00000204574.15		Genic
chr6	30580485	30580505	chr6-6966	6.95	+	0.7127	1.1886	1.9013	2	CDS	ENSG00000204574.15		Genic
chr6	30582406	30582426	chr6-3909	11.6	+	1.4255	1.1886	2.6141	2	CDS	ENSG00000204574.15		Genic
chr6	30583447	30583467	chr6-569	23.2	+	4.7516	4.0412	8.7928	2	Proximal intronic	ENSG00000204574.15		Genic
chr6	30585462	30585482	chr6-2020	10.4	+	2.3758	1.664	4.0398	2	Proximal intronic	ENSG00000204574.15		Genic
chr6	30601077	30601097	chr6-5133	6.95	-	0.7127	0.7132	1.4259	2	3'UTR	ENSG00000204569.11		Genic
chr6	30601337	30601357	chr6-6969	6.95	-	0.2376	1.1886	1.4262	2	3'UTR	ENSG00000204569.11		Genic
chr6	30602259	30602279	chr6-181	57.9	-	5.7019	10.2219	15.9237	2	CDS	ENSG00000204569.11		Genic
chr6	30602389	30602409	chr6-200	53.3	-	8.3152	8.0824	16.3976	2	CDS	ENSG00000204569.11		Genic
chr6	30604423	30604443	chr6-6971	6.95	-	0.4752	0.9509	1.426	2	CDS	ENSG00000204569.11		Genic
chr6	30609005	30609025	chr6-926	17.4	-	2.3758	2.6149	4.9907	2	Proximal intronic	ENSG00000204569.11		Genic
chr6	30615672	30615692	chr6-10048	5.79	-	0.9503	0.7132	1.6635	2	Deep intronic	ENSG00000204569.11		Genic
chr6	30616499	30616519	chr6-2432	10.4	-	0.7127	1.4263	2.139	2	5'UTR	ENSG00000204569.11		Genic
chr6	30616885	30616905	chr6-2433	10.4	-	0.2376	1.9017	2.1393	2	5'UTR	ENSG00000204569.11		Genic
chr6	30617154	30617174	chr6-570	24.3	-	3.8012	3.0903	6.8916	2	5'UTR	ENSG00000204569.11		Genic
chr6	30641902	30641922	chr6-1703	10.4	+	2.1382	0.7132	2.8514	2	Proximal intronic	ENSG00000137343.19		Genic
chr6	30642302	30642322	chr6-5137	9.27	+	0.9503	1.4263	2.3766	2	Proximal intronic	ENSG00000137343.19		Genic
chr6	30644334	30644354	chr6-5138	5.79	+	1.1879	0.4754	1.6633	2	3'UTR	ENSG00000137343.19		Genic
chr6	30647460	30647480	chr6-2434	11.6	+	0.7127	1.9017	2.6145	2	3'UTR-distal	ENSG00000204564.13		Genic
chr6	30647537	30647557	chr6-3062	9.27	+	0.2376	2.3772	2.6148	2	3'UTR-distal	ENSG00000204564.13		Genic
chr6	30649747	30649767	chr6-3063	9.27	+	1.4255	2.1395	3.5649	2	3'UTR-distal	ENSG00000204564.13		Genic
chr6	30649827	30649847	chr6-5139	8.11	+	0.9503	0.9509	1.9012	2	3'UTR-distal	ENSG00000204564.13		Genic
chr6	30656854	30656874	chr6-3064	9.27	-	0.7127	1.9017	2.6145	2	Proximal intronic	ENSG00000204560.11		Genic
chr6	30656915	30656935	chr6-927	18.5	-	0.9503	3.5658	4.5161	2	Proximal intronic	ENSG00000204560.11		Genic
chr6	30657612	30657632	chr6-6979	5.79	-	0.4752	0.7132	1.1883	2	LINE	ENSG00000204560.11		TE
chr6	30660446	30660466	chr6-6980	5.79	-	0.2376	0.9509	1.1885	2	First intron	ENSG00000204560.11		Genic
chr6	30665846	30665866	chr6-6982	5.79	-	1.1879	0	1.1879	1	Proximal intronic	ENSG00000204560.11		Genic
chr6	30670924	30670944	chr6-6984	6.95	-	0.4752	0.9509	1.426	2	3'UTR-distal	ENSG00000204560.11		Genic
chr6	30677336	30677356	chr6-10062	4.64	-	0.2376	0.9509	1.1885	2	Proximal intronic	ENSG00000146112.13		Genic
chr6	30720392	30720412	chr6-5141	9.27	+	0.9503	1.1886	2.1389	2	5'UTR	ENSG00000196230.15		Genic
chr6	30721355	30721375	chr6-3912	8.11	+	1.1879	0.9509	2.1388	2	First intron	ENSG00000196230.15		Genic
chr6	30722569	30722589	chr6-3065	8.11	+	1.4255	0.9509	2.3763	2	5'UTR	ENSG00000196230.15		Genic
chr6	30724521	30724541	chr6-1070	17.4	+	4.2764	0.7132	4.9896	2	3'UTR	ENSG00000196230.15		Genic
chr6	30727949	30727969	chr6-713	23.2	-	4.9891	1.4263	6.4154	2	3'UTR	ENSG00000137312.16		Genic
chr6	30728030	30728050	chr6-714	33.6	-	6.177	3.3281	9.5051	2	3'UTR	ENSG00000137312.16		Genic
chr6	30740510	30740530	chr6-3915	9.27	-	0.9503	1.4263	2.3766	2	3'UTR-distal	ENSG00000137312.16		Genic
chr6	30741166	30741186	chr6-1704	12.7	-	0.4752	2.6149	3.0901	2	3'UTR-distal	ENSG00000137312.16		Genic
chr6	30742403	30742423	chr6-1239	19.7	-	2.6134	3.5658	6.1791	2	3'UTR-distal	ENSG00000137312.16		Genic
chr6	30742888	30742908	chr6-810	20.9	-	1.4255	4.7544	6.1798	2	3'UTR-distal	ENSG00000137312.16		Genic
chr6	30743264	30743284	chr6-928	17.4	-	2.1382	5.2298	7.368	2	3'UTR	ENSG00000137331.13		Genic
chr6	30743457	30743477	chr6-275	45.2	-	5.4643	9.5087	14.973	2	3'UTR	ENSG00000137331.13		Genic
chr6	30744236	30744256	chr6-1705	13.9	-	1.9006	3.5658	5.4664	2	CDS	ENSG00000137331.13		Genic
chr6	30749029	30749049	chr6-10078	4.64	-	0.4752	0.7132	1.1883	2	Satellite/LC			TE
chr6	30884167	30884187	chr6-1457	19.7	+	2.3758	2.8526	5.2284	2	First intron	ENSG00000204580.15		Genic
chr6	30884366	30884386	chr6-1458	15.1	+	2.1382	2.3772	4.5154	2	5'UTR	ENSG00000204580.15		Genic
chr6	30885878	30885898	chr6-3919	8.11	+	1.1879	0.9509	2.1388	2	First intron	ENSG00000204580.15		Genic
chr6	30893390	30893410	chr6-10085	5.79	+	0	1.1886	1.1886	1	CDS	ENSG00000204580.15		Genic
chr6	30908363	30908383	chr6-10086	4.64	+	0	1.1886	1.1886	1	3'UTR-distal	ENSG00000213780.12		Genic
chr6	30910667	30910687	chr6-3920	8.11	+	0	1.664	1.664	1	3'UTR-distal	ENSG00000213780.12		Genic
chr6	30911254	30911274	chr6-5152	8.11	+	0.9503	1.1886	2.1389	2	CDS	ENSG00000213780.12		Genic
chr6	30911782	30911802	chr6-1706	13.9	+	1.4255	1.9017	3.3272	2	Proximal intronic	ENSG00000213780.12		Genic
chr6	30911842	30911862	chr6-495	24.3	+	2.8509	3.3281	6.179	2	Proximal intronic	ENSG00000213780.12		Genic
chr6	30911920	30911940	chr6-496	30.1	+	8.0777	4.0412	12.1189	2	Proximal intronic	ENSG00000213780.12		Genic
chr6	30912400	30912420	chr6-2436	16.2	+	0.2376	3.5658	3.8033	2	CDS	ENSG00000213780.12		Genic
chr6	30913244	30913264	chr6-3067	9.27	+	0.7127	1.4263	2.139	2	Proximal intronic	ENSG00000213780.12		Genic
chr6	30913321	30913341	chr6-5153	8.11	+	0.7127	1.9017	2.6145	2	CDS	ENSG00000213780.12		Genic
chr6	30914106	30914126	chr6-929	29	+	2.6134	4.0412	6.6546	2	3'UTR	ENSG00000213780.12		Genic
chr6	30914183	30914203	chr6-628	26.7	+	1.663	5.2298	6.8928	2	3'UTR-distal	ENSG00000288473.1	""	Genic
chr6	30914416	30914436	chr6-297	62.6	+	6.8898	14.5008	21.3906	2	3'UTR-distal	ENSG00000137411.20		Genic
chr6	30916884	30916904	chr6-3926	9.27	+	0.2376	2.3772	2.6148	2	3'UTR-distal	ENSG00000137411.20		Genic
chr6	30917004	30917024	chr6-3068	10.4	+	1.4255	1.1886	2.6141	2	3'UTR-distal	ENSG00000137411.20		Genic
chr6	30918837	30918857	chr6-3928	6.95	+	0.7127	0.9509	1.6636	2	3'UTR-distal	ENSG00000137411.20		Genic
chr6	30925756	30925776	chr6-629	29	+	2.8509	4.7544	7.6053	2	Proximal intronic	ENSG00000137411.20		Genic
chr6	30925876	30925896	chr6-3070	12.7	+	0.9503	1.664	2.6143	2	CDS	ENSG00000137411.20		Genic
chr6	30928484	30928504	chr6-10107	4.64	+	0.9503	0.2377	1.188	2	3'UTR-distal			Genic
chr6	31143225	31143245	chr6-7010	6.95	-	0.9503	0.9509	1.9012	2	Proximal intronic	ENSG00000204536.15	CCHCR1	Genic
chr6	31146392	31146412	chr6-5160	8.11	-	0.9503	0.7132	1.6635	2	LINE	ENSG00000204536.15	CCHCR1	TE
chr6	31148161	31148181	chr6-3071	9.27	-	0.9503	1.1886	2.1389	2	Proximal intronic	ENSG00000204536.15	CCHCR1	Genic
chr6	31149297	31149317	chr6-3936	6.95	-	1.663	0.7132	2.3762	2	Deep intronic	ENSG00000204536.15	CCHCR1	Genic
chr6	31150182	31150202	chr6-10113	4.64	-	0.2376	0.4754	0.713	2	CDS	ENSG00000204536.15	CCHCR1	Genic
chr6	31157570	31157590	chr6-2439	10.4	-	1.663	1.4263	3.0894	2	3'UTR-distal	ENSG00000204536.15	CCHCR1	Genic
chr6	31158773	31158793	chr6-3072	8.11	+	2.1382	0.4754	2.6136	2	5'UTR	ENSG00000137310.14		Genic
chr6	31166163	31166183	chr6-10117	4.64	-	0.4752	0.4754	0.9506	2	5'UTR	ENSG00000204531.21	POU5F1	Genic
chr6	31171426	31171446	chr6-3937	8.11	-	1.4255	0.2377	1.6632	2	First intron	ENSG00000204531.21	POU5F1	Genic
chr6	31175130	31175150	chr6-2024	20.9	-	2.1382	3.0903	5.2285	2	First intron	ENSG00000204528.4	PSORS1C3	Genic
chr6	31176007	31176027	chr6-571	19.7	-	3.3261	2.6149	5.941	2	First intron	ENSG00000204528.4	PSORS1C3	Genic
chr6	31176153	31176173	chr6-153	91.6	-	14.9674	10.2219	25.1893	2	First intron	ENSG00000204528.4	PSORS1C3	Genic
chr6	31178976	31178996	chr6-10123	5.79	-	0.4752	0.7132	1.1883	2	LINE	ENSG00000204528.4	PSORS1C3	TE
chr6	31179286	31179306	chr6-7015	5.79	-	0.7127	0.7132	1.4259	2	First intron	ENSG00000204528.4	PSORS1C3	Genic
chr6	31269015	31269035	chr6-1241	18.5	-	0.7127	3.5658	4.2785	2	3'UTR	ENSG00000204525.19		Genic
chr6	31269502	31269522	chr6-5165	6.95	-	0.9503	0.4754	1.4257	2	CDS	ENSG00000204525.19		Genic
chr6	31269959	31269979	chr6-10125	5.79	-	0.4752	0.7132	1.1883	2	CDS	ENSG00000204525.19		Genic
chr6	31271126	31271146	chr6-3073	11.6	-	1.4255	1.1886	2.6141	2	CDS	ENSG00000204525.19		Genic
chr6	31271356	31271376	chr6-497	25.5	-	1.663	6.1807	7.8437	2	Satellite/LC	ENSG00000204525.19		TE
chr6	31356452	31356472	chr6-1242	16.2	-	1.663	2.8526	4.5157	2	Satellite/LC	ENSG00000234745.15		TE
chr6	31356675	31356695	chr6-3076	9.27	-	0.2376	2.3772	2.6148	2	CDS	ENSG00000234745.15		Genic
chr6	31395884	31395904	chr6-3077	9.27	-	1.4255	0.7132	2.1386	2	Satellite/LC	ENSG00000272221.2	MICA-AS1	TE
chr6	31396178	31396198	chr6-7018	5.79	-	0.2376	1.4263	1.6639	2	First intron	ENSG00000272221.2	MICA-AS1	Genic
chr6	31400872	31400892	chr6-2440	11.6	+	2.8509	2.1395	4.9904	2	First intron	ENSG00000204520.15		Genic
chr6	31403690	31403710	chr6-3078	9.27	+	1.4255	0.9509	2.3763	2	CDS	ENSG00000204520.15		Genic
chr6	31410898	31410918	chr6-3079	10.4	+	1.4255	1.664	3.0895	2	First intron	ENSG00000204520.15		Genic
chr6	31410983	31411003	chr6-2441	10.4	+	1.4255	1.664	3.0895	2	First intron	ENSG00000204520.15		Genic
chr6	31414778	31414798	chr6-5170	6.95	+	1.1879	1.4263	2.6142	2	First intron	ENSG00000204520.15		Genic
chr6	31506046	31506066	chr6-10131	5.79	+	0.4752	0.7132	1.1883	2	Proximal intronic	ENSG00000204516.10	MICB	Genic
chr6	31530386	31530406	chr6-2442	11.6	-	2.8509	1.664	4.515	2	3'UTR	ENSG00000198563.15		Genic
chr6	31530528	31530548	chr6-2443	11.6	-	1.9006	1.9017	3.8024	2	Proximal intronic	ENSG00000198563.15		Genic
chr6	31530910	31530930	chr6-930	18.5	-	1.1879	3.3281	4.5159	2	3'UTR	ENSG00000198563.15		Genic
chr6	31531601	31531621	chr6-811	20.9	-	2.3758	2.1395	4.5152	2	Deep intronic	ENSG00000198563.15		Genic
chr6	31532479	31532499	chr6-229	40.6	-	4.514	6.1807	10.6947	2	Alu	ENSG00000198563.15		TE
chr6	31532617	31532637	chr6-65	70.7	-	10.691	7.3693	18.0603	2	Deep intronic	ENSG00000198563.15		Genic
chr6	31533039	31533059	chr6-1243	19.7	-	2.3758	3.3281	5.7038	2	Deep intronic	ENSG00000198563.15		Genic
chr6	31534112	31534132	chr6-182	55.6	-	9.028	8.0824	17.1104	2	Alu	ENSG00000198563.15		TE
chr6	31534280	31534300	chr6-230	38.2	-	5.7019	7.8447	13.5466	2	Alu	ENSG00000198563.15		TE
chr6	31534436	31534456	chr6-117	61.4	-	10.691	12.3613	23.0523	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31534564	31534584	chr6-250	33.6	-	4.9891	7.8447	12.8338	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31534922	31534942	chr6-498	39.4	-	4.2764	8.3201	12.5965	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31535171	31535191	chr6-183	54.5	-	5.2267	11.6482	16.8749	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31535327	31535347	chr6-231	45.2	-	2.6134	7.8447	10.4581	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31535432	31535452	chr6-1244	19.7	-	1.663	3.5658	5.2288	2	3'UTR	ENSG00000198563.15		Genic
chr6	31535776	31535796	chr6-1074	17.4	-	1.663	4.2789	5.942	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31536401	31536421	chr6-572	41.7	-	4.7516	7.607	12.3585	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31536580	31536600	chr6-815	19.7	-	3.0885	4.0412	7.1297	2	3'UTR	ENSG00000198563.15		Genic
chr6	31538823	31538843	chr6-1460	12.7	-	1.1879	1.664	2.8519	2	3'UTR	ENSG00000198563.15		Genic
chr6	31539246	31539266	chr6-1075	17.4	-	0.9503	2.8526	3.8029	2	3'UTR	ENSG00000198563.15		Genic
chr6	31540459	31540479	chr6-816	27.8	-	2.1382	6.4184	8.5566	2	3'UTR	ENSG00000198563.15		Genic
chr6	31540519	31540539	chr6-2027	15.1	-	1.1879	2.8526	4.0405	2	3'UTR	ENSG00000198563.15		Genic
chr6	31541127	31541147	chr6-330	62.6	-	9.7407	9.271	19.0117	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31541546	31541566	chr6-1245	16.2	-	1.9006	2.1395	4.0401	2	3'UTR-distal	ENSG00000198563.15		Genic
chr6	31558387	31558407	chr6-2450	12.7	+	1.1879	2.3772	3.5651	2	CDS	ENSG00000204498.11	NFKBIL1	Genic
chr6	31558757	31558777	chr6-817	19.7	+	1.663	3.3281	4.9911	2	3'UTR	ENSG00000204498.11	NFKBIL1	Genic
chr6	31559271	31559291	chr6-3944	6.95	+	0.7127	1.4263	2.139	2	3'UTR-distal			Genic
chr6	31560560	31560580	chr6-1246	17.4	+	2.1382	2.6149	4.7531	2	3'UTR-distal			Genic
chr6	31567772	31567792	chr6-1076	18.5	+	0.9503	2.8526	3.8029	2	3'UTR-distal			Genic
chr6	31620953	31620973	chr6-2028	11.6	+	0.9503	2.3772	3.3275	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31622945	31622965	chr6-1247	17.4	+	2.8509	1.9017	4.7527	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31623044	31623064	chr6-931	17.4	+	1.1879	2.8526	4.0405	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31623731	31623751	chr6-3084	9.27	+	0.7127	1.1886	1.9013	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31624548	31624568	chr6-3085	11.6	+	0.9503	1.4263	2.3766	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31625225	31625245	chr6-5181	8.11	+	0.9503	1.1886	2.1389	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31625731	31625751	chr6-2029	11.6	+	1.663	1.9017	3.5648	2	3'UTR-distal	ENSG00000204469.13	PRRC2A	Genic
chr6	31627117	31627137	chr6-5183	6.95	+	1.1879	0.7132	1.901	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31628498	31628518	chr6-2030	12.7	+	2.3758	1.1886	3.5644	2	Alu	ENSG00000204469.13	PRRC2A	TE
chr6	31628764	31628784	chr6-5186	11.6	+	0.2376	2.1395	2.377	2	Alu	ENSG00000204469.13	PRRC2A	TE
chr6	31629831	31629851	chr6-3087	10.4	+	2.1382	1.9017	4.0399	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31630603	31630623	chr6-2031	13.9	+	1.4255	1.4263	2.8518	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31631248	31631268	chr6-1709	13.9	+	3.0885	2.1395	5.228	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31631798	31631818	chr6-201	35.9	+	5.9394	6.8938	12.8333	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31631871	31631891	chr6-438	27.8	+	3.5637	5.2298	8.7935	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31632375	31632395	chr6-1077	20.9	+	2.1382	3.8035	5.9417	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31632740	31632760	chr6-2033	17.4	+	1.9006	4.2789	6.1795	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31633701	31633721	chr6-3950	9.27	+	0.7127	1.664	2.3768	2	Proximal intronic	ENSG00000204469.13	PRRC2A	Genic
chr6	31634611	31634631	chr6-2034	12.7	+	1.9006	1.664	3.5647	2	Proximal intronic	ENSG00000204469.13	PRRC2A	Genic
chr6	31634692	31634712	chr6-2035	10.4	+	1.663	1.1886	2.8516	2	Proximal intronic	ENSG00000204469.13	PRRC2A	Genic
chr6	31634766	31634786	chr6-3091	10.4	+	0.4752	1.9017	2.3769	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31635271	31635291	chr6-2451	10.4	+	0.4752	1.9017	2.3769	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31636689	31636709	chr6-7040	5.79	-	0.4752	0.7132	1.1883	2	3'UTR-distal			Genic
chr6	31636838	31636858	chr6-3952	9.27	+	0.7127	1.1886	1.9013	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31637565	31637585	chr6-3953	8.11	+	0.9503	1.664	2.6143	2	CDS	ENSG00000204469.13	PRRC2A	Genic
chr6	31641265	31641285	chr6-1078	17.4	-	1.9006	4.2789	6.1795	2	Proximal intronic	ENSG00000204463.15		Genic
