chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr8	94422210	94422230	chr8-862	14.4	-	1.2158	0	0	0	13.6848	6.5505	0	0	21.451	3	3'UTR-distal	ENSG00000197275.15		Genic
chr8	94438744	94438764	chr8-863	14.4	-	2.4315	0	0	5.4939	0	0	3.1005	0	11.0259	3	LINE	ENSG00000197275.15		TE
chr8	94446967	94446987	chr8-196	21.7	-	7.2945	7.6414	2.464	0	0	0	3.1005	0	20.5004	4	Deep intronic	ENSG00000197275.15		Genic
chr8	94454136	94454156	chr8-865	14.4	-	0	3.8207	2.464	0	0	9.8257	0	0	16.1104	3	LINE	ENSG00000197275.15		TE
chr8	94468509	94468529	chr8-866	14.4	-	0	3.8207	2.464	0	0	3.2752	3.1005	6.6937	19.3541	5	Alu	ENSG00000197275.15		TE
chr8	94494274	94494294	chr8-402	18	-	1.2158	0	0	2.7469	0	9.8257	0	0	13.7884	3	Alu	ENSG00000164944.13		TE
chr8	94522115	94522135	chr8-867	14.4	-	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	LTR/ERV	ENSG00000164944.13		TE
chr8	94553387	94553407	chr8-197	21.7	-	3.6473	0	2.464	0	13.6848	3.2752	3.1005	0	26.1717	5	CDS	ENSG00000164944.13		Genic
chr8	94738692	94738712	chr8-868	18	+	1.2158	0	0	0	0	3.2752	9.3015	0	13.7925	3	Alu	ENSG00000156162.17		TE
chr8	94751432	94751452	chr8-198	21.7	+	6.0788	3.8207	0	0	0	0	0	0	9.8995	2	LINE	ENSG00000156162.17		TE
chr8	94763847	94763867	chr8-869	18	+	1.2158	0	0	5.4939	0	0	6.201	0	12.9106	3	Alu	ENSG00000156162.17		TE
chr8	94772185	94772205	chr8-870	10.8	+	0	0	0	0	0	3.2752	9.3015	0	12.5767	2	Deep intronic	ENSG00000156162.17		Genic
chr8	94824002	94824022	chr8-403	14.4	+	0	0	0	0	0	3.2752	12.402	0	15.6772	2	First intron	ENSG00000164941.15	INTS8	Genic
chr8	94850837	94850857	chr8-404	14.4	+	1.2158	0	0	2.7469	0	0	9.3015	0	13.2642	3	Deep intronic	ENSG00000164941.15	INTS8	Genic
chr8	94865019	94865039	chr8-872	14.4	+	0	0	0	10.9878	0	0	0	0	10.9878	1	Deep intronic	ENSG00000164941.15	INTS8	Genic
chr8	94923846	94923866	chr8-873	14.4	+	0	0	0	0	0	13.1009	0	0	13.1009	1	Alu	ENSG00000156170.15		TE
chr8	94985401	94985421	chr8-874	14.4	+	1.2158	3.8207	0	2.7469	0	6.5505	0	6.6937	21.0275	5	LTR/ERV	ENSG00000156170.15		TE
chr8	94986274	94986294	chr8-405	18	+	4.863	0	0	0	13.6848	0	0	0	18.5478	2	Deep intronic	ENSG00000156170.15		Genic
chr8	95028610	95028630	chr8-875	14.4	+	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	First intron	ENSG00000156170.15		Genic
chr8	95038525	95038545	chr8-876	18	+	1.2158	0	0	2.7469	0	6.5505	0	6.6937	17.2068	4	Alu	ENSG00000156170.15		TE
chr8	95040422	95040442	chr8-877	14.4	+	1.2158	0	0	2.7469	0	3.2752	3.1005	0	10.3384	4	LINE	ENSG00000156170.15		TE
chr8	96248632	96248652	chr8-879	14.4	-	0	3.8207	2.464	2.7469	0	0	3.1005	0	12.1321	4	Deep intronic	ENSG00000156469.10		Genic
chr8	96278980	96279000	chr8-880	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	Alu	ENSG00000156471.14		TE
chr8	96288306	96288326	chr8-406	18	+	2.4315	0	0	0	0	0	3.1005	13.3873	18.9193	3	LTR/ERV	ENSG00000156471.14		TE
chr8	96291467	96291487	chr8-199	21.7	+	2.4315	0	0	0	0	9.8257	3.1005	0	15.3577	3	LINE	ENSG00000156471.14		TE
chr8	96301687	96301707	chr8-881	14.4	+	0	0	0	2.7469	0	0	9.3015	0	12.0484	2	Alu	ENSG00000156471.14		TE
chr8	96534459	96534479	chr8-407	14.4	+	0	11.4621	0	0	0	0	6.201	0	17.6631	2	Alu	ENSG00000169439.13		TE
chr8	97647237	97647257	chr8-883	14.4	+	3.6473	0	0	2.7469	13.6848	0	0	0	20.079	3	First intron	ENSG00000147649.11		Genic
chr8	97648504	97648524	chr8-200	21.7	+	0	0	4.928	0	0	0	6.201	13.3873	24.5163	3	Alu	ENSG00000147649.11		TE
chr8	97648921	97648941	chr8-408	18	+	1.2158	0	2.464	2.7469	0	9.8257	0	0	16.2524	4	First intron	ENSG00000147649.11		Genic
chr8	97650465	97650485	chr8-409	18	+	2.4315	0	2.464	2.7469	0	0	9.3015	6.6937	23.6376	5	Alu	ENSG00000147649.11		TE
chr8	97688195	97688215	chr8-884	18	+	2.4315	0	2.464	0	13.6848	3.2752	0	0	21.8555	4	Deep intronic	ENSG00000147649.11		Genic
chr8	97692050	97692070	chr8-410	18	+	1.2158	3.8207	0	2.7469	0	3.2752	6.201	6.6937	23.9533	6	Alu	ENSG00000147649.11		TE
chr8	97692208	97692228	chr8-885	14.4	+	0	0	0	2.7469	0	3.2752	3.1005	6.6937	15.8163	4	Deep intronic	ENSG00000147649.11		Genic
chr8	97701472	97701492	chr8-887	14.4	+	0	3.8207	0	10.9878	0	0	0	0	14.8085	2	Deep intronic	ENSG00000147649.11		Genic
chr8	97789381	97789401	chr8-411	18	+	4.863	3.8207	0	0	0	0	0	0	8.6837	2	Alu	ENSG00000104341.18		TE
chr8	97806155	97806175	chr8-888	32.5	+	0	11.4621	9.856	2.7469	13.6848	0	0	0	37.7497	4	LINE	ENSG00000104341.18		TE
chr8	97817761	97817781	chr8-889	14.4	+	2.4315	3.8207	0	0	0	3.2752	0	0	9.5274	3	Alu	ENSG00000104341.18		TE
chr8	98119473	98119493	chr8-890	14.4	+	1.2158	11.4621	0	0	0	0	0	0	12.6778	2	First intron	ENSG00000104356.12		Genic
chr8	98599484	98599504	chr8-891	14.4	-	3.6473	0	0	0	0	3.2752	0	0	6.9225	2	Other SINE	ENSG00000104375.18		TE
chr8	98602855	98602875	chr8-892	14.4	-	1.2158	0	0	2.7469	0	0	0	13.3873	17.35	3	Deep intronic	ENSG00000104375.18		Genic
chr8	98627021	98627041	chr8-893	14.4	-	1.2158	0	0	0	13.6848	3.2752	6.201	0	24.3767	4	Deep intronic	ENSG00000104375.18		Genic
chr8	98643048	98643068	chr8-894	14.4	-	2.4315	0	0	0	0	3.2752	3.1005	0	8.8072	3	Alu	ENSG00000104375.18		TE
chr8	98691918	98691938	chr8-412	18	-	6.0788	0	0	0	0	0	0	0	6.0788	1	Alu	ENSG00000104375.18		TE
chr8	99194026	99194046	chr8-896	14.4	+	2.4315	0	4.928	0	0	0	0	0	7.3595	2	Deep intronic	ENSG00000132549.20	VPS13B	Genic
chr8	100268609	100268629	chr8-897	14.4	-	0	0	0	2.7469	0	9.8257	0	0	12.5726	2	Proximal intronic	ENSG00000034677.14		Genic
chr8	100583284	100583304	chr8-201	28.9	+	0	0	0	0	0	3.2752	21.7035	0	24.9787	2	Alu			TE
chr8	100698986	100699006	chr8-898	14.4	-	0	0	0	0	0	3.2752	9.3015	0	12.5767	2	3'UTR	ENSG00000070756.18		Genic
chr8	100701094	100701114	chr8-413	18	-	1.2158	0	2.464	2.7469	0	3.2752	3.1005	13.3873	26.1897	6	Deep intronic	ENSG00000070756.18		Genic
chr8	100701787	100701807	chr8-899	14.4	-	0	0	0	2.7469	0	0	0	20.081	22.8279	2	Deep intronic	ENSG00000070756.18		Genic
chr8	100703881	100703901	chr8-202	21.7	-	0	7.6414	4.928	2.7469	0	3.2752	3.1005	0	21.692	5	3'UTR	ENSG00000070756.18		Genic
chr8	100704145	100704165	chr8-121	21.7	-	3.6473	3.8207	2.464	0	0	0	0	13.3873	23.3193	4	3'UTR	ENSG00000070756.18		Genic
chr8	100706783	100706803	chr8-901	14.4	-	1.2158	0	4.928	0	13.6848	0	0	0	19.8285	3	CDS	ENSG00000070756.18		Genic
chr8	100706890	100706910	chr8-415	18	-	1.2158	0	4.928	0	27.3695	0	0	0	33.5133	3	CDS	ENSG00000070756.18		Genic
chr8	100710948	100710968	chr8-5	101.1	-	10.9418	3.8207	7.392	0	27.3695	26.2018	21.7035	6.6937	104.1229	7	Alu	ENSG00000070756.18		TE
chr8	100715698	100715718	chr8-47	32.5	-	3.6473	7.6414	4.928	0	0	6.5505	3.1005	0	25.8676	5	Proximal intronic	ENSG00000070756.18		Genic
chr8	100715784	100715804	chr8-203	21.7	-	1.2158	0	0	0	0	3.2752	12.402	0	16.893	3	Proximal intronic	ENSG00000070756.18		Genic
chr8	100717821	100717841	chr8-122	25.3	-	3.6473	3.8207	12.32	2.7469	0	0	0	0	22.5349	4	CDS	ENSG00000070756.18		Genic
chr8	100718777	100718797	chr8-123	25.3	-	3.6473	3.8207	0	0	13.6848	0	3.1005	6.6937	30.9469	5	First intron	ENSG00000070756.18		Genic
chr8	100719162	100719182	chr8-204	21.7	-	4.863	0	0	2.7469	0	0	3.1005	0	10.7105	3	First intron	ENSG00000070756.18		Genic
chr8	100919862	100919882	chr8-48	32.5	-	3.6473	0	14.784	0	0	0	0	0	18.4312	2	3'UTR	ENSG00000164924.19		Genic
chr8	100923245	100923265	chr8-418	18	-	3.6473	3.8207	2.464	0	0	0	0	0	9.9319	3	Deep intronic	ENSG00000164924.19		Genic
chr8	100928554	100928574	chr8-909	14.4	-	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	Alu	ENSG00000164924.19		TE
chr8	100933512	100933532	chr8-205	21.7	-	3.6473	0	2.464	5.4939	13.6848	3.2752	3.1005	0	31.6656	6	LINE	ENSG00000164924.19		TE
chr8	100934668	100934688	chr8-915	14.4	-	1.2158	0	2.464	0	0	3.2752	0	6.6937	13.6486	4	Alu	ENSG00000164924.19		TE
chr8	100939707	100939727	chr8-206	21.7	-	0	0	2.464	8.2408	0	6.5505	0	0	17.2553	3	First intron	ENSG00000164924.19		Genic
chr8	100939837	100939857	chr8-124	28.9	-	4.863	0	2.464	2.7469	0	16.3761	0	0	26.4501	4	Alu	ENSG00000164924.19		TE
chr8	100940554	100940574	chr8-207	21.7	-	3.6473	3.8207	0	2.7469	0	3.2752	0	6.6937	20.1838	5	First intron	ENSG00000164924.19		Genic
chr8	100941468	100941488	chr8-81	32.5	-	3.6473	0	0	2.7469	0	6.5505	12.402	0	25.3466	4	First intron	ENSG00000164924.19		Genic
chr8	100943447	100943467	chr8-421	18	-	6.0788	0	0	0	0	0	0	0	6.0788	1	First intron	ENSG00000164924.19		Genic
chr8	100945724	100945744	chr8-422	18	-	0	11.4621	0	2.7469	0	0	0	6.6937	20.9027	3	First intron	ENSG00000164924.19		Genic
chr8	100947728	100947748	chr8-423	28.9	-	1.2158	0	2.464	5.4939	0	6.5505	3.1005	6.6937	25.5183	6	First intron	ENSG00000164924.19		Genic
chr8	100950239	100950259	chr8-920	14.4	-	0	0	7.392	0	0	0	0	6.6937	14.0856	2	5'UTR	ENSG00000164924.19		Genic
chr8	101182837	101182857	chr8-921	14.4	-	2.4315	7.6414	0	2.7469	0	0	0	0	12.8198	3	Deep intronic	ENSG00000120963.13		Genic
chr8	101192039	101192059	chr8-923	14.4	-	1.2158	3.8207	0	2.7469	0	0	3.1005	0	10.8839	4	Deep intronic	ENSG00000120963.13		Genic
chr8	101203791	101203811	chr8-424	18	-	2.4315	3.8207	0	5.4939	0	0	0	0	11.7461	3	5'UTR	ENSG00000120963.13		Genic
chr8	101204109	101204129	chr8-425	18	-	4.863	0	2.464	0	0	0	3.1005	0	10.4275	3	5'UTR	ENSG00000120963.13		Genic
chr8	101243688	101243708	chr8-925	18	+	1.2158	0	0	2.7469	0	6.5505	3.1005	6.6937	20.3073	5	Alu			TE
chr8	102259239	102259259	chr8-926	14.4	-	2.4315	0	4.928	0	0	0	0	0	7.3595	2	Proximal intronic	ENSG00000104517.14		Genic
chr8	102270434	102270454	chr8-210	21.7	-	3.6473	0	2.464	2.7469	0	0	0	6.6937	15.5519	4	Proximal intronic	ENSG00000104517.14		Genic
chr8	102273507	102273527	chr8-426	18	-	3.6473	3.8207	2.464	0	0	0	0	0	9.9319	3	LINE	ENSG00000104517.14		TE
chr8	102287000	102287020	chr8-427	18	-	3.6473	0	2.464	0	0	0	3.1005	0	9.2117	3	Alu	ENSG00000104517.14		TE
chr8	102288379	102288399	chr8-928	14.4	-	2.4315	0	0	5.4939	0	0	0	0	7.9254	2	Proximal intronic	ENSG00000104517.14		Genic
chr8	102288749	102288769	chr8-211	21.7	-	1.2158	0	0	0	0	6.5505	6.201	6.6937	20.6609	4	Deep intronic	ENSG00000104517.14		Genic
chr8	102302978	102302998	chr8-212	21.7	-	1.2158	0	2.464	2.7469	0	9.8257	0	6.6937	22.946	5	Deep intronic	ENSG00000104517.14		Genic
chr8	102339766	102339786	chr8-125	25.3	-	0	0	0	2.7469	0	3.2752	15.5025	0	21.5247	3	Deep intronic	ENSG00000104517.14		Genic
chr8	102339841	102339861	chr8-82	28.9	-	2.4315	0	0	5.4939	0	3.2752	3.1005	13.3873	27.6884	5	Deep intronic	ENSG00000104517.14		Genic
chr8	102350835	102350855	chr8-49	32.5	-	0	3.8207	2.464	5.4939	0	22.9266	0	0	34.7052	4	LINE	ENSG00000104517.14		TE
chr8	102354789	102354809	chr8-213	21.7	-	3.6473	3.8207	2.464	5.4939	0	0	3.1005	6.6937	25.22	6	Deep intronic	ENSG00000104517.14		Genic
chr8	102355173	102355193	chr8-214	21.7	-	0	7.6414	0	2.7469	0	6.5505	3.1005	0	20.0393	4	Deep intronic	ENSG00000104517.14		Genic
chr8	102358346	102358366	chr8-431	21.7	-	6.0788	7.6414	0	0	0	0	3.1005	0	16.8206	3	Deep intronic	ENSG00000104517.14		Genic
chr8	102361377	102361397	chr8-215	21.7	-	0	7.6414	4.928	5.4939	0	0	0	0	18.0632	3	First intron	ENSG00000104517.14		Genic
chr8	102366027	102366047	chr8-83	28.9	-	0	19.1034	7.392	0	0	0	0	0	26.4954	2	First intron	ENSG00000104517.14		Genic
chr8	102366897	102366917	chr8-432	18	-	2.4315	0	0	0	13.6848	0	6.201	0	22.3173	3	First intron	ENSG00000104517.14		Genic
chr8	102367985	102368005	chr8-933	14.4	-	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	First intron	ENSG00000104517.14		Genic
chr8	102368887	102368907	chr8-934	14.4	-	0	0	4.928	2.7469	0	3.2752	3.1005	0	14.0507	4	First intron	ENSG00000104517.14		Genic
chr8	102369651	102369671	chr8-433	18	-	3.6473	0	2.464	0	0	0	3.1005	0	9.2117	3	First intron	ENSG00000104517.14		Genic
chr8	102374995	102375015	chr8-126	21.7	-	1.2158	0	2.464	0	0	3.2752	9.3015	6.6937	22.9501	5	First intron	ENSG00000104517.14		Genic
chr8	102377047	102377067	chr8-435	18	-	0	0	0	2.7469	0	0	12.402	0	15.1489	2	First intron	ENSG00000104517.14		Genic
chr8	102377383	102377403	chr8-127	25.3	-	2.4315	0	2.464	0	0	0	12.402	0	17.2975	3	First intron	ENSG00000104517.14		Genic
chr8	102378325	102378345	chr8-436	18	-	2.4315	0	4.928	0	0	3.2752	0	0	10.6347	3	First intron	ENSG00000104517.14		Genic
chr8	102379325	102379345	chr8-935	14.4	-	1.2158	3.8207	0	2.7469	0	0	3.1005	0	10.8839	4	First intron	ENSG00000104517.14		Genic
chr8	102384024	102384044	chr8-936	14.4	-	2.4315	0	7.392	0	0	0	0	0	9.8235	2	LINE	ENSG00000104517.14		TE
chr8	102386485	102386505	chr8-216	21.7	-	0	0	2.464	0	13.6848	3.2752	12.402	0	31.826	4	First intron	ENSG00000104517.14		Genic
chr8	102387796	102387816	chr8-217	21.7	-	2.4315	3.8207	4.928	0	13.6848	0	0	0	24.8649	4	First intron	ENSG00000104517.14		Genic
chr8	102401690	102401710	chr8-438	18	-	1.2158	0	4.928	2.7469	0	0	9.3015	0	18.1922	4	First intron	ENSG00000104517.14		Genic
chr8	102403070	102403090	chr8-128	25.3	-	7.2945	3.8207	2.464	0	0	0	0	0	13.5792	3	First intron	ENSG00000104517.14		Genic
chr8	102403765	102403785	chr8-439	18	-	2.4315	0	2.464	2.7469	0	0	3.1005	0	10.7429	4	Alu	ENSG00000104517.14		TE
chr8	102405055	102405075	chr8-440	18	-	2.4315	0	0	0	0	3.2752	0	13.3873	19.0941	3	First intron	ENSG00000104517.14		Genic
chr8	102823848	102823868	chr8-947	14.4	-	1.2158	0	2.464	2.7469	0	3.2752	0	0	9.7019	4	3'UTR-distal			Genic
chr8	102831465	102831485	chr8-50	32.5	-	0	0	0	0	0	16.3761	12.402	0	28.7781	2	Alu	ENSG00000155096.15	AZIN1	TE
chr8	102832035	102832055	chr8-441	18	-	2.4315	0	2.464	0	0	3.2752	6.201	0	14.3717	4	LINE	ENSG00000155096.15	AZIN1	TE
chr8	102835826	102835846	chr8-442	18	-	1.2158	0	0	0	27.3695	3.2752	3.1005	0	34.961	4	Other SINE	ENSG00000155096.15	AZIN1	TE
chr8	102836743	102836763	chr8-949	14.4	-	6.0788	0	0	0	0	0	0	0	6.0788	1	Deep intronic	ENSG00000155096.15	AZIN1	Genic
chr8	102840562	102840582	chr8-443	14.4	-	2.4315	0	4.928	0	0	3.2752	0	0	10.6347	3	Deep intronic	ENSG00000155096.15	AZIN1	Genic
chr8	102841785	102841805	chr8-218	21.7	-	1.2158	0	0	0	0	6.5505	12.402	0	20.1682	3	Deep intronic	ENSG00000155096.15	AZIN1	Genic
chr8	102843025	102843045	chr8-51	28.9	-	4.863	0	0	0	0	3.2752	6.201	13.3873	27.7266	4	Alu	ENSG00000155096.15	AZIN1	TE
chr8	102847336	102847356	chr8-950	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	Alu	ENSG00000155096.15	AZIN1	TE
chr8	102853540	102853560	chr8-444	18	-	2.4315	0	2.464	0	0	3.2752	3.1005	0	11.2712	4	Deep intronic	ENSG00000155096.15	AZIN1	Genic
chr8	102954277	102954297	chr8-84	46.9	+	3.6473	0	0	2.7469	13.6848	9.8257	9.3015	13.3873	52.5935	6	Alu	ENSG00000253320.8	MAILR	TE
chr8	103042290	103042310	chr8-951	14.4	+	4.863	0	0	0	0	0	0	0	4.863	1	First intron	ENSG00000155097.13		Genic
chr8	103071797	103071817	chr8-445	14.4	+	3.6473	0	2.464	0	0	3.2752	0	0	9.3865	3	3'UTR	ENSG00000155097.13		Genic
chr8	103304956	103304976	chr8-953	14.4	+	1.2158	3.8207	4.928	0	0	0	3.1005	0	13.0649	4	First intron	ENSG00000164930.13		Genic
chr8	103399582	103399602	chr8-219	18	-	3.6473	3.8207	2.464	0	13.6848	0	3.1005	0	26.7172	5	3'UTR	ENSG00000164933.13	SLC25A32	Genic
chr8	103402761	103402781	chr8-129	21.7	-	4.863	0	2.464	2.7469	13.6848	0	0	0	23.7587	4	Deep intronic	ENSG00000164933.13	SLC25A32	Genic
chr8	103404842	103404862	chr8-955	14.4	-	0	7.6414	2.464	0	0	0	3.1005	0	13.2059	3	CDS	ENSG00000164933.13	SLC25A32	Genic
chr8	104535754	104535774	chr8-956	14.4	-	2.4315	0	2.464	2.7469	0	0	0	0	7.6424	3	Other SINE	ENSG00000147650.12	LRP12	TE
chr8	105481072	105481092	chr8-957	10.8	+	2.4315	0	2.464	0	0	3.2752	0	0	8.1707	3	Deep intronic	ENSG00000169946.15		Genic
chr8	106428621	106428641	chr8-446	18	+	2.4315	0	2.464	5.4939	0	0	0	0	10.3894	3	Deep intronic	ENSG00000164830.19	OXR1	Genic
chr8	106536831	106536851	chr8-958	14.4	+	2.4315	7.6414	0	0	0	0	0	0	10.0729	2	Deep intronic	ENSG00000164830.19	OXR1	Genic
chr8	106736502	106736522	chr8-220	21.7	+	3.6473	3.8207	0	0	0	0	6.201	0	13.6689	3	First intron	ENSG00000164830.19	OXR1	Genic
chr8	108212482	108212502	chr8-960	14.4	-	1.2158	0	2.464	2.7469	0	6.5505	0	0	12.9771	4	Other SINE	ENSG00000104408.12		TE
chr8	108219392	108219412	chr8-961	25.3	-	7.2945	0	2.464	2.7469	0	0	0	0	12.5055	3	First intron	ENSG00000104408.12		Genic
chr8	108219572	108219592	chr8-24	46.9	-	4.863	0	0	8.2408	0	6.5505	15.5025	13.3873	48.5441	5	First intron	ENSG00000104408.12		Genic
chr8	108222197	108222217	chr8-447	18	-	6.0788	0	0	2.7469	0	0	0	0	8.8257	2	Alu	ENSG00000104408.12		TE
chr8	108223903	108223923	chr8-130	25.3	-	2.4315	3.8207	0	2.7469	0	3.2752	3.1005	6.6937	22.0685	6	First intron	ENSG00000104408.12		Genic
chr8	108227815	108227835	chr8-131	25.3	-	6.0788	7.6414	2.464	2.7469	0	0	3.1005	0	22.0316	5	LINE	ENSG00000104408.12		TE
chr8	108229344	108229364	chr8-449	18	-	1.2158	3.8207	4.928	2.7469	13.6848	0	0	0	26.3961	5	First intron	ENSG00000104408.12		Genic
chr8	108232157	108232177	chr8-33	32.5	-	3.6473	3.8207	9.856	0	13.6848	6.5505	6.201	0	43.7601	6	3'UTR	ENSG00000104408.12		Genic
chr8	108233661	108233681	chr8-222	21.7	-	2.4315	0	2.464	0	0	6.5505	6.201	6.6937	24.3406	5	CDS	ENSG00000104408.12		Genic
chr8	108234987	108235007	chr8-450	18	-	2.4315	0	2.464	5.4939	0	0	0	0	10.3894	3	CDS	ENSG00000104408.12		Genic
chr8	108240611	108240631	chr8-969	14.4	-	1.2158	0	4.928	0	13.6848	0	0	0	19.8285	3	First intron	ENSG00000104408.12		Genic
chr8	108241420	108241440	chr8-132	25.3	-	0	7.6414	2.464	0	0	13.1009	0	0	23.2063	3	First intron	ENSG00000104408.12		Genic
chr8	108241894	108241914	chr8-223	21.7	-	3.6473	0	2.464	5.4939	0	0	0	6.6937	18.2988	4	5'UTR	ENSG00000104408.12		Genic
chr8	108243154	108243174	chr8-52	28.9	-	3.6473	0	0	5.4939	0	9.8257	12.402	0	31.3688	4	LINE	ENSG00000104408.12		TE
chr8	108243237	108243257	chr8-34	36.1	-	2.4315	0	2.464	5.4939	0	6.5505	15.5025	6.6937	39.136	6	LINE	ENSG00000104408.12		TE
chr8	108245089	108245109	chr8-226	21.7	-	3.6473	0	2.464	0	13.6848	3.2752	0	6.6937	29.7649	5	First intron	ENSG00000104408.12		Genic
chr8	108247219	108247239	chr8-133	25.3	-	1.2158	0	4.928	8.2408	0	3.2752	3.1005	6.6937	27.454	6	First intron	ENSG00000104408.12		Genic
chr8	108247831	108247851	chr8-452	18	-	0	3.8207	2.464	2.7469	0	0	3.1005	6.6937	18.8258	5	First intron	ENSG00000104408.12		Genic
chr8	108248683	108248703	chr8-53	32.5	-	4.863	0	0	5.4939	0	9.8257	0	13.3873	33.5699	4	5'UTR	ENSG00000104408.12		Genic
chr8	108329139	108329159	chr8-975	14.4	+	1.2158	0	0	0	13.6848	3.2752	3.1005	0	21.2762	4	Alu			TE
chr8	108461653	108461673	chr8-453	18	+	1.2158	3.8207	2.464	2.7469	0	0	3.1005	0	13.3479	5	Deep intronic	ENSG00000104412.9		Genic
chr8	108470664	108470684	chr8-976	14.4	+	2.4315	3.8207	0	2.7469	0	0	0	0	8.9991	3	Deep intronic	ENSG00000104412.9		Genic
chr8	108482760	108482780	chr8-454	18	+	1.2158	0	0	0	0	6.5505	0	13.3873	21.1535	3	Alu	ENSG00000104412.9		TE
chr8	109142136	109142156	chr8-455	18	-	0	0	7.392	0	27.3695	0	0	0	34.7615	2	Intergenic			Intergenic
chr8	109233038	109233058	chr8-456	18	-	0	3.8207	0	2.7469	0	0	6.201	6.6937	19.4623	4	3'UTR-distal			Genic
chr8	109306472	109306492	chr8-978	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	LTR/ERV	ENSG00000120526.13		TE
chr8	115497032	115497052	chr8-979	14.4	-	2.4315	0	0	2.7469	0	0	6.201	0	11.3794	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115540451	115540471	chr8-228	21.7	-	3.6473	0	4.928	5.4939	0	0	6.201	0	20.2701	4	Deep intronic	ENSG00000104447.14		Genic
chr8	115551324	115551344	chr8-457	18	-	3.6473	0	0	2.7469	0	0	3.1005	0	9.4947	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115552254	115552274	chr8-980	14.4	-	3.6473	0	0	0	13.6848	0	0	0	17.332	2	LINE	ENSG00000104447.14		TE
chr8	115568588	115568608	chr8-458	18	-	3.6473	0	2.464	0	0	0	0	6.6937	12.8049	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115570455	115570475	chr8-981	14.4	-	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	Deep intronic	ENSG00000104447.14		Genic
chr8	115626101	115626121	chr8-982	14.4	-	2.4315	0	0	5.4939	0	0	0	0	7.9254	2	First intron	ENSG00000104447.14		Genic
chr8	116666904	116666924	chr8-984	14.4	-	0	0	0	2.7469	0	6.5505	3.1005	0	12.3979	3	First intron	ENSG00000147677.13		Genic
chr8	116705947	116705967	chr8-985	14.4	-	0	3.8207	0	0	0	9.8257	0	0	13.6464	2	LINE	ENSG00000147677.13		TE
chr8	116708981	116709001	chr8-986	14.4	-	1.2158	0	2.464	2.7469	0	0	0	6.6937	13.1204	4	First intron	ENSG00000147677.13		Genic
chr8	116743271	116743291	chr8-987	14.4	-	2.4315	0	0	0	13.6848	3.2752	0	0	19.3915	3	Alu	ENSG00000147677.13		TE
chr8	116747720	116747740	chr8-229	18	-	1.2158	0	2.464	8.2408	0	3.2752	3.1005	0	18.2963	5	First intron	ENSG00000147677.13		Genic
chr8	116869715	116869735	chr8-991	14.4	-	1.2158	0	2.464	2.7469	0	3.2752	3.1005	0	12.8024	5	LINE	ENSG00000164754.17		TE
chr8	116873359	116873379	chr8-460	18	-	1.2158	3.8207	0	2.7469	0	0	3.1005	6.6937	17.5775	5	First intron	ENSG00000164754.17		Genic
chr8	117828016	117828036	chr8-992	14.4	-	2.4315	0	0	0	0	0	6.201	0	8.6325	2	LINE	ENSG00000182197.13	EXT1	TE
chr8	117896569	117896589	chr8-993	14.4	-	3.6473	0	0	0	0	0	0	6.6937	10.3409	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117905330	117905350	chr8-994	14.4	-	1.2158	0	0	0	0	3.2752	3.1005	6.6937	14.2851	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117937939	117937959	chr8-995	14.4	-	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117938455	117938475	chr8-996	14.4	-	1.2158	0	2.464	2.7469	0	0	0	6.6937	13.1204	4	Alu	ENSG00000182197.13	EXT1	TE
chr8	117965852	117965872	chr8-999	14.4	-	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117980473	117980493	chr8-1003	14.4	-	0	0	2.464	2.7469	13.6848	0	0	6.6937	25.5894	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117989995	117990015	chr8-1004	14.4	-	1.2158	0	0	2.7469	0	6.5505	0	0	10.5132	3	Alu	ENSG00000182197.13	EXT1	TE
chr8	118002189	118002209	chr8-1005	14.4	-	1.2158	0	0	0	0	6.5505	6.201	0	13.9672	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118002878	118002898	chr8-1006	14.4	-	3.6473	0	4.928	0	0	0	0	0	8.5752	2	LINE	ENSG00000182197.13	EXT1	TE
