chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr7	133513208	133513228	chr7-586	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000131558.17		TE
chr7	133541678	133541698	chr7-185	78.2	+	8.0619	12.1005	0	20.1624	2	Alu	ENSG00000131558.17		TE
chr7	134791210	134791230	chr7-588	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000122786.21		TE
chr7	134831334	134831354	chr7-186	78.2	+	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000122786.21		TE
chr7	134907992	134908012	chr7-590	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000122786.21		Genic
chr7	134911216	134911236	chr7-187	78.2	+	8.0619	12.1005	0	20.1624	2	Satellite/LC	ENSG00000122786.21		TE
chr7	135448512	135448532	chr7-592	58.6	-	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000080802.22		TE
chr7	135503445	135503465	chr7-593	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000080802.22		TE
chr7	135604989	135605009	chr7-31	117.3	+	24.1856	0	0	24.1856	1	First intron	ENSG00000155561.16		Genic
chr7	135969669	135969689	chr7-595	58.6	-	4.0309	18.1508	0	22.1817	2	LINE	ENSG00000105887.12		TE
chr7	137900469	137900489	chr7-596	58.6	-	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000182158.17		Genic
chr7	137984722	137984742	chr7-188	78.2	-	0	24.2011	10.4319	34.6329	2	First intron	ENSG00000182158.17		Genic
chr7	138861676	138861696	chr7-599	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000122778.11		TE
chr7	138875614	138875634	chr7-600	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000122778.11		TE
chr7	138934390	138934410	chr7-601	58.6	-	0	18.1508	0	18.1508	1	Satellite/LC	ENSG00000122778.11		TE
chr7	139026122	139026142	chr7-189	97.7	-	16.1238	6.0503	10.4319	32.6059	3	3'UTR	ENSG00000146858.8	ZC3HAV1L	Genic
chr7	139268240	139268260	chr7-603	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000157741.16		Genic
chr7	139280598	139280618	chr7-604	58.6	+	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000157741.16		Genic
chr7	139362116	139362136	chr7-32	117.3	+	16.1238	12.1005	10.4319	38.6562	3	First intron	ENSG00000146963.19		Genic
chr7	139366992	139367012	chr7-190	78.2	+	0	12.1005	31.2956	43.3962	2	Alu	ENSG00000146963.19		TE
chr7	139377217	139377237	chr7-607	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000146963.19		TE
chr7	139386018	139386038	chr7-609	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000146963.19		TE
chr7	139389064	139389084	chr7-610	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000146963.19		Genic
chr7	139413204	139413224	chr7-612	58.6	+	0	0	31.2956	31.2956	1	Deep intronic	ENSG00000146963.19		Genic
chr7	139415077	139415097	chr7-613	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000146963.19		TE
chr7	139416408	139416428	chr7-614	58.6	+	8.0619	12.1005	10.4319	30.5943	3	Deep intronic	ENSG00000146963.19		Genic
chr7	139418512	139418532	chr7-615	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000146963.19		Genic
chr7	139418614	139418634	chr7-191	78.2	+	8.0619	12.1005	0	20.1624	2	Deep intronic	ENSG00000146963.19		Genic
chr7	139420379	139420399	chr7-616	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000146963.19		TE
chr7	139565183	139565203	chr7-617	58.6	-	12.0928	0	0	12.0928	1	3'UTR	ENSG00000064393.17		Genic
chr7	139684826	139684846	chr7-618	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000064393.17		Genic
chr7	140725351	140725371	chr7-619	58.6	-	8.0619	6.0503	0	14.1121	2	3'UTR	ENSG00000157764.15		Genic
chr7	140847148	140847168	chr7-620	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000157764.15		TE
chr7	143306676	143306696	chr7-192	97.7	+	4.0309	18.1508	20.8638	43.0455	3	3'UTR	ENSG00000106144.21		Genic
chr7	148815938	148815958	chr7-193	78.2	-	12.0928	12.1005	10.4319	34.6252	3	Deep intronic	ENSG00000106462.13		Genic
chr7	148861581	148861601	chr7-621	58.6	-	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000106462.13		Genic
chr7	148879921	148879941	chr7-623	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000106462.13		TE
chr7	148941534	148941554	chr7-1	1036	+	137.052	133.1058	250.3651	520.5229	3	Other exon	ENSG00000286171.1	""	Genic
chr7	148987194	148987214	chr7-33	117.3	-	20.1547	12.1005	31.2956	63.5509	3	YRNA	ENSG00000201098.1	RNY1	ncRNA
chr7	149003650	149003670	chr7-625	78.2	-	12.0928	6.0503	0	18.1431	2	3'UTR	ENSG00000155660.12		Genic
chr7	149249638	149249658	chr7-194	58.6	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000170260.10		TE
chr7	150331495	150331515	chr7-195	78.2	+	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000127399.15	LRRC61	Genic
chr7	151360783	151360803	chr7-627	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000013374.18		TE
chr7	151501293	151501313	chr7-628	58.6	-	4.0309	12.1005	0	16.1315	2	LINE	ENSG00000106615.11		TE
chr7	151516285	151516305	chr7-629	58.6	-	4.0309	12.1005	0	16.1315	2	Satellite/LC	ENSG00000106615.11		TE
chr7	152244365	152244385	chr7-630	58.6	-	8.0619	6.0503	0	14.1121	2	3'UTR	ENSG00000055609.21	KMT2C	Genic
chr7	152276251	152276271	chr7-631	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000055609.21	KMT2C	Genic
chr7	152296245	152296265	chr7-632	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000055609.21	KMT2C	TE
chr7	152388670	152388690	chr7-633	58.6	-	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000055609.21	KMT2C	Genic
chr7	152404615	152404635	chr7-634	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000055609.21	KMT2C	TE
chr7	156683217	156683237	chr7-196	78.2	-	12.0928	0	10.4319	22.5247	2	3'UTR	ENSG00000105983.24		Genic
chr7	156686370	156686390	chr7-636	58.6	-	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000105983.24		Genic
chr7	157242535	157242555	chr7-197	78.2	+	8.0619	12.1005	0	20.1624	2	Satellite/LC	ENSG00000009335.20		TE
chr7	157254410	157254430	chr7-638	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000009335.20		TE
chr7	157399683	157399703	chr7-198	78.2	+	12.0928	6.0503	0	18.1431	2	Alu	ENSG00000105993.16		TE
chr7	158744050	158744070	chr7-199	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000117868.19		TE
chr8	3660520	3660540	chr8-231	58.6	-	4.0309	12.1005	0	16.1315	2	Satellite/LC	ENSG00000183117.20	CSMD1	TE
chr8	6590910	6590930	chr8-232	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000147316.16		TE
chr8	6725092	6725112	chr8-233	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000155189.13		Genic
chr8	6760699	6760719	chr8-234	58.6	+	4.0309	12.1005	0	16.1315	2	3'UTR	ENSG00000155189.13		Genic
chr8	11290876	11290896	chr8-235	58.6	+	0	18.1508	0	18.1508	1	LINE	ENSG00000104643.11		TE
chr8	11805616	11805636	chr8-236	78.2	+	8.0619	0	20.8638	28.9256	2	First intron	ENSG00000079459.15		Genic
chr8	17554838	17554858	chr8-238	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000003989.19		Genic
chr8	17565746	17565766	chr8-239	58.6	+	4.0309	6.0503	10.4319	20.5131	3	3'UTR	ENSG00000003989.19		Genic
chr8	19851996	19852016	chr8-240	58.6	+	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000104613.13		Genic
chr8	19949840	19949860	chr8-138	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000175445.18		Genic
chr8	19963965	19963985	chr8-241	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000175445.18		TE
chr8	21955295	21955315	chr8-242	58.6	+	0	0	31.2956	31.2956	1	First intron	ENSG00000130227.18		Genic
chr8	22178293	22178313	chr8-243	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000168487.20	BMP1	TE
chr8	22196131	22196151	chr8-244	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000168487.20	BMP1	Genic
chr8	22607484	22607504	chr8-246	58.6	+	8.0619	0	10.4319	18.4938	2	3'UTR-distal	ENSG00000158941.18		Genic
chr8	23020676	23020696	chr8-45	156.4	-	12.0928	12.1005	31.2956	55.489	3	3'UTR	ENSG00000120889.14		Genic
chr8	23566634	23566654	chr8-139	78.2	+	8.0619	12.1005	0	20.1624	2	Satellite/LC	ENSG00000147454.14	SLC25A37	TE
chr8	23570596	23570616	chr8-249	58.6	+	0	6.0503	20.8638	26.914	2	Deep intronic	ENSG00000147454.14	SLC25A37	Genic
chr8	25195097	25195117	chr8-141	97.7	+	8.0619	0	31.2956	39.3575	2	Alu	ENSG00000147459.18	DOCK5	TE
chr8	25249017	25249037	chr8-251	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000147459.18	DOCK5	TE
chr8	25249319	25249339	chr8-252	58.6	+	0	12.1005	10.4319	22.5324	2	LINE	ENSG00000147459.18	DOCK5	TE
chr8	25271177	25271197	chr8-142	78.2	+	4.0309	6.0503	20.8638	30.945	3	3'UTR	ENSG00000147459.18	DOCK5	Genic
chr8	25338474	25338494	chr8-143	58.6	+	0	12.1005	20.8638	32.9643	2	Deep intronic	ENSG00000147459.18	DOCK5	Genic
chr8	25412100	25412120	chr8-256	78.2	+	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000147459.18	DOCK5	Genic
chr8	25428642	25428662	chr8-257	58.6	-	4.0309	6.0503	10.4319	20.5131	3	3'UTR	ENSG00000104756.17	KCTD9	Genic
chr8	25470283	25470303	chr8-258	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000184661.15		Genic
chr8	26312375	26312395	chr8-260	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000221914.12		Genic
chr8	26312499	26312519	chr8-261	58.6	+	16.1238	0	0	16.1238	1	Deep intronic	ENSG00000221914.12		Genic
chr8	27613374	27613394	chr8-263	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000120885.23		TE
chr8	28103400	28103420	chr8-264	58.6	+	8.0619	12.1005	0	20.1624	2	LINE	ENSG00000134014.19		TE
chr8	28172428	28172448	chr8-265	58.6	+	0	18.1508	0	18.1508	1	LINE	ENSG00000134014.19		TE
chr8	28909853	28909873	chr8-266	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000147421.19		TE
chr8	28925019	28925039	chr8-267	58.6	+	0	0	31.2956	31.2956	1	First intron	ENSG00000147421.19		Genic
chr8	28925362	28925382	chr8-268	58.6	+	12.0928	0	0	12.0928	1	First intron	ENSG00000147421.19		Genic
chr8	30721641	30721661	chr8-269	58.6	-	16.1238	0	0	16.1238	1	Alu	ENSG00000104687.15		TE
chr8	31063009	31063029	chr8-271	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000165392.12		TE
chr8	33430243	33430263	chr8-272	58.6	-	0	6.0503	20.8638	26.914	2	Deep intronic	ENSG00000172728.17		Genic
chr8	33513486	33513506	chr8-144	117.3	+	4.0309	12.1005	31.2956	47.4271	3	Other exon	ENSG00000239039.1	SNORD13	Genic
chr8	38056035	38056055	chr8-145	78.2	+	4.0309	18.1508	0	22.1817	2	First intron	ENSG00000187840.6		Genic
chr8	38201479	38201499	chr8-273	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000156735.12		TE
chr8	38218701	38218721	chr8-274	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR-distal			Genic
chr8	38317744	38317764	chr8-275	97.7	-	8.0619	18.1508	0	26.2127	2	3'UTR	ENSG00000147548.18		Genic
chr8	38902648	38902668	chr8-92	97.7	+	12.0928	18.1508	0	30.2436	2	First intron	ENSG00000169499.16		Genic
chr8	39029142	39029162	chr8-276	58.6	+	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000168615.14		Genic
chr8	39091499	39091519	chr8-146	78.2	+	8.0619	12.1005	0	20.1624	2	Alu	ENSG00000168615.14		TE
chr8	39103763	39103783	chr8-46	136.8	+	12.0928	18.1508	31.2956	61.5393	3	3'UTR	ENSG00000168615.14		Genic
chr8	42319713	42319733	chr8-277	58.6	+	12.0928	0	0	12.0928	1	First intron	ENSG00000104365.17		Genic
chr8	42328912	42328932	chr8-278	58.6	+	12.0928	0	0	12.0928	1	First intron	ENSG00000104365.17		Genic
chr8	42330522	42330542	chr8-279	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000104365.17		TE
chr8	42402943	42402963	chr8-93	97.7	+	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000078668.15		Genic
chr8	43063103	43063123	chr8-281	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000168522.14		TE
chr8	47482840	47482860	chr8-282	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000164808.18		TE
chr8	47494164	47494184	chr8-283	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000164808.18		TE
chr8	47521737	47521757	chr8-284	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000164808.18		Genic
chr8	47563180	47563200	chr8-285	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000164808.18		TE
chr8	47730119	47730139	chr8-286	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000164808.18		Genic
chr8	47780921	47780941	chr8-287	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000253729.10		TE
chr8	47852456	47852476	chr8-147	78.2	-	12.0928	0	10.4319	22.5247	2	Proximal intronic	ENSG00000253729.10		Genic
chr8	47894258	47894278	chr8-289	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000253729.10		TE
chr8	47899458	47899478	chr8-63	117.3	-	16.1238	12.1005	10.4319	38.6562	3	Alu	ENSG00000253729.10		TE
chr8	47899631	47899651	chr8-64	136.8	-	20.1547	12.1005	0	32.2552	2	Alu	ENSG00000253729.10		TE
chr8	47906605	47906625	chr8-148	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000253729.10		TE
chr8	47929928	47929948	chr8-292	58.6	-	12.0928	0	10.4319	22.5247	2	CDS	ENSG00000253729.10		Genic
chr8	47935485	47935505	chr8-293	58.6	-	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000253729.10		TE
chr8	47939933	47939953	chr8-295	58.6	-	4.0309	0	20.8638	24.8947	2	Satellite/LC	ENSG00000253729.10		TE
chr8	47950255	47950275	chr8-149	78.2	-	4.0309	18.1508	0	22.1817	2	Alu	ENSG00000253729.10		TE
chr8	47952680	47952700	chr8-65	117.3	-	12.0928	12.1005	10.4319	34.6252	3	Alu	ENSG00000253729.10		TE
chr8	48022822	48022842	chr8-297	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000169139.13		TE
chr8	54002557	54002577	chr8-298	58.6	-	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000187735.17		Genic
chr8	56072374	56072394	chr8-299	58.6	-	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000008988.12		TE
chr8	56074445	56074465	chr8-300	78.2	-	4.0309	6.0503	20.8638	30.945	3	5'UTR	ENSG00000008988.12		Genic
chr8	58638570	58638590	chr8-301	58.6	-	0	0	31.2956	31.2956	1	LINE	ENSG00000035681.11		TE
chr8	61565982	61566002	chr8-303	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000198363.19		Genic
chr8	61583525	61583545	chr8-304	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000198363.19		TE
chr8	61597080	61597100	chr8-150	78.2	-	8.0619	12.1005	0	20.1624	2	LINE	ENSG00000198363.19		TE
chr8	61597181	61597201	chr8-151	97.7	-	8.0619	18.1508	0	26.2127	2	LINE	ENSG00000198363.19		TE
chr8	61625225	61625245	chr8-66	97.7	-	12.0928	24.2011	20.8638	57.1576	3	3'UTR	ENSG00000198363.19		Genic
chr8	61625976	61625996	chr8-47	117.3	-	28.2166	18.1508	20.8638	67.2311	3	3'UTR	ENSG00000198363.19		Genic
chr8	61626074	61626094	chr8-94	97.7	-	4.0309	12.1005	20.8638	36.9952	3	3'UTR	ENSG00000198363.19		Genic
chr8	61632142	61632162	chr8-152	78.2	-	8.0619	12.1005	0	20.1624	2	Deep intronic	ENSG00000198363.19		Genic
chr8	61642665	61642685	chr8-306	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000198363.19		TE
chr8	61653357	61653377	chr8-95	97.7	-	12.0928	12.1005	10.4319	34.6252	3	Other SINE	ENSG00000198363.19		TE
chr8	61659591	61659611	chr8-153	78.2	-	12.0928	6.0503	0	18.1431	2	3'UTR	ENSG00000198363.19		Genic
chr8	61672512	61672532	chr8-314	58.6	-	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000198363.19		Genic
chr8	61683358	61683378	chr8-154	97.7	-	8.0619	6.0503	31.2956	45.4078	3	Deep intronic	ENSG00000198363.19		Genic
chr8	61689720	61689740	chr8-155	78.2	-	0	6.0503	31.2956	37.3459	2	5'UTR	ENSG00000198363.19		Genic
chr8	61690831	61690851	chr8-319	78.2	-	12.0928	6.0503	20.8638	39.0068	3	First intron	ENSG00000198363.19		Genic
chr8	61699575	61699595	chr8-96	97.7	-	8.0619	18.1508	0	26.2127	2	First intron	ENSG00000198363.19		Genic
chr8	61699701	61699721	chr8-156	78.2	-	4.0309	0	31.2956	35.3266	2	First intron	ENSG00000198363.19		Genic
chr8	61707148	61707168	chr8-157	78.2	-	12.0928	6.0503	0	18.1431	2	LINE	ENSG00000198363.19		TE
chr8	61709322	61709342	chr8-158	78.2	-	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000198363.19		Genic
chr8	61712394	61712414	chr8-159	78.2	-	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000198363.19		Genic
chr8	63189211	63189231	chr8-320	58.6	+	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000185728.18		Genic
chr8	63192142	63192162	chr8-321	58.6	+	4.0309	12.1005	0	16.1315	2	LINE	ENSG00000185728.18		TE
chr8	65683718	65683738	chr8-322	58.6	+	0	0	31.2956	31.2956	1	First intron	ENSG00000066855.17		Genic
chr8	65823578	65823598	chr8-323	58.6	-	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000205268.12		Genic
chr8	66633531	66633551	chr8-160	78.2	-	4.0309	0	31.2956	35.3266	2	3'UTR	ENSG00000175073.8	VCPIP1	Genic
chr8	66922501	66922521	chr8-161	136.8	-	12.0928	18.1508	10.4319	40.6755	3	Proximal intronic	ENSG00000245910.10	SNHG6	Genic
chr8	67149976	67149996	chr8-324	58.6	+	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000104218.17		Genic
chr8	67171863	67171883	chr8-325	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000104218.17		TE
chr8	73825483	73825503	chr8-327	58.6	-	12.0928	6.0503	0	18.1431	2	Other SINE	ENSG00000104343.22		TE
chr8	73870374	73870394	chr8-162	97.7	-	16.1238	6.0503	0	22.174	2	First intron	ENSG00000104343.22		Genic
chr8	74313540	74313560	chr8-328	58.6	-	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000104369.6		Genic
chr8	80076524	80076544	chr8-329	58.6	-	0	12.1005	10.4319	22.5324	2	LINE	ENSG00000076554.17		TE
chr8	80164179	80164199	chr8-163	78.2	-	12.0928	6.0503	0	18.1431	2	LINE	ENSG00000076554.17		TE
chr8	81708618	81708638	chr8-331	58.6	-	8.0619	0	20.8638	28.9256	2	LINE	ENSG00000104231.12		TE
chr8	89729824	89729844	chr8-332	58.6	-	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000251136.12	PARAIL	Genic
chr8	93728429	93728449	chr8-333	58.6	-	8.0619	6.0503	0	14.1121	2	3'UTR	ENSG00000183808.13		Genic
chr8	93737195	93737215	chr8-334	58.6	-	12.0928	0	0	12.0928	1	5'UTR	ENSG00000183808.13		Genic
chr8	94454132	94454152	chr8-335	58.6	-	0	0	31.2956	31.2956	1	LINE	ENSG00000197275.15		TE
chr8	94866300	94866320	chr8-336	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000164941.15	INTS8	TE
chr8	96509891	96509911	chr8-337	58.6	+	4.0309	12.1005	0	16.1315	2	First intron	ENSG00000169439.13		Genic
chr8	96511806	96511826	chr8-338	58.6	+	4.0309	0	20.8638	24.8947	2	Satellite/LC	ENSG00000169439.13		TE
chr8	98746597	98746617	chr8-339	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000104375.18		TE
chr8	99222862	99222882	chr8-340	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000132549.20	VPS13B	TE
chr8	100282305	100282325	chr8-164	78.2	-	8.0619	12.1005	0	20.1624	2	Deep intronic	ENSG00000034677.14		Genic
chr8	100299745	100299765	chr8-165	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000034677.14		TE
chr8	100308558	100308578	chr8-97	97.7	-	12.0928	12.1005	10.4319	34.6252	3	First intron	ENSG00000034677.14		Genic
chr8	100701780	100701800	chr8-166	78.2	-	0	24.2011	0	24.2011	1	Deep intronic	ENSG00000070756.18		Genic
chr8	100703871	100703891	chr8-98	117.3	-	8.0619	18.1508	10.4319	36.6446	3	3'UTR	ENSG00000070756.18		Genic
chr8	100714705	100714725	chr8-167	78.2	-	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000070756.18		TE
chr8	100919874	100919894	chr8-168	58.6	-	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000164924.19		Genic
chr8	102259849	102259869	chr8-345	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000104517.14		TE
chr8	102302195	102302215	chr8-346	58.6	-	12.0928	0	0	12.0928	1	Satellite/LC	ENSG00000104517.14		TE
chr8	102346752	102346772	chr8-169	78.2	-	4.0309	12.1005	20.8638	36.9952	3	Alu	ENSG00000104517.14		TE
chr8	102381187	102381207	chr8-30	175.9	-	20.1547	24.2011	0	44.3558	2	Alu	ENSG00000104517.14		TE
chr8	102386417	102386437	chr8-347	58.6	-	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000104517.14		TE
chr8	103306276	103306296	chr8-349	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000164930.13		Genic
chr8	103310962	103310982	chr8-350	58.6	+	4.0309	12.1005	0	16.1315	2	LTR/ERV	ENSG00000164930.13		TE
chr8	103399724	103399744	chr8-351	58.6	-	8.0619	6.0503	0	14.1121	2	3'UTR	ENSG00000164933.13	SLC25A32	Genic
chr8	104582368	104582388	chr8-170	78.2	-	16.1238	0	0	16.1238	1	First intron	ENSG00000147650.12	LRP12	Genic
chr8	106052231	106052251	chr8-352	58.6	-	12.0928	0	0	12.0928	1	LINE	ENSG00000251003.10	ZFPM2-AS1	TE
chr8	108240963	108240983	chr8-353	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000104408.12		TE
chr8	115412151	115412171	chr8-354	58.6	-	8.0619	0	10.4319	18.4938	2	3'UTR	ENSG00000104447.14		Genic
chr8	115488666	115488686	chr8-99	97.7	-	8.0619	18.1508	10.4319	36.6446	3	Alu	ENSG00000104447.14		TE
chr8	115521362	115521382	chr8-48	136.8	-	16.1238	18.1508	0	34.2746	2	LTR/ERV	ENSG00000104447.14		TE
chr8	115523095	115523115	chr8-171	58.6	-	8.0619	12.1005	0	20.1624	2	LTR/ERV	ENSG00000104447.14		TE
chr8	115523676	115523696	chr8-172	78.2	-	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115538958	115538978	chr8-173	78.2	-	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115543087	115543107	chr8-67	136.8	-	4.0309	30.2513	10.4319	44.7141	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115553319	115553339	chr8-359	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000104447.14		Genic
chr8	115560198	115560218	chr8-360	58.6	-	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000104447.14		Genic
chr8	115564410	115564430	chr8-361	58.6	-	4.0309	12.1005	0	16.1315	2	Satellite/LC	ENSG00000104447.14		TE
chr8	115582098	115582118	chr8-362	58.6	-	0	18.1508	0	18.1508	1	Deep intronic	ENSG00000104447.14		Genic
chr8	115626267	115626287	chr8-363	58.6	-	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000104447.14		Genic
chr8	117898581	117898601	chr8-365	58.6	-	8.0619	0	10.4319	18.4938	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	117948303	117948323	chr8-366	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Satellite/LC	ENSG00000182197.13	EXT1	TE
chr8	118004091	118004111	chr8-174	78.2	-	12.0928	0	10.4319	22.5247	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118007279	118007299	chr8-175	78.2	-	0	12.1005	20.8638	32.9643	2	Alu	ENSG00000182197.13	EXT1	TE
chr8	118020867	118020887	chr8-367	58.6	-	12.0928	0	0	12.0928	1	Other SINE	ENSG00000182197.13	EXT1	TE
chr8	118026571	118026591	chr8-100	97.7	-	8.0619	6.0503	20.8638	34.9759	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118039540	118039560	chr8-369	58.6	-	0	18.1508	0	18.1508	1	Alu	ENSG00000182197.13	EXT1	TE
chr8	118049594	118049614	chr8-370	58.6	-	12.0928	0	0	12.0928	1	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118056063	118056083	chr8-371	58.6	-	12.0928	0	10.4319	22.5247	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118070496	118070516	chr8-372	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118071956	118071976	chr8-373	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Other SINE	ENSG00000182197.13	EXT1	TE
chr8	118074559	118074579	chr8-374	58.6	-	8.0619	6.0503	0	14.1121	2	Satellite/LC	ENSG00000182197.13	EXT1	TE
chr8	118098739	118098759	chr8-376	58.6	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000182197.13	EXT1	TE
chr8	118106878	118106898	chr8-377	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	119832139	119832159	chr8-378	58.6	-	12.0928	0	0	12.0928	1	3'UTR-distal	ENSG00000064313.13	TAF2	Genic
