chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr8	12204473	12204474	chr8_f_c159[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu			TE
chr8	12209395	12209396	chr8_f_c162[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic			Genic
chr8	123814072	123814073	chr8_f_c2141[k=1][m=2]	2	+	1	2	0.00480769230769231	208	3'UTR	ENSG00000176853.17		Genic
chr8	12423431	12423432	chr8_f_c173[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic	ENSG00000227888.5	FAM66A	Genic
chr8	12437617	12437618	chr8_f_c176[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LINE	ENSG00000227888.5	FAM66A	TE
chr8	12438018	12438019	chr8_f_c177[k=1][m=2]	2	+	1	2	0.00480769230769231	208	First intron	ENSG00000227888.5	FAM66A	Genic
chr8	12446747	12446748	chr8_f_c180[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000227888.5	FAM66A	TE
chr8	12451917	12451918	chr8_f_c182[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic	ENSG00000227888.5	FAM66A	Genic
chr8	12496056	12496057	chr8_f_c196[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12502544	12502545	chr8_f_c197[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12517885	12517886	chr8_r_c139[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Alu	ENSG00000283674.5	""	TE
chr8	12528815	12528816	chr8_f_c200[k=1][m=2]	2	+	1	2	0.00480769230769231	208	First intron	ENSG00000227888.5	FAM66A	Genic
chr8	12529099	12529100	chr8_r_c141[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LINE	ENSG00000283674.5	""	TE
chr8	12535771	12535772	chr8_f_c201[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12581879	12581880	chr8_r_c149[k=1][m=2]	2	-	1	2	0.00480769230769231	208	First intron	ENSG00000283674.5	""	Genic
chr8	12604188	12604189	chr8_r_c151[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Alu	ENSG00000283674.5	""	TE
chr8	13743136	13743137	chr8_f_c207[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic			Genic
chr8	141464713	141464714	chr8_f_c2403[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic			Genic
chr8	14199531	14199532	chr8_r_c170[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000185053.14	SGCZ	TE
chr8	142729309	142729310	chr8_f_c2406[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000130193.9		TE
chr8	142730667	142730668	chr8_f_c2408[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000130193.9		TE
chr8	143030093	143030094	chr8_f_c2413[k=1][m=2]	2	+	1	2	0.00480769230769231	208	3'UTR-distal	ENSG00000305126.1	""	Genic
chr8	15658113	15658114	chr8_f_c219[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000104723.22		TE
chr8	15806968	15806969	chr8_r_c171[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Other exon	ENSG00000250483.1	PPM1AP1	Genic
chr8	28666751	28666752	chr8_f_c493[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000012232.11		TE
chr8	30583918	30583919	chr8_r_c325[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Alu	ENSG00000197265.10		TE
chr8	31569986	31569987	chr8_r_c368[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LINE			TE
chr8	33389600	33389601	chr8_r_c379[k=1][m=2]	2	-	1	2	0.00480769230769231	208	CDS	ENSG00000172728.17		Genic
chr8	38139622	38139623	chr8_f_c642[k=1][m=2]	2	+	1	2	0.00480769230769231	208	3'UTR	ENSG00000129691.17		Genic
chr8	39702670	39702671	chr8_f_c717[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LINE	ENSG00000168619.16	ADAM18	TE
chr8	42018903	42018904	chr8_r_c502[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Alu	ENSG00000083168.12		TE
chr8	42495924	42495925	chr8_f_c793[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu			TE
chr8	43166666	43166667	chr8_f_c842[k=1][m=2]	2	+	1	2	0.00480769230769231	208	First intron	ENSG00000165102.16		Genic
chr8	46580914	46580915	chr8_r_c564[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000248498.5	ASNSP1	TE
chr8	47829171	47829172	chr8_f_c917[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic			Genic
chr8	51297223	51297224	chr8_f_c958[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000253664.1	""	TE
chr8	53191064	53191065	chr8_f_c966[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000254687.1	""	TE
chr8	6363784	6363785	chr8_r_c16[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000246089.6	MCPH1-DT	TE
chr8	66114245	66114246	chr8_f_c1148[k=1][m=2]	2	+	1	2	0.00480769230769231	208	tRNA*	ENSG00000253190.5	""	ncRNA
chr8	66706580	66706581	chr8_f_c1158[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000288602.1	C8orf44-SGK3	TE
chr8	67430281	67430282	chr8_f_c1218[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000271966.2	ARFGEF1-DT	TE
chr8	7208343	7208344	chr8_r_c19[k=1][m=2]	2	-	1	2	0.00480769230769231	208	First intron	ENSG00000299322.1	""	Genic
chr8	7313694	7313695	chr8_r_c20[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LINE	ENSG00000215374.7	FAM66B	TE
chr8	7614779	7614780	chr8_f_c72[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu			TE
chr8	77602589	77602590	chr8_f_c1417[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LINE			TE
chr8	77763743	77763744	chr8_f_c1418[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Intergenic			Intergenic
chr8	80518034	80518035	chr8_f_c1444[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000205189.14		TE
chr8	81164456	81164457	chr8_f_c1455[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000253214.4	""	TE
chr8	8129909	8129910	chr8_r_c23[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	8136570	8136571	chr8_f_c75[k=1][m=2]	2	+	1	2	0.00480769230769231	208	LINE	ENSG00000284606.2	""	TE
chr8	8136853	8136854	chr8_r_c24[k=1][m=2]	2	-	1	2	0.00480769230769231	208	Deep intronic	ENSG00000253893.3	FAM85B	Genic
chr8	8147777	8147778	chr8_f_c77[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000284606.2	""	TE
chr8	8169604	8169605	chr8_r_c29[k=1][m=2]	2	-	1	2	0.00480769230769231	208	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	8226886	8226887	chr8_r_c42[k=1][m=2]	2	-	1	2	0.00480769230769231	208	First intron	ENSG00000253893.3	FAM85B	Genic
chr8	82291618	82291619	chr8_f_c1459[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic	ENSG00000254394.3	""	Genic
chr8	82893978	82893979	chr8_f_c1460[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Deep intronic	ENSG00000254394.3	""	Genic
chr8	86238826	86238827	chr8_f_c1499[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu			TE
chr8	8644360	8644361	chr8_f_c80[k=1][m=2]	2	+	1	2	0.00480769230769231	208	Alu	ENSG00000289622.3	""	TE
chr8	105486431	105486432	chr8_f_c1983[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000169946.15		TE
chr8	105685573	105685574	chr8_f_c2003[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Deep intronic	ENSG00000169946.15		Genic
chr8	11133211	11133212	chr8_r_c99[k=2][m=2]	2	-	2	2	0.00480769230769231	59	First intron	ENSG00000171044.11	XKR6	Genic
chr8	11191365	11191366	chr8_r_c129[k=2][m=2]	2	-	2	2	0.00480769230769231	59	LINE	ENSG00000171044.11	XKR6	TE
chr8	11806782	11806783	chr8_f_c138[k=2][m=2]	2	+	2	2	0.00480769230769231	59	First intron	ENSG00000079459.15		Genic
chr8	122896426	122896427	chr8_f_c2092[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Deep intronic	ENSG00000178764.9		Genic
chr8	12464465	12464466	chr8_f_c186[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	125004065	125004066	chr8_f_c2154[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000104549.13		TE
chr8	12514475	12514476	chr8_f_c198[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Deep intronic	ENSG00000227888.5	FAM66A	Genic
chr8	127739872	127739873	chr8_f_c2246[k=2][m=2]	2	+	2	2	0.00480769230769231	59	First intron	ENSG00000136997.22	MYC	Genic
chr8	1794409	1794410	chr8_f_c9[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Alu	ENSG00000182372.11		TE
chr8	22026963	22026964	chr8_f_c319[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LINE	ENSG00000158806.15		TE
chr8	28119795	28119796	chr8_f_c461[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LINE	ENSG00000134014.19		TE
chr8	35524103	35524104	chr8_r_c399[k=2][m=2]	2	-	2	2	0.00480769230769231	59	Deep intronic	ENSG00000298391.1	""	Genic
chr8	37546556	37546557	chr8_f_c603[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Satellite/LC			TE
chr8	42036612	42036613	chr8_r_c507[k=2][m=2]	2	-	2	2	0.00480769230769231	59	Alu	ENSG00000083168.12		TE
chr8	42285991	42285992	chr8_f_c763[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LINE	ENSG00000104365.17		TE
chr8	43201601	43201602	chr8_f_c850[k=2][m=2]	2	+	2	2	0.00480769230769231	59	3'UTR	ENSG00000165102.16		Genic
chr8	53900316	53900317	chr8_f_c971[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Alu	ENSG00000147509.14	RGS20	TE
chr8	60812686	60812687	chr8_f_c1088[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LINE	ENSG00000171316.15		TE
chr8	65698314	65698315	chr8_f_c1138[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Alu	ENSG00000066855.17		TE
chr8	74660348	74660349	chr8_f_c1355[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000254349.8	MIR2052HG	TE
chr8	8151187	8151188	chr8_r_c27[k=2][m=2]	2	-	2	2	0.00480769230769231	59	Deep intronic	ENSG00000253893.3	FAM85B	Genic
chr8	8163109	8163110	chr8_r_c28[k=2][m=2]	2	-	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	8201212	8201213	chr8_r_c38[k=2][m=2]	2	-	2	2	0.00480769230769231	59	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	83920799	83920800	chr8_f_c1462[k=2][m=2]	2	+	2	2	0.00480769230769231	59	LINE	ENSG00000254202.3	""	TE
chr8	85286822	85286823	chr8_f_c1471[k=2][m=2]	2	+	2	2	0.00480769230769231	59	3'UTR-distal			Genic
chr8	99388516	99388517	chr8_f_c1851[k=2][m=2]	2	+	2	2	0.00480769230769231	59	Deep intronic	ENSG00000132549.20	VPS13B	Genic
chr8	11151754	11151755	chr8_r_c106[k=3][m=2]	2	-	3	2	0.00480769230769231	37	First intron	ENSG00000171044.11	XKR6	Genic
chr8	12208421	12208422	chr8_f_c161[k=3][m=2]	2	+	3	2	0.00480769230769231	37	LTR/ERV			TE
chr8	12450939	12450940	chr8_f_c181[k=3][m=2]	2	+	3	2	0.00480769230769231	37	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	12473146	12473147	chr8_f_c192[k=3][m=2]	2	+	3	2	0.00480769230769231	37	LTR/ERV	ENSG00000227888.5	FAM66A	TE
chr8	35524882	35524883	chr8_r_c400[k=3][m=2]	2	-	3	2	0.00480769230769231	37	Deep intronic	ENSG00000298391.1	""	Genic
chr8	38999445	38999446	chr8_f_c680[k=3][m=2]	2	+	3	2	0.00480769230769231	37	First intron	ENSG00000168615.14		Genic
chr8	41951333	41951334	chr8_r_c488[k=3][m=2]	2	-	3	2	0.00480769230769231	37	Deep intronic	ENSG00000083168.12		Genic
chr8	42040870	42040871	chr8_r_c511[k=3][m=2]	2	-	3	2	0.00480769230769231	37	Deep intronic	ENSG00000083168.12		Genic
chr8	63175847	63175848	chr8_f_c1109[k=3][m=2]	2	+	3	2	0.00480769230769231	37	Deep intronic	ENSG00000185728.18		Genic
chr8	73006444	73006445	chr8_f_c1299[k=3][m=2]	2	+	3	2	0.00480769230769231	37	Deep intronic			Genic
chr8	8192518	8192519	chr8_r_c33[k=3][m=2]	2	-	3	2	0.00480769230769231	37	LTR/ERV	ENSG00000253893.3	FAM85B	TE
chr8	85478718	85478719	chr8_f_c1493[k=3][m=2]	2	+	3	2	0.00480769230769231	37	Deep intronic	ENSG00000104267.11		Genic
chr8	99057622	99057623	chr8_f_c1807[k=3][m=2]	2	+	3	2	0.00480769230769231	37	LINE	ENSG00000132549.20	VPS13B	TE
chr8	11803292	11803293	chr8_f_c135[k=4][m=2]	2	+	4	2	0.00480769230769231	11	5'UTR	ENSG00000079459.15		Genic
chr8	17222023	17222024	chr8_f_c250[k=4][m=2]	2	+	4	2	0.00480769230769231	11	3'UTR	ENSG00000104219.14		Genic
chr8	18012189	18012190	chr8_f_c287[k=4][m=2]	2	+	4	2	0.00480769230769231	11	Deep intronic	ENSG00000078674.21		Genic
chr8	35525240	35525241	chr8_r_c401[k=4][m=2]	2	-	4	2	0.00480769230769231	11	Deep intronic	ENSG00000232024.2	LSM12P1	Genic
chr8	42536622	42536623	chr8_r_c541[k=4][m=2]	2	-	4	2	0.00480769230769231	11	First intron	ENSG00000168575.12		Genic
chr8	60808333	60808334	chr8_f_c1087[k=4][m=2]	2	+	4	2	0.00480769230769231	11	Deep intronic	ENSG00000171316.15		Genic
chr8	42526314	42526315	chr8_r_c531[k=6][m=2]	2	-	6	2	0.00480769230769231	3	LINE	ENSG00000168575.12		TE
chr8	27065052	27065053	chr8_r_c273[k=11][m=2]	2	-	11	2	0.00480769230769231	1	Other exon	ENSG00000253899.1	""	Genic
chr8	123044780	123044781	chr8_f_c2097[k=20][m=2]	2	+	20	2	0.00480769230769231	1	Deep intronic			Genic
chr8	33513504	33513505	chr8_f_c594[k=70][m=2]	2	+	70	2	0.00480769230769231	2	Other exon	ENSG00000239039.1	SNORD13	Genic
chr8	33513518	33513519	chr8_f_c597[k=89][m=2]	2	+	89	2	0.00480769230769231	1	Other exon	ENSG00000239039.1	SNORD13	Genic
chr8	33513538	33513539	chr8_f_c598[k=113][m=2]	2	+	113	2	0.00480769230769231	1	Other exon	ENSG00000239039.1	SNORD13	Genic
chr8	33513545	33513546	chr8_f_c599[k=122][m=2]	2	+	122	2	0.00480769230769231	1	Other exon	ENSG00000239039.1	SNORD13	Genic
chr9	12327977	12327978	chr9_f_c228[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE			TE
chr9	15056228	15056229	chr9_f_c231[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	17431242	17431243	chr9_f_c286[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000044459.16		TE
chr9	20904094	20904095	chr9_f_c379[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000188352.14		TE
chr9	32398784	32398785	chr9_f_c466[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Alu	ENSG00000122729.20		TE
chr9	33281401	33281402	chr9_f_c473[k=1][m=2]	2	+	1	2	0.00509337860780985	589	3'UTR	ENSG00000086065.15		Genic
chr9	33537998	33537999	chr9_f_c487[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000230453.11	ANKRD18B	Genic
chr9	33538200	33538201	chr9_f_c488[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000230453.11	ANKRD18B	Genic
chr9	33552313	33552314	chr9_f_c489[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000230453.11	ANKRD18B	Genic
chr9	33577925	33577926	chr9_f_c491[k=1][m=2]	2	+	1	2	0.00509337860780985	589	3'UTR-distal			Genic
chr9	33585068	33585069	chr9_f_c494[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000226562.6	CYP4F26P	TE
chr9	33588927	33588928	chr9_f_c496[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000226562.6	CYP4F26P	TE
chr9	33599830	33599831	chr9_f_c502[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000226562.6	CYP4F26P	Genic
chr9	33613071	33613072	chr9_f_c503[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	33805325	33805326	chr9_f_c507[k=1][m=2]	2	+	1	2	0.00509337860780985	589	3'UTR-distal			Genic
chr9	34135702	34135703	chr9_f_c543[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Alu			TE
chr9	34274294	34274295	chr9_f_c565[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	34344436	34344437	chr9_f_c568[k=1][m=2]	2	+	1	2	0.00509337860780985	589	3'UTR-distal			Genic
chr9	35201731	35201732	chr9_f_c578[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000198722.16		TE
chr9	35294777	35294778	chr9_f_c587[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000198722.16		Genic
chr9	37407295	37407296	chr9_f_c775[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV			TE
chr9	37886399	37886400	chr9_f_c806[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	39809508	39809509	chr9_f_c809[k=1][m=2]	2	+	1	2	0.00509337860780985	589	TSS-proximal			Genic
chr9	40317159	40317160	chr9_f_c818[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000290718.2	FAM95B1	TE
chr9	40444635	40444636	chr9_f_c824[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	40996324	40996325	chr9_f_c830[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000276291.8	FRG1HP	TE
chr9	41004562	41004563	chr9_f_c831[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000276291.8	FRG1HP	TE
chr9	41007890	41007891	chr9_f_c832[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000276291.8	FRG1HP	Genic
chr9	41013698	41013699	chr9_f_c833[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000276291.8	FRG1HP	Genic
chr9	41036873	41036874	chr9_f_c837[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000276291.8	FRG1HP	TE
chr9	41048971	41048972	chr9_f_c840[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic	ENSG00000276291.8	FRG1HP	Genic
chr9	41220810	41220811	chr9_f_c842[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	41383685	41383686	chr9_f_c852[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000288891.3	""	Genic
chr9	41648163	41648164	chr9_f_c863[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000275297.2	""	Genic
chr9	41655918	41655919	chr9_f_c866[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Alu	ENSG00000275297.2	""	TE
chr9	41666570	41666571	chr9_f_c870[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000275297.2	""	Genic
chr9	43239014	43239015	chr9_f_c906[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Deep intronic			Genic
chr9	545187	545188	chr9_f_c29[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000107104.22		Genic
chr9	61381858	61381859	chr9_f_c910[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000283378.1	CNTNAP3C	TE
chr9	61410711	61410712	chr9_f_c912[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Other SINE	ENSG00000283378.1	CNTNAP3C	TE
chr9	61468248	61468249	chr9_f_c918[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Intergenic			Intergenic
chr9	61862110	61862111	chr9_f_c920[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61904890	61904891	chr9_f_c928[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000231527.8	FAM27C	Genic
chr9	61959516	61959517	chr9_f_c935[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Alu	ENSG00000231527.8	FAM27C	TE
chr9	6209756	6209757	chr9_f_c159[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE			TE
chr9	62379350	62379351	chr9_f_c942[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE	ENSG00000232827.4	LINC01189	TE
chr9	62382950	62382951	chr9_f_c943[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000232827.4	LINC01189	TE
chr9	62383307	62383308	chr9_f_c944[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000232827.4	LINC01189	TE
chr9	62384018	62384019	chr9_f_c945[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LTR/ERV	ENSG00000232827.4	LINC01189	TE
chr9	62385722	62385723	chr9_f_c946[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000232827.4	LINC01189	Genic
chr9	6316026	6316027	chr9_f_c160[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE			TE
chr9	63861497	63861498	chr9_f_c956[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000306078.1	""	Genic
chr9	64058353	64058354	chr9_f_c962[k=1][m=2]	2	+	1	2	0.00509337860780985	589	First intron	ENSG00000288690.3	""	Genic
chr9	65399106	65399107	chr9_f_c972[k=1][m=2]	2	+	1	2	0.00509337860780985	589	Alu			TE
chr9	65675285	65675286	chr9_f_c974[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE			TE
chr9	7282311	7282312	chr9_f_c224[k=1][m=2]	2	+	1	2	0.00509337860780985	589	LINE			TE
chrX	101138342	101138343	chrX_f_c1752[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000102384.15		TE
chrX	101778306	101778307	chrX_r_c2488[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	102650335	102650336	chrX_f_c1800[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000271147.8	""	Genic
chrX	102711298	102711299	chrX_f_c1811[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000271147.8	""	Genic
chrX	103090239	103090240	chrX_f_c1888[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	103620609	103620610	chrX_r_c2511[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000304280.1	""	TE
chrX	103965658	103965659	chrX_f_c1909[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000158427.16		Genic
chrX	103968663	103968664	chrX_f_c1910[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	103975578	103975579	chrX_f_c1912[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	104063279	104063280	chrX_r_c2546[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	104070195	104070196	chrX_r_c2548[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000269226.9		Genic
chrX	104073201	104073202	chrX_r_c2549[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR	ENSG00000269226.9		Genic
chrX	105334030	105334031	chrX_r_c2555[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	106617193	106617194	chrX_f_c1947[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000147231.14	RADX	TE
chrX	107650380	107650381	chrX_f_c1977[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000147224.13	PRPS1	Genic
chrX	107983053	107983054	chrX_f_c1989[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000277883.1	NLRP3P1	TE
chrX	109708854	109708855	chrX_r_c2849[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000068366.22		Genic
chrX	109897441	109897442	chrX_f_c2033[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	11028085	11028086	chrX_f_c127[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu			TE
chrX	11045347	11045348	chrX_f_c128[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	116964180	116964181	chrX_f_c2237[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	117729453	117729454	chrX_f_c2238[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	117745898	117745899	chrX_r_c3030[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	120043347	120043348	chrX_f_c2331[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000258545.8	RHOXF1-AS1	Genic
chrX	120053847	120053848	chrX_f_c2332[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000258545.8	RHOXF1-AS1	Genic
chrX	120064689	120064690	chrX_f_c2333[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000258545.8	RHOXF1-AS1	TE
chrX	120072402	120072403	chrX_f_c2334[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000258545.8	RHOXF1-AS1	Genic
chrX	120079350	120079351	chrX_f_c2335[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000258545.8	RHOXF1-AS1	Genic
chrX	120083521	120083522	chrX_f_c2336[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000258545.8	RHOXF1-AS1	TE
chrX	120085463	120085464	chrX_f_c2337[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000258545.8	RHOXF1-AS1	TE
chrX	120150836	120150837	chrX_r_c3127[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000101883.7		TE
