chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr2	26050182	26050183	CITS_2[gene=chr2_f_c757][PH=3][PH0=0.05][P=4.41e-03]	3	+	LINE	ENSG00000084733.12		TE
chr2	37199790	37199791	CITS_3[gene=chr2_f_c2047][PH=2][PH0=0.00][P=6.80e-03]	2	+	CDS	ENSG00000218739.11		Genic
chr2	44516004	44516005	CITS_4[gene=chr2_f_c2369][PH=3][PH0=0.00][P=7.92e-05]	3	+	Satellite/LC	ENSG00000143919.16	CAMKMT	TE
chr2	87824899	87824900	CITS_5[gene=chr2_f_c4905][PH=5][PH0=0.23][P=8.30e-04]	5	+	TSS-proximal			Genic
chr2	172165541	172165542	CITS_6[gene=chr2_f_c9974][PH=2][PH0=0.00][P=2.75e-04]	2	+	Deep intronic	ENSG00000236651.2	DLX2-DT	Genic
chr2	174720516	174720517	CITS_7[gene=chr2_f_c10250][PH=3][PH0=0.06][P=6.50e-03]	3	+	Proximal intronic	ENSG00000236449.3	""	Genic
chr2	189011984	189011985	CITS_8[gene=chr2_f_c11716][PH=4][PH0=0.10][P=2.80e-03]	4	+	3'UTR	ENSG00000168542.19		Genic
chr2	190925232	190925233	CITS_9[gene=chr2_f_c12140][PH=3][PH0=0.05][P=4.21e-03]	3	+	Satellite/LC	ENSG00000115419.15		TE
chr2	200322956	200322957	CITS_10[gene=chr2_f_c12600][PH=3][PH0=0.04][P=2.44e-03]	3	+	First intron	ENSG00000196141.15		Genic
chr2	202293089	202293090	CITS_11[gene=chr2_f_c12837][PH=4][PH0=0.00][P=1.49e-08]	4	+	Deep intronic	ENSG00000055044.12		Genic
chr2	206161912	206161913	CITS_12[gene=chr2_f_c13398][PH=2][PH0=0.00][P=4.36e-03]	2	+	Deep intronic	ENSG00000114942.16		Genic
chr2	206161962	206161963	CITS_13[gene=chr2_f_c13398][PH=2][PH0=0.00][P=4.36e-03]	2	+	Deep intronic	ENSG00000114942.16		Genic
chr2	210641303	210641304	CITS_14[gene=chr2_f_c13861][PH=3][PH0=0.05][P=4.86e-03]	3	+	Alu	ENSG00000021826.19		TE
chr2	218595429	218595430	CITS_15[gene=chr2_f_c14435][PH=3][PH0=0.00][P=1.33e-06]	3	+	3'UTR	ENSG00000144580.16		Genic
chr2	222937339	222937340	CITS_16[gene=chr2_f_c14540][PH=3][PH0=0.00][P=5.71e-05]	3	+	LINE	ENSG00000123983.16		TE
chr2	231713141	231713142	CITS_17[gene=chr2_f_c15204][PH=5][PH0=0.19][P=1.23e-03]	5	+	3'UTR	ENSG00000187514.18		Genic
chr2	241846134	241846135	CITS_18[gene=chr2_f_c16406][PH=2][PH0=0.00][P=1.13e-03]	2	+	LINE			TE
chr2	43895011	43895012	CITS_19[gene=chr2_r_c2923][PH=3][PH0=0.04][P=1.85e-03]	3	-	Deep intronic	ENSG00000138095.21		Genic
chr2	70055309	70055310	CITS_20[gene=chr2_r_c5121][PH=3][PH0=0.00][P=1.70e-05]	3	-	Alu	ENSG00000179818.18	PCBP1-AS1	TE
chr2	70228922	70228923	CITS_21[gene=chr2_r_c5202][PH=4][PH0=0.07][P=3.79e-04]	4	-	Deep intronic	ENSG00000116001.18		Genic
chr2	88016443	88016444	CITS_22[gene=chr2_r_c5944][PH=2][PH0=0.00][P=2.91e-03]	2	-	Other exon	ENSG00000222724.1	RNU2-63P	Genic
chr2	88016539	88016540	CITS_23[gene=chr2_r_c5944][PH=3][PH0=0.00][P=1.58e-07]	3	-	Other exon	ENSG00000222724.1	RNU2-63P	Genic
chr2	106446883	106446884	CITS_24[gene=chr2_r_c6785][PH=2][PH0=0.00][P=2.81e-03]	2	-	Alu	ENSG00000153165.19	RGPD3	TE
chr2	148881819	148881820	CITS_25[gene=chr2_r_c9339][PH=5][PH0=0.09][P=2.02e-05]	5	-	Deep intronic	ENSG00000231079.7	KIF5C-AS1	Genic
chr2	187540281	187540282	CITS_26[gene=chr2_r_c12230][PH=3][PH0=0.00][P=3.11e-04]	3	-	First intron	ENSG00000003436.17		Genic
chr2	218166283	218166284	CITS_27[gene=chr2_r_c14311][PH=2][PH0=0.00][P=1.34e-04]	2	-	Alu	ENSG00000163464.8	CXCR1	TE
chr2	226758087	226758088	CITS_28[gene=chr2_r_c14785][PH=2][PH0=0.00][P=3.76e-03]	2	-	First intron	ENSG00000169047.7		Genic
chr2	231455848	231455849	CITS_29[gene=chr2_r_c15273][PH=3][PH0=0.00][P=8.76e-07]	3	-	Deep intronic	ENSG00000115053.18		Genic
chr2	231461070	231461071	CITS_30[gene=chr2_r_c15273][PH=2][PH0=0.00][P=8.23e-03]	2	-	Alu	ENSG00000115053.18		TE
chr2	231461117	231461118	CITS_31[gene=chr2_r_c15273][PH=2][PH0=0.00][P=8.23e-03]	2	-	Alu	ENSG00000115053.18		TE
chr2	231462559	231462560	CITS_32[gene=chr2_r_c15273][PH=2][PH0=0.00][P=8.23e-03]	2	-	First intron	ENSG00000115053.18		Genic
chr2	241613767	241613768	CITS_33[gene=chr2_r_c15939][PH=2][PH0=0.00][P=6.94e-03]	2	-	Alu	ENSG00000176946.14		TE
chr3	9421309	9421310	CITS_1[gene=chr3_f_c208][PH=3][PH0=0.00][P=1.30e-04]	3	+	Alu	ENSG00000168137.21		TE
chr3	12579333	12579334	CITS_2[gene=chr3_f_c539][PH=2][PH0=0.00][P=3.03e-03]	2	+	Alu	ENSG00000075975.18		TE
chr3	14417013	14417014	CITS_3[gene=chr3_f_c587][PH=2][PH0=0.00][P=7.26e-03]	2	+	Alu	ENSG00000131389.19		TE
chr3	48254546	48254547	CITS_4[gene=chr3_f_c3589][PH=9][PH0=0.00][P=1.00e-100]	9	+	LINE	ENSG00000164048.15		TE
chr3	99648461	99648462	CITS_5[gene=chr3_f_c6007][PH=3][PH0=0.00][P=2.09e-04]	3	+	Satellite/LC	ENSG00000144810.17		TE
chr3	99756934	99756935	CITS_6[gene=chr3_f_c6007][PH=3][PH0=0.00][P=2.09e-04]	3	+	First intron	ENSG00000144810.17		Genic
chr3	133588842	133588843	CITS_7[gene=chr3_f_c7904][PH=2][PH0=0.00][P=2.05e-03]	2	+	3'UTR	ENSG00000091527.18		Genic
chr3	155988403	155988404	CITS_8[gene=chr3_f_c9091][PH=4][PH0=0.00][P=1.65e-09]	4	+	Deep intronic			Genic
chr3	160407758	160407759	CITS_9[gene=chr3_f_c9560][PH=3][PH0=0.05][P=3.70e-03]	3	+	Deep intronic	ENSG00000113810.17		Genic
chr3	177283367	177283368	CITS_10[gene=chr3_f_c11603][PH=2][PH0=0.00][P=9.90e-04]	2	+	Alu			TE
chr3	181910556	181910557	CITS_11[gene=chr3_f_c11871][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu			TE
chr3	196830892	196830893	CITS_12[gene=chr3_f_c12766][PH=3][PH0=0.00][P=2.34e-05]	3	+	3'UTR	ENSG00000180370.11		Genic
chr3	13417563	13417564	CITS_13[gene=chr3_r_c674][PH=2][PH0=0.00][P=3.96e-03]	2	-	First intron	ENSG00000132182.14		Genic
chr3	47470708	47470709	CITS_14[gene=chr3_r_c2630][PH=3][PH0=0.00][P=8.56e-05]	3	-	Alu	ENSG00000114650.22		TE
chr3	47661623	47661624	CITS_15[gene=chr3_r_c2630][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000173473.12		Genic
chr3	101457159	101457160	CITS_16[gene=chr3_r_c6204][PH=3][PH0=0.04][P=3.69e-03]	3	-	Deep intronic	ENSG00000138468.17		Genic
chr3	112695739	112695740	CITS_17[gene=chr3_r_c6520][PH=4][PH0=0.14][P=6.93e-03]	4	-	Deep intronic	ENSG00000309198.1	""	Genic
chr3	149369442	149369443	CITS_18[gene=chr3_r_c9714][PH=3][PH0=0.00][P=1.34e-07]	3	-	3'UTR	ENSG00000169908.13		Genic
chr3	149369486	149369487	CITS_19[gene=chr3_r_c9714][PH=2][PH0=0.00][P=2.68e-03]	2	-	3'UTR	ENSG00000169908.13		Genic
chr3	149373651	149373652	CITS_20[gene=chr3_r_c9714][PH=2][PH0=0.00][P=2.68e-03]	2	-	First intron	ENSG00000169908.13		Genic
chr3	154301836	154301837	CITS_21[gene=chr3_r_c9978][PH=2][PH0=0.00][P=7.07e-03]	2	-	Deep intronic	ENSG00000174953.15		Genic
chr3	190672339	190672340	CITS_22[gene=chr3_r_c11504][PH=5][PH0=0.18][P=5.11e-04]	5	-	Alu	ENSG00000299500.1	""	TE
chr3	196499805	196499806	CITS_23[gene=chr3_r_c12097][PH=3][PH0=0.05][P=3.82e-03]	3	-	3'UTR-distal	ENSG00000163961.4	RNF168	Genic
chr4	1139457	1139458	CITS_1[gene=chr4_f_c122][PH=3][PH0=0.04][P=3.46e-03]	3	+	Alu	ENSG00000227189.3	""	TE
chr4	1153836	1153837	CITS_2[gene=chr4_f_c149][PH=3][PH0=0.05][P=3.06e-03]	3	+	First intron	ENSG00000306967.1	""	Genic
chr4	1178694	1178695	CITS_3[gene=chr4_f_c180][PH=4][PH0=0.08][P=2.87e-04]	4	+	First intron	ENSG00000306967.1	""	Genic
chr4	41366346	41366347	CITS_4[gene=chr4_f_c2168][PH=3][PH0=0.00][P=3.19e-06]	3	+	First intron	ENSG00000064042.19		Genic
chr4	3934320	3934321	CITS_5[gene=chr4_r_c271][PH=2][PH0=0.00][P=7.69e-05]	2	-	Alu	ENSG00000253917.5	""	TE
chr4	70823098	70823099	CITS_6[gene=chr4_r_c3405][PH=2][PH0=0.00][P=1.00e-02]	2	-	Alu	ENSG00000132463.16		TE
chr4	70825772	70825773	CITS_7[gene=chr4_r_c3405][PH=2][PH0=0.00][P=1.00e-02]	2	-	Alu	ENSG00000132463.16		TE
chr4	108812430	108812431	CITS_8[gene=chr4_r_c5690][PH=3][PH0=0.06][P=8.82e-03]	3	-	3'UTR	ENSG00000188517.17	COL25A1	Genic
chr4	109165343	109165344	CITS_9[gene=chr4_r_c6229][PH=3][PH0=0.00][P=3.09e-03]	3	-	Deep intronic	ENSG00000188517.17	COL25A1	Genic
chr4	139697947	139697948	CITS_10[gene=chr4_r_c7727][PH=3][PH0=0.06][P=6.50e-03]	3	-	Deep intronic			Genic
chr4	145146113	145146114	CITS_11[gene=chr4_r_c8481][PH=3][PH0=0.05][P=5.18e-03]	3	-	Deep intronic	ENSG00000164164.18		Genic
chr4	151699235	151699236	CITS_12[gene=chr4_r_c9229][PH=2][PH0=0.00][P=6.98e-04]	2	-	Alu	ENSG00000059691.13		TE
chr5	308665	308666	CITS_1[gene=chr5_f_c95][PH=3][PH0=0.04][P=1.77e-03]	3	+	Deep intronic	ENSG00000249915.10		Genic
chr5	6741815	6741816	CITS_2[gene=chr5_f_c565][PH=3][PH0=0.04][P=3.77e-03]	3	+	Deep intronic	ENSG00000112941.15		Genic
chr5	14170523	14170524	CITS_3[gene=chr5_f_c1025][PH=4][PH0=0.11][P=2.05e-03]	4	+	Alu	ENSG00000038382.23	TRIO	TE
chr5	14400686	14400687	CITS_4[gene=chr5_f_c1479][PH=3][PH0=0.06][P=9.09e-03]	3	+	Proximal intronic	ENSG00000038382.23	TRIO	Genic
chr5	14440707	14440708	CITS_5[gene=chr5_f_c1575][PH=3][PH0=0.06][P=4.73e-03]	3	+	Deep intronic	ENSG00000038382.23	TRIO	Genic
chr5	14457205	14457206	CITS_6[gene=chr5_f_c1600][PH=4][PH0=0.00][P=2.20e-07]	4	+	Deep intronic	ENSG00000038382.23	TRIO	Genic
chr5	14706592	14706593	CITS_7[gene=chr5_f_c1600][PH=3][PH0=0.00][P=4.40e-04]	3	+	Deep intronic	ENSG00000154124.8		Genic
chr5	17218539	17218540	CITS_8[gene=chr5_f_c1646][PH=4][PH0=0.10][P=6.84e-04]	4	+	First intron	ENSG00000176788.10		Genic
chr5	17220106	17220107	CITS_9[gene=chr5_f_c1653][PH=3][PH0=0.04][P=1.99e-03]	3	+	First intron	ENSG00000176788.10		Genic
chr5	17232896	17232897	CITS_10[gene=chr5_f_c1724][PH=5][PH0=0.10][P=4.27e-05]	5	+	First intron	ENSG00000176788.10		Genic
chr5	17267000	17267001	CITS_11[gene=chr5_f_c1869][PH=4][PH0=0.07][P=4.77e-04]	4	+	First intron	ENSG00000176788.10		Genic
chr5	17276417	17276418	CITS_12[gene=chr5_f_c1911][PH=6][PH0=0.34][P=1.62e-03]	6	+	3'UTR	ENSG00000176788.10		Genic
chr5	32593862	32593863	CITS_13[gene=chr5_f_c2642][PH=3][PH0=0.00][P=2.29e-05]	3	+	Alu	ENSG00000113387.14		TE
chr5	32792727	32792728	CITS_14[gene=chr5_f_c2761][PH=2][PH0=0.00][P=3.61e-03]	2	+	3'UTR-distal			Genic
chr5	62355959	62355960	CITS_15[gene=chr5_f_c5333][PH=3][PH0=0.06][P=4.91e-03]	3	+	Alu	ENSG00000068796.20		TE
chr5	72903721	72903722	CITS_16[gene=chr5_f_c7022][PH=3][PH0=0.01][P=1.38e-04]	3	+	CDS	ENSG00000083312.20		Genic
chr5	94672638	94672639	CITS_17[gene=chr5_f_c8645][PH=4][PH0=0.10][P=1.16e-03]	4	+	LINE	ENSG00000133302.14		TE
chr5	138049449	138049450	CITS_18[gene=chr5_f_c12243][PH=2][PH0=0.00][P=1.24e-03]	2	+	Alu			TE
chr5	138708243	138708244	CITS_19[gene=chr5_f_c12249][PH=3][PH0=0.00][P=8.18e-05]	3	+	Alu			TE
chr5	139279509	139279510	CITS_20[gene=chr5_f_c12269][PH=3][PH0=0.00][P=3.13e-04]	3	+	Alu	ENSG00000015479.21		TE
chr5	148251351	148251352	CITS_21[gene=chr5_f_c12967][PH=3][PH0=0.06][P=8.66e-03]	3	+	3'UTR-distal			Genic
chr5	148259356	148259357	CITS_22[gene=chr5_f_c13001][PH=6][PH0=0.00][P=1.00e-100]	6	+	LINE			TE
chr5	148259938	148259939	CITS_23[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	Deep intronic			Genic
chr5	148260065	148260066	CITS_24[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	Deep intronic			Genic
chr5	148260992	148260993	CITS_26[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	Deep intronic			Genic
chr5	148262417	148262418	CITS_27[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	Other SINE			TE
chr5	148262719	148262720	CITS_28[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LTR/ERV			TE
chr5	148263379	148263380	CITS_29[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LTR/ERV			TE
chr5	148263483	148263484	CITS_30[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	Alu			TE
chr5	148263819	148263820	CITS_31[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	LTR/ERV			TE
chr5	148264495	148264496	CITS_32[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	LTR/ERV			TE
chr5	148269468	148269469	CITS_34[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	First intron	ENSG00000214510.10	SPINK13	Genic
chr5	148269862	148269863	CITS_35[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	First intron	ENSG00000214510.10	SPINK13	Genic
chr5	148271639	148271640	CITS_36[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	Alu	ENSG00000214510.10	SPINK13	TE
chr5	148271973	148271974	CITS_37[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148272192	148272193	CITS_38[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148272484	148272485	CITS_39[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148272585	148272586	CITS_40[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148273526	148273527	CITS_41[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148275677	148275678	CITS_42[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	Alu	ENSG00000214510.10	SPINK13	TE
chr5	148276063	148276064	CITS_43[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148277170	148277171	CITS_44[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148277474	148277475	CITS_45[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148279156	148279157	CITS_46[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148280465	148280466	CITS_48[gene=chr5_f_c13001][PH=4][PH0=0.00][P=9.70e-06]	4	+	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148284651	148284652	CITS_49[gene=chr5_f_c13001][PH=3][PH0=0.00][P=6.88e-03]	3	+	Deep intronic	ENSG00000214510.10	SPINK13	Genic
chr5	149426611	149426612	CITS_50[gene=chr5_f_c13016][PH=2][PH0=0.00][P=6.09e-03]	2	+	Alu	ENSG00000249669.13	CARMN	TE
chr5	768109	768110	CITS_51[gene=chr5_r_c33][PH=3][PH0=0.07][P=9.44e-03]	3	-	First intron	ENSG00000206077.15		Genic
chr5	879068	879069	CITS_52[gene=chr5_r_c70][PH=3][PH0=0.07][P=9.44e-03]	3	-	Deep intronic	ENSG00000028310.19		Genic
chr5	16865157	16865158	CITS_53[gene=chr5_r_c1087][PH=3][PH0=0.00][P=1.22e-03]	3	-	Deep intronic	ENSG00000145555.15	MYO10	Genic
chr5	32421864	32421865	CITS_54[gene=chr5_r_c1690][PH=3][PH0=0.00][P=1.21e-03]	3	-	Deep intronic	ENSG00000056097.17		Genic
chr5	32423332	32423333	CITS_55[gene=chr5_r_c1690][PH=3][PH0=0.00][P=1.21e-03]	3	-	Alu	ENSG00000056097.17		TE
chr5	32425919	32425920	CITS_56[gene=chr5_r_c1690][PH=3][PH0=0.00][P=1.21e-03]	3	-	Deep intronic	ENSG00000056097.17		Genic
chr5	32434836	32434837	CITS_57[gene=chr5_r_c1690][PH=3][PH0=0.00][P=1.21e-03]	3	-	Deep intronic	ENSG00000056097.17		Genic
chr5	34738261	34738262	CITS_58[gene=chr5_r_c1937][PH=2][PH0=0.00][P=1.38e-04]	2	-	Alu			TE
chr5	37132254	37132255	CITS_59[gene=chr5_r_c2079][PH=3][PH0=0.00][P=2.69e-04]	3	-	LINE	ENSG00000197603.17		TE
chr5	39375723	39375724	CITS_60[gene=chr5_r_c2510][PH=4][PH0=0.10][P=6.84e-04]	4	-	Alu	ENSG00000153071.16		TE
chr5	41795736	41795737	CITS_61[gene=chr5_r_c3029][PH=3][PH0=0.05][P=4.86e-03]	3	-	LINE	ENSG00000083720.14		TE
chr5	58987462	58987463	CITS_63[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59005117	59005118	CITS_64[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59022763	59022764	CITS_65[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59030732	59030733	CITS_66[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Alu	ENSG00000113448.21	PDE4D	TE
chr5	59065714	59065715	CITS_67[gene=chr5_r_c4013][PH=4][PH0=0.00][P=8.90e-06]	4	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59069383	59069384	CITS_68[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59077872	59077873	CITS_69[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59094699	59094700	CITS_70[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59096667	59096668	CITS_71[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59096710	59096711	CITS_72[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Satellite/LC	ENSG00000113448.21	PDE4D	TE
chr5	59103228	59103229	CITS_73[gene=chr5_r_c4013][PH=5][PH0=0.00][P=8.33e-09]	5	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59106763	59106764	CITS_74[gene=chr5_r_c4013][PH=3][PH0=0.00][P=7.20e-03]	3	-	Alu	ENSG00000113448.21	PDE4D	TE
chr5	59133002	59133003	CITS_75[gene=chr5_r_c4101][PH=4][PH0=0.11][P=1.51e-03]	4	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59135834	59135835	CITS_76[gene=chr5_r_c4114][PH=3][PH0=0.06][P=4.91e-03]	3	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59137851	59137852	CITS_77[gene=chr5_r_c4120][PH=4][PH0=0.09][P=6.69e-04]	4	-	Deep intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59180374	59180375	CITS_78[gene=chr5_r_c4307][PH=4][PH0=0.11][P=2.67e-03]	4	-	Proximal intronic	ENSG00000113448.21	PDE4D	Genic
chr5	59244100	59244101	CITS_79[gene=chr5_r_c4473][PH=3][PH0=0.04][P=1.99e-03]	3	-	LINE	ENSG00000113448.21	PDE4D	TE
chr5	59275423	59275424	CITS_80[gene=chr5_r_c4590][PH=4][PH0=0.15][P=7.71e-03]	4	-	5'UTR	ENSG00000113448.21	PDE4D	Genic
chr5	59275819	59275820	CITS_81[gene=chr5_r_c4592][PH=4][PH0=0.17][P=9.27e-03]	4	-	5'UTR	ENSG00000113448.21	PDE4D	Genic
chr5	59335680	59335681	CITS_82[gene=chr5_r_c4739][PH=4][PH0=0.09][P=9.42e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59335731	59335732	CITS_83[gene=chr5_r_c4739][PH=4][PH0=0.09][P=9.42e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59354185	59354186	CITS_84[gene=chr5_r_c4784][PH=3][PH0=0.05][P=5.08e-03]	3	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59355114	59355115	CITS_85[gene=chr5_r_c4786][PH=3][PH0=0.05][P=6.94e-03]	3	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59513347	59513348	CITS_86[gene=chr5_r_c5134][PH=3][PH0=0.04][P=3.19e-03]	3	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59562568	59562569	CITS_87[gene=chr5_r_c5299][PH=4][PH0=0.07][P=2.70e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59650861	59650862	CITS_89[gene=chr5_r_c5348][PH=4][PH0=0.01][P=1.11e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59658679	59658680	CITS_90[gene=chr5_r_c5348][PH=4][PH0=0.01][P=1.11e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59672782	59672783	CITS_91[gene=chr5_r_c5348][PH=4][PH0=0.01][P=1.11e-04]	4	-	First intron	ENSG00000113448.21	PDE4D	Genic
chr5	59675913	59675914	CITS_92[gene=chr5_r_c5348][PH=4][PH0=0.01][P=1.11e-04]	4	-	Alu	ENSG00000113448.21	PDE4D	TE
chr5	65527106	65527107	CITS_93[gene=chr5_r_c6217][PH=3][PH0=0.07][P=9.77e-03]	3	-	Alu	ENSG00000123219.14		TE
chr5	70114736	70114737	CITS_94[gene=chr5_r_c6409][PH=3][PH0=0.00][P=1.41e-04]	3	-	Deep intronic	ENSG00000179978.11	NAIPP2	Genic
chr5	70990209	70990210	CITS_95[gene=chr5_r_c6436][PH=3][PH0=0.00][P=1.28e-04]	3	-	Deep intronic	ENSG00000249437.9		Genic
chr5	71115091	71115092	CITS_96[gene=chr5_r_c6436][PH=3][PH0=0.00][P=1.28e-04]	3	-	Deep intronic	ENSG00000251634.2	NAIPP4	Genic
chr5	78873035	78873036	CITS_97[gene=chr5_r_c7107][PH=2][PH0=0.00][P=2.95e-03]	2	-	LINE	ENSG00000113273.18		TE
chr5	79469265	79469266	CITS_98[gene=chr5_r_c7184][PH=2][PH0=0.00][P=5.78e-03]	2	-	First intron	ENSG00000152413.16		Genic
chr5	79513258	79513259	CITS_99[gene=chr5_r_c7184][PH=2][PH0=0.00][P=5.78e-03]	2	-	5'UTR	ENSG00000152413.16		Genic
chr5	83056208	83056209	CITS_100[gene=chr5_r_c7546][PH=3][PH0=0.07][P=9.13e-03]	3	-	3'UTR	ENSG00000174695.10	TMEM167A	Genic
chr5	107634908	107634909	CITS_101[gene=chr5_r_c9933][PH=3][PH0=0.04][P=2.09e-03]	3	-	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	111499101	111499102	CITS_102[gene=chr5_r_c10285][PH=3][PH0=0.06][P=4.91e-03]	3	-	3'UTR	ENSG00000164211.14		Genic
chr5	135344561	135344562	CITS_103[gene=chr5_r_c11754][PH=2][PH0=0.00][P=6.33e-04]	2	-	Deep intronic	ENSG00000113648.18		Genic
chr5	140258444	140258445	CITS_104[gene=chr5_r_c12381][PH=2][PH0=0.00][P=3.53e-04]	2	-	First intron	ENSG00000113068.11		Genic
chr5	177079110	177079111	CITS_105[gene=chr5_r_c14382][PH=2][PH0=0.00][P=2.56e-04]	2	-	Alu			TE
chr5	179614786	179614787	CITS_106[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	3'UTR	ENSG00000169045.20		Genic
chr5	179618524	179618525	CITS_107[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179619981	179619982	CITS_108[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179620110	179620111	CITS_109[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179622106	179622107	CITS_110[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179622197	179622198	CITS_111[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179622416	179622417	CITS_112[gene=chr5_r_c14529][PH=3][PH0=0.00][P=1.58e-04]	3	-	First intron	ENSG00000169045.20		Genic
chr5	179622708	179622709	CITS_113[gene=chr5_r_c14529][PH=4][PH0=0.00][P=5.33e-08]	4	-	Alu	ENSG00000169045.20		TE
chr5	179622735	179622736	CITS_114[gene=chr5_r_c14529][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000169045.20		Genic
chr6	7741467	7741468	CITS_1[gene=chr6_f_c629][PH=4][PH0=0.10][P=7.93e-04]	4	+	Alu	ENSG00000153162.10		TE
