chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr7	145864211	145864212	CITS_413[gene=chr7_f_c41662][PH=10][PH0=0.02][P=1.00e-100]	10	+	Alu	""	""	TE	1e-100
chr7	145866633	145866634	CITS_415[gene=chr7_f_c41662][PH=7][PH0=0.02][P=2.80e-10]	7	+	LINE	""	""	TE	2.8e-10
chr7	145867553	145867554	CITS_416[gene=chr7_f_c41662][PH=7][PH0=0.02][P=2.80e-10]	7	+	LINE	""	""	TE	2.8e-10
chr7	145867910	145867911	CITS_417[gene=chr7_f_c41662][PH=11][PH0=0.02][P=1.00e-100]	11	+	LINE	""	""	TE	1e-100
chr7	145871308	145871309	CITS_418[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	LINE	""	""	TE	1.04e-07
chr7	145871387	145871388	CITS_419[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	LINE	""	""	TE	1.04e-07
chr7	145873541	145873542	CITS_421[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	LTR/ERV	""	""	TE	2.75e-05
chr7	145889272	145889273	CITS_423[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	Intergenic	""	""	Intergenic	1.04e-07
chr7	145894578	145894579	CITS_425[gene=chr7_f_c41662][PH=17][PH0=0.02][P=1.00e-100]	17	+	LINE	""	""	TE	1e-100
chr7	145895072	145895073	CITS_428[gene=chr7_f_c41662][PH=12][PH0=0.02][P=1.00e-100]	12	+	Intergenic	""	""	Intergenic	1e-100
chr7	145896042	145896043	CITS_429[gene=chr7_f_c41662][PH=7][PH0=0.02][P=2.80e-10]	7	+	LINE	""	""	TE	2.8e-10
chr7	145899097	145899098	CITS_434[gene=chr7_f_c41662][PH=8][PH0=0.02][P=1.00e-100]	8	+	LINE	""	""	TE	1e-100
chr7	145900389	145900390	CITS_435[gene=chr7_f_c41662][PH=7][PH0=0.02][P=2.80e-10]	7	+	LINE	""	""	TE	2.8e-10
chr7	145905856	145905857	CITS_437[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	Intergenic	""	""	Intergenic	2.75e-05
chr7	145905910	145905911	CITS_438[gene=chr7_f_c41662][PH=11][PH0=0.02][P=1.00e-100]	11	+	Intergenic	""	""	Intergenic	1e-100
chr7	145905952	145905953	CITS_439[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	Intergenic	""	""	Intergenic	2.75e-05
chr7	145907803	145907804	CITS_441[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	Intergenic	""	""	Intergenic	1.04e-07
chr7	145921756	145921757	CITS_444[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	LTR/ERV	""	""	TE	1.04e-07
chr7	145925050	145925051	CITS_446[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	LINE	""	""	TE	2.75e-05
chr7	145945290	145945291	CITS_450[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	LINE	""	""	TE	2.75e-05
chr7	145954421	145954422	CITS_451[gene=chr7_f_c41662][PH=10][PH0=0.02][P=1.00e-100]	10	+	LINE	""	""	TE	1e-100
chr7	145955316	145955317	CITS_452[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	LINE	""	""	TE	2.75e-05
chr7	145958297	145958298	CITS_453[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	Intergenic	""	""	Intergenic	2.75e-05
chr7	145958942	145958943	CITS_454[gene=chr7_f_c41662][PH=8][PH0=0.02][P=1.00e-100]	8	+	Intergenic	""	""	Intergenic	1e-100
chr7	145961850	145961851	CITS_456[gene=chr7_f_c41662][PH=6][PH0=0.02][P=1.04e-07]	6	+	LINE	""	""	TE	1.04e-07
chr7	145980417	145980418	CITS_457[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	Intergenic	""	""	Intergenic	2.75e-05
chr7	145987287	145987288	CITS_459[gene=chr7_f_c41662][PH=5][PH0=0.02][P=2.75e-05]	5	+	Intergenic	""	""	Intergenic	2.75e-05
chr7	145997358	145997359	CITS_463[gene=chr7_f_c41662][PH=39][PH0=0.02][P=1.00e-100]	39	+	Intergenic	""	""	Intergenic	1e-100
chr7	146008337	146008338	CITS_464[gene=chr7_f_c41742][PH=5][PH0=0.21][P=4.52e-04]	5	+	Intergenic	""	""	Intergenic	0.000452
chr7	146164384	146164385	CITS_469[gene=chr7_f_c42204][PH=10][PH0=0.01][P=1.00e-100]	10	+	First intron	ENSG00000174469.23	CNTNAP2	Genic	1e-100
chr7	150258990	150258991	CITS_475[gene=chr7_f_c43423][PH=7][PH0=0.00][P=1.00e-100]	7	+	LTR/ERV	""	""	TE	1e-100
chr7	152129847	152129848	CITS_478[gene=chr7_f_c43622][PH=12][PH0=0.00][P=1.00e-100]	12	+	3'UTR-distal	""	""	Genic	1e-100
chr7	152833651	152833652	CITS_479[gene=chr7_f_c43783][PH=14][PH0=0.55][P=1.01e-12]	14	+	Deep intronic	ENSG00000133627.19	""	Genic	1.01e-12
chr7	155778799	155778800	CITS_481[gene=chr7_f_c44631][PH=12][PH0=0.68][P=7.31e-09]	12	+	3'UTR	ENSG00000184863.11	RBM33	Genic	7.31e-09
chr7	157181825	157181826	CITS_483[gene=chr7_f_c44714][PH=5][PH0=0.00][P=1.00e-100]	5	+	Proximal intronic	ENSG00000009335.20	""	Genic	1e-100
chr7	157257165	157257166	CITS_488[gene=chr7_f_c44916][PH=11][PH0=0.31][P=2.62e-11]	11	+	Proximal intronic	ENSG00000009335.20	""	Genic	2.62e-11
chr7	5527272	5527273	CITS_493[gene=chr7_r_c1084][PH=13][PH0=0.01][P=1.00e-100]	13	-	3'UTR	ENSG00000075624.18	""	Genic	1e-100
chr7	5527312	5527313	CITS_494[gene=chr7_r_c1084][PH=96][PH0=0.01][P=1.00e-100]	96	-	3'UTR	ENSG00000075624.18	""	Genic	1e-100
chr7	5527374	5527375	CITS_495[gene=chr7_r_c1084][PH=12][PH0=0.01][P=1.00e-100]	12	-	3'UTR	ENSG00000075624.18	""	Genic	1e-100
chr7	5527415	5527416	CITS_496[gene=chr7_r_c1084][PH=5][PH0=0.01][P=1.92e-07]	5	-	3'UTR	ENSG00000075624.18	""	Genic	1.92e-07
chr7	5527633	5527634	CITS_497[gene=chr7_r_c1084][PH=83][PH0=0.01][P=1.00e-100]	83	-	3'UTR	ENSG00000075624.18	""	Genic	1e-100
chr7	5527716	5527717	CITS_498[gene=chr7_r_c1084][PH=52][PH0=0.01][P=1.00e-100]	52	-	3'UTR	ENSG00000075624.18	""	Genic	1e-100
chr7	6461797	6461798	CITS_500[gene=chr7_r_c1150][PH=15][PH0=0.00][P=1.00e-100]	15	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6461832	6461833	CITS_501[gene=chr7_r_c1150][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6461925	6461926	CITS_502[gene=chr7_r_c1150][PH=5][PH0=0.00][P=3.75e-10]	5	-	3'UTR	ENSG00000136240.11	""	Genic	3.75e-10
chr7	6461963	6461964	CITS_503[gene=chr7_r_c1150][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462081	6462082	CITS_505[gene=chr7_r_c1150][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462129	6462130	CITS_506[gene=chr7_r_c1150][PH=64][PH0=0.00][P=1.00e-100]	64	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462187	6462188	CITS_507[gene=chr7_r_c1150][PH=18][PH0=0.00][P=1.00e-100]	18	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462692	6462693	CITS_509[gene=chr7_r_c1150][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462814	6462815	CITS_512[gene=chr7_r_c1150][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000136240.11	""	Genic	1e-100
chr7	6462942	6462943	CITS_513[gene=chr7_r_c1151][PH=11][PH0=0.67][P=9.12e-08]	11	-	3'UTR	ENSG00000136240.11	""	Genic	9.12e-08
chr7	6474101	6474102	CITS_515[gene=chr7_r_c1164][PH=5][PH0=0.02][P=1.61e-07]	5	-	First intron	ENSG00000136240.11	""	Genic	1.61e-07
chr7	6474207	6474208	CITS_516[gene=chr7_r_c1164][PH=5][PH0=0.02][P=1.61e-07]	5	-	CDS	ENSG00000136240.11	""	Genic	1.61e-07
chr7	6696510	6696511	CITS_517[gene=chr7_r_c1252][PH=6][PH0=0.26][P=7.30e-05]	6	-	Deep intronic	ENSG00000164631.19	ZNF12	Genic	7.3e-05
chr7	6824052	6824053	CITS_518[gene=chr7_r_c1337][PH=6][PH0=0.34][P=3.79e-04]	6	-	Satellite/LC	ENSG00000146574.17	""	TE	0.000379
chr7	11903854	11903855	CITS_525[gene=chr7_r_c2821][PH=6][PH0=0.22][P=4.12e-05]	6	-	LINE	""	""	TE	4.12e-05
chr7	12080086	12080087	CITS_529[gene=chr7_r_c3784][PH=5][PH0=0.16][P=1.65e-04]	5	-	Deep intronic	ENSG00000300984.1	""	Genic	0.000165
chr7	13575029	13575030	CITS_532[gene=chr7_r_c5114][PH=7][PH0=0.23][P=3.12e-06]	7	-	Deep intronic	""	""	Genic	3.12e-06
chr7	13597406	13597407	CITS_534[gene=chr7_r_c5233][PH=8][PH0=0.47][P=1.09e-05]	8	-	Deep intronic	""	""	Genic	1.09e-05
chr7	13678721	13678722	CITS_539[gene=chr7_r_c5741][PH=6][PH0=0.28][P=2.82e-04]	6	-	LINE	""	""	TE	0.000282
chr7	13699312	13699313	CITS_542[gene=chr7_r_c5892][PH=7][PH0=0.21][P=1.87e-06]	7	-	Deep intronic	""	""	Genic	1.87e-06
chr7	13731147	13731148	CITS_546[gene=chr7_r_c6153][PH=5][PH0=0.10][P=2.49e-05]	5	-	Other SINE	""	""	TE	2.49e-05
chr7	13746130	13746131	CITS_547[gene=chr7_r_c6272][PH=20][PH0=0.47][P=1.00e-100]	20	-	Satellite/LC	""	""	TE	1e-100
chr7	13753917	13753918	CITS_550[gene=chr7_r_c6343][PH=5][PH0=0.20][P=4.63e-04]	5	-	LINE	""	""	TE	0.000463
chr7	13774073	13774074	CITS_552[gene=chr7_r_c6469][PH=5][PH0=0.22][P=7.53e-04]	5	-	LTR/ERV	""	""	TE	0.000753
chr7	13775922	13775923	CITS_553[gene=chr7_r_c6482][PH=5][PH0=0.09][P=1.94e-05]	5	-	Intergenic	""	""	Intergenic	1.94e-05
chr7	13776312	13776313	CITS_554[gene=chr7_r_c6486][PH=5][PH0=0.18][P=4.10e-04]	5	-	Intergenic	""	""	Intergenic	0.00041
chr7	13784399	13784400	CITS_555[gene=chr7_r_c6544][PH=8][PH0=0.20][P=1.94e-08]	8	-	LINE	""	""	TE	1.94e-08
chr7	13787910	13787911	CITS_557[gene=chr7_r_c6575][PH=5][PH0=0.09][P=1.78e-05]	5	-	LINE	""	""	TE	1.78e-05
chr7	13789278	13789279	CITS_558[gene=chr7_r_c6593][PH=9][PH0=0.44][P=4.51e-07]	9	-	LINE	""	""	TE	4.51e-07
chr7	13790456	13790457	CITS_559[gene=chr7_r_c6608][PH=8][PH0=0.33][P=9.77e-07]	8	-	Intergenic	""	""	Intergenic	9.77e-07
chr7	13791761	13791762	CITS_560[gene=chr7_r_c6620][PH=5][PH0=0.11][P=5.20e-05]	5	-	Intergenic	""	""	Intergenic	5.2e-05
chr7	15617852	15617853	CITS_561[gene=chr7_r_c7771][PH=7][PH0=0.41][P=2.81e-05]	7	-	Deep intronic	ENSG00000106511.7	""	Genic	2.81e-05
chr7	22512057	22512058	CITS_567[gene=chr7_r_c10083][PH=5][PH0=0.20][P=8.18e-04]	5	-	First intron	ENSG00000105889.17	""	Genic	0.000818
chr7	22941595	22941596	CITS_568[gene=chr7_r_c10161][PH=6][PH0=0.17][P=8.55e-06]	6	-	3'UTR	ENSG00000122591.14	""	Genic	8.55e-06
chr7	22948032	22948033	CITS_570[gene=chr7_r_c10210][PH=5][PH0=0.20][P=4.79e-04]	5	-	Deep intronic	ENSG00000122591.14	""	Genic	0.000479
chr7	22982080	22982081	CITS_571[gene=chr7_r_c10316][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000122591.14	""	Genic	1e-100
chr7	23352982	23352983	CITS_573[gene=chr7_r_c10418][PH=5][PH0=0.14][P=5.78e-05]	5	-	Deep intronic	ENSG00000136231.15	""	Genic	5.78e-05
chr7	23399750	23399751	CITS_574[gene=chr7_r_c10580][PH=5][PH0=0.10][P=5.56e-05]	5	-	Deep intronic	ENSG00000136231.15	""	Genic	5.56e-05
chr7	23505154	23505155	CITS_577[gene=chr7_r_c10861][PH=26][PH0=0.90][P=1.00e-100]	26	-	3'UTR	ENSG00000164548.13	""	Genic	1e-100
chr7	23505900	23505901	CITS_578[gene=chr7_r_c10870][PH=15][PH0=0.83][P=5.23e-12]	15	-	Proximal intronic	ENSG00000164548.13	""	Genic	5.23e-12
chr7	23521937	23521938	CITS_579[gene=chr7_r_c10927][PH=6][PH0=0.04][P=2.38e-07]	6	-	First intron	ENSG00000164548.13	""	Genic	2.38e-07
chr7	23522557	23522558	CITS_580[gene=chr7_r_c10927][PH=5][PH0=0.04][P=3.13e-05]	5	-	Satellite/LC	ENSG00000164548.13	""	TE	3.13e-05
chr7	23522929	23522930	CITS_581[gene=chr7_r_c10927][PH=9][PH0=0.04][P=1.00e-100]	9	-	First intron	ENSG00000164548.13	""	Genic	1e-100
chr7	23523112	23523113	CITS_582[gene=chr7_r_c10927][PH=5][PH0=0.04][P=3.13e-05]	5	-	First intron	ENSG00000164548.13	""	Genic	3.13e-05
chr7	23523907	23523908	CITS_583[gene=chr7_r_c10927][PH=5][PH0=0.04][P=3.13e-05]	5	-	First intron	ENSG00000164548.13	""	Genic	3.13e-05
chr7	23526253	23526254	CITS_584[gene=chr7_r_c10927][PH=7][PH0=0.04][P=1.51e-09]	7	-	First intron	ENSG00000164548.13	""	Genic	1.51e-09
chr7	23527046	23527047	CITS_585[gene=chr7_r_c10927][PH=5][PH0=0.04][P=3.13e-05]	5	-	First intron	ENSG00000164548.13	""	Genic	3.13e-05
chr7	26189619	26189620	CITS_590[gene=chr7_r_c11647][PH=5][PH0=0.01][P=5.49e-08]	5	-	3'UTR	ENSG00000122566.24	""	Genic	5.49e-08
chr7	26189695	26189696	CITS_591[gene=chr7_r_c11647][PH=5][PH0=0.01][P=5.49e-08]	5	-	3'UTR	ENSG00000122566.24	""	Genic	5.49e-08
chr7	26190194	26190195	CITS_593[gene=chr7_r_c11647][PH=7][PH0=0.01][P=1.00e-100]	7	-	3'UTR	ENSG00000122566.24	""	Genic	1e-100
chr7	26191824	26191825	CITS_596[gene=chr7_r_c11647][PH=15][PH0=0.01][P=1.00e-100]	15	-	3'UTR	ENSG00000122566.24	""	Genic	1e-100
chr7	26191973	26191974	CITS_597[gene=chr7_r_c11647][PH=10][PH0=0.01][P=1.00e-100]	10	-	3'UTR	ENSG00000122566.24	""	Genic	1e-100
chr7	26192184	26192185	CITS_599[gene=chr7_r_c11649][PH=7][PH0=0.44][P=2.45e-04]	7	-	3'UTR	ENSG00000122566.24	""	Genic	0.000245
chr7	26192465	26192466	CITS_600[gene=chr7_r_c11651][PH=8][PH0=0.59][P=1.56e-04]	8	-	3'UTR	ENSG00000122566.24	""	Genic	0.000156
chr7	26196844	26196845	CITS_601[gene=chr7_r_c11664][PH=7][PH0=0.25][P=3.77e-06]	7	-	CDS	ENSG00000122566.24	""	Genic	3.77e-06
chr7	26197939	26197940	CITS_602[gene=chr7_r_c11673][PH=7][PH0=0.21][P=3.19e-06]	7	-	First intron	ENSG00000122566.24	""	Genic	3.19e-06
chr7	26198218	26198219	CITS_603[gene=chr7_r_c11676][PH=7][PH0=0.24][P=2.36e-06]	7	-	First intron	ENSG00000122566.24	""	Genic	2.36e-06
chr7	26199343	26199344	CITS_604[gene=chr7_r_c11692][PH=11][PH0=0.46][P=2.47e-09]	11	-	First intron	ENSG00000122566.24	""	Genic	2.47e-09
chr7	26199740	26199741	CITS_605[gene=chr7_r_c11698][PH=6][PH0=0.28][P=1.97e-04]	6	-	First intron	ENSG00000122566.24	""	Genic	0.000197
chr7	27112901	27112902	CITS_607[gene=chr7_r_c12117][PH=8][PH0=0.00][P=1.00e-100]	8	-	First intron	ENSG00000105997.24	""	Genic	1e-100
chr7	33047183	33047184	CITS_615[gene=chr7_r_c13590][PH=5][PH0=0.00][P=9.38e-10]	5	-	First intron	ENSG00000122643.25	""	Genic	9.38e-10
chr7	34964998	34964999	CITS_617[gene=chr7_r_c13846][PH=5][PH0=0.23][P=8.30e-04]	5	-	LINE	ENSG00000173852.17	""	TE	0.00083
chr7	38797363	38797364	CITS_621[gene=chr7_r_c14692][PH=7][PH0=0.28][P=4.53e-06]	7	-	Deep intronic	ENSG00000006715.17	""	Genic	4.53e-06
chr7	39568495	39568496	CITS_622[gene=chr7_r_c14809][PH=17][PH0=1.15][P=7.08e-12]	17	-	Deep intronic	""	""	Genic	7.08e-12
chr7	40132927	40132928	CITS_623[gene=chr7_r_c14975][PH=7][PH0=0.14][P=1.11e-07]	7	-	3'UTR	ENSG00000168303.9	MPLKIP	Genic	1.11e-07
chr7	40610890	40610891	CITS_625[gene=chr7_r_c15000][PH=27][PH0=0.00][P=1.00e-100]	27	-	Deep intronic	""	""	Genic	1e-100
chr7	44831167	44831168	CITS_638[gene=chr7_r_c15988][PH=10][PH0=0.52][P=1.81e-07]	10	-	Alu	ENSG00000105968.20	""	TE	1.81e-07
chr7	53729238	53729239	CITS_650[gene=chr7_r_c17637][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000205628.6	LINC01446	Genic	1e-100
chr7	53784302	53784303	CITS_656[gene=chr7_r_c17637][PH=7][PH0=0.00][P=1.00e-100]	7	-	LINE	ENSG00000205628.6	LINC01446	TE	1e-100
chr7	53809257	53809258	CITS_659[gene=chr7_r_c17637][PH=5][PH0=0.00][P=4.60e-09]	5	-	First intron	ENSG00000205628.6	LINC01446	Genic	4.6e-09
chr7	55735821	55735822	CITS_662[gene=chr7_r_c18018][PH=12][PH0=0.83][P=3.64e-08]	12	-	Satellite/LC	""	""	TE	3.64e-08
chr7	64731578	64731579	CITS_665[gene=chr7_r_c18684][PH=5][PH0=0.26][P=6.98e-04]	5	-	Deep intronic	""	""	Genic	0.000698
chr7	64979525	64979526	CITS_666[gene=chr7_r_c18774][PH=9][PH0=0.21][P=1.55e-09]	9	-	CDS	ENSG00000152926.18	""	Genic	1.55e-09
chr7	66553636	66553637	CITS_668[gene=chr7_r_c19173][PH=13][PH0=0.00][P=1.00e-100]	13	-	Deep intronic	ENSG00000291136.2	RABGEF1P1	Genic	1e-100
chr7	68661948	68661949	CITS_674[gene=chr7_r_c19309][PH=5][PH0=0.28][P=8.49e-04]	5	-	Intergenic	""	""	Intergenic	0.000849
chr7	72951996	72951997	CITS_676[gene=chr7_r_c20198][PH=5][PH0=0.02][P=2.25e-07]	5	-	3'UTR-distal	ENSG00000106133.19	NSUN5P2	Genic	2.25e-07
chr7	74886552	74886553	CITS_682[gene=chr7_r_c20467][PH=5][PH0=0.13][P=4.73e-05]	5	-	LINE	ENSG00000277072.6	STAG3L2	TE	4.73e-05
chr7	76327155	76327156	CITS_695[gene=chr7_r_c20636][PH=11][PH0=0.65][P=1.49e-07]	11	-	3'UTR	ENSG00000170027.7	YWHAG	Genic	1.49e-07
chr7	76327207	76327208	CITS_696[gene=chr7_r_c20636][PH=11][PH0=0.65][P=1.49e-07]	11	-	3'UTR	ENSG00000170027.7	YWHAG	Genic	1.49e-07
chr7	78836963	78836964	CITS_699[gene=chr7_r_c21391][PH=5][PH0=0.25][P=5.79e-04]	5	-	Deep intronic	ENSG00000187391.23	MAGI2	Genic	0.000579
chr7	84770615	84770616	CITS_702[gene=chr7_r_c24170][PH=5][PH0=0.15][P=3.08e-04]	5	-	Satellite/LC	""	""	TE	0.000308
chr7	84789574	84789575	CITS_703[gene=chr7_r_c24267][PH=19][PH0=0.63][P=1.00e-100]	19	-	Intergenic	""	""	Intergenic	1e-100
chr7	84816611	84816612	CITS_704[gene=chr7_r_c24390][PH=11][PH0=0.75][P=2.00e-07]	11	-	Intergenic	""	""	Intergenic	2e-07
chr7	90187005	90187006	CITS_708[gene=chr7_r_c26708][PH=12][PH0=0.83][P=2.63e-08]	12	-	Deep intronic	ENSG00000227646.8	STEAP2-AS1	Genic	2.63e-08
chr7	92113149	92113150	CITS_712[gene=chr7_r_c27157][PH=5][PH0=0.23][P=6.75e-04]	5	-	3'UTR	ENSG00000001630.19	""	Genic	0.000675
chr7	93188630	93188631	CITS_715[gene=chr7_r_c27962][PH=11][PH0=0.55][P=8.20e-09]	11	-	3'UTR	ENSG00000188175.11	""	Genic	8.2e-09
chr7	96668423	96668424	CITS_719[gene=chr7_r_c29212][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000127922.11	""	Genic	1e-100
chr7	96673063	96673064	CITS_720[gene=chr7_r_c29212][PH=11][PH0=0.00][P=1.00e-100]	11	-	Deep intronic	ENSG00000127922.11	""	Genic	1e-100
chr7	96678983	96678984	CITS_722[gene=chr7_r_c29212][PH=8][PH0=0.00][P=1.00e-100]	8	-	First intron	ENSG00000127922.11	""	Genic	1e-100
chr7	97969738	97969739	CITS_725[gene=chr7_r_c29432][PH=6][PH0=0.35][P=6.71e-04]	6	-	Satellite/LC	ENSG00000243554.1	CCZ1P1	TE	0.000671
chr7	99138075	99138076	CITS_730[gene=chr7_r_c29611][PH=13][PH0=0.00][P=1.00e-100]	13	-	First intron	ENSG00000198742.11	""	Genic	1e-100
chr7	104982873	104982874	CITS_741[gene=chr7_r_c31271][PH=5][PH0=0.10][P=1.82e-05]	5	-	First intron	ENSG00000239569.6	KMT2E-AS1	Genic	1.82e-05
chr7	104990077	104990078	CITS_743[gene=chr7_r_c31323][PH=8][PH0=0.33][P=9.77e-07]	8	-	First intron	ENSG00000239569.6	KMT2E-AS1	Genic	9.77e-07
chr7	104994076	104994077	CITS_745[gene=chr7_r_c31354][PH=5][PH0=0.14][P=1.53e-04]	5	-	First intron	ENSG00000239569.6	KMT2E-AS1	Genic	0.000153
chr7	104995554	104995555	CITS_746[gene=chr7_r_c31369][PH=7][PH0=0.29][P=8.42e-06]	7	-	First intron	ENSG00000239569.6	KMT2E-AS1	Genic	8.42e-06
chr7	105303802	105303803	CITS_752[gene=chr7_r_c32012][PH=6][PH0=0.29][P=1.72e-04]	6	-	Deep intronic	ENSG00000135250.18	""	Genic	0.000172
chr7	105704315	105704316	CITS_759[gene=chr7_r_c32427][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSG00000146776.15	ATXN7L1	TE	1e-100
chr7	106250942	106250943	CITS_763[gene=chr7_r_c32496][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSG00000105835.14	""	Genic	1e-100
chr7	107442646	107442647	CITS_765[gene=chr7_r_c32890][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	ENSG00000164597.16	""	TE	1e-100
chr7	111319417	111319418	CITS_771[gene=chr7_r_c35131][PH=6][PH0=0.29][P=1.07e-04]	6	-	Deep intronic	ENSG00000184903.10	IMMP2L	Genic	0.000107
chr7	111327754	111327755	CITS_772[gene=chr7_r_c35187][PH=9][PH0=0.37][P=5.75e-08]	9	-	Deep intronic	ENSG00000184903.10	IMMP2L	Genic	5.75e-08
chr7	112247498	112247499	CITS_776[gene=chr7_r_c36636][PH=7][PH0=0.35][P=1.27e-05]	7	-	Deep intronic	""	""	Genic	1.27e-05
chr7	117178154	117178155	CITS_781[gene=chr7_r_c37719][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	""	""	Genic	1e-100
chr7	119544183	119544184	CITS_787[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119557309	119557310	CITS_788[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119582405	119582406	CITS_789[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119582458	119582459	CITS_790[gene=chr7_r_c38221][PH=11][PH0=0.03][P=1.00e-100]	11	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119582662	119582663	CITS_791[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119593221	119593222	CITS_792[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119597022	119597023	CITS_793[gene=chr7_r_c38221][PH=14][PH0=0.03][P=1.00e-100]	14	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119606781	119606782	CITS_794[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119608416	119608417	CITS_795[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119608918	119608919	CITS_796[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119609089	119609090	CITS_797[gene=chr7_r_c38221][PH=10][PH0=0.03][P=1.00e-100]	10	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119609568	119609569	CITS_798[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Satellite/LC	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119609933	119609934	CITS_799[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119642702	119642703	CITS_800[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119648658	119648659	CITS_801[gene=chr7_r_c38221][PH=13][PH0=0.03][P=1.00e-100]	13	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119658592	119658593	CITS_802[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119664008	119664009	CITS_803[gene=chr7_r_c38221][PH=17][PH0=0.03][P=1.00e-100]	17	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119664474	119664475	CITS_804[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119671816	119671817	CITS_805[gene=chr7_r_c38221][PH=9][PH0=0.03][P=1.00e-100]	9	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
