chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr5	65378939	65378959	chr5-1154	58.6	-	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000049192.15	ADAMTS6	Genic
chr5	65390323	65390343	chr5-1156	58.6	-	0	0	31.2956	31.2956	1	Deep intronic	ENSG00000049192.15	ADAMTS6	Genic
chr5	65418383	65418403	chr5-233	97.7	-	12.0928	0	20.8638	32.9566	2	LINE	ENSG00000049192.15	ADAMTS6	TE
chr5	65438525	65438545	chr5-1163	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000049192.15	ADAMTS6	TE
chr5	65445841	65445861	chr5-1164	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000049192.15	ADAMTS6	TE
chr5	65527086	65527106	chr5-1166	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000123219.14	""	TE
chr5	65556465	65556485	chr5-115	117.3	-	16.1238	12.1005	0	28.2243	2	Alu	ENSG00000123219.14	""	TE
chr5	65557848	65557868	chr5-502	78.2	-	12.0928	18.1508	0	30.2436	2	LINE	ENSG00000123219.14	""	TE
chr5	65933471	65933491	chr5-1174	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000112851.17	""	Genic
chr5	66029212	66029232	chr5-1179	78.2	+	8.0619	6.0503	10.4319	24.544	3	LINE	ENSG00000112851.17	""	TE
chr5	66030744	66030764	chr5-1180	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000112851.17	""	TE
chr5	66147367	66147387	chr5-504	97.7	+	8.0619	6.0503	20.8638	34.9759	3	LINE	ENSG00000153914.17	""	TE
chr5	66147577	66147597	chr5-505	78.2	+	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000153914.17	""	Genic
chr5	66156580	66156600	chr5-116	117.3	+	12.0928	6.0503	20.8638	39.0068	3	3'UTR	ENSG00000153914.17	""	Genic
chr5	69104154	69104174	chr5-1184	58.6	+	0	12.1005	10.4319	22.5324	2	3'UTR	ENSG00000145740.21	""	Genic
chr5	71523493	71523513	chr5-1187	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000145734.20	BDP1	TE
chr5	72219852	72219872	chr5-43	156.4	-	20.1547	18.1508	10.4319	48.7374	3	3'UTR	ENSG00000113048.20	""	Genic
chr5	72224182	72224202	chr5-506	117.3	-	12.0928	6.0503	20.8638	39.0068	3	Alu	ENSG00000113048.20	""	TE
chr5	72291221	72291241	chr5-1189	78.2	-	8.0619	0	31.2956	39.3575	2	Deep intronic	ENSG00000113048.20	""	Genic
chr5	72849163	72849183	chr5-117	136.8	+	12.0928	24.2011	0	36.2939	2	Deep intronic	ENSG00000083312.20	""	Genic
chr5	72850899	72850919	chr5-507	78.2	+	0	18.1508	10.4319	28.5827	2	Deep intronic	ENSG00000083312.20	""	Genic
chr5	72850966	72850986	chr5-118	117.3	+	8.0619	18.1508	20.8638	47.0764	3	Proximal intronic	ENSG00000083312.20	""	Genic
chr5	72867593	72867613	chr5-1195	58.6	+	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000083312.20	""	Genic
chr5	72880995	72881015	chr5-508	78.2	+	4.0309	18.1508	10.4319	32.6136	3	Deep intronic	ENSG00000083312.20	""	Genic
chr5	72894347	72894367	chr5-119	136.8	+	8.0619	24.2011	10.4319	42.6948	3	Deep intronic	ENSG00000083312.20	""	Genic
chr5	72903720	72903740	chr5-120	175.9	+	12.0928	12.1005	41.7275	65.9209	3	CDS	ENSG00000083312.20	""	Genic
chr5	72913597	72913617	chr5-511	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000083312.20	""	Genic
chr5	77197127	77197147	chr5-1212	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000284762.1	PDE8B	TE
chr5	77212447	77212467	chr5-512	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000113231.14	PDE8B	Genic
chr5	77218873	77218893	chr5-513	58.6	+	12.0928	0	20.8638	32.9566	2	First intron	ENSG00000113231.14	PDE8B	Genic
chr5	79513237	79513257	chr5-1226	78.2	-	4.0309	6.0503	20.8638	30.945	3	5'UTR	ENSG00000152413.16	""	Genic
chr5	79614110	79614130	chr5-7	234.6	+	32.2475	6.0503	41.7275	80.0253	3	5'UTR	ENSG00000164329.16	""	Genic
chr5	79637814	79637834	chr5-1228	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000164329.16	""	TE
chr5	79644351	79644371	chr5-1230	78.2	+	16.1238	0	31.2956	47.4194	2	Deep intronic	ENSG00000164329.16	""	Genic
chr5	79978579	79978599	chr5-514	78.2	-	12.0928	6.0503	10.4319	28.575	3	3'UTR	ENSG00000177034.18	MTX3	Genic
chr5	79980992	79981012	chr5-44	156.4	-	16.1238	18.1508	10.4319	44.7064	3	3'UTR	ENSG00000177034.18	MTX3	Genic
chr5	80418488	80418508	chr5-1232	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000039319.18	""	TE
chr5	81294579	81294599	chr5-515	97.7	-	8.0619	6.0503	20.8638	34.9759	3	Alu	ENSG00000247572.10	CKMT2-AS1	TE
chr5	82098324	82098344	chr5-1235	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000152348.17	""	TE
chr5	83056189	83056209	chr5-1236	78.2	-	0	12.1005	20.8638	32.9643	2	3'UTR	ENSG00000174695.10	TMEM167A	Genic
chr5	84332191	84332211	chr5-516	78.2	-	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000164176.14	""	TE
chr5	87364673	87364693	chr5-1246	58.6	+	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000145715.16	""	Genic
chr5	88211407	88211427	chr5-518	78.2	-	8.0619	24.2011	0	32.2629	2	LINE	ENSG00000164180.16	""	TE
chr5	88218296	88218316	chr5-68	136.8	-	16.1238	6.0503	20.8638	43.0378	3	LINE	ENSG00000164180.16	""	TE
chr5	88218838	88218858	chr5-520	78.2	-	4.0309	12.1005	10.4319	26.5633	3	LINE	ENSG00000164180.16	""	TE
chr5	91369976	91369996	chr5-235	97.7	-	8.0619	12.1005	10.4319	30.5943	3	3'UTR	ENSG00000113369.9	ARRDC3	Genic
chr5	91370210	91370230	chr5-236	117.3	-	8.0619	6.0503	31.2956	45.4078	3	3'UTR	ENSG00000113369.9	ARRDC3	Genic
chr5	91370989	91371009	chr5-121	117.3	-	4.0309	18.1508	31.2956	53.4774	3	3'UTR	ENSG00000113369.9	ARRDC3	Genic
chr5	93583847	93583867	chr5-521	117.3	+	8.0619	18.1508	10.4319	36.6446	3	5'UTR	ENSG00000175745.15	NR2F1	Genic
chr5	94330430	94330450	chr5-122	117.3	-	12.0928	6.0503	20.8638	39.0068	3	LINE	ENSG00000185261.16	KIAA0825	TE
chr5	94573932	94573952	chr5-525	78.2	-	8.0619	0	20.8638	28.9256	2	LTR/ERV	ENSG00000185261.16	KIAA0825	TE
chr5	94652017	94652037	chr5-1265	58.6	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000133302.14	""	TE
chr5	94652881	94652901	chr5-527	97.7	+	12.0928	6.0503	10.4319	28.575	3	Alu	ENSG00000133302.14	""	TE
chr5	94655700	94655720	chr5-528	97.7	+	4.0309	12.1005	20.8638	36.9952	3	LINE	ENSG00000133302.14	""	TE
chr5	94661548	94661568	chr5-69	175.9	+	8.0619	24.2011	31.2956	63.5586	3	Alu	ENSG00000133302.14	""	TE
chr5	94672646	94672666	chr5-26	175.9	+	16.1238	24.2011	10.4319	50.7567	3	LINE	ENSG00000133302.14	""	TE
chr5	94673156	94673176	chr5-123	117.3	+	12.0928	18.1508	0	30.2436	2	Deep intronic	ENSG00000133302.14	""	Genic
chr5	94675970	94675990	chr5-529	97.7	+	16.1238	12.1005	10.4319	38.6562	3	Deep intronic	ENSG00000133302.14	""	Genic
chr5	94694435	94694455	chr5-1273	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000133302.14	""	Genic
chr5	94695452	94695472	chr5-1274	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000133302.14	""	Genic
chr5	94699104	94699124	chr5-237	97.7	+	20.1547	12.1005	20.8638	53.119	3	3'UTR-distal	""	""	Genic
chr5	94703716	94703736	chr5-1277	78.2	+	12.0928	12.1005	0	24.1934	2	3'UTR-distal	""	""	Genic
chr5	94706624	94706644	chr5-533	78.2	+	8.0619	18.1508	0	26.2127	2	3'UTR-distal	""	""	Genic
chr5	95512898	95512918	chr5-238	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Proximal intronic	ENSG00000198677.14	""	Genic
chr5	95905790	95905810	chr5-534	78.2	-	0	18.1508	10.4319	28.5827	2	First intron	ENSG00000118985.17	""	Genic
chr5	98877160	98877180	chr5-124	117.3	-	8.0619	24.2011	0	32.2629	2	Alu	ENSG00000153922.13	""	TE
chr5	98907884	98907904	chr5-536	78.2	-	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000153922.13	""	Genic
chr5	98930900	98930920	chr5-1286	58.6	+	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000248489.5	CHD1-DT	Genic
chr5	102812629	102812649	chr5-1287	58.6	+	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000145730.22	""	Genic
chr5	102916749	102916769	chr5-537	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000145730.22	""	TE
chr5	107524410	107524430	chr5-539	78.2	-	12.0928	18.1508	10.4319	40.6755	3	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	107569227	107569247	chr5-1294	58.6	-	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	107595013	107595033	chr5-540	78.2	-	4.0309	12.1005	20.8638	36.9952	3	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	107630044	107630064	chr5-239	97.7	-	4.0309	0	41.7275	45.7585	2	Alu	ENSG00000184349.14	EFNA5	TE
chr5	107641522	107641542	chr5-542	78.2	-	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	107644345	107644365	chr5-125	97.7	-	4.0309	42.3519	0	46.3828	2	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	107668334	107668354	chr5-543	117.3	-	12.0928	6.0503	20.8638	39.0068	3	First intron	ENSG00000184349.14	EFNA5	Genic
chr5	108929605	108929625	chr5-1307	58.6	+	0	0	31.2956	31.2956	1	First intron	ENSG00000151422.15	""	Genic
chr5	112169531	112169551	chr5-545	78.2	-	12.0928	0	10.4319	22.5247	2	LINE	ENSG00000129595.14	EPB41L4A	TE
chr5	112236063	112236083	chr5-1315	58.6	-	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000129595.14	EPB41L4A	Genic
chr5	112382268	112382288	chr5-1316	58.6	-	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000129595.14	EPB41L4A	Genic
chr5	112387434	112387454	chr5-547	58.6	-	0	12.1005	20.8638	32.9643	2	Alu	ENSG00000129595.14	EPB41L4A	TE
chr5	112408228	112408248	chr5-548	97.7	-	4.0309	18.1508	10.4319	32.6136	3	LINE	ENSG00000129595.14	EPB41L4A	TE
chr5	112416150	112416170	chr5-1319	58.6	-	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000129595.14	EPB41L4A	Genic
chr5	119318213	119318233	chr5-240	97.7	+	12.0928	12.1005	0	24.1934	2	First intron	ENSG00000145779.8	TNFAIP8	Genic
chr5	129920998	129921018	chr5-550	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000198108.4	CHSY3	TE
chr5	129944401	129944421	chr5-551	78.2	+	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000198108.4	CHSY3	Genic
chr5	129979492	129979512	chr5-552	78.2	+	8.0619	0	20.8638	28.9256	2	LINE	ENSG00000198108.4	CHSY3	TE
chr5	130023404	130023424	chr5-1334	78.2	+	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000198108.4	CHSY3	Genic
chr5	130073303	130073323	chr5-1335	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000198108.4	CHSY3	TE
chr5	131162644	131162664	chr5-1337	58.6	-	4.0309	12.1005	10.4319	26.5633	3	CDS	ENSG00000169567.14	""	Genic
chr5	131430033	131430053	chr5-1340	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000158987.23	""	TE
chr5	131546587	131546607	chr5-1342	78.2	-	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000158987.23	""	TE
chr5	132904426	132904446	chr5-1349	58.6	-	0	6.0503	20.8638	26.914	2	Proximal intronic	ENSG00000072364.14	""	Genic
chr5	132933529	132933549	chr5-241	97.7	-	4.0309	24.2011	0	28.232	2	Alu	ENSG00000072364.14	""	TE
chr5	132938097	132938117	chr5-1351	58.6	-	0	0	31.2956	31.2956	1	LINE	ENSG00000072364.14	""	TE
chr5	134157078	134157098	chr5-555	78.2	-	4.0309	18.1508	10.4319	32.6136	3	3'UTR	ENSG00000113558.20	""	Genic
chr5	134166566	134166586	chr5-1355	78.2	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000113558.20	""	TE
chr5	134788917	134788937	chr5-126	117.3	+	20.1547	12.1005	0	32.2552	2	Deep intronic	ENSG00000145833.17	""	Genic
chr5	135078380	135078400	chr5-1365	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000224186.8	PITX1-AS1	TE
chr5	135359353	135359373	chr5-556	97.7	-	8.0619	18.1508	20.8638	47.0764	3	Deep intronic	ENSG00000113648.18	""	Genic
chr5	137752099	137752119	chr5-1368	58.6	-	0	6.0503	20.8638	26.914	2	3'UTR	ENSG00000177733.8	HNRNPA0	Genic
chr5	137752728	137752748	chr5-1369	78.2	-	0	24.2011	10.4319	34.6329	2	3'UTR	ENSG00000177733.8	HNRNPA0	Genic
chr5	137939201	137939221	chr5-243	97.7	-	12.0928	18.1508	0	30.2436	2	3'UTR	ENSG00000031003.12	""	Genic
chr5	138506551	138506571	chr5-1371	97.7	-	0	18.1508	20.8638	39.0146	2	3'UTR	ENSG00000120705.14	""	Genic
chr5	138797115	138797135	chr5-558	78.2	+	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000044115.22	""	Genic
chr5	139281023	139281043	chr5-244	117.3	+	12.0928	12.1005	10.4319	34.6252	3	Alu	ENSG00000015479.21	""	TE
chr5	139283160	139283180	chr5-1382	58.6	+	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000015479.21	""	Genic
chr5	139284208	139284228	chr5-1383	58.6	+	4.0309	6.0503	20.8638	30.945	3	Deep intronic	ENSG00000015479.21	""	Genic
chr5	139307387	139307407	chr5-127	117.3	+	8.0619	18.1508	10.4319	36.6446	3	5'UTR	ENSG00000015479.21	""	Genic
chr5	139310977	139310997	chr5-562	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000015479.21	""	TE
chr5	139315162	139315182	chr5-11	215	+	16.1238	42.3519	0	58.4756	2	Satellite/LC	ENSG00000015479.21	""	TE
chr5	139330806	139330826	chr5-70	136.8	+	0	18.1508	41.7275	59.8783	2	3'UTR	ENSG00000015479.21	""	Genic
chr5	139581998	139582018	chr5-1390	58.6	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000131508.18	""	TE
chr5	139592614	139592634	chr5-1392	97.7	+	8.0619	0	31.2956	39.3575	2	Alu	ENSG00000131508.18	""	TE
chr5	141617953	141617973	chr5-1404	58.6	-	0	6.0503	20.8638	26.914	2	3'UTR-distal	ENSG00000131504.18	DIAPH1	Genic
chr5	143287728	143287748	chr5-1405	58.6	-	0	12.1005	10.4319	22.5324	2	LINE	ENSG00000113580.16	""	TE
chr5	143374670	143374690	chr5-1412	97.7	-	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000113580.16	""	Genic
chr5	143382050	143382070	chr5-570	78.2	-	12.0928	0	10.4319	22.5247	2	LINE	ENSG00000113580.16	""	TE
chr5	143398853	143398873	chr5-1416	78.2	-	12.0928	12.1005	10.4319	34.6252	3	First intron	ENSG00000113580.16	""	Genic
chr5	144160069	144160089	chr5-1417	78.2	-	4.0309	12.1005	10.4319	26.5633	3	3'UTR	ENSG00000145817.18	""	Genic
chr5	146113648	146113668	chr5-1419	58.6	-	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000133706.21	""	Genic
chr5	146142145	146142165	chr5-247	97.7	-	4.0309	18.1508	10.4319	32.6136	3	Alu	ENSG00000133706.21	""	TE
chr5	146502934	146502954	chr5-571	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000113649.15	""	Genic
chr5	148208888	148208908	chr5-572	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000178172.7	SPINK6	Genic
chr5	148242436	148242456	chr5-574	58.6	+	8.0619	18.1508	0	26.2127	2	CDS	ENSG00000248109.3	MARCOL	Genic
chr5	148244593	148244613	chr5-128	117.3	+	8.0619	12.1005	20.8638	41.0262	3	3'UTR-distal	""	""	Genic
chr5	148246216	148246236	chr5-20	175.9	+	12.0928	36.3016	10.4319	58.8263	3	3'UTR-distal	""	""	Genic
chr5	148246784	148246804	chr5-71	195.5	+	12.0928	30.2513	20.8638	63.2079	3	3'UTR-distal	""	""	Genic
chr5	148247600	148247620	chr5-5	293.2	+	28.2166	36.3016	20.8638	85.3819	3	3'UTR-distal	""	""	Genic
chr5	148249546	148249566	chr5-130	136.8	+	8.0619	24.2011	10.4319	42.6948	3	3'UTR-distal	""	""	Genic
chr5	148249620	148249640	chr5-12	195.5	+	36.2785	12.1005	20.8638	69.2428	3	3'UTR-distal	""	""	Genic
chr5	148251479	148251499	chr5-250	97.7	+	8.0619	12.1005	10.4319	30.5943	3	3'UTR-distal	""	""	Genic
chr5	148255747	148255767	chr5-131	136.8	+	28.2166	30.2513	10.4319	68.8998	3	LINE	""	""	TE
chr5	148255830	148255850	chr5-252	156.4	+	12.0928	18.1508	41.7275	71.9711	3	LINE	""	""	TE
chr5	148259359	148259379	chr5-581	156.4	+	12.0928	18.1508	20.8638	51.1074	3	LINE	""	""	TE
chr5	148259931	148259951	chr5-72	156.4	+	24.1856	18.1508	20.8638	63.2002	3	Deep intronic	""	""	Genic
chr5	148260853	148260873	chr5-13	273.7	+	40.3094	60.5026	62.5913	163.4033	3	Alu	""	""	TE
chr5	148261004	148261024	chr5-45	234.6	+	20.1547	36.3016	20.8638	77.3201	3	Deep intronic	""	""	Genic
chr5	148261708	148261728	chr5-583	97.7	+	8.0619	12.1005	20.8638	41.0262	3	LTR/ERV	""	""	TE
chr5	148262422	148262442	chr5-256	136.8	+	12.0928	12.1005	20.8638	45.0571	3	Other SINE	""	""	TE
chr5	148262733	148262753	chr5-257	117.3	+	16.1238	12.1005	20.8638	49.0881	3	LTR/ERV	""	""	TE
chr5	148264508	148264528	chr5-260	136.8	+	12.0928	24.2011	20.8638	57.1576	3	LINE	""	""	TE
chr5	148266947	148266967	chr5-27	175.9	+	12.0928	12.1005	41.7275	65.9209	3	Deep intronic	""	""	Genic
chr5	148267001	148267021	chr5-587	97.7	+	12.0928	6.0503	10.4319	28.575	3	Deep intronic	""	""	Genic
chr5	148269403	148269423	chr5-46	156.4	+	28.2166	6.0503	0	34.2669	2	First intron	ENSG00000214510.10	SPINK13	Genic
chr5	148269476	148269496	chr5-74	136.8	+	20.1547	30.2513	41.7275	92.1335	3	First intron	ENSG00000214510.10	SPINK13	Genic
chr5	148269867	148269887	chr5-132	175.9	+	20.1547	18.1508	31.2956	69.6011	3	First intron	ENSG00000214510.10	SPINK13	Genic
chr5	148270431	148270451	chr5-261	97.7	+	12.0928	6.0503	10.4319	28.575	3	Proximal intronic	ENSG00000214510.10	SPINK13	Genic
chr5	148271470	148271490	chr5-133	136.8	+	16.1238	6.0503	20.8638	43.0378	3	Deep intronic	ENSG00000214510.10	SPINK13	Genic
chr5	148271648	148271668	chr5-47	195.5	+	16.1238	30.2513	10.4319	56.807	3	Alu	ENSG00000214510.10	SPINK13	TE
chr5	148271980	148272000	chr5-48	175.9	+	20.1547	30.2513	20.8638	71.2698	3	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148275679	148275699	chr5-266	195.5	+	12.0928	24.2011	31.2956	67.5895	3	Alu	ENSG00000214510.10	SPINK13	TE
chr5	148276147	148276167	chr5-137	117.3	+	4.0309	24.2011	62.5913	90.8233	3	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148277510	148277530	chr5-268	97.7	+	16.1238	18.1508	10.4319	44.7064	3	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148278139	148278159	chr5-269	97.7	+	12.0928	12.1005	0	24.1934	2	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148280395	148280415	chr5-49	195.5	+	24.1856	48.4021	20.8638	93.4515	3	LINE	ENSG00000214510.10	SPINK13	TE
chr5	148280480	148280500	chr5-589	117.3	+	20.1547	12.1005	31.2956	63.5509	3	LINE	ENSG00000214510.10	SPINK13	TE
chr5	149495725	149495745	chr5-50	175.9	-	16.1238	12.1005	31.2956	59.5199	3	3'UTR	ENSG00000113712.19	CSNK1A1	Genic
chr5	149496027	149496047	chr5-591	97.7	-	12.0928	12.1005	0	24.1934	2	3'UTR	ENSG00000113712.19	CSNK1A1	Genic
chr5	149501252	149501272	chr5-138	97.7	-	12.0928	6.0503	20.8638	39.0068	3	Proximal intronic	ENSG00000113712.19	CSNK1A1	Genic
chr5	150390308	150390328	chr5-1464	58.6	+	0	6.0503	31.2956	37.3459	2	Deep intronic	ENSG00000070814.23	""	Genic
chr5	151780085	151780105	chr5-1468	78.2	+	0	6.0503	31.2956	37.3459	2	LINE	ENSG00000145907.17	""	TE
chr5	151803305	151803325	chr5-270	97.7	+	8.0619	0	31.2956	39.3575	2	Alu	ENSG00000145907.17	""	TE
chr5	154789850	154789870	chr5-1474	58.6	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000155506.20	""	Genic
chr5	154814826	154814846	chr5-271	97.7	+	12.0928	6.0503	10.4319	28.575	3	3'UTR	ENSG00000155506.20	""	Genic
chr5	154814996	154815016	chr5-272	97.7	+	16.1238	6.0503	20.8638	43.0378	3	3'UTR	ENSG00000155506.20	""	Genic
chr5	157789559	157789579	chr5-596	58.6	-	4.0309	24.2011	0	28.232	2	CDS	ENSG00000113282.15	""	Genic
chr5	159042315	159042335	chr5-1479	58.6	-	0	6.0503	20.8638	26.914	2	Other SINE	ENSG00000164330.19	""	TE
chr5	159099904	159099924	chr5-598	78.2	-	4.0309	6.0503	20.8638	30.945	3	5'UTR	ENSG00000164330.19	""	Genic
chr5	159197763	159197783	chr5-600	78.2	-	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000145860.13	RNF145	Genic
chr5	168326230	168326250	chr5-1489	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000113645.16	""	TE
chr5	169589569	169589589	chr5-273	97.7	+	8.0619	0	31.2956	39.3575	2	LINE	ENSG00000040275.18	""	TE
chr5	171207007	171207027	chr5-603	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000204764.15	""	TE
chr5	171390616	171390636	chr5-1493	78.2	+	8.0619	18.1508	0	26.2127	2	First intron	ENSG00000181163.15	""	Genic
chr5	171399689	171399709	chr5-604	78.2	+	8.0619	6.0503	10.4319	24.544	3	LINE	ENSG00000181163.15	""	TE
chr5	171400472	171400492	chr5-274	97.7	+	8.0619	18.1508	0	26.2127	2	Alu	ENSG00000181163.15	""	TE
chr5	171404949	171404969	chr5-1497	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000181163.15	""	TE
chr5	171993601	171993621	chr5-1498	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000072803.19	""	TE
chr5	172768201	172768221	chr5-275	136.8	-	12.0928	18.1508	20.8638	51.1074	3	3'UTR	ENSG00000120129.7	""	Genic
chr5	172840056	172840076	chr5-1500	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000113719.18	""	Genic
chr5	172842840	172842860	chr5-1501	58.6	+	4.0309	12.1005	10.4319	26.5633	3	LINE	ENSG00000113719.18	""	TE
chr5	172883155	172883175	chr5-1502	58.6	+	12.0928	12.1005	0	24.1934	2	LINE	ENSG00000113719.18	""	TE
chr5	173930578	173930598	chr5-1504	58.6	+	0	6.0503	20.8638	26.914	2	First intron	ENSG00000113742.14	CPEB4	Genic
chr5	174355943	174355963	chr5-606	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000249306.8	LINC01411	Genic
chr5	174404176	174404196	chr5-1505	78.2	+	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000249306.8	LINC01411	TE
chr5	174417318	174417338	chr5-1506	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000249306.8	LINC01411	TE
chr5	176486684	176486704	chr5-607	78.2	+	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000113194.14	""	Genic
chr5	178211049	178211069	chr5-608	78.2	+	16.1238	6.0503	10.4319	32.6059	3	3'UTR	ENSG00000197451.13	""	Genic
chr5	179614326	179614346	chr5-51	195.5	-	20.1547	12.1005	31.2956	63.5509	3	3'UTR	ENSG00000169045.20	""	Genic
chr5	179614765	179614785	chr5-2	293.2	-	36.2785	30.2513	41.7275	108.2573	3	3'UTR	ENSG00000169045.20	""	Genic
chr5	179618503	179618523	chr5-276	136.8	-	16.1238	12.1005	10.4319	38.6562	3	First intron	ENSG00000169045.20	""	Genic
chr5	179622089	179622109	chr5-279	156.4	-	16.1238	18.1508	41.7275	76.0021	3	First intron	ENSG00000169045.20	""	Genic
chr5	179622702	179622722	chr5-1	469.1	-	80.6188	54.4524	208.6376	343.7088	3	Alu	ENSG00000169045.20	""	TE
chr5	179701761	179701781	chr5-1524	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000127022.17	""	TE
chr5	179728928	179728948	chr5-281	117.3	+	8.0619	18.1508	20.8638	47.0764	3	3'UTR	ENSG00000127022.17	""	Genic
chr5	179729069	179729089	chr5-282	97.7	+	0	24.2011	10.4319	34.6329	2	3'UTR	ENSG00000127022.17	""	Genic
chr5	179730023	179730043	chr5-140	156.4	+	12.0928	24.2011	20.8638	57.1576	3	3'UTR	ENSG00000127022.17	""	Genic
chr5	179797657	179797677	chr5-283	78.2	-	4.0309	30.2513	0	34.2823	2	3'UTR	ENSG00000161013.18	""	Genic
chr5	179839236	179839256	chr5-284	97.7	-	4.0309	6.0503	31.2956	41.3768	3	3'UTR	ENSG00000161010.16	MRNIP	Genic
chr5	180244763	180244783	chr5-1528	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000050748.19	""	TE
chr6	2081569	2081589	chr6-232	58.6	-	0	0	31.2956	31.2956	1	Deep intronic	ENSG00000112699.12	""	Genic
chr6	2169607	2169627	chr6-233	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000112699.12	""	TE
chr6	4059830	4059850	chr6-237	58.6	+	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000112739.18	""	TE
chr6	4784169	4784189	chr6-238	58.6	+	0	12.1005	10.4319	22.5324	2	LINE	ENSG00000153046.19	""	TE
chr6	7729622	7729642	chr6-243	78.2	+	4.0309	6.0503	20.8638	30.945	3	First intron	ENSG00000153162.10	""	Genic
chr6	7737981	7738001	chr6-112	58.6	+	12.0928	6.0503	10.4319	28.575	3	Satellite/LC	ENSG00000153162.10	""	TE
