chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr7	74461144	74461164	chr7-778	31.3	+	3.0885	5.943	9.0315	2	First intron	ENSG00000006704.12	""	Genic
chr7	74495641	74495661	chr7-1834	16.2	+	2.3758	3.3281	5.7038	2	First intron	ENSG00000006704.12	""	Genic
chr7	74496310	74496330	chr7-586	25.5	+	5.2267	3.0903	8.3171	2	Satellite/LC	ENSG00000006704.12	""	TE
chr7	74496595	74496615	chr7-587	27.8	+	5.4643	3.3281	8.7923	2	Satellite/LC	ENSG00000006704.12	""	TE
chr7	74560346	74560366	chr7-501	34.8	+	4.7516	5.2298	9.9814	2	Deep intronic	ENSG00000006704.12	""	Genic
chr7	74596816	74596836	chr7-1389	33.6	-	3.0885	3.8035	6.892	2	Deep intronic	""	""	Genic
chr7	75029692	75029712	chr7-687	27.8	+	2.6134	3.3281	5.9414	2	3'UTR	ENSG00000274070.2	CASTOR2	Genic
chr7	75045932	75045952	chr7-779	29	-	4.514	2.6149	7.1289	2	Deep intronic	ENSG00000274523.6	""	Genic
chr7	75395381	75395401	chr7-286	61.4	+	7.1273	8.0824	15.2098	2	5'UTR	ENSG00000178809.13	""	Genic
chr7	75398944	75398964	chr7-1588	20.9	+	2.8509	3.8035	6.6544	2	CDS	ENSG00000178809.13	""	Genic
chr7	75416444	75416464	chr7-1067	38.2	+	2.3758	5.943	8.3187	2	3'UTR-distal	ENSG00000223705.12	NSUN5P1	Genic
chr7	75527415	75527435	chr7-1837	13.9	-	3.0885	2.6149	5.7034	2	3'UTR-distal	ENSG00000291092.2	PMS2P3	Genic
chr7	75915207	75915227	chr7-405	42.9	+	5.9394	7.607	13.5464	2	5'UTR	ENSG00000127948.18	""	Genic
chr7	75915641	75915661	chr7-640	27.8	+	3.8012	7.3693	11.1705	2	5'UTR	ENSG00000127948.18	""	Genic
chr7	75915681	75915701	chr7-688	32.5	+	4.9891	5.943	10.9321	2	5'UTR	ENSG00000127948.18	""	Genic
chr7	75915838	75915858	chr7-287	40.6	+	4.9891	7.8447	12.8338	2	First intron	ENSG00000127948.18	""	Genic
chr7	75918897	75918917	chr7-216	54.5	+	6.177	8.0824	14.2594	2	First intron	ENSG00000127948.18	""	Genic
chr7	75979670	75979690	chr7-780	23.2	+	2.6134	5.7052	8.3186	2	Proximal intronic	ENSG00000127948.18	""	Genic
chr7	75980834	75980854	chr7-434	31.3	+	4.0388	7.607	11.6458	2	Deep intronic	ENSG00000127948.18	""	Genic
chr7	75981434	75981454	chr7-502	32.5	+	2.1382	6.6561	8.7943	2	Deep intronic	ENSG00000127948.18	""	Genic
chr7	75981643	75981663	chr7-867	29	+	3.8012	4.2789	8.0802	2	Deep intronic	ENSG00000127948.18	""	Genic
chr7	75985518	75985538	chr7-2545	16.2	+	0.7127	5.2298	5.9425	2	Proximal intronic	ENSG00000127948.18	""	Genic
chr7	75986700	75986720	chr7-1068	47.5	+	4.2764	8.3201	12.5965	2	3'UTR	ENSG00000127948.18	""	Genic
chr7	75988205	75988225	chr7-1069	19.7	-	3.0885	4.0412	7.1297	2	3'UTR-distal	ENSG00000189077.12	""	Genic
chr7	76000699	76000719	chr7-1219	20.9	-	2.1382	3.5658	5.704	2	Proximal intronic	ENSG00000127952.18	""	Genic
chr7	76063150	76063170	chr7-963	20.9	+	2.6134	4.7544	7.3677	2	Deep intronic	ENSG00000146701.13	""	Genic
chr7	76077059	76077079	chr7-781	30.1	-	2.1382	4.5166	6.6548	2	Deep intronic	""	""	Genic
chr7	76080123	76080143	chr7-1070	18.5	-	2.3758	3.8035	6.1793	2	LINE	""	""	TE
chr7	76084700	76084720	chr7-1071	19.7	-	1.9006	4.0412	5.9418	2	LINE	ENSG00000290729.2	""	TE
chr7	76093559	76093579	chr7-539	27.8	-	1.4255	4.9921	6.4175	2	First intron	ENSG00000290729.2	""	Genic
chr7	76105619	76105639	chr7-406	44	-	4.7516	8.7956	13.5471	2	Alu	ENSG00000290729.2	""	TE
chr7	76327648	76327668	chr7-689	27.8	-	4.0388	1.9017	5.9406	2	3'UTR	ENSG00000170027.7	YWHAG	Genic
chr7	76327807	76327827	chr7-782	24.3	-	4.0388	1.9017	5.9406	2	3'UTR	ENSG00000170027.7	YWHAG	Genic
chr7	76329124	76329144	chr7-1391	17.4	-	4.2764	1.664	5.9404	2	3'UTR	ENSG00000170027.7	YWHAG	Genic
chr7	76400765	76400785	chr7-1597	18.5	-	3.3261	3.5658	6.8919	2	Alu	ENSG00000146700.10	""	TE
chr7	76560043	76560063	chr7-327	54.5	+	14.0171	4.0412	18.0583	2	LINE	ENSG00000290873.2	LINC03009	TE
chr7	76560232	76560252	chr7-407	40.6	+	6.6522	7.8447	14.4969	2	LINE	ENSG00000290873.2	LINC03009	TE
chr7	76560395	76560415	chr7-468	35.9	+	5.2267	5.4675	10.6942	2	LINE	ENSG00000290873.2	LINC03009	TE
chr7	76567496	76567516	chr7-375	38.2	+	5.9394	5.943	11.8824	2	Alu	ENSG00000290873.2	LINC03009	TE
chr7	76568494	76568514	chr7-35	142.6	+	14.0171	20.6815	34.6986	2	LINE	ENSG00000290873.2	LINC03009	TE
chr7	76570365	76570385	chr7-121	70.7	+	9.9783	10.4596	20.4379	2	Deep intronic	ENSG00000290873.2	LINC03009	Genic
chr7	77327318	77327338	chr7-783	26.7	-	6.8898	2.1395	9.0292	2	Deep intronic	ENSG00000186088.17	""	Genic
chr7	77327798	77327818	chr7-1222	20.9	-	3.5637	3.5658	7.1294	2	LINE	ENSG00000186088.17	""	TE
chr7	77328310	77328330	chr7-868	25.5	-	4.2764	4.7544	9.0308	2	Proximal intronic	ENSG00000186088.17	""	Genic
chr7	77328405	77328425	chr7-690	25.5	-	3.8012	3.3281	7.1293	2	Proximal intronic	ENSG00000186088.17	""	Genic
chr7	77339150	77339170	chr7-166	66.1	-	12.3541	10.6973	23.0514	2	Deep intronic	ENSG00000186088.17	""	Genic
chr7	77342608	77342628	chr7-588	32.5	-	8.3152	3.5658	11.881	2	LTR/ERV	ENSG00000186088.17	""	TE
chr7	77537160	77537180	chr7-270	55.6	+	9.5031	6.8938	16.3969	2	Satellite/LC	""	""	TE
chr7	77537280	77537300	chr7-307	55.6	+	11.8789	14.2631	26.142	2	5'UTR	ENSG00000127947.17	""	Genic
chr7	77537356	77537376	chr7-641	35.9	+	3.8012	5.7052	9.5065	2	5'UTR	ENSG00000127947.17	""	Genic
chr7	77537505	77537525	chr7-63	105.5	+	18.2935	21.3946	39.6881	2	5'UTR	ENSG00000127947.17	""	Genic
chr7	77540063	77540083	chr7-1224	17.4	+	4.2764	1.4263	5.7027	2	First intron	ENSG00000127947.17	""	Genic
chr7	79188265	79188285	chr7-1394	20.9	-	2.3758	3.5658	5.9416	2	LINE	ENSG00000187391.23	MAGI2	TE
chr7	79261587	79261607	chr7-345	51	-	6.6522	5.4675	12.1197	2	LINE	ENSG00000187391.23	MAGI2	TE
chr7	92333281	92333301	chr7-540	39.4	+	4.2764	4.0412	8.3176	2	LINE	ENSG00000001629.11	""	TE
chr7	92607290	92607310	chr7-2552	12.7	-	4.2764	1.4263	5.7027	2	3'UTR	ENSG00000105810.11	""	Genic
chr7	92607465	92607485	chr7-1600	16.2	-	4.7516	0.9509	5.7024	2	3'UTR	ENSG00000105810.11	""	Genic
chr7	92614684	92614704	chr7-642	25.5	-	5.9394	1.1886	7.128	2	3'UTR	ENSG00000105810.11	""	Genic
chr7	92634976	92634996	chr7-469	30.1	-	3.0885	3.0903	6.1788	2	Deep intronic	ENSG00000105810.11	""	Genic
chr7	92681823	92681843	chr7-541	40.6	-	4.7516	5.4675	10.2191	2	Deep intronic	ENSG00000105810.11	""	Genic
chr7	92724113	92724133	chr7-691	24.3	-	3.0885	3.5658	6.6543	2	Deep intronic	ENSG00000105810.11	""	Genic
chr7	92773459	92773479	chr7-643	32.5	-	4.2764	2.8526	7.129	2	Deep intronic	ENSG00000105810.11	""	Genic
chr7	94657584	94657604	chr7-784	31.3	+	4.0388	3.8035	7.8423	2	First intron	ENSG00000242265.6	PEG10	Genic
chr7	94657777	94657797	chr7-167	71.9	+	11.8789	8.7956	20.6745	2	First intron	ENSG00000242265.6	PEG10	Genic
chr7	94660829	94660849	chr7-1227	18.5	+	3.3261	4.0412	7.3673	2	First intron	ENSG00000242265.6	PEG10	Genic
chr7	94666306	94666326	chr7-1398	23.2	+	3.3261	2.8526	6.1787	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94667449	94667469	chr7-589	27.8	+	7.3649	0.4754	7.8404	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94667516	94667536	chr7-148	95	+	17.3432	3.5658	20.909	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94668017	94668037	chr7-692	29	+	5.2267	2.6149	7.8416	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94669252	94669272	chr7-542	35.9	+	10.2159	0.2377	10.4536	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94669326	94669346	chr7-2147	24.3	+	4.514	1.1886	5.7026	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94669539	94669559	chr7-1228	23.2	+	4.0388	1.9017	5.9406	2	3'UTR	ENSG00000242265.6	PEG10	Genic
chr7	94938226	94938246	chr7-503	42.9	+	6.4146	4.5166	10.9312	2	First intron	ENSG00000158528.13	""	Genic
chr7	95133174	95133194	chr7-693	24.3	+	4.9891	2.1395	7.1286	2	LTR/ERV	ENSG00000158528.13	""	TE
chr7	96228995	96229015	chr7-786	37.1	-	4.0388	6.4184	10.4572	2	LTR/ERV	ENSG00000004864.15	""	TE
chr7	96303339	96303359	chr7-1074	26.7	-	2.6134	3.8035	6.4168	2	Satellite/LC	ENSG00000004864.15	""	TE
chr7	97869556	97869576	chr7-543	31.3	-	2.3758	4.5166	6.8924	2	5'UTR	ENSG00000070669.18	""	Genic
chr7	97872172	97872192	chr7-872	29	-	1.663	8.3201	9.9832	2	First intron	ENSG00000070669.18	""	Genic
chr7	97872255	97872275	chr7-346	39.4	-	1.9006	11.4105	13.3111	2	First intron	ENSG00000070669.18	""	Genic
chr7	98122241	98122261	chr7-644	30.1	+	4.0388	2.6149	6.6537	2	LINE	ENSG00000164715.7	""	TE
chr7	98233340	98233360	chr7-1230	31.3	-	3.0885	6.4184	9.5069	2	Proximal intronic	ENSG00000205356.11	""	Genic
chr7	98300953	98300973	chr7-470	31.3	-	4.514	5.943	10.4569	2	Deep intronic	ENSG00000006453.15	""	Genic
chr7	98306044	98306064	chr7-347	38.2	-	4.0388	5.4675	9.5063	2	LINE	ENSG00000006453.15	""	TE
chr7	98881713	98881733	chr7-348	45.2	+	7.1273	8.7956	15.9229	2	Proximal intronic	ENSG00000196367.15	TRRAP	Genic
chr7	98881809	98881829	chr7-49	159.9	+	33.7361	29.7148	63.4508	2	Proximal intronic	ENSG00000196367.15	TRRAP	Genic
chr7	99403746	99403766	chr7-435	41.7	-	6.6522	9.9842	16.6363	2	Proximal intronic	ENSG00000106244.14	""	Genic
chr7	99403868	99403888	chr7-168	80	-	18.2935	16.6403	34.9338	2	Deep intronic	ENSG00000106244.14	""	Genic
chr7	99403917	99403937	chr7-217	89.2	-	21.6196	19.9683	41.5879	2	Deep intronic	ENSG00000106244.14	""	Genic
chr7	99404133	99404153	chr7-288	51	-	12.1165	11.8859	24.0024	2	Deep intronic	ENSG00000106244.14	""	Genic
chr7	99404668	99404688	chr7-873	23.2	-	4.2764	2.3772	6.6536	2	Proximal intronic	ENSG00000106244.14	""	Genic
chr7	99404727	99404747	chr7-154	67.2	-	8.0777	9.5087	17.5864	2	Proximal intronic	ENSG00000106244.14	""	Genic
chr7	99624575	99624595	chr7-471	29	+	5.9394	6.4184	12.3578	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	99624660	99624680	chr7-200	61.4	+	12.1165	13.7876	25.9041	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	99624779	99624799	chr7-645	26.7	+	5.7019	4.0412	9.7431	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	99624838	99624858	chr7-436	63.7	+	6.6522	11.4105	18.0626	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	99624899	99624919	chr7-504	32.5	+	6.177	5.943	12.12	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	99625468	99625488	chr7-376	67.2	+	10.9286	7.1315	18.0601	2	Deep intronic	ENSG00000197037.12	""	Genic
chr7	100149143	100149163	chr7-590	32.5	+	5.7019	7.1315	12.8334	2	First intron	ENSG00000188186.11	LAMTOR4	Genic
chr7	100149281	100149301	chr7-965	20.9	+	3.5637	3.3281	6.8917	2	First intron	ENSG00000188186.11	LAMTOR4	Genic
chr7	100149351	100149371	chr7-408	39.4	+	4.9891	6.1807	11.1698	2	5'UTR	ENSG00000188186.11	LAMTOR4	Genic
chr7	100158033	100158053	chr7-1605	17.4	-	2.8509	2.8526	5.7036	2	3'UTR-distal	ENSG00000146826.18	""	Genic
chr7	100220934	100220954	chr7-1076	16.2	-	1.1879	5.2298	6.4177	2	Deep intronic	ENSG00000291122.2	CASTOR3P	Genic
chr7	100222551	100222571	chr7-591	31.3	-	3.8012	5.4675	9.2688	2	Deep intronic	ENSG00000291122.2	CASTOR3P	Genic
chr7	100351440	100351460	chr7-42	177.3	+	30.41	31.8542	62.2642	2	LINE	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	TE
chr7	100351739	100351759	chr7-16	245.7	+	43.7144	46.355	90.0694	2	LINE	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	TE
chr7	100351900	100351920	chr7-15	217.9	+	55.1181	56.5769	111.695	2	LINE	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	TE
chr7	100351969	100351989	chr7-6	563.3	+	77.9256	82.4881	160.4137	2	First intron	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	Genic
chr7	100352083	100352103	chr7-27	177.3	+	31.1227	41.1252	72.2479	2	First intron	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	Genic
chr7	100352146	100352166	chr7-122	134.4	+	17.1056	16.1648	33.2704	2	First intron	ENSG00000272752.7	STAG3L5P-PVRIG2P-PILRB	Genic
chr7	100352688	100352708	chr7-149	57.9	+	8.7904	13.7876	22.578	2	5'UTR	ENSG00000121716.21	PILRB	Genic
chr7	100352938	100352958	chr7-271	49.8	+	9.028	12.3613	21.3893	2	5'UTR	ENSG00000121716.21	PILRB	Genic
chr7	100353300	100353320	chr7-592	29	+	3.8012	7.607	11.4082	2	First intron	ENSG00000121716.21	PILRB	Genic
chr7	100353488	100353508	chr7-874	27.8	+	3.3261	7.1315	10.4576	2	First intron	ENSG00000121716.21	PILRB	Genic
chr7	100353601	100353621	chr7-646	32.5	+	3.3261	4.5166	7.8427	2	First intron	ENSG00000121716.21	PILRB	Genic
chr7	100353843	100353863	chr7-98	85.8	+	14.0171	11.4105	25.4276	2	Satellite/LC	ENSG00000121716.21	PILRB	TE
chr7	100354118	100354138	chr7-544	34.8	+	4.514	6.1807	10.6947	2	Proximal intronic	ENSG00000121716.21	PILRB	Genic
chr7	100357035	100357055	chr7-545	34.8	+	3.0885	7.3693	10.4578	2	Proximal intronic	ENSG00000121716.21	PILRB	Genic
chr7	100357178	100357198	chr7-505	30.1	+	4.2764	7.1315	11.4079	2	Proximal intronic	ENSG00000121716.21	PILRB	Genic
chr7	100357281	100357301	chr7-377	52.2	+	6.177	8.7956	14.9726	2	Deep intronic	ENSG00000121716.21	PILRB	Genic
chr7	100357380	100357400	chr7-647	26.7	+	5.2267	7.3693	12.596	2	Deep intronic	ENSG00000121716.21	PILRB	Genic
chr7	100357570	100357590	chr7-787	33.6	+	5.4643	7.3693	12.8336	2	Deep intronic	ENSG00000121716.21	PILRB	Genic
chr7	100358159	100358179	chr7-1608	19.7	+	3.0885	4.5166	7.6052	2	5'UTR	ENSG00000121716.21	PILRB	Genic
chr7	100478704	100478724	chr7-648	32.5	-	4.2764	4.5166	8.793	2	First intron	ENSG00000166925.10	TSC22D4	Genic
chr7	100539326	100539346	chr7-378	45.2	+	9.9783	5.4675	15.4458	2	5'UTR	ENSG00000106351.14	""	Genic
chr7	100539670	100539690	chr7-649	27.8	+	6.8898	7.3693	14.259	2	Satellite/LC	ENSG00000106351.14	""	TE
chr7	100539750	100539770	chr7-694	32.5	+	7.6025	6.4184	14.0209	2	First intron	ENSG00000106351.14	""	Genic
chr7	100562706	100562726	chr7-1077	26.7	+	4.514	4.7544	9.2683	2	Proximal intronic	ENSG00000106351.14	""	Genic
chr7	100565016	100565036	chr7-875	25.5	+	4.2764	4.9921	9.2685	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100565088	100565108	chr7-437	35.9	+	3.8012	4.9921	8.7933	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100565919	100565939	chr7-593	34.8	+	5.7019	2.6149	8.3168	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566235	100566255	chr7-105	118.2	+	20.4317	16.878	37.3097	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566407	100566427	chr7-169	59.1	+	15.205	14.2631	29.4681	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566637	100566657	chr7-155	63.7	+	8.7904	8.3201	17.1105	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566718	100566738	chr7-170	60.3	+	12.3541	10.4596	22.8136	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566781	100566801	chr7-29	133.3	+	33.4985	12.1236	45.6221	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566866	100566886	chr7-77	78.8	+	9.9783	11.4105	21.3887	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100566954	100566974	chr7-135	76.5	+	18.0559	10.6973	28.7532	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100567061	100567081	chr7-177	96.2	+	13.5419	16.6403	30.1822	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100567567	100567587	chr7-289	42.9	+	10.691	6.4184	17.1094	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100567657	100567677	chr7-876	27.8	+	4.2764	6.6561	10.9325	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100567731	100567751	chr7-877	31.3	+	4.514	3.3281	7.842	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100568168	100568188	chr7-594	29	+	5.7019	4.9921	10.694	2	3'UTR	ENSG00000106351.14	""	Genic
chr7	100568311	100568331	chr7-878	27.8	+	3.8012	4.9921	8.7933	2	3'UTR-distal	""	""	Genic
chr7	100568902	100568922	chr7-879	22	+	3.5637	3.8035	7.3672	2	3'UTR-distal	""	""	Genic
chr7	100569204	100569224	chr7-506	47.5	+	8.7904	5.943	14.7333	2	3'UTR-distal	""	""	Genic
chr7	100569539	100569559	chr7-788	24.3	+	5.7019	6.6561	12.358	2	3'UTR-distal	ENSG00000289886.2	""	Genic
chr7	100569829	100569849	chr7-546	34.8	+	5.4643	7.8447	13.309	2	3'UTR-distal	ENSG00000289886.2	""	Genic
chr7	100573786	100573806	chr7-472	29	-	4.0388	8.5578	12.5967	2	3'UTR-distal	ENSG00000205307.12	SAP25	Genic
chr7	100574079	100574099	chr7-409	38.2	-	4.9891	9.7464	14.7356	2	3'UTR	ENSG00000077454.18	""	Genic
chr7	100575374	100575394	chr7-7	474	-	66.5218	125.0397	191.5615	2	Deep intronic	ENSG00000077454.18	""	Genic
chr7	100575542	100575562	chr7-5	797.4	-	136.1322	195.4042	331.5364	2	Deep intronic	ENSG00000077454.18	""	Genic
chr7	100575652	100575672	chr7-17	229.5	-	37.2997	46.8304	84.1302	2	Deep intronic	ENSG00000077454.18	""	Genic
chr7	100576374	100576394	chr7-1081	18.5	-	3.8012	5.2298	9.031	2	Proximal intronic	ENSG00000077454.18	""	Genic
chr7	100576833	100576853	chr7-507	39.4	-	6.6522	7.3693	14.0214	2	Proximal intronic	ENSG00000077454.18	""	Genic
chr7	100577112	100577132	chr7-1237	19.7	-	2.6134	4.5166	7.13	2	CDS	ENSG00000077454.18	""	Genic
chr7	100605554	100605574	chr7-695	27.8	+	3.8012	6.1807	9.9819	2	3'UTR-distal	ENSG00000106333.14	""	Genic
chr7	100625004	100625024	chr7-595	38.2	-	2.8509	6.1807	9.0316	2	Deep intronic	ENSG00000106327.14	""	Genic
chr7	100627085	100627105	chr7-156	89.2	-	10.4534	14.7385	25.1919	2	Deep intronic	ENSG00000106327.14	""	Genic
chr7	100627209	100627229	chr7-328	42.9	-	4.0388	9.271	13.3098	2	Deep intronic	ENSG00000106327.14	""	Genic
chr7	100632659	100632679	chr7-230	66.1	-	9.028	14.5008	23.5288	2	Alu	ENSG00000106327.14	""	TE
chr7	100632945	100632965	chr7-1083	18.5	-	2.1382	4.7544	6.8926	2	Deep intronic	ENSG00000106327.14	""	Genic
chr7	100675011	100675031	chr7-1238	19.7	+	2.3758	4.5166	6.8924	2	First intron	ENSG00000172354.11	""	Genic
chr7	100679635	100679655	chr7-882	22	-	3.0885	2.8526	5.9411	2	3'UTR	ENSG00000146830.12	""	Genic
chr7	100680104	100680124	chr7-1405	18.5	-	3.5637	3.3281	6.8917	2	3'UTR	ENSG00000146830.12	""	Genic
chr7	100682663	100682683	chr7-696	40.6	-	5.4643	9.7464	15.2107	2	CDS	ENSG00000146830.12	""	Genic
chr7	100682912	100682932	chr7-438	45.2	-	7.1273	9.271	16.3983	2	Proximal intronic	ENSG00000146830.12	""	Genic
chr7	100684398	100684418	chr7-253	51	-	6.4146	8.7956	15.2102	2	Proximal intronic	ENSG00000146830.12	""	Genic
chr7	100685281	100685301	chr7-1616	19.7	-	1.663	4.0412	5.7043	2	Proximal intronic	ENSG00000146830.12	""	Genic
chr7	100686308	100686328	chr7-379	49.8	-	8.7904	12.5991	21.3894	2	CDS	ENSG00000146830.12	""	Genic
chr7	100686785	100686805	chr7-969	19.7	-	2.6134	3.0903	5.7037	2	CDS	ENSG00000146830.12	""	Genic
chr7	100687645	100687665	chr7-790	33.6	-	5.2267	5.943	11.1697	2	Satellite/LC	ENSG00000146830.12	""	TE
chr7	100688762	100688782	chr7-971	25.5	-	4.2764	2.8526	7.129	2	5'UTR	ENSG00000146830.12	""	Genic
chr7	100688901	100688921	chr7-883	20.9	-	4.2764	1.664	5.9404	2	5'UTR	ENSG00000146830.12	""	Genic
chr7	100689216	100689236	chr7-508	35.9	-	4.7516	4.7544	9.5059	2	5'UTR	ENSG00000146830.12	""	Genic
chr7	100819998	100820018	chr7-218	49.8	-	6.8898	4.9921	11.8818	2	Deep intronic	ENSG00000196411.11	""	Genic
chr7	100881921	100881941	chr7-791	24.3	+	2.8509	4.7544	7.6053	2	3'UTR-distal	ENSG00000087087.21	""	Genic
chr7	100882288	100882308	chr7-93	99.7	+	11.4037	13.0745	24.4782	2	3'UTR-distal	ENSG00000087087.21	""	Genic
chr7	100882343	100882363	chr7-650	41.7	+	4.9891	5.7052	10.6944	2	3'UTR-distal	ENSG00000087087.21	""	Genic
chr7	100882404	100882424	chr7-1084	22	+	1.663	5.4675	7.1306	2	3'UTR-distal	ENSG00000087087.21	""	Genic
chr7	101095436	101095456	chr7-329	39.4	+	4.0388	9.0333	13.0721	2	3'UTR	ENSG00000169871.14	""	Genic
chr7	101133995	101134015	chr7-972	22	+	2.3758	3.5658	5.9416	2	Proximal intronic	ENSG00000106366.10	""	Genic
chr7	101154950	101154970	chr7-1085	18.5	+	3.0885	4.2789	7.3674	2	First intron	ENSG00000106367.16	""	Genic
chr7	101200707	101200727	chr7-884	20.9	-	2.3758	4.5166	6.8924	2	3'UTR-distal	ENSG00000106384.13	""	Genic
chr7	101201950	101201970	chr7-792	24.3	+	3.8012	5.943	9.7442	2	Deep intronic	""	""	Genic
chr7	101202126	101202146	chr7-1626	15.1	+	2.8509	4.5166	7.3676	2	Satellite/LC	""	""	TE
chr7	101210198	101210218	chr7-1239	18.5	-	1.663	5.4675	7.1306	2	Proximal intronic	ENSG00000106397.13	""	Genic
chr7	101233120	101233140	chr7-793	27.8	-	4.514	5.2298	9.7438	2	3'UTR-distal	ENSG00000106404.14	CLDN15	Genic
chr7	101233972	101233992	chr7-973	23.2	-	3.0885	6.1807	9.2692	2	3'UTR-distal	ENSG00000106404.14	CLDN15	Genic
chr7	101234132	101234152	chr7-99	83.4	-	8.3152	16.878	25.1932	2	3'UTR-distal	ENSG00000106404.14	CLDN15	Genic
chr7	101234252	101234272	chr7-697	27.8	-	2.1382	6.8938	9.032	2	3'UTR-distal	ENSG00000106404.14	CLDN15	Genic
chr7	101236925	101236945	chr7-794	27.8	-	5.2267	5.2298	10.4565	2	3'UTR-distal	ENSG00000106404.14	CLDN15	Genic
chr7	101238929	101238949	chr7-1880	17.4	-	3.0885	4.9921	8.0806	2	3'UTR-distal	""	""	Genic
chr7	101239115	101239135	chr7-885	24.3	-	1.9006	6.4184	8.319	2	3'UTR-distal	""	""	Genic
chr7	101879861	101879881	chr7-308	54.5	+	5.2267	8.7956	14.0223	2	First intron	ENSG00000257923.13	""	Genic
chr7	101906488	101906508	chr7-1628	16.2	+	1.663	4.5166	6.1797	2	First intron	ENSG00000257923.13	""	Genic
chr7	101906652	101906672	chr7-1087	22	+	1.9006	4.9921	6.8927	2	First intron	ENSG00000257923.13	""	Genic
chr7	101916391	101916411	chr7-795	22	+	3.5637	2.1395	5.7031	2	First intron	ENSG00000257923.13	""	Genic
chr7	101919829	101919849	chr7-2186	12.7	+	3.0885	2.6149	5.7034	2	First intron	ENSG00000257923.13	""	Genic
chr7	101930500	101930520	chr7-886	24.3	+	5.2267	3.5658	8.7925	2	First intron	ENSG00000257923.13	""	Genic
chr7	101945713	101945733	chr7-651	45.2	+	3.8012	7.1315	10.9328	2	First intron	ENSG00000257923.13	""	Genic
chr7	102175593	102175613	chr7-1089	20.9	+	2.1382	4.2789	6.4171	2	Deep intronic	ENSG00000257923.13	""	Genic
chr7	102364007	102364027	chr7-330	49.8	+	3.8012	9.271	13.0723	2	5'UTR	ENSG00000128563.14	""	Genic
chr7	102415969	102415989	chr7-1090	16.2	+	4.0388	2.1395	6.1783	2	Deep intronic	ENSG00000128563.14	""	Genic
chr7	103850598	103850618	chr7-1241	23.2	-	3.3261	3.0903	6.4164	2	LINE	ENSG00000189056.15	RELN	TE
chr7	103888844	103888864	chr7-309	51	-	8.7904	5.943	14.7333	2	Deep intronic	ENSG00000189056.15	RELN	Genic
chr7	103888982	103889002	chr7-473	37.1	-	8.0777	5.4675	13.5452	2	Deep intronic	ENSG00000189056.15	RELN	Genic
chr7	103890466	103890486	chr7-975	22	-	5.2267	1.4263	6.653	2	Deep intronic	ENSG00000189056.15	RELN	Genic
chr7	103891653	103891673	chr7-1410	19.7	-	2.6134	4.0412	6.6546	2	LINE	ENSG00000189056.15	RELN	TE
chr7	103893700	103893720	chr7-976	22	-	5.7019	1.664	7.3659	2	Deep intronic	ENSG00000189056.15	RELN	Genic
chr7	103904024	103904044	chr7-1242	25.5	-	4.0388	5.2298	9.2686	2	LINE	ENSG00000189056.15	RELN	TE
chr7	103959729	103959749	chr7-410	33.6	-	6.8898	3.5658	10.4555	2	Alu	ENSG00000189056.15	RELN	TE
chr7	103973307	103973327	chr7-547	26.7	-	6.177	1.1886	7.3656	2	First intron	ENSG00000189056.15	RELN	Genic
chr7	103989633	103989653	chr7-977	26.7	-	2.8509	3.3281	6.179	2	5'UTR	ENSG00000189056.15	RELN	Genic
chr7	105001226	105001246	chr7-1412	16.2	-	3.5637	4.5166	8.0803	2	First intron	ENSG00000239569.6	KMT2E-AS1	Genic
