chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr5	71243105	71243106	chr5_r_c1037[k=2][m=4]	4	-	2	4	0	51	First intron	ENSG00000235558.3	GUSBP17	Genic
chr5	79170286	79170287	chr5_r_c1277[k=2][m=4]	4	-	2	4	0	51	YRNA	ENSG00000201955.1	RNY3P1	ncRNA
chr5	89672845	89672846	chr5_f_c1920[k=2][m=4]	4	+	2	4	0	51	Alu	ENSG00000250437.1	LINC02161	TE
chr7	102347713	102347714	chr7_f_c3107[k=2][m=4]	4	+	2	4	0	30	Deep intronic	""	""	Genic
chr7	102371549	102371550	chr7_f_c3125[k=2][m=4]	4	+	2	4	0	30	LINE	ENSG00000128563.14	""	TE
chr7	133580334	133580335	chr7_f_c3949[k=2][m=4]	4	+	2	4	0	30	LINE	ENSG00000131558.17	""	TE
chr7	148983801	148983802	chr7_f_c4460[k=2][m=4]	4	+	2	4	0	30	YRNA	ENSG00000202354.1	RNY3	ncRNA
chr7	22511622	22511623	chr7_r_c408[k=2][m=4]	4	-	2	4	0	30	First intron	ENSG00000105889.17	""	Genic
chr7	43997156	43997157	chr7_r_c1165[k=2][m=4]	4	-	2	4	0	30	Deep intronic	ENSG00000290758.3	POLR2J4	Genic
chr7	44797480	44797481	chr7_f_c1312[k=2][m=4]	4	+	2	4	0	30	5'UTR	ENSG00000196262.16	""	Genic
chr7	4826570	4826571	chr7_r_c119[k=2][m=4]	4	-	2	4	0	30	Alu	ENSG00000157927.18	""	TE
chr7	65042249	65042250	chr7_f_c1459[k=2][m=4]	4	+	2	4	0	30	First intron	ENSG00000290860.2	CCT6P3	Genic
chr7	65876035	65876036	chr7_f_c1554[k=2][m=4]	4	+	2	4	0	30	First intron	ENSG00000196715.8	""	Genic
chr7	67287006	67287007	chr7_r_c1505[k=2][m=4]	4	-	2	4	0	30	Deep intronic	ENSG00000291154.2	""	Genic
chr7	72886689	72886690	chr7_f_c2017[k=2][m=4]	4	+	2	4	0	30	LINE	ENSG00000196313.14	""	TE
chr7	72908403	72908404	chr7_f_c2031[k=2][m=4]	4	+	2	4	0	30	LTR/ERV	ENSG00000196313.14	""	TE
chr7	77063303	77063304	chr7_f_c2365[k=2][m=4]	4	+	2	4	0	30	Deep intronic	""	""	Genic
chr8	126219579	126219580	chr8_f_c2234[k=2][m=4]	4	+	2	4	0	2	LTR/ERV	""	""	TE
chr8	1828423	1828424	chr8_f_c15[k=2][m=4]	4	+	2	4	0	2	First intron	ENSG00000104728.17	""	Genic
chr9	40302725	40302726	chr9_f_c817[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000290718.2	FAM95B1	TE
chr9	40318498	40318499	chr9_f_c819[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000290718.2	FAM95B1	TE
chr9	41364822	41364823	chr9_f_c845[k=2][m=4]	4	+	2	4	0	39	First intron	ENSG00000288891.3	""	Genic
chr9	41713332	41713333	chr9_f_c880[k=2][m=4]	4	+	2	4	0	39	Deep intronic	ENSG00000275297.2	""	Genic
chr9	41748619	41748620	chr9_f_c889[k=2][m=4]	4	+	2	4	0	39	LINE	ENSG00000275297.2	""	TE
chr9	42933983	42933984	chr9_f_c900[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000291166.2	""	TE
chr9	42943544	42943545	chr9_f_c902[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000291166.2	""	TE
chr9	61461284	61461285	chr9_f_c917[k=2][m=4]	4	+	2	4	0	39	Deep intronic	""	""	Genic
chr9	64448958	64448959	chr9_f_c964[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000289725.2	""	TE
chr9	64458526	64458527	chr9_f_c965[k=2][m=4]	4	+	2	4	0	39	LTR/ERV	ENSG00000289725.2	""	TE
chr9	65688005	65688006	chr9_f_c981[k=2][m=4]	4	+	2	4	0	39	LINE	ENSG00000147996.18	""	TE
chrM	4248	4249	chrM_r_c4[k=2][m=4]	4	-	2	4	0	1	Deep intronic	""	""	Genic
chrX	106628836	106628837	chrX_f_c1951[k=2][m=4]	4	+	2	4	0	11	Alu	ENSG00000147231.14	RADX	TE
chrX	119786685	119786686	chrX_r_c3097[k=2][m=4]	4	-	2	4	0	11	CDS	ENSG00000198918.9	""	Genic
chrX	154399820	154399821	chrX_f_c2850[k=2][m=4]	4	+	2	4	0	11	CDS	ENSG00000147403.19	""	Genic
chrX	156016453	156016454	chrX_r_c3945[k=2][m=4]	4	-	2	4	0	11	First intron	ENSG00000185203.13	WASIR1	Genic
chrX	24714341	24714342	chrX_f_c410[k=2][m=4]	4	+	2	4	0	11	Alu	ENSG00000101868.14	""	TE
chrX	3832454	3832455	chrX_r_c78[k=2][m=4]	4	-	2	4	0	11	Alu	ENSG00000285756.3	""	TE
chrX	48935759	48935760	chrX_r_c769[k=2][m=4]	4	-	2	4	0	11	Alu	ENSG00000068308.16	""	TE
chrX	53299960	53299961	chrX_f_c1015[k=2][m=4]	4	+	2	4	0	11	Alu	""	""	TE
chrX	55962806	55962807	chrX_f_c1063[k=2][m=4]	4	+	2	4	0	11	First intron	ENSG00000227486.5	""	Genic
chrX	74258782	74258783	chrX_r_c2179[k=2][m=4]	4	-	2	4	0	11	LTR/ERV	ENSG00000230590.13	FTX	TE
chrY	24161845	24161846	chrY_f_c63[k=2][m=4]	4	+	2	4	0	4	Alu	""	""	TE
chrY	57202973	57202974	chrY_r_c96[k=2][m=4]	4	-	2	4	0	4	First intron	ENSG00000292370.2	WASIR1	Genic
chr10	46792487	46792488	chr10_f_c1161[k=3][m=4]	4	+	3	4	0	19	LINE	ENSG00000204177.13	BMS1P1	TE
chr10	46799524	46799525	chr10_f_c1171[k=3][m=4]	4	+	3	4	0	19	Deep intronic	ENSG00000204177.13	BMS1P1	Genic
chr10	46805908	46805909	chr10_f_c1186[k=3][m=4]	4	+	3	4	0	19	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	49978113	49978114	chr10_f_c1316[k=3][m=4]	4	+	3	4	0	19	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr10	49981119	49981120	chr10_f_c1318[k=3][m=4]	4	+	3	4	0	19	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr1	100015318	100015319	chr1_f_c4058[k=3][m=4]	4	+	3	4	0	85	CDS	ENSG00000117620.16	""	Genic
chr1	1054478	1054479	chr1_f_c42[k=3][m=4]	4	+	3	4	0	85	CDS	ENSG00000188157.16	AGRN	Genic
chr11	108211379	108211380	chr11_r_c2476[k=3][m=4]	4	-	3	4	0	1	Alu	ENSG00000149308.19	""	TE
chr1	120424367	120424368	chr1_f_c4785[k=3][m=4]	4	+	3	4	0	85	Deep intronic	ENSG00000270231.6	""	Genic
chr1	120752338	120752339	chr1_f_c4810[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000273136.9	NBPF26	Genic
chr1	121189150	121189151	chr1_f_c4845[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121196966	121196967	chr1_f_c4851[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121198872	121198873	chr1_f_c4853[k=3][m=4]	4	+	3	4	0	85	Other SINE	ENSG00000171943.13	""	TE
chr1	121202159	121202160	chr1_f_c4857[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121202167	121202168	chr1_f_c4858[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121212869	121212870	chr1_f_c4862[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121216595	121216596	chr1_f_c4866[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121227033	121227034	chr1_f_c4878[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000171943.13	""	Genic
chr1	121249035	121249036	chr1_f_c4890[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000171943.13	""	TE
chr1	121379907	121379908	chr1_f_c4942[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000171943.13	""	TE
chr1	143976787	143976788	chr1_f_c4971[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	143986501	143986502	chr1_f_c4979[k=3][m=4]	4	+	3	4	0	85	Other SINE	ENSG00000270872.2	SRGAP2D	TE
chr1	143989785	143989786	chr1_f_c4982[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	143989793	143989794	chr1_f_c4983[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144000485	144000486	chr1_f_c4988[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144004210	144004211	chr1_f_c4993[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144014637	144014638	chr1_f_c5004[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144036683	144036684	chr1_f_c5017[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000270872.2	SRGAP2D	TE
chr1	144060375	144060376	chr1_f_c5034[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000270872.2	SRGAP2D	TE
chr1	146947925	146947926	chr1_f_c5115[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000268043.10	""	Genic
chr1	146948036	146948037	chr1_f_c5116[k=3][m=4]	4	+	3	4	0	85	Alu	ENSG00000268043.10	""	TE
chr1	149192298	149192299	chr1_f_c5212[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000274265.6	""	Genic
chr1	149405970	149405971	chr1_f_c5234[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000286185.1	""	Genic
chr1	149464796	149464797	chr1_f_c5253[k=3][m=4]	4	+	3	4	0	85	3'UTR	ENSG00000286185.1	""	Genic
chr1	149623569	149623570	chr1_f_c5277[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000291158.2	LINC00869	Genic
chr1	198944	198945	chr1_r_c6[k=3][m=4]	4	-	3	4	0	85	First intron	ENSG00000310527.1	WASH9P	Genic
chr1	206207668	206207669	chr1_f_c7343[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206217390	206217391	chr1_f_c7351[k=3][m=4]	4	+	3	4	0	85	Other SINE	ENSG00000266028.9	""	TE
chr1	206220676	206220677	chr1_f_c7356[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206220684	206220685	chr1_f_c7357[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206231365	206231366	chr1_f_c7363[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206235087	206235088	chr1_f_c7368[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206245591	206245592	chr1_f_c7377[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9	""	Genic
chr1	206267557	206267558	chr1_f_c7392[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000266028.9	""	TE
chr1	206398627	206398628	chr1_f_c7447[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000266028.9	""	TE
chr12	100278374	100278375	chr12_f_c2541[k=3][m=4]	4	+	3	4	0	3	Alu	ENSG00000136021.20	""	TE
chr12	132090028	132090029	chr12_f_c3496[k=3][m=4]	4	+	3	4	0	3	3'UTR-distal	ENSG00000291171.2	""	Genic
chr1	21354	21355	chr1_r_c1[k=3][m=4]	4	-	3	4	0	85	First intron	ENSG00000227232.6	WASH7P	Genic
chr1	223997073	223997074	chr1_f_c7966[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr12	30482	30483	chr12_r_c3[k=3][m=4]	4	-	3	4	0	3	First intron	ENSG00000226210.3	WASH8P	Genic
chr1	26475158	26475159	chr1_f_c936[k=3][m=4]	4	+	3	4	0	85	3'UTR	ENSG00000198830.14	""	Genic
chr1	33484403	33484404	chr1_f_c1537[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000121903.16	""	TE
chr14	100280925	100280926	chr14_f_c2535[k=3][m=4]	4	+	3	4	0	5	3'UTR	ENSG00000100811.15	YY1	Genic
chr14	19074224	19074225	chr14_f_c31[k=3][m=4]	4	+	3	4	0	5	LINE	ENSG00000286614.1	""	TE
chr14	19330778	19330779	chr14_r_c83[k=3][m=4]	4	-	3	4	0	5	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19331674	19331675	chr14_r_c86[k=3][m=4]	4	-	3	4	0	5	LINE	ENSG00000292986.2	DUXAP10	TE
chr15	22665813	22665814	chr15_f_c58[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000276141.5	WHAMMP3	Genic
chr15	28739028	28739029	chr15_f_c137[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000248334.7	WHAMMP2	Genic
chr15	30115746	30115747	chr15_f_c177[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000178081.13	ULK4P3	Genic
chr15	30119073	30119074	chr15_f_c180[k=3][m=4]	4	+	3	4	0	24	LINE	ENSG00000178081.13	ULK4P3	TE
chr15	30472269	30472270	chr15_f_c220[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000215302.9	WHAMMP4	Genic
chr15	30584732	30584733	chr15_f_c240[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000260128.7	ULK4P2	Genic
chr15	30588058	30588059	chr15_f_c242[k=3][m=4]	4	+	3	4	0	24	LINE	ENSG00000260128.7	ULK4P2	TE
chr1	532836	532837	chr1_r_c8[k=3][m=4]	4	-	3	4	0	85	TSS-proximal	""	""	Genic
chr15	84472292	84472293	chr15_f_c1943[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000259551.2	""	Genic
chr15	89623098	89623099	chr15_f_c2187[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000140534.15	""	Genic
chr15	90756305	90756306	chr15_f_c2259[k=3][m=4]	4	+	3	4	0	24	Alu	ENSG00000197299.14	""	TE
chr16	14881151	14881152	chr16_f_c487[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103512.17	""	Genic
chr16	14887702	14887703	chr16_f_c490[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103512.17	""	Genic
chr16	16279796	16279797	chr16_f_c609[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103226.20	""	Genic
chr16	16286348	16286349	chr16_f_c613[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103226.20	""	Genic
chr16	18425784	18425785	chr16_r_c607[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17	""	Genic
chr16	18432338	18432339	chr16_r_c610[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17	""	Genic
chr16	18508320	18508321	chr16_r_c619[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17	""	Genic
chr16	18514873	18514874	chr16_r_c622[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17	""	Genic
chr16	18921717	18921718	chr16_r_c718[k=3][m=4]	4	-	3	4	0	28	First intron	ENSG00000157106.19	""	Genic
chr16	21433877	21433878	chr16_r_c767[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	21439531	21439532	chr16_r_c782[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	21445657	21445658	chr16_r_c799[k=3][m=4]	4	-	3	4	0	28	Deep intronic	""	""	Genic
chr16	21462554	21462555	chr16_r_c811[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000180747.16	SMG1P3	Genic
chr16	21866157	21866158	chr16_r_c912[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	21871799	21871800	chr16_r_c923[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	21873206	21873207	chr16_r_c932[k=3][m=4]	4	-	3	4	0	28	LINE	""	""	TE
chr16	21874305	21874306	chr16_r_c937[k=3][m=4]	4	-	3	4	0	28	Alu	""	""	TE
chr16	28394915	28394916	chr16_r_c1209[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000205609.14	""	Genic
chr16	28720385	28720386	chr16_f_c1053[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000184110.16	""	Genic
chr16	29412558	29412559	chr16_r_c1237[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	29512863	29512864	chr16_r_c1297[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	29544035	29544036	chr16_r_c1338[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000205534.6	SMG1P2	Genic
chr16	30255184	30255185	chr16_r_c1456[k=3][m=4]	4	-	3	4	0	28	LTR/ERV	""	""	TE
chr16	30284039	30284040	chr16_r_c1490[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	70789541	70789542	chr16_f_c2011[k=3][m=4]	4	+	3	4	0	28	tRNA*	""	""	ncRNA
chr17	15675053	15675054	chr17_r_c872[k=3][m=4]	4	-	3	4	0	18	Deep intronic	ENSG00000221926.14	""	Genic
chr17	31965867	31965868	chr17_f_c1445[k=3][m=4]	4	+	3	4	0	18	Proximal intronic	ENSG00000178691.13	""	Genic
chr17	38243308	38243309	chr17_r_c1697[k=3][m=4]	4	-	3	4	0	18	Alu	ENSG00000274487.5	NPEPPSP1	TE
chr17	43240067	43240068	chr17_r_c1963[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43266779	43266780	chr17_r_c1979[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43290437	43290438	chr17_r_c1993[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43300187	43300188	chr17_r_c1995[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	45514121	45514122	chr17_f_c2086[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45518114	45518115	chr17_f_c2091[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45524893	45524894	chr17_f_c2094[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45552130	45552131	chr17_r_c2220[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000291175.2	""	Genic
chr17	46293336	46293337	chr17_f_c2135[k=3][m=4]	4	+	3	4	0	18	5'UTR	ENSG00000176681.15	LRRC37A	Genic
chr17	46327179	46327180	chr17_r_c2436[k=3][m=4]	4	-	3	4	0	18	LINE	ENSG00000228696.13	""	TE
chr17	46331724	46331725	chr17_r_c2439[k=3][m=4]	4	-	3	4	0	18	Deep intronic	ENSG00000228696.13	""	Genic
chr17	46510915	46510916	chr17_f_c2246[k=3][m=4]	4	+	3	4	0	18	TSS-proximal	""	""	Genic
chr17	46545034	46545035	chr17_r_c2505[k=3][m=4]	4	-	3	4	0	18	LINE	ENSG00000185829.19	ARL17A	TE
chr1	783116	783117	chr1_f_c23[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000237491.11	LINC01409	Genic
chr18	34884756	34884757	chr18_f_c769[k=3][m=4]	4	+	3	4	0	1	3'UTR	ENSG00000134769.24	""	Genic
chr20	3361712	3361713	chr20_r_c114[k=3][m=4]	4	-	3	4	0	3	Deep intronic	ENSG00000088854.14	""	Genic
chr20	50082594	50082595	chr20_r_c1212[k=3][m=4]	4	-	3	4	0	3	3'UTR	ENSG00000124208.16	PEDS1-UBE2V1	Genic
chr2	113453775	113453776	chr2_f_c2803[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000136682.17	""	Genic
chr2	127847724	127847725	chr2_r_c3213[k=3][m=4]	4	-	3	4	0	6	3'UTR	ENSG00000144231.12	""	Genic
chr21	8212485	8212486	chr21_f_c120[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr21	8215936	8215937	chr21_f_c153[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr22	15791850	15791851	chr22_f_c42[k=3][m=4]	4	+	3	4	0	4	First intron	ENSG00000206195.12	DUXAP8	Genic
chr22	15876652	15876653	chr22_f_c129[k=3][m=4]	4	+	3	4	0	4	Other exon	ENSG00000223875.2	NBEAP3	Genic
chr2	242119054	242119055	chr2_r_c5646[k=3][m=4]	4	-	3	4	0	6	Deep intronic	""	""	Genic
chr2	38482125	38482126	chr2_f_c918[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000213553.4	RPLP0P6	Genic
chr3	198180372	198180373	chr3_f_c5473[k=3][m=4]	4	+	3	4	0	6	First intron	ENSG00000290937.2	""	Genic
chr3	22382765	22382766	chr3_f_c667[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000293339.1	""	Genic
chr3	23919215	23919216	chr3_f_c837[k=3][m=4]	4	+	3	4	0	6	5'UTR	ENSG00000174748.23	""	Genic
chr4	105485326	105485327	chr4_f_c2137[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000249264.1	EEF1A1P9	Genic
chr4	119459147	119459148	chr4_f_c2496[k=3][m=4]	4	+	3	4	0	6	First intron	ENSG00000245958.9	SEPTIN7P14	Genic
chr5	134926606	134926607	chr5_r_c2521[k=3][m=4]	4	-	3	4	0	10	TSS-proximal	""	""	Genic
chr5	6848254	6848255	chr5_r_c80[k=3][m=4]	4	-	3	4	0	10	Other exon	ENSG00000200243.1	RN7SKP79	Genic
chr5	69570056	69570057	chr5_f_c1172[k=3][m=4]	4	+	3	4	0	10	Deep intronic	ENSG00000183474.17	""	Genic
chr5	69924105	69924106	chr5_f_c1216[k=3][m=4]	4	+	3	4	0	10	First intron	ENSG00000295602.1	""	Genic
chr5	69928393	69928394	chr5_f_c1218[k=3][m=4]	4	+	3	4	0	10	LINE	ENSG00000295602.1	""	TE
chr5	70194011	70194012	chr5_r_c917[k=3][m=4]	4	-	3	4	0	10	Deep intronic	ENSG00000300022.1	""	Genic
chr5	70799154	70799155	chr5_f_c1339[k=3][m=4]	4	+	3	4	0	10	Deep intronic	ENSG00000297805.1	""	Genic
chr5	73505216	73505217	chr5_f_c1552[k=3][m=4]	4	+	3	4	0	10	CDS	ENSG00000145741.17	BTF3	Genic
chr5	76242008	76242009	chr5_r_c1143[k=3][m=4]	4	-	3	4	0	10	First intron	ENSG00000308091.1	""	Genic
chr5	80725481	80725482	chr5_f_c1758[k=3][m=4]	4	+	3	4	0	10	CDS	ENSG00000113318.12	""	Genic
chr7	100199516	100199517	chr7_f_c2957[k=3][m=4]	4	+	3	4	0	22	Proximal intronic	ENSG00000066923.20	""	Genic
chr7	22511337	22511338	chr7_r_c406[k=3][m=4]	4	-	3	4	0	22	First intron	ENSG00000105889.17	""	Genic
chr7	22511362	22511363	chr7_r_c407[k=3][m=4]	4	-	3	4	0	22	First intron	ENSG00000105889.17	""	Genic
chr7	45773181	45773182	chr7_f_c1352[k=3][m=4]	4	+	3	4	0	22	First intron	ENSG00000291208.2	""	Genic
chr7	75367004	75367005	chr7_f_c2222[k=3][m=4]	4	+	3	4	0	22	Deep intronic	ENSG00000205583.15	STAG3L1	Genic
chr7	75374193	75374194	chr7_f_c2240[k=3][m=4]	4	+	3	4	0	22	Deep intronic	ENSG00000290951.2	""	Genic
chr8	22379450	22379451	chr8_f_c329[k=3][m=4]	4	+	3	4	0	5	5'UTR	ENSG00000104635.16	""	Genic
chr9	61960664	61960665	chr9_f_c936[k=3][m=4]	4	+	3	4	0	8	LINE	ENSG00000231527.8	FAM27C	TE
chr10	46805879	46805880	chr10_f_c1185[k=4][m=4]	4	+	4	4	0	14	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	49978084	49978085	chr10_f_c1315[k=4][m=4]	4	+	4	4	0	14	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr1	121207775	121207776	chr1_f_c4861[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13	""	Genic
chr1	121218827	121218828	chr1_f_c4868[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13	""	Genic
chr1	121257035	121257036	chr1_f_c4892[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13	""	Genic
chr1	143995399	143995400	chr1_f_c4985[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144006443	144006444	chr1_f_c4995[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144044678	144044679	chr1_f_c5019[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr11	46525596	46525597	chr11_r_c1058[k=4][m=4]	4	-	4	4	0	1	Alu	ENSG00000110497.16	""	TE
chr1	149419659	149419660	chr1_f_c5238[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000286185.1	""	Genic
chr1	206226285	206226286	chr1_f_c7360[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9	""	Genic
chr1	206237370	206237371	chr1_f_c7370[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9	""	Genic
chr1	206275534	206275535	chr1_f_c7394[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9	""	Genic
chr1	224003012	224003013	chr1_f_c7976[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr12	50591652	50591653	chr12_f_c1337[k=4][m=4]	4	+	4	4	0	3	Alu	ENSG00000066084.14	""	TE
chr14	19068372	19068373	chr14_f_c24[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19114006	19114007	chr14_f_c93[k=4][m=4]	4	+	4	4	0	7	Deep intronic	ENSG00000293329.2	DUXAP9	Genic
chr14	19285978	19285979	chr14_r_c22[k=4][m=4]	4	-	4	4	0	7	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19325823	19325824	chr14_r_c77[k=4][m=4]	4	-	4	4	0	7	LINE	ENSG00000287515.1	""	TE
chr15	64547667	64547668	chr15_f_c979[k=4][m=4]	4	+	4	4	0	5	Deep intronic	ENSG00000180357.11	""	Genic
chr16	14845364	14845365	chr16_f_c470[k=4][m=4]	4	+	4	4	0	24	Deep intronic	ENSG00000103512.17	""	Genic
chr16	21434708	21434709	chr16_r_c772[k=4][m=4]	4	-	4	4	0	24	LTR/ERV	""	""	TE
chr16	21447682	21447683	chr16_r_c801[k=4][m=4]	4	-	4	4	0	24	Proximal intronic	ENSG00000180747.16	SMG1P3	Genic
chr16	21493874	21493875	chr16_r_c839[k=4][m=4]	4	-	4	4	0	24	Alu	ENSG00000180747.16	SMG1P3	TE
chr16	21500770	21500771	chr16_r_c851[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000180747.16	SMG1P3	Genic
chr16	21867004	21867005	chr16_r_c917[k=4][m=4]	4	-	4	4	0	24	LTR/ERV	""	""	TE
