chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr4	82841794	82841814	chr4-234	25.3	-	1.2158	3.8207	2.464	0	0	6.5505	6.201	6.6937	26.9455	6	CDS	ENSG00000138674.18	""	Genic
chr4	82890587	82890607	chr4-1225	14.4	-	1.2158	0	0	0	0	6.5505	3.1005	6.6937	17.5604	4	First intron	ENSG00000138674.18	""	Genic
chr4	82893725	82893745	chr4-235	21.7	-	2.4315	7.6414	4.928	2.7469	0	0	0	13.3873	31.1351	5	Deep intronic	ENSG00000138674.18	""	Genic
chr4	82895295	82895315	chr4-66	46.9	-	6.0788	11.4621	2.464	0	0	13.1009	0	0	33.1057	4	Alu	ENSG00000138674.18	""	TE
chr4	82895862	82895882	chr4-3	220.2	-	14.589	160.4689	41.8879	74.1675	82.1085	3.2752	3.1005	6.6937	386.2912	8	Deep intronic	ENSG00000138674.18	""	Genic
chr4	82898173	82898193	chr4-9	72.2	-	0	64.9517	4.928	27.4694	13.6848	0	6.201	6.6937	123.9285	6	Deep intronic	ENSG00000138674.18	""	Genic
chr4	82898926	82898946	chr4-67	32.5	-	1.2158	7.6414	2.464	5.4939	0	9.8257	6.201	0	32.8417	6	LINE	ENSG00000138674.18	""	TE
chr4	82899396	82899416	chr4-148	28.9	-	4.863	0	0	5.4939	13.6848	0	0	6.6937	30.7353	4	Deep intronic	ENSG00000138674.18	""	Genic
chr4	82899522	82899542	chr4-239	25.3	-	1.2158	0	0	2.7469	0	3.2752	12.402	0	19.6399	4	Deep intronic	ENSG00000138674.18	""	Genic
chr4	83447681	83447701	chr4-1230	14.4	-	1.2158	0	0	0	13.6848	0	6.201	0	21.1015	3	Alu	ENSG00000163312.12	""	TE
chr4	85497667	85497687	chr4-358	18	-	1.2158	0	0	0	0	6.5505	3.1005	13.3873	24.254	4	Alu	""	""	TE
chr4	86609645	86609665	chr4-638	18	+	0	0	0	0	0	16.3761	0	0	16.3761	1	First intron	ENSG00000163629.14	""	Genic
chr4	86881589	86881609	chr4-240	25.3	-	2.4315	0	0	0	27.3695	3.2752	3.1005	6.6937	42.8704	5	3'UTR-distal	ENSG00000163633.13	""	Genic
chr4	86964302	86964322	chr4-24	46.9	+	1.2158	0	0	0	0	19.6514	15.5025	6.6937	43.0633	4	Alu	ENSG00000172493.24	""	TE
chr4	86980611	86980631	chr4-1240	18	+	1.2158	7.6414	2.464	0	0	0	0	6.6937	18.0148	4	LINE	ENSG00000172493.24	""	TE
chr4	87136005	87136025	chr4-103	32.5	+	2.4315	0	7.392	0	0	0	0	26.7747	36.5981	3	3'UTR	ENSG00000172493.24	""	Genic
chr4	87199642	87199662	chr4-360	21.7	-	1.2158	0	0	0	0	9.8257	6.201	0	17.2424	3	LINE	ENSG00000145332.15	""	TE
chr4	87202092	87202112	chr4-1245	14.4	-	2.4315	0	2.464	0	0	0	6.201	6.6937	17.7902	4	Alu	ENSG00000145332.15	""	TE
chr4	87985890	87985910	chr4-104	50.5	+	6.0788	0	9.856	5.4939	0	0	9.3015	0	30.7301	4	3'UTR-distal	""	""	Genic
chr4	88057171	88057191	chr4-361	18	+	0	0	0	2.7469	0	6.5505	6.201	6.6937	22.1921	4	Alu	ENSG00000118762.9	""	TE
chr4	88258301	88258321	chr4-10	72.2	-	3.6473	0	0	2.7469	0	32.7523	12.402	26.7747	78.3231	5	3'UTR	ENSG00000163644.16	""	Genic
chr4	88280969	88280989	chr4-646	18	-	2.4315	0	2.464	0	0	0	0	13.3873	18.2828	3	First intron	ENSG00000163644.16	""	Genic
chr4	89117467	89117487	chr4-1250	14.4	+	0	3.8207	0	0	0	0	0	20.081	23.9017	2	3'UTR-distal	""	""	Genic
chr4	90138201	90138221	chr4-1252	14.4	+	4.863	0	0	0	13.6848	0	0	0	18.5478	2	Alu	ENSG00000184305.16	CCSER1	TE
chr4	94206801	94206821	chr4-362	21.7	+	3.6473	0	0	0	0	0	6.201	6.6937	16.5419	3	Alu	""	""	TE
chr4	94207699	94207719	chr4-363	21.7	+	1.2158	0	9.856	5.4939	0	0	6.201	0	22.7666	4	5'UTR	ENSG00000163104.19	""	Genic
chr4	98371480	98371500	chr4-652	18	+	1.2158	0	0	0	0	3.2752	6.201	6.6937	17.3856	4	Alu	ENSG00000138698.16	""	TE
chr4	98896804	98896824	chr4-366	21.7	-	1.2158	0	0	0	0	9.8257	3.1005	13.3873	27.5293	4	Alu	ENSG00000151247.14	""	TE
chr4	98900542	98900562	chr4-367	21.7	-	1.2158	0	2.464	0	0	6.5505	6.201	0	16.4312	4	Satellite/LC	ENSG00000151247.14	""	TE
chr4	98927848	98927868	chr4-653	21.7	-	1.2158	0	0	2.7469	13.6848	6.5505	3.1005	0	27.2984	5	First intron	ENSG00000151247.14	""	Genic
chr4	99000666	99000686	chr4-149	28.9	+	1.2158	0	0	8.2408	0	0	6.201	13.3873	29.0449	4	Satellite/LC	ENSG00000164024.13	""	TE
chr4	99038628	99038648	chr4-655	18	+	1.2158	0	0	2.7469	0	0	6.201	6.6937	16.8574	4	Deep intronic	ENSG00000164024.13	""	Genic
chr4	99059600	99059620	chr4-369	18	+	4.863	3.8207	0	0	13.6848	0	0	0	22.3685	3	Deep intronic	ENSG00000164024.13	""	Genic
chr4	99897076	99897096	chr4-1270	14.4	-	1.2158	0	0	2.7469	0	3.2752	3.1005	6.6937	17.0321	5	3'UTR	ENSG00000164031.18	""	Genic
chr4	99940279	99940299	chr4-1273	14.4	-	0	0	2.464	2.7469	13.6848	0	0	6.6937	25.5894	4	3'UTR-distal	ENSG00000164031.18	""	Genic
chr4	101322134	101322154	chr4-1276	14.4	-	1.2158	0	0	2.7469	0	0	6.201	6.6937	16.8574	4	First intron	ENSG00000138814.18	""	Genic
chr4	102342339	102342359	chr4-371	21.7	-	1.2158	0	0	2.7469	0	3.2752	3.1005	13.3873	23.7257	5	Alu	ENSG00000138821.15	""	TE
chr4	102585061	102585081	chr4-105	25.3	+	3.6473	0	4.928	8.2408	0	0	6.201	0	23.0171	4	Alu	ENSG00000109320.15	""	TE
chr4	102657774	102657794	chr4-657	14.4	-	2.4315	3.8207	2.464	0	13.6848	3.2752	0	0	25.6762	5	CDS	ENSG00000109323.12	""	Genic
chr4	102720114	102720134	chr4-372	21.7	-	1.2158	3.8207	2.464	2.7469	0	0	6.201	0	16.4484	5	First intron	ENSG00000109323.12	""	Genic
chr4	103164601	103164621	chr4-665	21.7	-	2.4315	3.8207	0	2.7469	0	0	3.1005	6.6937	18.7933	5	Deep intronic	ENSG00000138778.15	""	Genic
chr4	105118284	105118304	chr4-150	28.9	-	3.6473	0	0	0	0	6.5505	3.1005	13.3873	26.6855	4	Alu	""	""	TE
chr4	105468593	105468613	chr4-668	18	-	1.2158	3.8207	0	2.7469	0	0	3.1005	6.6937	17.5775	5	First intron	ENSG00000138777.21	""	Genic
chr4	105743568	105743588	chr4-25	46.9	+	1.2158	3.8207	2.464	0	13.6848	0	27.9045	0	49.0897	5	LINE	ENSG00000138780.16	""	TE
chr4	106257036	106257056	chr4-151	25.3	-	1.2158	7.6414	4.928	5.4939	0	3.2752	0	0	22.5542	5	Deep intronic	ENSG00000145348.18	""	Genic
chr4	106317970	106317990	chr4-375	21.7	+	1.2158	0	0	2.7469	0	0	9.3015	6.6937	19.9578	4	5'UTR	ENSG00000164022.19	""	Genic
chr4	109267344	109267364	chr4-672	21.7	-	2.4315	0	0	0	0	0	3.1005	20.081	25.613	3	Deep intronic	ENSG00000188517.17	COL25A1	Genic
chr4	109279367	109279387	chr4-673	18	-	1.2158	15.2827	2.464	0	0	0	0	0	18.9625	3	Alu	ENSG00000188517.17	COL25A1	TE
chr4	109483508	109483528	chr4-675	18	+	3.6473	3.8207	2.464	0	0	0	3.1005	6.6937	19.7261	5	First intron	ENSG00000138802.12	""	Genic
chr4	109513592	109513612	chr4-40	39.7	+	4.863	0	0	5.4939	0	6.5505	12.402	6.6937	36.003	5	Proximal intronic	ENSG00000138802.12	""	Genic
chr4	110072141	110072161	chr4-677	18	-	3.6473	0	0	0	13.6848	0	3.1005	0	20.4325	3	First intron	ENSG00000170522.11	""	Genic
chr4	110100375	110100395	chr4-1313	14.4	-	3.6473	0	0	0	13.6848	0	0	0	17.332	2	First intron	ENSG00000170522.11	""	Genic
chr4	110189112	110189132	chr4-678	18	-	0	0	2.464	0	0	0	12.402	6.6937	21.5596	3	Alu	ENSG00000170522.11	""	TE
chr4	110190075	110190095	chr4-377	21.7	-	1.2158	3.8207	0	5.4939	0	3.2752	3.1005	0	16.9061	5	First intron	ENSG00000170522.11	""	Genic
chr4	110703352	110703372	chr4-243	25.3	+	1.2158	0	2.464	0	0	13.1009	3.1005	0	19.8812	4	Alu	""	""	TE
chr4	112549865	112549885	chr4-680	18	-	0	0	2.464	0	0	3.2752	6.201	6.6937	18.6339	4	Deep intronic	ENSG00000138658.18	""	Genic
chr4	112561522	112561542	chr4-106	32.5	-	0	0	9.856	2.7469	0	9.8257	3.1005	0	25.5291	4	Deep intronic	ENSG00000138658.18	""	Genic
chr4	112601560	112601580	chr4-1319	14.4	-	0	0	0	0	13.6848	9.8257	0	0	23.5104	2	Alu	ENSG00000138658.18	""	TE
chr4	112610127	112610147	chr4-1320	10.8	-	1.2158	0	0	0	0	0	3.1005	13.3873	17.7036	3	Alu	ENSG00000138658.18	""	TE
chr4	112719548	112719568	chr4-378	21.7	-	2.4315	0	0	2.7469	0	6.5505	0	6.6937	18.4226	4	Alu	""	""	TE
chr4	112799834	112799854	chr4-379	21.7	+	0	0	0	0	0	0	18.603	0	18.603	1	LINE	""	""	TE
chr4	112810937	112810957	chr4-380	21.7	+	0	0	0	0	0	3.2752	15.5025	0	18.7777	2	Alu	""	""	TE
chr4	112830616	112830636	chr4-41	43.3	+	0	0	4.928	0	0	9.8257	18.603	6.6937	40.0503	4	LTR/ERV	ENSG00000145362.22	""	TE
chr4	112979817	112979837	chr4-1328	14.4	+	0	0	0	0	0	9.8257	0	6.6937	16.5194	2	LTR/ERV	ENSG00000145362.22	""	TE
chr4	113019859	113019879	chr4-1329	14.4	+	1.2158	0	0	0	0	0	0	20.081	21.2967	2	Deep intronic	ENSG00000145362.22	""	Genic
chr4	113947304	113947324	chr4-681	18	-	0	0	0	0	0	3.2752	6.201	13.3873	22.8636	3	Alu	ENSG00000180801.14	ARSJ	TE
chr4	118279254	118279274	chr4-152	36.1	+	4.863	15.2827	7.392	8.2408	0	0	0	0	35.7786	4	First intron	ENSG00000269893.11	SNHG8	Genic
chr4	118616750	118616770	chr4-381	21.7	+	1.2158	0	0	0	0	9.8257	6.201	0	17.2424	3	Alu	ENSG00000291201.2	""	TE
chr4	119531593	119531613	chr4-1337	14.4	+	1.2158	3.8207	4.928	2.7469	0	3.2752	0	6.6937	22.6803	6	Deep intronic	ENSG00000291203.2	""	Genic
chr4	121808534	121808554	chr4-244	25.3	+	0	0	2.464	0	0	9.8257	9.3015	0	21.5912	3	Alu	ENSG00000123737.14	""	TE
chr4	121815605	121815625	chr4-153	32.5	+	6.0788	0	7.392	2.7469	13.6848	0	0	0	29.9024	4	LINE	ENSG00000123737.14	""	TE
chr4	122226183	122226203	chr4-382	21.7	+	2.4315	0	0	0	0	0	0	26.7747	29.2062	2	Deep intronic	ENSG00000138688.17	BLTP1	Genic
chr4	122278665	122278685	chr4-154	28.9	+	3.6473	0	0	2.7469	0	6.5505	6.201	0	19.1457	4	Alu	ENSG00000138688.17	BLTP1	TE
chr4	123111176	123111196	chr4-383	21.7	+	1.2158	7.6414	0	5.4939	0	0	3.1005	0	17.4515	4	Deep intronic	ENSG00000145375.10	""	Genic
chr4	123156813	123156833	chr4-684	14.4	+	0	15.2827	0	0	0	0	3.1005	0	18.3832	2	Deep intronic	ENSG00000145375.10	""	Genic
chr4	124711740	124711760	chr4-68	32.5	-	2.4315	0	9.856	2.7469	0	0	0	20.081	35.1154	4	First intron	ENSG00000151458.13	""	Genic
chr4	127794350	127794370	chr4-1350	14.4	+	0	0	0	0	13.6848	0	12.402	0	26.0867	2	Proximal intronic	ENSG00000164070.13	""	Genic
chr4	127969377	127969397	chr4-155	28.9	+	1.2158	0	0	0	13.6848	9.8257	3.1005	13.3873	41.214	5	Alu	ENSG00000164074.18	""	TE
chr4	128066653	128066673	chr4-245	25.3	+	3.6473	3.8207	0	0	0	6.5505	3.1005	0	17.1189	4	Alu	ENSG00000138709.21	""	TE
chr4	128080777	128080797	chr4-687	18	+	0	0	2.464	8.2408	0	9.8257	0	0	20.5305	3	Deep intronic	ENSG00000138709.21	""	Genic
chr4	128081389	128081409	chr4-156	28.9	+	2.4315	0	0	0	0	3.2752	15.5025	0	21.2092	3	Satellite/LC	ENSG00000138709.21	""	TE
chr4	128663586	128663606	chr4-246	36.1	+	4.863	3.8207	2.464	2.7469	27.3695	3.2752	0	0	44.5394	6	First intron	ENSG00000289243.2	""	Genic
chr4	129088241	129088261	chr4-692	18	-	0	0	0	0	0	9.8257	3.1005	13.3873	26.3135	3	LINE	ENSG00000151466.13	""	TE
chr4	129105281	129105301	chr4-1361	14.4	+	1.2158	3.8207	0	2.7469	13.6848	0	0	0	21.4681	4	LTR/ERV	ENSG00000151470.14	""	TE
chr4	139016504	139016524	chr4-157	28.9	+	4.863	3.8207	4.928	0	0	0	3.1005	0	16.7122	4	First intron	ENSG00000151014.7	""	Genic
chr4	139016596	139016616	chr4-386	18	+	1.2158	0	2.464	0	0	3.2752	12.402	0	19.357	4	First intron	ENSG00000151014.7	""	Genic
chr4	139026415	139026435	chr4-387	18	+	0	0	2.464	2.7469	0	3.2752	6.201	6.6937	21.3808	5	Alu	ENSG00000151014.7	""	TE
chr4	139066849	139066869	chr4-247	28.9	-	6.0788	3.8207	0	0	0	3.2752	6.201	0	19.3757	4	Alu	ENSG00000109381.22	""	TE
chr4	139067098	139067118	chr4-56	39.7	-	1.2158	0	2.464	0	0	13.1009	15.5025	0	32.2831	4	Alu	ENSG00000109381.22	""	TE
chr4	139150167	139150187	chr4-388	21.7	-	0	0	0	0	0	3.2752	15.5025	0	18.7777	2	Alu	ENSG00000109381.22	""	TE
chr4	139170652	139170672	chr4-248	25.3	-	0	7.6414	0	0	0	3.2752	9.3015	6.6937	26.9118	4	LINE	ENSG00000109381.22	""	TE
chr4	139171498	139171518	chr4-389	18	-	4.863	0	0	2.7469	0	3.2752	6.201	0	17.0862	4	LINE	ENSG00000109381.22	""	TE
chr4	139304662	139304682	chr4-1366	14.4	+	0	0	2.464	0	27.3695	3.2752	3.1005	6.6937	42.9029	5	First intron	ENSG00000164134.15	""	Genic
chr4	139305971	139305991	chr4-158	25.3	+	4.863	0	0	8.2408	0	3.2752	0	0	16.3791	3	First intron	ENSG00000164134.15	""	Genic
chr4	139313445	139313465	chr4-697	18	+	1.2158	0	4.928	0	0	0	6.201	6.6937	19.0384	4	First intron	ENSG00000164134.15	""	Genic
chr4	139328208	139328228	chr4-1374	14.4	+	1.2158	0	0	0	0	0	3.1005	13.3873	17.7036	3	Alu	ENSG00000164134.15	""	TE
chr4	139367060	139367080	chr4-390	21.7	+	0	3.8207	2.464	2.7469	0	6.5505	0	6.6937	22.2757	5	LTR/ERV	ENSG00000164134.15	""	TE
chr4	145062428	145062448	chr4-1391	14.4	-	0	0	0	0	0	9.8257	0	6.6937	16.5194	2	Alu	ENSG00000164162.15	""	TE
chr4	145063622	145063642	chr4-391	21.7	-	1.2158	11.4621	2.464	2.7469	0	3.2752	0	0	21.164	5	Deep intronic	ENSG00000164162.15	""	Genic
chr4	145156364	145156384	chr4-392	21.7	-	2.4315	0	2.464	0	0	3.2752	6.201	20.081	34.4527	5	Deep intronic	ENSG00000164164.18	""	Genic
chr4	145933776	145933796	chr4-1396	14.4	-	0	0	0	0	0	0	0	26.7747	26.7747	1	Satellite/LC	ENSG00000151612.19	""	TE
chr4	147621171	147621191	chr4-1397	10.8	+	1.2158	0	0	0	0	0	3.1005	13.3873	17.7036	3	First intron	ENSG00000164168.9	""	Genic
chr4	150586299	150586319	chr4-159	25.3	-	3.6473	0	0	0	0	9.8257	6.201	0	19.6739	3	Deep intronic	ENSG00000198589.16	""	Genic
chr4	150778501	150778521	chr4-1409	14.4	-	0	0	2.464	0	13.6848	0	6.201	0	22.3497	3	Deep intronic	ENSG00000198589.16	""	Genic
chr4	150931588	150931608	chr4-249	25.3	-	0	0	0	2.7469	0	19.6514	0	0	22.3983	2	Alu	ENSG00000198589.16	""	TE
chr4	150993887	150993907	chr4-709	18	-	0	0	0	0	13.6848	3.2752	9.3015	0	26.2615	3	Alu	ENSG00000198589.16	""	TE
chr4	151169278	151169298	chr4-160	32.5	-	2.4315	0	0	0	0	0	12.402	20.081	34.9145	3	First intron	ENSG00000109686.22	""	Genic
chr4	151197987	151198007	chr4-1418	14.4	-	2.4315	0	0	2.7469	13.6848	0	0	0	18.8632	3	First intron	ENSG00000109686.22	""	Genic
chr4	151287158	151287178	chr4-713	21.7	-	1.2158	0	0	2.7469	0	0	9.3015	6.6937	19.9578	4	Alu	ENSG00000109686.22	""	TE
chr4	151314444	151314464	chr4-393	21.7	-	2.4315	3.8207	2.464	2.7469	0	3.2752	3.1005	0	17.8389	6	Other SINE	ENSG00000109686.22	""	TE
chr4	151319582	151319602	chr4-1421	14.4	-	1.2158	0	0	0	0	6.5505	3.1005	6.6937	17.5604	4	First intron	ENSG00000109686.22	""	Genic
chr4	152457921	152457941	chr4-161	28.9	-	0	3.8207	4.928	8.2408	0	6.5505	0	0	23.54	4	First intron	ENSG00000109670.18	""	Genic
chr4	153283883	153283903	chr4-1435	18	+	1.2158	3.8207	0	0	0	0	6.201	6.6937	17.9311	4	Alu	ENSG00000109654.17	""	TE
chr4	153391780	153391800	chr4-723	18	+	0	0	0	0	0	0	6.201	20.081	26.282	2	First intron	ENSG00000121211.9	""	Genic
chr4	155975932	155975952	chr4-162	50.5	-	6.0788	0	9.856	8.2408	0	0	6.201	0	30.3766	4	Deep intronic	""	""	Genic
chr4	163146236	163146256	chr4-398	21.7	-	2.4315	0	0	2.7469	0	0	6.201	6.6937	18.0731	4	Deep intronic	ENSG00000145414.10	""	Genic
chr4	165329648	165329668	chr4-1462	14.4	+	0	3.8207	0	0	0	0	0	20.081	23.9017	2	3'UTR-distal	ENSG00000052802.14	""	Genic
chr4	169009574	169009594	chr4-163	32.5	-	3.6473	3.8207	2.464	0	0	3.2752	9.3015	0	22.5087	5	First intron	ENSG00000145439.13	""	Genic
chr4	169621809	169621829	chr4-1479	14.4	+	1.2158	0	0	0	0	0	0	20.081	21.2967	2	First intron	ENSG00000109572.17	""	Genic
chr4	169690859	169690879	chr4-729	18	+	1.2158	7.6414	7.392	0	0	0	3.1005	0	19.3496	4	Proximal intronic	ENSG00000109572.17	""	Genic
chr4	172396259	172396279	chr4-164	104.7	-	8.5103	19.1034	29.5679	8.2408	27.3695	0	0	0	92.792	5	Deep intronic	""	""	Genic
chr4	174028356	174028376	chr4-165	65	+	3.6473	15.2827	17.248	0	54.739	0	0	0	90.917	4	Intergenic	""	""	Intergenic
chr4	174289507	174289527	chr4-731	18	+	0	0	0	0	0	6.5505	3.1005	13.3873	23.0383	3	LINE	ENSG00000164118.14	""	TE
chr4	174318060	174318080	chr4-42	43.3	+	8.5103	3.8207	4.928	2.7469	13.6848	3.2752	3.1005	0	40.0664	7	3'UTR	ENSG00000164118.14	""	Genic
chr4	174318618	174318638	chr4-57	43.3	+	6.0788	7.6414	0	8.2408	0	3.2752	6.201	0	31.4372	5	3'UTR	ENSG00000164118.14	""	Genic
chr4	176329050	176329070	chr4-252	25.3	+	3.6473	0	0	2.7469	0	13.1009	0	0	19.4951	3	3'UTR	ENSG00000129128.13	SPCS3	Genic
chr4	176329691	176329711	chr4-166	25.3	+	1.2158	7.6414	4.928	0	0	6.5505	3.1005	0	23.4361	5	3'UTR	ENSG00000129128.13	SPCS3	Genic
chr4	177346347	177346367	chr4-167	28.9	+	1.2158	3.8207	2.464	0	0	9.8257	3.1005	6.6937	27.1203	6	Alu	ENSG00000109674.5	""	TE
chr4	177362791	177362811	chr4-168	28.9	+	4.863	11.4621	0	5.4939	0	0	0	0	21.819	3	3'UTR	ENSG00000109674.5	""	Genic
chr4	177529570	177529590	chr4-69	65	+	3.6473	0	0	0	0	16.3761	21.7035	20.081	61.8079	4	Alu	ENSG00000250131.3	AGA-DT	TE
chr4	180251781	180251801	chr4-1499	14.4	+	1.2158	0	0	2.7469	0	0	0	13.3873	17.35	3	Intergenic	""	""	Intergenic
chr4	180320138	180320158	chr4-1500	14.4	+	0	0	4.928	2.7469	13.6848	0	0	0	21.3597	3	Intergenic	""	""	Intergenic
chr4	183113779	183113799	chr4-169	28.9	+	0	0	0	8.2408	0	16.3761	0	0	24.617	2	LINE	ENSG00000151718.17	""	TE
chr4	183122131	183122151	chr4-1505	14.4	+	1.2158	0	0	0	13.6848	0	3.1005	6.6937	24.6947	4	LINE	ENSG00000151718.17	""	TE
chr4	183208796	183208816	chr4-1508	14.4	+	0	0	0	2.7469	13.6848	0	3.1005	6.6937	26.2259	4	Proximal intronic	ENSG00000151718.17	""	Genic
chr4	183486786	183486806	chr4-401	21.7	-	0	0	0	0	0	19.6514	0	0	19.6514	1	Alu	ENSG00000232648.5	ING2-DT	TE
chr4	183643602	183643622	chr4-739	18	-	1.2158	0	2.464	0	0	0	3.1005	13.3873	20.1676	4	Deep intronic	ENSG00000182552.15	RWDD4	Genic
chr4	183995317	183995337	chr4-1513	14.4	+	0	0	2.464	0	13.6848	3.2752	3.1005	0	22.5245	4	Satellite/LC	ENSG00000173320.13	""	TE
chr4	184411984	184412004	chr4-1514	10.8	-	0	0	0	0	0	3.2752	0	20.081	23.3562	2	Deep intronic	ENSG00000168310.13	""	Genic
chr4	185294825	185294845	chr4-1518	14.4	+	1.2158	0	0	0	41.0543	0	0	0	42.27	2	Deep intronic	ENSG00000109762.18	""	Genic
chr4	188453971	188453991	chr4-740	21.7	+	0	0	0	0	0	3.2752	15.5025	0	18.7777	2	Alu	ENSG00000249378.9	LINC01060	TE
chr5	454881	454901	chr5-46	46.9	+	3.6473	0	0	2.7469	0	16.3761	9.3015	6.6937	38.7655	5	Satellite/LC	ENSG00000180104.17	""	TE
chr5	480358	480378	chr5-147	28.9	+	1.2158	3.8207	2.464	0	0	9.8257	6.201	0	23.5271	5	First intron	ENSG00000225138.8	SLC9A3-AS1	Genic
chr5	658035	658055	chr5-526	18	+	3.6473	0	2.464	2.7469	0	3.2752	0	6.6937	18.8271	5	3'UTR-distal	""	""	Genic
chr5	1462165	1462185	chr5-342	21.7	-	2.4315	0	4.928	2.7469	13.6848	0	0	0	23.7912	4	3'UTR	ENSG00000153395.12	""	Genic
chr5	1520275	1520295	chr5-345	21.7	-	2.4315	0	2.464	0	0	0	9.3015	13.3873	27.5843	4	First intron	ENSG00000153395.12	""	Genic
chr5	5445901	5445921	chr5-148	36.1	+	1.2158	0	0	0	0	6.5505	12.402	20.081	40.2492	4	Alu	ENSG00000164151.12	ICE1	TE
chr5	6601147	6601167	chr5-80	36.1	-	4.863	0	7.392	5.4939	0	0	3.1005	0	20.8494	4	Deep intronic	ENSG00000037474.16	""	Genic
chr5	6626167	6626187	chr5-959	14.4	-	0	3.8207	2.464	0	0	0	0	13.3873	19.672	3	Deep intronic	ENSG00000037474.16	""	Genic
chr5	6714851	6714871	chr5-81	36.1	+	2.4315	3.8207	0	10.9878	41.0543	0	0	0	58.2942	4	5'UTR	ENSG00000112941.15	""	Genic
chr5	6746267	6746287	chr5-532	14.4	+	2.4315	3.8207	2.464	5.4939	0	3.2752	0	0	17.4853	5	CDS	ENSG00000112941.15	""	Genic
chr5	10386036	10386056	chr5-149	28.9	+	2.4315	7.6414	2.464	0	0	6.5505	3.1005	0	22.1878	5	LINE	ENSG00000145495.18	""	TE
chr5	10397598	10397618	chr5-967	14.4	+	1.2158	3.8207	2.464	0	13.6848	0	3.1005	0	24.2857	5	Deep intronic	ENSG00000145495.18	""	Genic
chr5	10398871	10398891	chr5-534	14.4	+	3.6473	0	0	0	13.6848	0	3.1005	0	20.4325	3	Deep intronic	ENSG00000145495.18	""	Genic
chr5	10400334	10400354	chr5-535	18	+	2.4315	0	0	5.4939	0	0	3.1005	6.6937	17.7196	4	LINE	ENSG00000145495.18	""	TE
chr5	10401272	10401292	chr5-223	25.3	+	1.2158	0	2.464	0	0	6.5505	6.201	6.6937	23.1249	5	Deep intronic	ENSG00000145495.18	""	Genic
chr5	10434373	10434393	chr5-224	21.7	+	2.4315	0	0	2.7469	0	9.8257	3.1005	6.6937	24.7983	5	3'UTR	ENSG00000145495.18	""	Genic
chr5	10434546	10434566	chr5-349	21.7	+	2.4315	3.8207	0	5.4939	0	0	0	6.6937	18.4397	4	3'UTR	ENSG00000145495.18	""	Genic
chr5	10435161	10435181	chr5-150	28.9	+	2.4315	0	2.464	2.7469	0	6.5505	3.1005	6.6937	23.9871	6	3'UTR	ENSG00000145495.18	""	Genic
chr5	10436081	10436101	chr5-350	21.7	+	2.4315	3.8207	0	0	13.6848	6.5505	3.1005	6.6937	36.2816	6	3'UTR	ENSG00000145495.18	""	Genic
chr5	10737163	10737183	chr5-351	21.7	-	4.863	0	0	0	13.6848	0	3.1005	0	21.6483	3	Alu	ENSG00000112977.17	""	TE
chr5	10961884	10961904	chr5-977	14.4	-	0	0	0	0	13.6848	3.2752	3.1005	6.6937	26.7541	4	3'UTR-distal	""	""	Genic
chr5	14156307	14156327	chr5-979	18	+	0	0	0	2.7469	0	3.2752	0	20.081	26.1032	3	LINE	ENSG00000038382.23	TRIO	TE
chr5	14195021	14195041	chr5-352	21.7	+	0	0	0	2.7469	0	0	0	33.4683	36.2153	2	LINE	ENSG00000038382.23	TRIO	TE
chr5	14201300	14201320	chr5-540	18	+	3.6473	0	0	0	13.6848	3.2752	0	6.6937	27.3009	4	First intron	ENSG00000038382.23	TRIO	Genic
chr5	14400606	14400626	chr5-983	14.4	+	1.2158	3.8207	2.464	0	13.6848	0	0	0	21.1852	4	Deep intronic	ENSG00000038382.23	TRIO	Genic
chr5	14430404	14430424	chr5-353	21.7	+	2.4315	7.6414	0	0	0	6.5505	3.1005	0	19.7238	4	Deep intronic	ENSG00000038382.23	TRIO	Genic
chr5	14431027	14431047	chr5-354	18	+	1.2158	3.8207	0	0	0	6.5505	3.1005	6.6937	21.3811	5	Deep intronic	ENSG00000038382.23	TRIO	Genic
chr5	14696016	14696036	chr5-986	14.4	+	0	0	2.464	2.7469	13.6848	0	0	6.6937	25.5894	4	3'UTR	ENSG00000154124.8	""	Genic
chr5	17347292	17347312	chr5-355	61.4	-	0	30.5655	14.784	5.4939	13.6848	0	0	0	64.5281	4	LTR/ERV	""	""	TE
chr5	27111590	27111610	chr5-7	158.8	+	6.0788	64.9517	19.712	30.2164	27.3695	3.2752	0	0	151.6035	6	Other exon	ENSG00000207261.1	RNU6-738P	Genic
chr5	27472491	27472511	chr5-226	32.5	+	6.0788	0	4.928	5.4939	0	0	0	0	16.5006	3	LTR/ERV	ENSG00000250337.11	PURPL	TE
chr5	27475981	27476001	chr5-228	25.3	+	1.2158	0	4.928	2.7469	13.6848	0	0	13.3873	35.9628	5	LTR/ERV	ENSG00000250337.11	PURPL	TE
chr5	27483056	27483076	chr5-358	21.7	+	3.6473	7.6414	0	0	13.6848	0	0	0	24.9734	3	Deep intronic	ENSG00000250337.11	PURPL	Genic
