chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr5	27293869	27293889	chr5-202	62.4	+	35.0972	2.8533	5.1966	43.147	3	LINE	ENSMUSG00000061576.16	Dpp6	TE
chr5	27315527	27315547	chr5-89	93.6	+	58.4953	2.8533	0	61.3485	2	Other SINE	ENSMUSG00000061576.16	Dpp6	TE
chr5	27489656	27489676	chr5-90	93.6	+	23.3981	11.4131	0	34.8112	2	First intron	ENSMUSG00000061576.16	Dpp6	Genic
chr5	27618095	27618115	chr5-408	62.4	+	46.7962	0	0	46.7962	1	Deep intronic	ENSMUSG00000061576.16	Dpp6	Genic
chr5	28524349	28524369	chr5-411	62.4	+	46.7962	0	0	46.7962	1	LTR/ERV	ENSMUSG00000048271.15	Rbm33	TE
chr5	28562654	28562674	chr5-119	78	+	35.0972	5.7065	0	40.8037	2	Deep intronic	ENSMUSG00000048271.15	Rbm33	Genic
chr5	29686574	29686594	chr5-52	218.3	-	0	5.7065	72.7522	78.4587	2	Other exon	ENSMUSG00000118780.1	Gm24538	Genic
chr5	29784584	29784604	chr5-205	62.4	+	46.7962	0	0	46.7962	1	Satellite/LC	ENSMUSG00000039000.9	Ube3c	TE
chr5	32332480	32332500	chr5-63	202.7	+	23.3981	17.1196	25.9829	66.5007	3	Other exon	ENSMUSG00000118998.1	Gm26335	Genic
chr5	32648664	32648684	chr5-35	140.4	+	11.6991	22.8262	57.1624	91.6877	3	3'UTR	ENSMUSG00000014956.16	Ppp1cb	Genic
chr5	32648918	32648938	chr5-40	187.1	+	11.6991	14.2664	36.3761	62.3415	3	3'UTR	ENSMUSG00000014956.16	Ppp1cb	Genic
chr5	32649663	32649683	chr5-8	670.6	+	81.8934	97.0112	15.5898	194.4943	3	3'UTR	ENSMUSG00000014956.16	Ppp1cb	Genic
chr5	33405118	33405138	chr5-211	78	-	0	0	25.9829	25.9829	1	3'UTR	ENSMUSG00000037373.13	Ctbp1	Genic
chr5	34029911	34029931	chr5-66	109.2	+	23.3981	17.1196	15.5898	56.1075	3	3'UTR	ENSMUSG00000057406.17	Nsd2	Genic
chr5	34133798	34133818	chr5-91	171.5	+	11.6991	0	51.9659	63.6649	2	Satellite/LC	""	""	TE
chr5	34158791	34158811	chr5-122	109.2	+	0	22.8262	5.1966	28.0227	2	3'UTR	ENSMUSG00000048142.10	Nat8l	Genic
chr5	34159517	34159537	chr5-30	327.5	+	35.0972	48.5056	25.9829	109.5857	3	3'UTR	ENSMUSG00000048142.10	Nat8l	Genic
chr5	34314605	34314625	chr5-214	78	+	0	0	25.9829	25.9829	1	Alu	""	""	TE
chr5	34363103	34363123	chr5-423	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000037224.16	Zfyve28	Genic
chr5	36026190	36026210	chr5-216	62.4	+	23.3981	0	10.3932	33.7913	2	Deep intronic	ENSMUSG00000029095.18	Ablim2	Genic
chr5	37111524	37111544	chr5-123	78	+	35.0972	2.8533	10.3932	48.3436	3	3'UTR	ENSMUSG00000029120.11	Ppp2r2c	Genic
chr5	37123966	37123986	chr5-435	78	-	35.0972	8.5598	0	43.657	2	3'UTR	ENSMUSG00000039474.14	Wfs1	Genic
chr5	37448912	37448932	chr5-42	171.5	+	11.6991	28.5327	31.1795	71.4113	3	3'UTR	ENSMUSG00000029121.17	Crmp1	Genic
chr5	39791035	39791055	chr5-218	62.4	-	11.6991	0	15.5898	27.2888	2	First intron	ENSMUSG00000051022.8	Hs3st1	Genic
chr5	43444342	43444362	chr5-43	140.4	+	11.6991	5.7065	36.3761	53.7817	3	3'UTR	ENSMUSG00000039782.16	Cpeb2	Genic
chr5	48168285	48168305	chr5-127	93.6	+	11.6991	11.4131	5.1966	28.3087	3	Deep intronic	ENSMUSG00000031558.16	Slit2	Genic
chr5	48950724	48950744	chr5-129	93.6	-	46.7962	0	10.3932	57.1894	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	48982746	48982766	chr5-220	93.6	-	0	2.8533	25.9829	28.8362	2	Satellite/LC	ENSMUSG00000029088.17	Kcnip4	TE
chr5	48999585	48999605	chr5-221	62.4	-	11.6991	8.5598	5.1966	25.4554	3	LTR/ERV	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49095987	49096007	chr5-222	93.6	-	35.0972	8.5598	10.3932	54.0501	3	LTR/ERV	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49177735	49177755	chr5-223	109.2	-	11.6991	8.5598	15.5898	35.8486	3	LINE	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49246533	49246553	chr5-68	93.6	-	11.6991	19.9729	15.5898	47.2617	3	LINE	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49263634	49263654	chr5-31	187.1	-	11.6991	22.8262	15.5898	50.115	3	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49304065	49304085	chr5-463	62.4	-	0	5.7065	20.7863	26.4929	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49306270	49306290	chr5-226	78	-	35.0972	0	10.3932	45.4903	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49324163	49324183	chr5-92	109.2	-	11.6991	8.5598	20.7863	41.0452	3	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49375606	49375626	chr5-466	46.8	+	23.3981	0	5.1966	28.5947	2	Satellite/LC	""	""	TE
chr5	49402926	49402946	chr5-227	78	-	11.6991	0	20.7863	32.4854	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49403719	49403739	chr5-135	93.6	-	11.6991	5.7065	15.5898	32.9954	3	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49404237	49404257	chr5-93	93.6	-	0	14.2664	10.3932	24.6595	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49413377	49413397	chr5-228	109.2	-	0	19.9729	15.5898	35.5626	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49557684	49557704	chr5-482	78	-	0	0	25.9829	25.9829	1	Satellite/LC	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49575843	49575863	chr5-230	62.4	-	23.3981	5.7065	0	29.1046	2	Satellite/LC	ENSMUSG00000029088.17	Kcnip4	TE
chr5	49680144	49680164	chr5-231	62.4	-	0	5.7065	20.7863	26.4929	2	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	49681771	49681791	chr5-27	218.3	-	23.3981	37.0925	62.359	122.8496	3	First intron	ENSMUSG00000029088.17	Kcnip4	Genic
chr5	51986506	51986526	chr5-496	62.4	-	23.3981	5.7065	0	29.1046	2	Intergenic	""	""	Intergenic
chr5	52049277	52049297	chr5-497	62.4	-	46.7962	0	0	46.7962	1	Deep intronic	""	""	Genic
chr5	52225710	52225730	chr5-234	78	-	35.0972	2.8533	5.1966	43.147	3	Intergenic	""	""	Intergenic
chr5	54959017	54959037	chr5-505	62.4	-	11.6991	0	15.5898	27.2888	2	Satellite/LC	""	""	TE
chr5	56475538	56475558	chr5-235	62.4	+	11.6991	0	15.5898	27.2888	2	LINE	""	""	TE
chr5	57938061	57938081	chr5-69	155.9	+	0	19.9729	15.5898	35.5626	2	First intron	ENSMUSG00000029108.15	Pcdh7	Genic
chr5	58288549	58288569	chr5-95	109.2	+	23.3981	2.8533	25.9829	52.2343	3	3'UTR	ENSMUSG00000029108.15	Pcdh7	Genic
chr5	58288784	58288804	chr5-44	155.9	+	23.3981	8.5598	25.9829	57.9408	3	3'UTR	ENSMUSG00000029108.15	Pcdh7	Genic
chr5	58289754	58289774	chr5-236	78	+	35.0972	5.7065	0	40.8037	2	3'UTR	ENSMUSG00000029108.15	Pcdh7	Genic
chr5	58290370	58290390	chr5-137	78	+	11.6991	5.7065	31.1795	48.5851	3	3'UTR	ENSMUSG00000029108.15	Pcdh7	Genic
chr5	60275644	60275664	chr5-237	62.4	+	23.3981	2.8533	10.3932	36.6445	3	Intergenic	""	""	Intergenic
chr5	62805218	62805238	chr5-238	109.2	-	0	11.4131	15.5898	27.0028	2	LTR/ERV	ENSMUSG00000037999.14	Arap2	TE
chr5	65752511	65752531	chr5-54	140.4	+	35.0972	5.7065	20.7863	61.59	3	3'UTR	ENSMUSG00000029203.17	Ube2k	Genic
chr5	65874809	65874829	chr5-242	78	-	11.6991	0	20.7863	32.4854	2	Satellite/LC	""	""	TE
chr5	66516179	66516199	chr5-243	62.4	-	46.7962	0	0	46.7962	1	Satellite/LC	ENSMUSG00000029207.18	Apbb2	TE
chr5	67208600	67208620	chr5-70	265.1	+	11.6991	14.2664	57.1624	83.1278	3	Deep intronic	ENSMUSG00000037736.21	Limch1	Genic
chr5	67444184	67444204	chr5-138	78	+	11.6991	5.7065	10.3932	27.7988	3	3'UTR	ENSMUSG00000037720.17	Tmem33	Genic
chr5	67775520	67775540	chr5-71	109.2	-	0	31.386	5.1966	36.5826	2	3'UTR	ENSMUSG00000037685.16	Atp8a1	Genic
chr5	67776305	67776325	chr5-72	109.2	-	23.3981	2.8533	46.7693	73.0206	3	3'UTR	ENSMUSG00000037685.16	Atp8a1	Genic
chr5	73715296	73715316	chr5-139	78	+	11.6991	5.7065	15.5898	32.9954	3	3'UTR	ENSMUSG00000051674.16	Dcun1d4	Genic
chr5	74726139	74726159	chr5-528	46.8	+	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000029227.16	Fip1l1	Genic
chr5	76191695	76191715	chr5-97	93.6	-	0	0	31.1795	31.1795	1	Satellite/LC	""	""	TE
chr5	76360219	76360239	chr5-529	62.4	-	23.3981	8.5598	0	31.9579	2	3'UTR	ENSMUSG00000029238.12	Clock	Genic
chr5	76826785	76826805	chr5-140	93.6	+	11.6991	11.4131	5.1966	28.3087	3	LTR/ERV	ENSMUSG00000036377.21	Cracd	TE
chr5	77343755	77343775	chr5-536	62.4	+	11.6991	2.8533	10.3932	24.9455	3	Other SINE	""	""	TE
chr5	80035928	80035948	chr5-538	78	+	0	0	25.9829	25.9829	1	Satellite/LC	""	""	TE
chr5	81487360	81487380	chr5-539	62.4	+	11.6991	0	15.5898	27.2888	2	First intron	ENSMUSG00000037605.18	Adgrl3	Genic
chr5	81742972	81742992	chr5-540	46.8	+	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000037605.18	Adgrl3	Genic
chr5	81798607	81798627	chr5-141	78	+	58.4953	0	0	58.4953	1	Deep intronic	ENSMUSG00000037605.18	Adgrl3	Genic
chr5	81845844	81845864	chr5-255	78	+	0	0	25.9829	25.9829	1	Satellite/LC	ENSMUSG00000037605.18	Adgrl3	TE
chr5	81894253	81894273	chr5-541	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000037605.18	Adgrl3	Genic
chr5	84887740	84887760	chr5-257	109.2	-	0	0	36.3761	36.3761	1	Intergenic	""	""	Intergenic
chr5	89383639	89383659	chr5-260	62.4	+	46.7962	0	0	46.7962	1	3'UTR	ENSMUSG00000060961.17	Slc4a4	Genic
chr5	92589826	92589846	chr5-553	62.4	-	35.0972	0	10.3932	45.4903	2	3'UTR	ENSMUSG00000029426.9	Scarb2	Genic
chr5	93301144	93301164	chr5-555	78	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000058013.12	Septin11	Genic
chr5	93319498	93319518	chr5-55	155.9	+	35.0972	19.9729	5.1966	60.2666	3	3'UTR	ENSMUSG00000058013.12	Septin11	Genic
chr5	93320989	93321009	chr5-142	109.2	+	11.6991	11.4131	10.3932	33.5053	3	3'UTR	ENSMUSG00000058013.12	Septin11	Genic
chr5	93321045	93321065	chr5-73	124.8	+	46.7962	25.6794	0	72.4756	2	3'UTR	ENSMUSG00000058013.12	Septin11	Genic
chr5	93423746	93423766	chr5-267	93.6	+	0	14.2664	15.5898	29.8561	2	3'UTR	ENSMUSG00000029385.15	Ccng2	Genic
chr5	96248506	96248526	chr5-143	78	-	58.4953	0	0	58.4953	1	LINE	ENSMUSG00000034724.19	Cnot6l	TE
chr5	98000029	98000049	chr5-565	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	""	""	TE
chr5	100534606	100534626	chr5-269	62.4	-	46.7962	0	0	46.7962	1	Deep intronic	ENSMUSG00000035325.17	Sec31a	Genic
chr5	101993470	101993490	chr5-146	78	-	11.6991	11.4131	15.5898	38.7019	3	Deep intronic	ENSMUSG00000043940.16	Wdfy3	Genic
chr5	102212005	102212025	chr5-271	62.4	-	46.7962	0	0	46.7962	1	First intron	ENSMUSG00000043940.16	Wdfy3	Genic
chr5	104227049	104227069	chr5-2	1325.6	-	222.282	168.3429	181.8805	572.5054	3	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic
chr5	104227225	104227245	chr5-4	655	-	175.4858	151.2233	223.4532	550.1623	3	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic
chr5	104227246	104227266	chr5-7	779.7	-	187.1848	142.6635	140.3078	470.1562	3	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic
chr5	105601263	105601283	chr5-74	171.5	+	23.3981	28.5327	10.3932	62.324	3	First intron	ENSMUSG00000070639.7	Lrrc8b	Genic
chr5	105601670	105601690	chr5-99	124.8	+	11.6991	25.6794	0	37.3785	2	First intron	ENSMUSG00000070639.7	Lrrc8b	Genic
chr5	105729274	105729294	chr5-100	155.9	+	11.6991	17.1196	15.5898	44.4084	3	Other SINE	ENSMUSG00000054720.13	Lrrc8c	TE
chr5	105729284	105729304	chr5-151	155.9	-	0	17.1196	20.7863	37.906	2	Other SINE	""	""	TE
chr5	105757342	105757362	chr5-578	78	+	58.4953	0	0	58.4953	1	3'UTR	ENSMUSG00000054720.13	Lrrc8c	Genic
chr5	107658202	107658222	chr5-152	93.6	+	0	0	36.3761	36.3761	1	CDS	ENSMUSG00000106631.3	Gm42669	Genic
chr5	107957857	107957877	chr5-36	249.5	-	58.4953	19.9729	31.1795	109.6477	3	Deep intronic	ENSMUSG00000011831.17	Evi5	Genic
chr5	108042196	108042216	chr5-581	46.8	-	23.3981	2.8533	0	26.2514	2	Satellite/LC	""	""	TE
chr5	108666705	108666725	chr5-26	452.3	-	35.0972	82.7448	31.1795	149.0215	3	3'UTR	ENSMUSG00000033615.10	Cplx1	Genic
chr5	109748856	109748876	chr5-153	124.8	+	11.6991	5.7065	25.9829	43.3885	3	Deep intronic	""	""	Genic
chr5	110391324	110391344	chr5-586	62.4	+	35.0972	2.8533	0	37.9504	2	Deep intronic	ENSMUSG00000029501.16	Ankle2	Genic
chr5	112361576	112361596	chr5-75	124.8	-	0	11.4131	31.1795	42.5926	2	Satellite/LC	ENSMUSG00000097767.11	Miat	TE
chr5	112364102	112364122	chr5-156	171.5	-	0	25.6794	10.3932	36.0726	2	Other exon	ENSMUSG00000097767.11	Miat	Genic
chr5	112364500	112364520	chr5-281	171.5	-	11.6991	22.8262	10.3932	44.9184	3	Satellite/LC	ENSMUSG00000097767.11	Miat	TE
chr5	112365228	112365248	chr5-45	171.5	-	11.6991	34.2392	10.3932	56.3315	3	Other exon	ENSMUSG00000097767.11	Miat	Genic
chr5	112365308	112365328	chr5-37	155.9	-	23.3981	54.2121	41.5727	119.1829	3	Other exon	ENSMUSG00000097767.11	Miat	Genic
chr5	112369244	112369264	chr5-158	124.8	-	23.3981	11.4131	15.5898	50.4009	3	Other exon	ENSMUSG00000097767.11	Miat	Genic
chr5	112567972	112567992	chr5-159	93.6	-	11.6991	0	25.9829	37.682	2	3'UTR	ENSMUSG00000058153.16	Sez6l	Genic
chr5	114990035	114990055	chr5-16	779.7	+	11.6991	48.5056	166.2908	226.4954	3	Other exon	ENSMUSG00000098343.3	Mir6240	Genic
chr5	114990189	114990209	chr5-76	233.9	-	11.6991	31.386	20.7863	63.8714	3	Deep intronic	""	""	Genic
chr5	115269159	115269179	chr5-603	93.6	-	0	0	31.1795	31.1795	1	LTR/ERV	ENSMUSG00000046562.6	Unc119b	TE
chr5	115483733	115483753	chr5-57	124.8	-	0	14.2664	20.7863	35.0527	2	3'UTR	ENSMUSG00000041697.10	Cox6a1	Genic
chr5	116608950	116608970	chr5-103	93.6	-	0	22.8262	10.3932	33.2193	2	LTR/ERV	ENSMUSG00000063919.12	Srrm4	TE
chr5	117249182	117249202	chr5-608	62.4	-	35.0972	2.8533	5.1966	43.147	3	First intron	ENSMUSG00000066900.12	Suds3	Genic
chr5	117516089	117516109	chr5-58	109.2	+	0	22.8262	20.7863	43.6125	2	3'UTR	ENSMUSG00000029364.16	Wsb2	Genic
chr5	118323944	118323964	chr5-612	62.4	+	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000046607.7	Hrk	Genic
chr5	120574748	120574768	chr5-613	93.6	-	0	2.8533	25.9829	28.8362	2	Satellite/LC	""	""	TE
chr5	121427067	121427087	chr5-615	93.6	+	0	2.8533	25.9829	28.8362	2	First intron	ENSMUSG00000042744.17	Hectd4	Genic
chr5	121937591	121937611	chr5-296	78	+	0	2.8533	25.9829	28.8362	2	Deep intronic	ENSMUSG00000042605.17	Atxn2	Genic
chr5	122591777	122591797	chr5-12	592.6	-	93.5924	57.0654	88.342	238.9998	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122591883	122591903	chr5-9	592.6	-	35.0972	99.8645	114.3249	249.2865	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122591962	122591982	chr5-19	561.4	-	58.4953	111.2775	98.7351	268.5079	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122592253	122592273	chr5-13	436.7	-	116.9905	122.6906	119.5215	359.2026	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122594078	122594098	chr5-21	296.3	-	70.1943	45.6523	20.7863	136.633	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122594138	122594158	chr5-3	1434.7	-	152.0877	119.8373	400.1371	672.0622	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122594490	122594510	chr5-17	436.7	-	116.9905	57.0654	103.9317	277.9876	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122594789	122594809	chr5-6	873.3	-	128.6896	168.3429	166.2908	463.3233	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122594957	122594977	chr5-20	670.6	-	70.1943	62.7719	166.2908	299.257	3	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122629817	122629837	chr5-105	109.2	-	0	14.2664	10.3932	24.6595	2	CDS	ENSMUSG00000029467.16	Atp2a2	Genic
chr5	122872441	122872461	chr5-299	62.4	-	23.3981	5.7065	0	29.1046	2	3'UTR	ENSMUSG00000029471.14	Camkk2	Genic
chr5	123595253	123595273	chr5-625	62.4	+	35.0972	0	5.1966	40.2937	2	3'UTR	ENSMUSG00000038342.16	Mlxip	Genic
chr5	124058395	124058415	chr5-303	78	+	0	0	25.9829	25.9829	1	Satellite/LC	ENSMUSG00000023106.16	Denr	TE
chr5	125562478	125562498	chr5-79	93.6	+	58.4953	2.8533	5.1966	66.5451	3	Satellite/LC	ENSMUSG00000029482.5	Aacs	TE
chr5	130281983	130282003	chr5-634	78	-	23.3981	5.7065	5.1966	34.3012	3	Alu	ENSMUSG00000025337.11	Sbds	TE
chr5	131051463	131051483	chr5-641	46.8	-	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000034040.18	Galnt17	Genic
chr5	131054055	131054075	chr5-32	202.7	-	35.0972	37.0925	25.9829	98.1726	3	Satellite/LC	ENSMUSG00000034040.18	Galnt17	TE
chr5	131683110	131683130	chr5-165	78	-	0	14.2664	10.3932	24.6595	2	Deep intronic	ENSMUSG00000029673.20	Auts2	Genic
chr5	131683223	131683243	chr5-166	78	-	11.6991	5.7065	10.3932	27.7988	3	Deep intronic	ENSMUSG00000029673.20	Auts2	Genic
chr5	131931755	131931775	chr5-650	46.8	-	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000029673.20	Auts2	Genic
chr5	132106553	132106573	chr5-316	62.4	-	46.7962	0	0	46.7962	1	Other SINE	ENSMUSG00000029673.20	Auts2	TE
chr5	132173340	132173360	chr5-655	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000029673.20	Auts2	Genic
chr5	132245476	132245496	chr5-319	93.6	-	46.7962	5.7065	0	52.5028	2	Alu	ENSMUSG00000029673.20	Auts2	TE
chr5	132268364	132268384	chr5-659	46.8	-	23.3981	5.7065	0	29.1046	2	Satellite/LC	ENSMUSG00000029673.20	Auts2	TE
chr5	132565986	132566006	chr5-321	78	-	11.6991	14.2664	10.3932	36.3586	3	First intron	ENSMUSG00000029673.20	Auts2	Genic
chr5	134428349	134428369	chr5-167	78	-	23.3981	11.4131	0	34.8112	2	Other SINE	ENSMUSG00000023079.15	Gtf2ird1	TE
chr5	134648749	134648769	chr5-322	62.4	-	23.3981	2.8533	10.3932	36.6445	3	3'UTR	ENSMUSG00000040731.14	Eif4h	Genic
chr5	135877789	135877809	chr5-168	93.6	+	46.7962	5.7065	5.1966	57.6993	3	Deep intronic	ENSMUSG00000039860.20	Srrm3	Genic
chr5	135937290	135937310	chr5-22	343.1	-	116.9905	34.2392	62.359	213.5888	3	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic
chr5	135937427	135937447	chr5-24	280.7	-	46.7962	37.0925	20.7863	104.6751	3	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic
chr5	135937572	135937592	chr5-14	358.7	-	58.4953	62.7719	72.7522	194.0194	3	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic
chr5	135937791	135937811	chr5-10	577	-	116.9905	116.9841	62.359	296.3336	3	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic
chr5	135938991	135939011	chr5-60	93.6	-	0	19.9729	5.1966	25.1695	2	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic
chr5	136019227	136019247	chr5-106	202.7	+	0	19.9729	31.1795	51.1524	2	3'UTR-distal	""	""	Genic
chr5	136620645	136620665	chr5-80	202.7	-	11.6991	0	62.359	74.0581	2	Satellite/LC	""	""	TE
chr5	138178392	138178412	chr5-107	93.6	+	70.1943	0	0	70.1943	1	3'UTR	ENSMUSG00000019518.12	Ap4m1	Genic
chr5	139003080	139003100	chr5-81	93.6	-	35.0972	11.4131	10.3932	56.9034	3	3'UTR	ENSMUSG00000025855.14	Prkar1b	Genic
chr5	139429389	139429409	chr5-82	140.4	+	11.6991	2.8533	46.7693	61.3216	3	Other exon	ENSMUSG00000119383.1	Gm26285	Genic
chr5	142689453	142689473	chr5-689	46.8	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000050822.12	Slc29a4	Genic
chr5	142889344	142889364	chr5-172	124.8	-	0	2.8533	36.3761	39.2294	2	3'UTR	ENSMUSG00000029580.15	Actb	Genic
chr5	142889393	142889413	chr5-83	109.2	-	0	11.4131	15.5898	27.0028	2	3'UTR	ENSMUSG00000029580.15	Actb	Genic
chr5	143140482	143140502	chr5-34	374.3	-	0	42.7991	72.7522	115.5513	2	Deep intronic	""	""	Genic
chr5	143491259	143491279	chr5-48	124.8	-	23.3981	17.1196	20.7863	61.3041	3	3'UTR	ENSMUSG00000001847.15	Rac1	Genic
chr5	144050144	144050164	chr5-326	140.4	+	0	0	46.7693	46.7693	1	LTR/ERV	ENSMUSG00000038970.8	Lmtk2	TE
chr5	145034897	145034917	chr5-173	93.6	+	0	5.7065	20.7863	26.4929	2	Other SINE	ENSMUSG00000029621.15	Arpc1a	TE
chr5	145120602	145120622	chr5-704	62.4	-	23.3981	5.7065	10.3932	39.4978	3	3'UTR	ENSMUSG00000038690.16	Atp5mf	Genic
chr5	146197812	146197832	chr5-15	4444.6	+	210.583	736.1437	322.1883	1268.9149	3	Deep intronic	ENSMUSG00000029635.16	Cdk8	Genic
chr5	146197882	146197902	chr5-11	12242.1	+	187.1848	2365.3608	1216.0011	3768.5468	3	Deep intronic	ENSMUSG00000029635.16	Cdk8	Genic
chr5	146197977	146197997	chr5-1	4054.7	+	116.9905	750.41	530.0518	1397.4523	3	Deep intronic	ENSMUSG00000029635.16	Cdk8	Genic
chr5	146198068	146198088	chr5-5	7002.1	+	128.6896	2100.0067	722.3255	2951.0218	3	Deep intronic	ENSMUSG00000029635.16	Cdk8	Genic
chr5	150420437	150420457	chr5-337	62.4	+	11.6991	0	15.5898	27.2888	2	3'UTR	ENSMUSG00000056602.14	Fry	Genic
chr5	150562610	150562630	chr5-175	78	-	11.6991	5.7065	10.3932	27.7988	3	3'UTR	ENSMUSG00000029655.18	N4bp2l2	Genic
chr6	3201273	3201293	chr6-20	2136.5	+	46.7962	97.0112	514.462	658.2694	3	Deep intronic	ENSMUSG00000133541.1	""	Genic
chr6	3201513	3201533	chr6-1	3789.6	+	198.8839	1443.7546	1174.4284	2817.067	3	Deep intronic	ENSMUSG00000133541.1	""	Genic
chr6	5164586	5164606	chr6-26	155.9	+	0	25.6794	25.9829	51.6624	2	3'UTR	ENSMUSG00000032827.16	Ppp1r9a	Genic
chr6	5165182	5165202	chr6-63	93.6	+	11.6991	11.4131	10.3932	33.5053	3	3'UTR	ENSMUSG00000032827.16	Ppp1r9a	Genic
chr6	5165623	5165643	chr6-64	93.6	+	11.6991	8.5598	10.3932	30.652	3	3'UTR	ENSMUSG00000032827.16	Ppp1r9a	Genic
chr6	6027983	6028003	chr6-41	171.5	+	11.6991	11.4131	93.5385	116.6507	3	3'UTR	ENSMUSG00000029757.17	Dync1i1	Genic
chr6	11900404	11900424	chr6-96	62.4	-	46.7962	2.8533	0	49.6495	2	3'UTR	ENSMUSG00000029632.8	Ndufa4	Genic
chr6	13084883	13084903	chr6-21	233.9	+	58.4953	28.5327	10.3932	97.4211	3	3'UTR	ENSMUSG00000029571.15	Tmem106b	Genic
chr6	13089236	13089256	chr6-165	62.4	+	35.0972	2.8533	0	37.9504	2	3'UTR	ENSMUSG00000029571.15	Tmem106b	Genic
chr6	17666781	17666801	chr6-32	202.7	+	11.6991	22.8262	36.3761	70.9013	3	3'UTR	ENSMUSG00000015733.14	Capza2	Genic
chr6	17902802	17902822	chr6-27	155.9	+	11.6991	22.8262	5.1966	39.7218	3	Deep intronic	ENSMUSG00000029534.18	St7	Genic
chr6	21206928	21206948	chr6-312	62.4	+	11.6991	0	15.5898	27.2888	2	Deep intronic	""	""	Genic
chr6	21250959	21250979	chr6-65	93.6	+	23.3981	14.2664	5.1966	42.861	3	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21265906	21265926	chr6-66	93.6	+	23.3981	11.4131	5.1966	40.0078	3	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21313367	21313387	chr6-322	78	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21326686	21326706	chr6-28	124.8	+	0	11.4131	25.9829	37.396	2	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21343577	21343597	chr6-177	93.6	+	11.6991	5.7065	15.5898	32.9954	3	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21372674	21372694	chr6-42	155.9	+	0	19.9729	15.5898	35.5626	2	LINE	ENSMUSG00000060882.6	Kcnd2	TE
chr6	21416298	21416318	chr6-334	62.4	+	23.3981	5.7065	0	29.1046	2	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
chr6	21430254	21430274	chr6-22	155.9	+	46.7962	19.9729	15.5898	82.3589	3	First intron	ENSMUSG00000060882.6	Kcnd2	Genic
