chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr9	107300502	107300503	CITS_183[gene=chr9_f_c2882][PH=4][PH0=0.02][P=1.58e-05]	4	+	LINE	ENSG00000119318.14	""	TE	1.58e-05
chr9	107317342	107317343	CITS_184[gene=chr9_f_c2894][PH=4][PH0=0.00][P=2.11e-08]	4	+	LINE	ENSG00000119318.14	""	TE	2.11e-08
chr9	107506180	107506181	CITS_186[gene=chr9_f_c2894][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000308445.1	""	TE	1e-100
chr9	107573857	107573858	CITS_187[gene=chr9_f_c2894][PH=4][PH0=0.00][P=2.11e-08]	4	+	Alu	ENSG00000299632.1	""	TE	2.11e-08
chr9	111586989	111586990	CITS_193[gene=chr9_f_c2981][PH=17][PH0=0.00][P=1.00e-100]	17	+	3'UTR-distal	""	""	Genic	1e-100
chr9	112622068	112622069	CITS_194[gene=chr9_f_c3007][PH=4][PH0=0.00][P=1.86e-06]	4	+	Deep intronic	ENSG00000165185.16	""	Genic	1.86e-06
chr9	116597466	116597467	CITS_196[gene=chr9_f_c3073][PH=7][PH0=0.37][P=3.02e-05]	7	+	Alu	""	""	TE	3.02e-05
chr9	120079141	120079142	CITS_199[gene=chr9_f_c3206][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	""	""	Genic	1e-100
chr9	121447838	121447839	CITS_200[gene=chr9_f_c3212][PH=14][PH0=0.00][P=1.00e-100]	14	+	LTR/ERV	ENSG00000227355.6	""	TE	1e-100
chr9	121874943	121874944	CITS_201[gene=chr9_f_c3253][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	""	""	TE	1e-100
chr9	122210049	122210050	CITS_203[gene=chr9_f_c3255][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR-distal	""	""	Genic	1e-100
chr9	122326417	122326418	CITS_204[gene=chr9_f_c3299][PH=7][PH0=0.40][P=5.63e-05]	7	+	3'UTR	ENSG00000148187.19	""	Genic	5.63e-05
chr9	123025889	123025890	CITS_205[gene=chr9_f_c3343][PH=4][PH0=0.00][P=5.05e-07]	4	+	LINE	ENSG00000011454.19	""	TE	5.05e-07
chr9	125800639	125800640	CITS_212[gene=chr9_f_c3368][PH=4][PH0=0.00][P=6.35e-07]	4	+	Deep intronic	ENSG00000167081.19	""	Genic	6.35e-07
chr9	126817284	126817285	CITS_216[gene=chr9_f_c3432][PH=4][PH0=0.00][P=4.76e-07]	4	+	Alu	ENSG00000169155.11	""	TE	4.76e-07
chr9	128199963	128199964	CITS_220[gene=chr9_f_c3432][PH=13][PH0=0.00][P=1.00e-100]	13	+	Alu	""	""	TE	1e-100
chr9	128231113	128231114	CITS_224[gene=chr9_f_c3432][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000106976.23	""	Genic	1e-100
chr9	130585363	130585364	CITS_229[gene=chr9_f_c3463][PH=4][PH0=0.00][P=1.60e-05]	4	+	First intron	ENSG00000107164.18	""	Genic	1.6e-05
chr9	130607702	130607703	CITS_230[gene=chr9_f_c3463][PH=4][PH0=0.00][P=1.60e-05]	4	+	First intron	ENSG00000107164.18	""	Genic	1.6e-05
chr9	130706065	130706066	CITS_231[gene=chr9_f_c3463][PH=4][PH0=0.00][P=1.60e-05]	4	+	3'UTR-distal	""	""	Genic	1.6e-05
chr9	130707148	130707149	CITS_232[gene=chr9_f_c3463][PH=5][PH0=0.00][P=1.13e-08]	5	+	3'UTR-distal	""	""	Genic	1.13e-08
chr9	130852083	130852084	CITS_233[gene=chr9_f_c3463][PH=4][PH0=0.00][P=1.60e-05]	4	+	First intron	ENSG00000097007.21	""	Genic	1.6e-05
chr9	131401213	131401214	CITS_234[gene=chr9_f_c3463][PH=4][PH0=0.00][P=1.60e-05]	4	+	LINE	ENSG00000288701.1	PRRC2B	TE	1.6e-05
chr9	131485714	131485715	CITS_235[gene=chr9_f_c3463][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000235284.1	SNORD62A	Genic	1e-100
chr9	131490535	131490536	CITS_236[gene=chr9_f_c3463][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000231587.1	SNORD62B	Genic	1e-100
chr9	133349445	133349446	CITS_242[gene=chr9_f_c3528][PH=40][PH0=0.00][P=1.00e-100]	40	+	First intron	ENSG00000148303.18	""	Genic	1e-100
chr9	133350093	133350094	CITS_243[gene=chr9_f_c3528][PH=17][PH0=0.00][P=1.00e-100]	17	+	Deep intronic	ENSG00000148303.18	""	Genic	1e-100
chr9	133350453	133350454	CITS_244[gene=chr9_f_c3528][PH=13][PH0=0.00][P=1.00e-100]	13	+	Proximal intronic	ENSG00000148303.18	""	Genic	1e-100
chr9	133350503	133350504	CITS_245[gene=chr9_f_c3528][PH=8][PH0=0.00][P=1.00e-100]	8	+	Proximal intronic	ENSG00000148303.18	""	Genic	1e-100
chr9	133350844	133350845	CITS_246[gene=chr9_f_c3528][PH=29][PH0=0.00][P=1.00e-100]	29	+	Proximal intronic	ENSG00000148303.18	""	Genic	1e-100
chr9	135481793	135481794	CITS_251[gene=chr9_f_c3602][PH=4][PH0=0.00][P=1.00e-100]	4	+	5'UTR	ENSG00000196422.12	""	Genic	1e-100
chr9	137105263	137105264	CITS_255[gene=chr9_f_c3667][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000177239.17	""	Genic	1e-100
chr9	137265565	137265566	CITS_257[gene=chr9_f_c3667][PH=4][PH0=0.00][P=5.20e-07]	4	+	Alu	ENSG00000188986.9	NELFB	TE	5.2e-07
chr9	1141504	1141505	CITS_262[gene=chr9_r_c16][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu	""	""	TE	1e-100
chr9	6796296	6796297	CITS_265[gene=chr9_r_c212][PH=11][PH0=0.25][P=3.66e-12]	11	-	Alu	""	""	TE	3.66e-12
chr9	7073210	7073211	CITS_266[gene=chr9_r_c223][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr9	8318092	8318093	CITS_267[gene=chr9_r_c308][PH=4][PH0=0.00][P=1.00e-15]	4	-	Proximal intronic	ENSG00000153707.21	""	Genic	1e-15
chr9	9350952	9350953	CITS_270[gene=chr9_r_c389][PH=4][PH0=0.00][P=2.81e-10]	4	-	Deep intronic	ENSG00000153707.21	""	Genic	2.81e-10
chr9	10746008	10746009	CITS_271[gene=chr9_r_c402][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr9	11526653	11526654	CITS_272[gene=chr9_r_c434][PH=7][PH0=0.00][P=1.00e-100]	7	-	Alu	ENSG00000230365.2	""	TE	1e-100
chr9	14506452	14506453	CITS_273[gene=chr9_r_c477][PH=21][PH0=0.00][P=1.00e-100]	21	-	Deep intronic	ENSG00000309593.1	""	Genic	1e-100
chr9	16425573	16425574	CITS_274[gene=chr9_r_c618][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	ENSG00000173068.20	""	Genic	1e-100
chr9	17908044	17908045	CITS_276[gene=chr9_r_c666][PH=6][PH0=0.00][P=1.00e-100]	6	-	TSS-proximal	""	""	Genic	1e-100
chr9	19101631	19101632	CITS_281[gene=chr9_r_c735][PH=4][PH0=0.00][P=5.44e-08]	4	-	Alu	ENSG00000147874.12	""	TE	5.44e-08
chr9	20394319	20394320	CITS_284[gene=chr9_r_c739][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000171843.17	MLLT3	Genic	1e-100
chr9	21984802	21984803	CITS_288[gene=chr9_r_c796][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000147889.18	CDKN2A	Genic	1e-100
chr9	24457893	24457894	CITS_291[gene=chr9_r_c1210][PH=4][PH0=0.00][P=2.97e-11]	4	-	Intergenic	""	""	Intergenic	2.97e-11
chr9	26088733	26088734	CITS_294[gene=chr9_r_c1249][PH=34][PH0=3.21][P=1.00e-100]	34	-	Deep intronic	""	""	Genic	1e-100
chr9	28415554	28415555	CITS_295[gene=chr9_r_c1354][PH=79][PH0=0.00][P=1.00e-100]	79	-	Deep intronic	ENSG00000174482.11	LINGO2	Genic	1e-100
chr9	28473506	28473507	CITS_296[gene=chr9_r_c1354][PH=4][PH0=0.00][P=9.38e-10]	4	-	LINE	ENSG00000174482.11	LINGO2	TE	9.38e-10
chr9	28559596	28559597	CITS_298[gene=chr9_r_c1354][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000174482.11	LINGO2	Genic	1e-100
chr9	28604237	28604238	CITS_299[gene=chr9_r_c1354][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000174482.11	LINGO2	Genic	1e-100
chr9	33324767	33324768	CITS_307[gene=chr9_r_c1599][PH=10][PH0=0.00][P=1.00e-100]	10	-	Alu	""	""	TE	1e-100
chr9	33645149	33645150	CITS_310[gene=chr9_r_c1667][PH=4][PH0=0.00][P=1.56e-06]	4	-	LINE	""	""	TE	1.56e-06
chr9	33709082	33709083	CITS_313[gene=chr9_r_c1667][PH=5][PH0=0.00][P=1.00e-15]	5	-	Deep intronic	""	""	Genic	1e-15
chr9	33761549	33761550	CITS_315[gene=chr9_r_c1667][PH=4][PH0=0.00][P=1.56e-06]	4	-	Alu	ENSG00000235481.5	UBE2R2-AS1	TE	1.56e-06
chr9	33804744	33804745	CITS_316[gene=chr9_r_c1667][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSG00000235481.5	UBE2R2-AS1	TE	1e-100
chr9	33934354	33934355	CITS_317[gene=chr9_r_c1667][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000137073.25	""	Genic	1e-100
chr9	33976055	33976056	CITS_320[gene=chr9_r_c1667][PH=5][PH0=0.00][P=1.00e-15]	5	-	Alu	ENSG00000137073.25	""	TE	1e-15
chr9	33978378	33978379	CITS_321[gene=chr9_r_c1667][PH=4][PH0=0.00][P=1.56e-06]	4	-	Alu	ENSG00000137073.25	""	TE	1.56e-06
chr9	33993151	33993152	CITS_323[gene=chr9_r_c1667][PH=4][PH0=0.00][P=1.56e-06]	4	-	Deep intronic	ENSG00000137073.25	""	Genic	1.56e-06
chr9	34030150	34030151	CITS_325[gene=chr9_r_c1667][PH=6][PH0=0.00][P=1.00e-100]	6	-	Alu	ENSG00000137073.25	""	TE	1e-100
chr9	35657808	35657809	CITS_328[gene=chr9_r_c1751][PH=23][PH0=0.00][P=1.00e-100]	23	-	3'UTR-distal	ENSG00000277027.2	RMRP	Genic	1e-100
chr9	35657960	35657961	CITS_329[gene=chr9_r_c1751][PH=41][PH0=0.00][P=1.00e-100]	41	-	3'UTR-distal	ENSG00000277027.2	RMRP	Genic	1e-100
chr9	35658020	35658021	CITS_330[gene=chr9_r_c1751][PH=4][PH0=0.00][P=5.95e-08]	4	-	3'UTR-distal	""	""	Genic	5.95e-08
chr9	35971968	35971969	CITS_332[gene=chr9_r_c1751][PH=5][PH0=0.00][P=1.00e-100]	5	-	Other exon	ENSG00000213866.3	YBX1P10	Genic	1e-100
chr9	37333896	37333897	CITS_334[gene=chr9_r_c1785][PH=5][PH0=0.00][P=1.00e-100]	5	-	Other exon	ENSG00000252723.2	RNU6-677P	Genic	1e-100
chr9	37585595	37585596	CITS_335[gene=chr9_r_c1785][PH=4][PH0=0.00][P=1.20e-07]	4	-	3'UTR-distal	ENSG00000256966.6	""	Genic	1.2e-07
chr9	37776591	37776592	CITS_336[gene=chr9_r_c1785][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000107371.15	""	Genic	1e-100
chr9	38611262	38611263	CITS_340[gene=chr9_r_c1785][PH=5][PH0=0.00][P=1.00e-100]	5	-	CDS	ENSG00000180071.21	ANKRD18A	Genic	1e-100
chr9	38658938	38658939	CITS_341[gene=chr9_r_c1785][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr9	41160346	41160347	CITS_345[gene=chr9_r_c1851][PH=4][PH0=0.00][P=7.79e-08]	4	-	Satellite/LC	ENSG00000215126.13	""	TE	7.79e-08
chr9	41461507	41461508	CITS_346[gene=chr9_r_c1851][PH=20][PH0=0.00][P=1.00e-100]	20	-	LTR/ERV	""	""	TE	1e-100
chr9	41481514	41481515	CITS_348[gene=chr9_r_c1851][PH=16][PH0=0.00][P=1.00e-100]	16	-	Deep intronic	""	""	Genic	1e-100
chr9	41580535	41580536	CITS_349[gene=chr9_r_c1851][PH=4][PH0=0.00][P=7.79e-08]	4	-	Deep intronic	""	""	Genic	7.79e-08
chr9	41705319	41705320	CITS_351[gene=chr9_r_c1851][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr9	41717674	41717675	CITS_352[gene=chr9_r_c1851][PH=7][PH0=0.00][P=1.00e-100]	7	-	LINE	""	""	TE	1e-100
chr9	43201379	43201380	CITS_355[gene=chr9_r_c1888][PH=8][PH0=0.00][P=1.00e-100]	8	-	Satellite/LC	""	""	TE	1e-100
chr9	43252118	43252119	CITS_356[gene=chr9_r_c1888][PH=23][PH0=0.00][P=1.00e-100]	23	-	First intron	ENSG00000302146.1	""	Genic	1e-100
chr9	63978856	63978857	CITS_357[gene=chr9_r_c2058][PH=4][PH0=0.00][P=1.02e-08]	4	-	Alu	ENSG00000204790.9	""	TE	1.02e-08
chr9	64108646	64108647	CITS_358[gene=chr9_r_c2058][PH=4][PH0=0.00][P=1.02e-08]	4	-	Alu	""	""	TE	1.02e-08
chr9	65316529	65316530	CITS_361[gene=chr9_r_c2160][PH=4][PH0=0.00][P=3.48e-09]	4	-	Satellite/LC	ENSG00000204778.4	ZNG1DP	TE	3.48e-09
chr9	66372999	66373000	CITS_362[gene=chr9_r_c2171][PH=4][PH0=0.00][P=1.00e-100]	4	-	LTR/ERV	""	""	TE	1e-100
chr9	66600330	66600331	CITS_363[gene=chr9_r_c2171][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr9	70188696	70188697	CITS_366[gene=chr9_r_c2355][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000204706.15	MAMDC2-AS1	Genic	1e-100
chr9	70188738	70188739	CITS_367[gene=chr9_r_c2355][PH=4][PH0=0.00][P=1.60e-08]	4	-	Deep intronic	ENSG00000204706.15	MAMDC2-AS1	Genic	1.6e-08
chr9	71374213	71374214	CITS_369[gene=chr9_r_c2387][PH=15][PH0=0.00][P=1.00e-100]	15	-	Alu	ENSG00000083067.27	TRPM3	TE	1e-100
chr9	72092237	72092238	CITS_370[gene=chr9_r_c2628][PH=4][PH0=0.00][P=3.72e-10]	4	-	Alu	""	""	TE	3.72e-10
chr9	77357160	77357161	CITS_374[gene=chr9_r_c3004][PH=4][PH0=0.00][P=3.81e-10]	4	-	Alu	""	""	TE	3.81e-10
chr9	83969152	83969153	CITS_392[gene=chr9_r_c3308][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000165119.24	""	Genic	1e-100
chr9	86423029	86423030	CITS_399[gene=chr9_r_c3611][PH=38][PH0=0.00][P=1.00e-100]	38	-	Other exon	ENSG00000222293.1	RNU2-36P	Genic	1e-100
chr9	92031173	92031174	CITS_404[gene=chr9_r_c3686][PH=4][PH0=0.00][P=6.23e-07]	4	-	3'UTR	ENSG00000090054.17	""	Genic	6.23e-07
chr9	92287338	92287339	CITS_415[gene=chr9_r_c3686][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE	ENSG00000196305.20	""	TE	1e-100
chr9	94105520	94105521	CITS_416[gene=chr9_r_c3740][PH=4][PH0=0.00][P=8.71e-10]	4	-	Alu	""	""	TE	8.71e-10
chr9	94391729	94391730	CITS_417[gene=chr9_r_c3740][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr9	94425155	94425156	CITS_418[gene=chr9_r_c3740][PH=4][PH0=0.00][P=8.71e-10]	4	-	Alu	""	""	TE	8.71e-10
chr9	106379851	106379852	CITS_447[gene=chr9_r_c4707][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr9	107429480	107429481	CITS_448[gene=chr9_r_c4791][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu	ENSG00000226825.3	LINC01509	TE	1e-100
chr9	111509099	111509100	CITS_459[gene=chr9_r_c4958][PH=4][PH0=0.00][P=9.40e-08]	4	-	Alu	""	""	TE	9.4e-08
chr9	112073735	112073736	CITS_461[gene=chr9_r_c4965][PH=4][PH0=0.00][P=1.28e-07]	4	-	Alu	ENSG00000106868.18	""	TE	1.28e-07
chr9	112516282	112516283	CITS_462[gene=chr9_r_c4965][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr9	113456321	113456322	CITS_463[gene=chr9_r_c5043][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE	""	""	TE	1e-100
chr9	120571281	120571282	CITS_468[gene=chr9_r_c5230][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000136861.20	""	Genic	1e-100
chr9	120789582	120789583	CITS_472[gene=chr9_r_c5230][PH=4][PH0=0.00][P=8.37e-07]	4	-	5'UTR	ENSG00000119402.19	""	Genic	8.37e-07
chr9	121592215	121592216	CITS_474[gene=chr9_r_c5332][PH=6][PH0=0.00][P=1.00e-100]	6	-	Alu	""	""	TE	1e-100
chr9	124713848	124713849	CITS_486[gene=chr9_r_c5514][PH=4][PH0=0.00][P=9.10e-06]	4	-	LINE	ENSG00000148200.18	""	TE	9.1e-06
chr9	124742231	124742232	CITS_487[gene=chr9_r_c5514][PH=4][PH0=0.00][P=9.10e-06]	4	-	First intron	ENSG00000148200.18	""	Genic	9.1e-06
chr9	124887510	124887511	CITS_488[gene=chr9_r_c5514][PH=43][PH0=0.00][P=1.00e-100]	43	-	Deep intronic	ENSG00000136935.15	""	Genic	1e-100
chr9	126647040	126647041	CITS_490[gene=chr9_r_c5588][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr9	129901377	129901378	CITS_504[gene=chr9_r_c5618][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000187239.20	""	TE	1e-100
chr9	133347856	133347857	CITS_508[gene=chr9_r_c5620][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR-distal	ENSG00000148297.17	""	Genic	1e-100
chr9	134164498	134164499	CITS_509[gene=chr9_r_c5629][PH=5][PH0=0.12][P=9.87e-05]	5	-	First intron	ENSG00000221676.1	RNU6ATAC	Genic	9.87e-05
chr9	134913780	134913781	CITS_510[gene=chr9_r_c5648][PH=4][PH0=0.00][P=1.00e-100]	4	-	Proximal intronic	ENSG00000085265.13	""	Genic	1e-100
chr9	136726813	136726814	CITS_515[gene=chr9_r_c5911][PH=4][PH0=0.00][P=9.95e-08]	4	-	Proximal intronic	ENSG00000233016.10	SNHG7	Genic	9.95e-08
chr9	137125541	137125542	CITS_517[gene=chr9_r_c5911][PH=7][PH0=0.00][P=1.00e-100]	7	-	Alu	ENSG00000299654.1	""	TE	1e-100
chr9	137559366	137559367	CITS_521[gene=chr9_r_c5911][PH=4][PH0=0.00][P=9.95e-08]	4	-	LTR/ERV	ENSG00000148399.14	""	TE	9.95e-08
chr9	137563379	137563380	CITS_522[gene=chr9_r_c5911][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000148399.14	""	TE	1e-100
chrM	613	614	CITS_1[gene=chrM_f_c0][PH=310][PH0=1.87][P=1.00e-100]	310	+	Other exon	ENSG00000210049.1	MT-TF	Genic	1e-100
chrM	647	648	CITS_2[gene=chrM_f_c0][PH=28][PH0=1.87][P=1.00e-100]	28	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	805	806	CITS_3[gene=chrM_f_c0][PH=15][PH0=1.87][P=1.15e-04]	15	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	0.000115
chrM	918	919	CITS_4[gene=chrM_f_c0][PH=186][PH0=1.87][P=1.00e-100]	186	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	946	947	CITS_5[gene=chrM_f_c0][PH=14][PH0=1.87][P=8.58e-04]	14	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	0.000858
chrM	1020	1021	CITS_6[gene=chrM_f_c0][PH=109][PH0=1.87][P=1.00e-100]	109	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1076	1077	CITS_7[gene=chrM_f_c0][PH=26][PH0=1.87][P=1.00e-100]	26	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1117	1118	CITS_8[gene=chrM_f_c0][PH=27][PH0=1.87][P=1.00e-100]	27	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1187	1188	CITS_9[gene=chrM_f_c0][PH=15][PH0=1.87][P=1.15e-04]	15	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	0.000115
chrM	1264	1265	CITS_10[gene=chrM_f_c0][PH=80][PH0=1.87][P=1.00e-100]	80	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1290	1291	CITS_11[gene=chrM_f_c0][PH=33][PH0=1.87][P=1.00e-100]	33	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1367	1368	CITS_12[gene=chrM_f_c0][PH=47][PH0=1.87][P=1.00e-100]	47	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1447	1448	CITS_13[gene=chrM_f_c0][PH=21][PH0=1.87][P=1.80e-10]	21	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1.8e-10
chrM	1569	1570	CITS_14[gene=chrM_f_c0][PH=59][PH0=1.87][P=1.00e-100]	59	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic	1e-100
chrM	1638	1639	CITS_15[gene=chrM_f_c0][PH=43][PH0=1.87][P=1.00e-100]	43	+	Other exon	ENSG00000210077.1	MT-TV	Genic	1e-100
chrM	1702	1703	CITS_16[gene=chrM_f_c0][PH=125][PH0=1.87][P=1.00e-100]	125	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	1761	1762	CITS_17[gene=chrM_f_c0][PH=19][PH0=1.87][P=1.96e-08]	19	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1.96e-08
chrM	1822	1823	CITS_18[gene=chrM_f_c0][PH=323][PH0=1.87][P=1.00e-100]	323	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	1892	1893	CITS_19[gene=chrM_f_c0][PH=228][PH0=1.87][P=1.00e-100]	228	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	1919	1920	CITS_20[gene=chrM_f_c0][PH=34][PH0=1.87][P=1.00e-100]	34	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	1993	1994	CITS_21[gene=chrM_f_c0][PH=16][PH0=1.87][P=1.45e-05]	16	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1.45e-05
chrM	2069	2070	CITS_22[gene=chrM_f_c0][PH=39][PH0=1.87][P=1.00e-100]	39	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2123	2124	CITS_23[gene=chrM_f_c0][PH=25][PH0=1.87][P=1.00e-100]	25	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2165	2166	CITS_24[gene=chrM_f_c0][PH=96][PH0=1.87][P=1.00e-100]	96	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2256	2257	CITS_25[gene=chrM_f_c0][PH=230][PH0=1.87][P=1.00e-100]	230	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2386	2387	CITS_26[gene=chrM_f_c0][PH=29][PH0=1.87][P=1.00e-100]	29	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2522	2523	CITS_27[gene=chrM_f_c0][PH=988][PH0=1.87][P=1.00e-100]	988	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2578	2579	CITS_28[gene=chrM_f_c0][PH=33][PH0=1.87][P=1.00e-100]	33	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2627	2628	CITS_29[gene=chrM_f_c0][PH=45][PH0=1.87][P=1.00e-100]	45	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2743	2744	CITS_30[gene=chrM_f_c0][PH=18][PH0=1.87][P=1.88e-07]	18	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1.88e-07
chrM	2821	2822	CITS_31[gene=chrM_f_c0][PH=42][PH0=1.87][P=1.00e-100]	42	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	2886	2887	CITS_32[gene=chrM_f_c0][PH=31][PH0=1.87][P=1.00e-100]	31	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	3108	3109	CITS_33[gene=chrM_f_c0][PH=15][PH0=1.87][P=1.15e-04]	15	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	0.000115
chrM	3199	3200	CITS_34[gene=chrM_f_c0][PH=96][PH0=1.87][P=1.00e-100]	96	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic	1e-100
chrM	3237	3238	CITS_35[gene=chrM_f_c0][PH=20][PH0=1.87][P=1.94e-09]	20	+	tRNA*	ENSG00000209082.1	MT-TL1	ncRNA	1.94e-09
chrM	4291	4292	CITS_36[gene=chrM_f_c0][PH=31][PH0=1.87][P=1.00e-100]	31	+	Other exon	ENSG00000210100.1	MT-TI	Genic	1e-100
chrM	4432	4433	CITS_37[gene=chrM_f_c0][PH=17][PH0=1.87][P=1.70e-06]	17	+	Other exon	ENSG00000210112.1	MT-TM	Genic	1.7e-06
chrM	5546	5547	CITS_38[gene=chrM_f_c0][PH=16][PH0=1.87][P=1.45e-05]	16	+	Other exon	ENSG00000210117.1	MT-TW	Genic	1.45e-05
chrM	7547	7548	CITS_39[gene=chrM_f_c3][PH=74][PH0=0.28][P=1.00e-100]	74	+	Other exon	ENSG00000210154.1	MT-TD	Genic	1e-100
chrM	8321	8322	CITS_41[gene=chrM_f_c4][PH=92][PH0=0.28][P=1.00e-100]	92	+	Other exon	ENSG00000210156.1	MT-TK	Genic	1e-100
chrM	8468	8469	CITS_42[gene=chrM_f_c4][PH=7][PH0=0.28][P=6.47e-04]	7	+	CDS	ENSG00000228253.1	MT-ATP8	Genic	0.000647
chrM	9095	9096	CITS_43[gene=chrM_f_c4][PH=7][PH0=0.28][P=6.47e-04]	7	+	CDS	ENSG00000198899.2	MT-ATP6	Genic	0.000647
chrM	10019	10020	CITS_44[gene=chrM_f_c4][PH=8][PH0=0.28][P=2.59e-05]	8	+	Other exon	ENSG00000210164.1	MT-TG	Genic	2.59e-05
chrM	10402	10403	CITS_45[gene=chrM_f_c4][PH=10][PH0=0.28][P=2.80e-08]	10	+	CDS	ENSG00000198840.2	MT-ND3	Genic	2.8e-08
chrM	10433	10434	CITS_46[gene=chrM_f_c4][PH=36][PH0=0.28][P=1.00e-100]	36	+	Other exon	ENSG00000210174.1	MT-TR	Genic	1e-100
chrM	12166	12167	CITS_47[gene=chrM_f_c4][PH=28][PH0=0.28][P=1.00e-100]	28	+	Other exon	ENSG00000210176.1	MT-TH	Genic	1e-100
chrM	15916	15917	CITS_48[gene=chrM_f_c23][PH=17][PH0=0.51][P=1.00e-100]	17	+	Other exon	ENSG00000210195.2	MT-TT	Genic	1e-100
