chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr5	87064146	87064147	CITS_157[gene=chr5_r_c5731][PH=4][PH0=0.00][P=1.00e-100]	4	-	3'UTR-distal	ENSMUSG00000119825.1	Gm25211	Genic	1e-100
chr5	87076832	87076833	CITS_158[gene=chr5_r_c5731][PH=4][PH0=0.00][P=1.00e-100]	4	-	Other exon	ENSMUSG00000075983.3	Gm24121	Genic	1e-100
chr5	89619193	89619194	CITS_159[gene=chr5_r_c5818][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	""	""	TE	1e-100
chr5	103360946	103360947	CITS_162[gene=chr5_r_c6554][PH=4][PH0=0.00][P=7.41e-09]	4	-	Satellite/LC	""	""	TE	7.41e-09
chr5	104227069	104227070	CITS_164[gene=chr5_r_c6607][PH=13][PH0=0.00][P=1.00e-100]	13	-	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic	1e-100
chr5	104227138	104227139	CITS_165[gene=chr5_r_c6607][PH=4][PH0=0.00][P=2.65e-07]	4	-	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic	2.65e-07
chr5	104227256	104227257	CITS_166[gene=chr5_r_c6607][PH=18][PH0=0.00][P=1.00e-100]	18	-	3'UTR	ENSMUSG00000029309.8	Sparcl1	Genic	1e-100
chr5	107216472	107216473	CITS_167[gene=chr5_r_c6767][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC	""	""	TE	1e-100
chr5	108666716	108666717	CITS_170[gene=chr5_r_c6809][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000033615.10	Cplx1	Genic	1e-100
chr5	112365339	112365340	CITS_175[gene=chr5_r_c6923][PH=12][PH0=0.22][P=1.00e-100]	12	-	Other exon	ENSMUSG00000097767.11	Miat	Genic	1e-100
chr5	114990211	114990212	CITS_178[gene=chr5_r_c7189][PH=29][PH0=1.28][P=1.00e-100]	29	-	Deep intronic	""	""	Genic	1e-100
chr5	121826678	121826679	CITS_188[gene=chr5_r_c7483][PH=5][PH0=0.00][P=1.00e-100]	5	-	Satellite/LC	ENSMUSG00000130280.1	""	TE	1e-100
chr5	122591634	122591635	CITS_189[gene=chr5_r_c7524][PH=4][PH0=0.00][P=1.04e-05]	4	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.04e-05
chr5	122591734	122591735	CITS_190[gene=chr5_r_c7524][PH=4][PH0=0.00][P=1.04e-05]	4	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.04e-05
chr5	122591792	122591793	CITS_191[gene=chr5_r_c7524][PH=5][PH0=0.00][P=1.01e-08]	5	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.01e-08
chr5	122591905	122591906	CITS_192[gene=chr5_r_c7524][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122591975	122591976	CITS_193[gene=chr5_r_c7524][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122592152	122592153	CITS_194[gene=chr5_r_c7524][PH=5][PH0=0.00][P=1.01e-08]	5	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.01e-08
chr5	122592265	122592266	CITS_195[gene=chr5_r_c7524][PH=16][PH0=0.00][P=1.00e-100]	16	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122594100	122594101	CITS_196[gene=chr5_r_c7524][PH=4][PH0=0.00][P=1.04e-05]	4	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.04e-05
chr5	122594151	122594152	CITS_197[gene=chr5_r_c7524][PH=18][PH0=0.00][P=1.00e-100]	18	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122594263	122594264	CITS_198[gene=chr5_r_c7524][PH=5][PH0=0.00][P=1.01e-08]	5	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.01e-08
chr5	122594501	122594502	CITS_201[gene=chr5_r_c7524][PH=5][PH0=0.00][P=1.01e-08]	5	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.01e-08
chr5	122594808	122594809	CITS_203[gene=chr5_r_c7524][PH=14][PH0=0.00][P=1.00e-100]	14	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122594860	122594861	CITS_204[gene=chr5_r_c7524][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1e-100
chr5	122595047	122595048	CITS_205[gene=chr5_r_c7524][PH=5][PH0=0.00][P=1.01e-08]	5	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.01e-08
chr5	122595168	122595169	CITS_206[gene=chr5_r_c7524][PH=4][PH0=0.00][P=1.04e-05]	4	-	3'UTR	ENSMUSG00000029467.16	Atp2a2	Genic	1.04e-05
chr5	135937305	135937306	CITS_214[gene=chr5_r_c9575][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	1e-100
chr5	135937444	135937445	CITS_215[gene=chr5_r_c9575][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	1e-100
chr5	135937589	135937590	CITS_217[gene=chr5_r_c9575][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	1e-100
chr5	135937630	135937631	CITS_218[gene=chr5_r_c9575][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	1e-100
chr5	135937805	135937806	CITS_219[gene=chr5_r_c9575][PH=13][PH0=0.00][P=1.00e-100]	13	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	1e-100
chr5	135938054	135938055	CITS_220[gene=chr5_r_c9575][PH=4][PH0=0.00][P=3.03e-08]	4	-	3'UTR	ENSMUSG00000051391.10	Ywhag	Genic	3.03e-08
chr5	142889364	142889365	CITS_225[gene=chr5_r_c9964][PH=4][PH0=0.00][P=3.51e-09]	4	-	3'UTR	ENSMUSG00000029580.15	Actb	Genic	3.51e-09
chr5	143140497	143140498	CITS_226[gene=chr5_r_c9964][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	""	""	Genic	1e-100
chr6	3200774	3200775	CITS_1[gene=chr6_f_c12][PH=13][PH0=0.03][P=1.00e-100]	13	+	Other SINE	ENSMUSG00000133541.1	""	TE	1e-100
chr6	3200807	3200808	CITS_2[gene=chr6_f_c12][PH=7][PH0=0.03][P=2.54e-08]	7	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	2.54e-08
chr6	3200931	3200932	CITS_3[gene=chr6_f_c12][PH=200][PH0=0.03][P=1.00e-100]	200	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	1e-100
chr6	3201090	3201091	CITS_4[gene=chr6_f_c12][PH=3576][PH0=0.03][P=1.00e-100]	3576	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	1e-100
chr6	3201269	3201270	CITS_5[gene=chr6_f_c12][PH=245][PH0=0.03][P=1.00e-100]	245	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	1e-100
chr6	3201300	3201301	CITS_6[gene=chr6_f_c12][PH=5][PH0=0.03][P=6.44e-04]	5	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	0.000644
chr6	3201565	3201566	CITS_7[gene=chr6_f_c12][PH=316][PH0=0.03][P=1.00e-100]	316	+	Deep intronic	ENSMUSG00000133541.1	""	Genic	1e-100
chr6	6027972	6027973	CITS_12[gene=chr6_f_c201][PH=4][PH0=0.00][P=2.25e-09]	4	+	3'UTR	ENSMUSG00000029757.17	Dync1i1	Genic	2.25e-09
chr6	6383266	6383267	CITS_14[gene=chr6_f_c205][PH=6][PH0=0.00][P=1.00e-100]	6	+	Satellite/LC	ENSMUSG00000093482.11	Gm20619	TE	1e-100
chr6	6882263	6882264	CITS_15[gene=chr6_f_c222][PH=17][PH0=0.00][P=1.00e-100]	17	+	LTR/ERV	""	""	TE	1e-100
chr6	12262141	12262142	CITS_19[gene=chr6_f_c558][PH=4][PH0=0.00][P=1.65e-09]	4	+	Intergenic	""	""	Intergenic	1.65e-09
chr6	21433836	21433837	CITS_23[gene=chr6_f_c1669][PH=7][PH0=0.50][P=4.59e-04]	7	+	First intron	ENSMUSG00000060882.6	Kcnd2	Genic	0.000459
chr6	29866877	29866878	CITS_32[gene=chr6_f_c2047][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000029772.18	Ahcyl2	Genic	1e-100
chr6	38542473	38542474	CITS_37[gene=chr6_f_c2848][PH=4][PH0=0.09][P=6.08e-04]	4	+	First intron	ENSMUSG00000029823.17	Luc7l2	Genic	0.000608
chr6	44769861	44769862	CITS_39[gene=chr6_f_c3495][PH=17][PH0=0.00][P=1.00e-100]	17	+	Intergenic	""	""	Intergenic	1e-100
chr6	44770147	44770148	CITS_40[gene=chr6_f_c3495][PH=6][PH0=0.00][P=1.00e-100]	6	+	Intergenic	""	""	Intergenic	1e-100
chr6	44770193	44770194	CITS_41[gene=chr6_f_c3495][PH=91][PH0=0.00][P=1.00e-100]	91	+	Intergenic	""	""	Intergenic	1e-100
chr6	45352043	45352044	CITS_44[gene=chr6_f_c3495][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000039419.18	Cntnap2	Genic	1e-100
chr6	63509183	63509184	CITS_52[gene=chr6_f_c5227][PH=4][PH0=0.00][P=1.39e-06]	4	+	Deep intronic	ENSMUSG00000071424.11	Grid2	Genic	1.39e-06
chr6	63623366	63623367	CITS_58[gene=chr6_f_c5227][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSMUSG00000071424.11	Grid2	Genic	1e-100
chr6	79795123	79795124	CITS_70[gene=chr6_f_c6558][PH=28][PH0=0.44][P=1.00e-100]	28	+	5'UTR	ENSMUSG00000096887.3	Mtrnr2l7	Genic	1e-100
chr6	79795275	79795276	CITS_71[gene=chr6_f_c6560][PH=13][PH0=0.41][P=7.81e-13]	13	+	CDS	ENSMUSG00000096887.3	Mtrnr2l7	Genic	7.81e-13
chr6	80351919	80351920	CITS_73[gene=chr6_f_c6785][PH=4][PH0=0.00][P=4.84e-07]	4	+	Alu	ENSMUSG00000052581.14	Lrrtm4	TE	4.84e-07
chr6	80451517	80451518	CITS_74[gene=chr6_f_c6851][PH=5][PH0=0.14][P=5.78e-05]	5	+	Deep intronic	ENSMUSG00000052581.14	Lrrtm4	Genic	5.78e-05
chr6	83303799	83303800	CITS_77[gene=chr6_f_c7059][PH=33][PH0=0.00][P=1.00e-100]	33	+	LINE	ENSMUSG00000043131.15	Mob1a	TE	1e-100
chr6	86086581	86086582	CITS_81[gene=chr6_f_c7298][PH=4][PH0=0.00][P=1.52e-07]	4	+	Proximal intronic	ENSMUSG00000030000.11	Add2	Genic	1.52e-07
chr6	96196126	96196127	CITS_84[gene=chr6_f_c8147][PH=5][PH0=0.00][P=1.35e-10]	5	+	LINE	ENSMUSG00000059187.13	Tafa1	TE	1.35e-10
chr6	96509202	96509203	CITS_85[gene=chr6_f_c8274][PH=8][PH0=0.00][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000059187.13	Tafa1	Genic	1e-100
chr6	98225886	98225887	CITS_86[gene=chr6_f_c8325][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic	""	""	Genic	1e-100
chr6	115251775	115251776	CITS_91[gene=chr6_f_c10319][PH=7][PH0=0.21][P=1.94e-06]	7	+	3'UTR	ENSMUSG00000009394.14	Syn2	Genic	1.94e-06
chr6	115253481	115253482	CITS_93[gene=chr6_f_c10331][PH=6][PH0=0.15][P=4.31e-06]	6	+	3'UTR	ENSMUSG00000009394.14	Syn2	Genic	4.31e-06
chr6	117694406	117694407	CITS_95[gene=chr6_f_c10522][PH=8][PH0=0.00][P=1.00e-100]	8	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1e-100
chr6	117694435	117694436	CITS_96[gene=chr6_f_c10522][PH=9][PH0=0.00][P=1.00e-100]	9	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1e-100
chr6	117694652	117694653	CITS_98[gene=chr6_f_c10522][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1e-100
chr6	117694694	117694695	CITS_99[gene=chr6_f_c10522][PH=4][PH0=0.00][P=1.27e-08]	4	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1.27e-08
chr6	117695397	117695398	CITS_101[gene=chr6_f_c10522][PH=7][PH0=0.00][P=1.00e-100]	7	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1e-100
chr6	117695519	117695520	CITS_102[gene=chr6_f_c10522][PH=4][PH0=0.00][P=1.27e-08]	4	+	Other exon	ENSMUSG00000104222.3	Gm7292	Genic	1.27e-08
chr6	118039568	118039569	CITS_103[gene=chr6_f_c10522][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE	ENSMUSG00000030134.12	Rasgef1a	TE	1e-100
chr6	127500691	127500692	CITS_106[gene=chr6_f_c11014][PH=9][PH0=0.70][P=2.09e-05]	9	+	Satellite/LC	""	""	TE	2.09e-05
chr6	140391704	140391705	CITS_116[gene=chr6_f_c11463][PH=4][PH0=0.00][P=4.19e-08]	4	+	First intron	ENSMUSG00000030231.12	Plekha5	Genic	4.19e-08
chr6	5879339	5879340	CITS_123[gene=chr6_r_c87][PH=10][PH0=0.55][P=2.24e-07]	10	-	Satellite/LC	""	""	TE	2.24e-07
chr6	30833760	30833761	CITS_138[gene=chr6_r_c1402][PH=4][PH0=0.00][P=2.49e-10]	4	-	LTR/ERV	ENSMUSG00000025607.16	Copg2	TE	2.49e-10
chr6	30881880	30881881	CITS_139[gene=chr6_r_c1402][PH=5][PH0=0.00][P=1.00e-100]	5	-	Satellite/LC	ENSMUSG00000039032.3	Tsga13	TE	1e-100
chr6	49213434	49213435	CITS_149[gene=chr6_r_c2743][PH=65][PH0=0.00][P=1.00e-100]	65	-	3'UTR-distal	""	""	Genic	1e-100
chr6	52754579	52754580	CITS_150[gene=chr6_r_c2837][PH=4][PH0=0.00][P=4.68e-10]	4	-	CDS	ENSMUSG00000063568.12	Jazf1	Genic	4.68e-10
chr6	56182982	56182983	CITS_151[gene=chr6_r_c2917][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSMUSG00000004347.18	Pde1c	Genic	1e-100
chr6	58882700	58882701	CITS_155[gene=chr6_r_c3074][PH=13][PH0=0.25][P=1.00e-100]	13	-	3'UTR	ENSMUSG00000055430.5	Nap1l5	Genic	1e-100
chr6	60708618	60708619	CITS_156[gene=chr6_r_c3213][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000025889.14	Snca	Genic	1e-100
chr6	60708692	60708693	CITS_157[gene=chr6_r_c3213][PH=4][PH0=0.00][P=6.88e-09]	4	-	3'UTR	ENSMUSG00000025889.14	Snca	Genic	6.88e-09
chr6	61185482	61185483	CITS_158[gene=chr6_r_c3232][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic	""	""	Genic	1e-100
chr6	63829324	63829325	CITS_159[gene=chr6_r_c3315][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	""	""	Genic	1e-100
chr6	74975552	74975553	CITS_169[gene=chr6_r_c3824][PH=5][PH0=0.22][P=7.53e-04]	5	-	LTR/ERV	""	""	TE	0.000753
chr6	74978845	74978846	CITS_170[gene=chr6_r_c3826][PH=5][PH0=0.22][P=7.53e-04]	5	-	LTR/ERV	""	""	TE	0.000753
chr6	77672880	77672881	CITS_177[gene=chr6_r_c3934][PH=4][PH0=0.00][P=1.35e-09]	4	-	Alu	ENSMUSG00000063063.13	Ctnna2	TE	1.35e-09
chr6	81240710	81240711	CITS_180[gene=chr6_r_c4114][PH=7][PH0=0.00][P=1.00e-100]	7	-	Satellite/LC	""	""	TE	1e-100
chr6	87974489	87974490	CITS_182[gene=chr6_r_c4454][PH=5][PH0=0.13][P=1.56e-04]	5	-	3'UTR-distal	""	""	Genic	0.000156
chr6	88490726	88490727	CITS_184[gene=chr6_r_c4512][PH=7][PH0=0.00][P=1.00e-100]	7	-	Satellite/LC	ENSMUSG00000030082.15	Sec61a1	TE	1e-100
chr6	88847324	88847325	CITS_186[gene=chr6_r_c4519][PH=4][PH0=0.10][P=8.14e-04]	4	-	Satellite/LC	ENSMUSG00000033152.14	Podxl2	TE	0.000814
chr6	94803864	94803865	CITS_190[gene=chr6_r_c5014][PH=20][PH0=0.00][P=1.00e-100]	20	-	Other exon	ENSMUSG00002075637.1	Gm55073	Genic	1e-100
chr6	109482153	109482154	CITS_196[gene=chr6_r_c5868][PH=4][PH0=0.00][P=1.00e-100]	4	-	Intergenic	""	""	Intergenic	1e-100
chr6	109482229	109482230	CITS_197[gene=chr6_r_c5868][PH=6][PH0=0.00][P=1.00e-100]	6	-	Intergenic	""	""	Intergenic	1e-100
chr6	112211190	112211191	CITS_199[gene=chr6_r_c5958][PH=4][PH0=0.00][P=1.00e-100]	4	-	Other exon	ENSMUSG00002076864.1	Gm55619	Genic	1e-100
chr6	112570008	112570009	CITS_200[gene=chr6_r_c5965][PH=7][PH0=0.30][P=1.39e-05]	7	-	Other exon	ENSMUSG00000119802.1	Gm23002	Genic	1.39e-05
chr6	113724168	113724169	CITS_204[gene=chr6_r_c6180][PH=11][PH0=0.42][P=4.86e-09]	11	-	3'UTR	ENSMUSG00000030302.18	Atp2b2	Genic	4.86e-09
chr6	113724523	113724524	CITS_205[gene=chr6_r_c6183][PH=15][PH0=0.64][P=2.55e-12]	15	-	3'UTR	ENSMUSG00000030302.18	Atp2b2	Genic	2.55e-12
chr6	113724709	113724710	CITS_206[gene=chr6_r_c6183][PH=26][PH0=0.64][P=1.00e-100]	26	-	3'UTR	ENSMUSG00000030302.18	Atp2b2	Genic	1e-100
chr6	117146960	117146961	CITS_208[gene=chr6_r_c6646][PH=4][PH0=0.00][P=1.37e-08]	4	-	Satellite/LC	""	""	TE	1.37e-08
chr6	120120685	120120686	CITS_209[gene=chr6_r_c7110][PH=5][PH0=0.17][P=1.98e-04]	5	-	Other exon	ENSMUSG00000119208.1	Gm25327	Genic	0.000198
chr6	122490458	122490459	CITS_211[gene=chr6_r_c7321][PH=8][PH0=0.42][P=5.12e-06]	8	-	Satellite/LC	""	""	TE	5.12e-06
chr6	126617494	126617495	CITS_218[gene=chr6_r_c7653][PH=5][PH0=0.12][P=1.23e-04]	5	-	3'UTR	ENSMUSG00000047976.5	Kcna1	Genic	0.000123
chr6	126617641	126617642	CITS_219[gene=chr6_r_c7654][PH=8][PH0=0.29][P=3.85e-06]	8	-	3'UTR	ENSMUSG00000047976.5	Kcna1	Genic	3.85e-06
chr6	126617907	126617908	CITS_220[gene=chr6_r_c7654][PH=14][PH0=0.29][P=1.00e-100]	14	-	3'UTR	ENSMUSG00000047976.5	Kcna1	Genic	1e-100
chr6	127258862	127258863	CITS_224[gene=chr6_r_c7719][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	""	""	Genic	1e-100
chr6	135717735	135717736	CITS_235[gene=chr6_r_c8070][PH=7][PH0=0.00][P=1.00e-100]	7	-	Proximal intronic	ENSMUSG00000030209.15	Grin2b	Genic	1e-100
chr6	143675145	143675146	CITS_242[gene=chr6_r_c8499][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000125579.1	""	Genic	1e-100
chr6	145878549	145878550	CITS_243[gene=chr6_r_c8728][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic	""	""	Genic	1e-100
chr6	145878748	145878749	CITS_244[gene=chr6_r_c8728][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	""	""	Genic	1e-100
chr7	16205767	16205768	CITS_6[gene=chr7_f_c657][PH=9][PH0=0.20][P=5.29e-10]	9	+	Other exon	ENSMUSG00000119216.1	n-R5s151	Genic	5.29e-10
chr7	16478982	16478983	CITS_7[gene=chr7_f_c658][PH=5][PH0=0.00][P=1.00e-100]	5	+	Other SINE	ENSMUSG00000008036.12	Ap2s1	TE	1e-100
chr7	44008939	44008940	CITS_25[gene=chr7_f_c1993][PH=4][PH0=0.00][P=9.90e-08]	4	+	3'UTR	ENSMUSG00000038738.16	Shank1	Genic	9.9e-08
chr7	44009151	44009152	CITS_26[gene=chr7_f_c1993][PH=23][PH0=0.00][P=1.00e-100]	23	+	3'UTR	ENSMUSG00000038738.16	Shank1	Genic	1e-100
chr7	46086992	46086993	CITS_27[gene=chr7_f_c2097][PH=13][PH0=0.85][P=1.28e-08]	13	+	3'UTR	ENSMUSG00000058975.8	Kcnc1	Genic	1.28e-08
chr7	46087022	46087023	CITS_28[gene=chr7_f_c2097][PH=9][PH0=0.85][P=2.81e-04]	9	+	3'UTR	ENSMUSG00000058975.8	Kcnc1	Genic	0.000281
chr7	46087755	46087756	CITS_29[gene=chr7_f_c2105][PH=4][PH0=0.00][P=2.54e-10]	4	+	3'UTR	ENSMUSG00000058975.8	Kcnc1	Genic	2.54e-10
chr7	57283629	57283630	CITS_37[gene=chr7_f_c3043][PH=4][PH0=0.07][P=3.12e-04]	4	+	Deep intronic	ENSMUSG00000033676.14	Gabrb3	Genic	0.000312
chr7	63315208	63315209	CITS_42[gene=chr7_f_c3774][PH=4][PH0=0.00][P=5.07e-08]	4	+	First intron	ENSMUSG00000033510.15	Otud7a	Genic	5.07e-08
chr7	64396220	64396221	CITS_44[gene=chr7_f_c3920][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic	ENSMUSG00000030519.15	Apba2	Genic	1e-100
chr7	76707325	76707326	CITS_49[gene=chr7_f_c4363][PH=13][PH0=0.00][P=1.00e-100]	13	+	Satellite/LC	ENSMUSG00000025754.12	Agbl1	TE	1e-100
chr7	87973537	87973538	CITS_54[gene=chr7_f_c5205][PH=6][PH0=0.29][P=1.49e-04]	6	+	Satellite/LC	""	""	TE	0.000149
chr7	89942987	89942988	CITS_58[gene=chr7_f_c5328][PH=5][PH0=0.15][P=1.42e-04]	5	+	Other exon	ENSMUSG00002076555.1	Gm55748	Genic	0.000142
chr7	92064777	92064778	CITS_60[gene=chr7_f_c6219][PH=4][PH0=0.00][P=4.38e-07]	4	+	Deep intronic	ENSMUSG00000052572.20	Dlg2	Genic	4.38e-07
chr7	92097424	92097425	CITS_61[gene=chr7_f_c6219][PH=4][PH0=0.00][P=4.38e-07]	4	+	3'UTR	ENSMUSG00000052572.20	Dlg2	Genic	4.38e-07
chr7	93399759	93399760	CITS_62[gene=chr7_f_c6300][PH=6][PH0=0.28][P=1.47e-04]	6	+	LINE	""	""	TE	0.000147
chr7	99146946	99146947	CITS_64[gene=chr7_f_c6994][PH=32][PH0=0.00][P=1.00e-100]	32	+	Other exon	ENSMUSG00002076757.1	Gm56176	Genic	1e-100
chr7	100290014	100290015	CITS_65[gene=chr7_f_c7082][PH=4][PH0=0.00][P=1.54e-08]	4	+	3'UTR	ENSMUSG00000030704.15	Rab6a	Genic	1.54e-08
chr7	100290128	100290129	CITS_66[gene=chr7_f_c7082][PH=4][PH0=0.00][P=1.54e-08]	4	+	3'UTR	ENSMUSG00000030704.15	Rab6a	Genic	1.54e-08
chr7	122227232	122227233	CITS_73[gene=chr7_f_c8751][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000052889.12	Prkcb	Genic	1e-100
chr7	122233492	122233493	CITS_75[gene=chr7_f_c8756][PH=7][PH0=0.35][P=8.54e-05]	7	+	3'UTR	ENSMUSG00000052889.12	Prkcb	Genic	8.54e-05
chr7	130436177	130436178	CITS_84[gene=chr7_f_c9279][PH=13][PH0=0.01][P=1.00e-100]	13	+	3'UTR-distal	""	""	Genic	1e-100
chr7	130436249	130436250	CITS_85[gene=chr7_f_c9279][PH=178][PH0=0.01][P=1.00e-100]	178	+	3'UTR-distal	""	""	Genic	1e-100
chr7	130436329	130436330	CITS_86[gene=chr7_f_c9279][PH=9][PH0=0.01][P=1.00e-100]	9	+	3'UTR-distal	""	""	Genic	1e-100
chr7	6179933	6179934	CITS_88[gene=chr7_r_c213][PH=5][PH0=0.19][P=1.90e-04]	5	-	Deep intronic	""	""	Genic	0.00019
chr7	16649906	16649907	CITS_90[gene=chr7_r_c686][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000019370.11	Calm3	Genic	1e-100
chr7	16650773	16650774	CITS_92[gene=chr7_r_c686][PH=4][PH0=0.00][P=1.84e-08]	4	-	3'UTR	ENSMUSG00000019370.11	Calm3	Genic	1.84e-08
chr7	17828707	17828708	CITS_95[gene=chr7_r_c728][PH=8][PH0=0.00][P=1.00e-100]	8	-	Alu	ENSMUSG00000108545.2	Gm44613	TE	1e-100
chr7	19744083	19744084	CITS_96[gene=chr7_r_c812][PH=8][PH0=0.17][P=6.72e-09]	8	-	Other exon	ENSMUSG00000119136.1	n-R5s152	Genic	6.72e-09
chr7	24704286	24704287	CITS_97[gene=chr7_r_c909][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	ENSMUSG00000040907.16	Atp1a3	Genic	1e-100
chr7	27231161	27231162	CITS_99[gene=chr7_r_c1048][PH=11][PH0=0.00][P=1.00e-100]	11	-	3'UTR-distal	ENSMUSG00000119958.2	Gm57234	Genic	1e-100
chr7	27231350	27231351	CITS_101[gene=chr7_r_c1048][PH=4][PH0=0.00][P=4.03e-08]	4	-	3'UTR-distal	ENSMUSG00000119958.2	Gm57234	Genic	4.03e-08
chr7	27231400	27231401	CITS_102[gene=chr7_r_c1048][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	""	""	Genic	1e-100
chr7	27231508	27231509	CITS_103[gene=chr7_r_c1048][PH=4][PH0=0.00][P=4.03e-08]	4	-	3'UTR	ENSMUSG00000003363.16	Pld3	Genic	4.03e-08
chr7	28514272	28514273	CITS_104[gene=chr7_r_c1074][PH=4][PH0=0.00][P=1.00e-15]	4	-	Deep intronic	""	""	Genic	1e-15
chr7	46155398	46155399	CITS_108[gene=chr7_r_c1886][PH=4][PH0=0.00][P=2.71e-09]	4	-	LINE	ENSMUSG00000030839.13	Sergef	TE	2.71e-09
chr7	58935735	58935736	CITS_117[gene=chr7_r_c2632][PH=4][PH0=0.00][P=1.57e-06]	4	-	Deep intronic	""	""	Genic	1.57e-06
chr7	58980724	58980725	CITS_119[gene=chr7_r_c2698][PH=5][PH0=0.09][P=3.43e-05]	5	-	LINE	ENSMUSG00000100826.8	Snhg14	TE	3.43e-05
chr7	59632914	59632915	CITS_124[gene=chr7_r_c3349][PH=5][PH0=0.00][P=4.36e-09]	5	-	3'UTR	ENSMUSG00000000948.17	Gm38393	Genic	4.36e-09
chr7	59633009	59633010	CITS_125[gene=chr7_r_c3349][PH=26][PH0=0.00][P=1.00e-100]	26	-	CDS	ENSMUSG00000000948.17	Gm38393	Genic	1e-100
chr7	59633145	59633146	CITS_126[gene=chr7_r_c3349][PH=5][PH0=0.00][P=4.36e-09]	5	-	3'UTR	ENSMUSG00000000948.17	Gm38393	Genic	4.36e-09
chr7	61335421	61335422	CITS_130[gene=chr7_r_c3514][PH=7][PH0=0.00][P=1.00e-100]	7	-	TSS-proximal	""	""	Genic	1e-100
chr7	73421773	73421774	CITS_138[gene=chr7_r_c4233][PH=4][PH0=0.11][P=6.68e-04]	4	-	Satellite/LC	""	""	TE	0.000668
